,CPUPAXFE Index_ratio
17721,1005.9629445538988
17722,1005.9629445538988
17723,1005.9629445538988
17724,1005.9629445538988
17725,1005.9629445538988
17726,1005.9629445538988
17727,1005.9629445538988
17728,1005.9629445538988
17729,1005.9629445538988
17730,1005.9629445538988
17731,1005.9629445538988
17732,1005.9629445538988
17733,1005.9629445538988
17734,1005.9629445538988
17735,1005.9629445538988
17736,1005.9629445538988
17737,1005.9629445538988
17738,1005.9629445538988
17739,1005.9629445538988
17740,1005.9629445538988
17741,1005.9629445538988
17742,1005.9629445538988
17743,1005.9629445538988
17744,1005.9629445538988
17745,1005.9629445538988
17746,1005.9629445538988
17747,1005.9629445538988
17748,1005.9629445538988
17749,1005.9629445538988
17750,1005.9629445538988
17751,1005.9629445538988
17752,1005.9629445538988
17753,1005.9629445538988
17754,1005.9629445538988
17755,1005.9629445538988
17756,1005.9629445538988
17757,1005.9629445538988
17758,1005.9629445538988
17759,1005.9629445538988
17760,1005.9629445538988
17761,1005.9629445538988
17762,1005.9629445538988
17763,1005.9629445538988
17764,1005.9629445538988
17765,1005.9629445538988
17766,1005.9629445538988
17767,1005.9629445538988
17768,1005.9629445538988
17769,1005.9629445538988
17770,1005.9629445538988
17771,1005.9629445538988
17772,1005.9629445538988
17773,1005.9629445538988
17774,1005.9629445538988
17775,1005.9629445538988
17776,1005.9629445538988
17777,1005.9629445538988
17778,1005.9629445538988
17779,1005.9629445538988
17780,1005.9629445538988
17781,1005.9629445538988
17782,1005.9629445538988
17783,1005.9629445538988
17784,1005.9629445538988
17785,1005.9629445538988
17786,1005.9629445538988
17787,1005.9629445538988
17788,1005.9629445538988
17789,1005.9629445538988
17790,1005.9629445538988
17791,1005.9629445538988
17792,1005.9629445538988
17793,1005.9629445538988
17794,1005.9629445538988
17795,1005.9629445538988
17796,1005.9629445538988
17797,1005.9629445538988
17798,1005.9629445538988
17799,1005.9629445538988
17800,1005.9629445538988
17801,1005.9629445538988
17802,1005.9629445538988
17803,1005.9629445538988
17804,1005.2289791905412
17805,1005.2289791905412
17806,1005.2289791905412
17807,1005.2289791905412
17808,1005.2289791905412
17809,1005.2289791905412
17810,1005.2289791905412
17811,1005.2289791905412
17812,1005.2289791905412
17813,1005.2289791905412
17814,1005.2289791905412
17815,1005.2289791905412
17816,1005.2289791905412
17817,1005.2289791905412
17818,1005.2289791905412
17819,1005.2289791905412
17820,1005.2289791905412
17821,1005.2289791905412
17822,1005.2289791905412
17823,1005.2289791905412
17824,1005.2289791905412
17825,1005.2289791905412
17826,1005.2289791905412
17827,1005.2289791905412
17828,1005.2289791905412
17829,1005.2289791905412
17830,1005.2289791905412
17831,1005.2289791905412
17832,1005.2289791905412
17833,1005.2289791905412
17834,1005.2289791905412
17835,1005.2289791905412
17836,1005.2289791905412
17837,1005.2289791905412
17838,1005.2289791905412
17839,1005.2289791905412
17840,1005.2289791905412
17841,1005.2289791905412
17842,1005.2289791905412
17843,1005.2289791905412
17844,1005.2289791905412
17845,1005.2289791905412
17846,1005.2289791905412
17847,1005.2289791905412
17848,1005.2289791905412
17849,1005.2289791905412
17850,1005.2289791905412
17851,1005.2289791905412
17852,1005.2289791905412
17853,1005.2289791905412
17854,1005.2289791905412
17855,1005.2289791905412
17856,1005.2289791905412
17857,1005.2289791905412
17858,1005.2289791905412
17859,1005.2289791905412
17860,1005.2289791905412
17861,1005.2289791905412
17862,1005.2289791905412
17863,1005.2289791905412
17864,1005.2289791905412
17865,1005.2289791905412
17866,1005.2289791905412
17867,1005.2289791905412
17868,1005.2289791905412
17869,1005.2289791905412
17870,1005.2289791905412
17871,1005.2289791905412
17872,1005.2289791905412
17873,1005.2289791905412
17874,1005.2289791905412
17875,1005.2289791905412
17876,1005.2289791905412
17877,1005.2289791905412
17878,1005.2289791905412
17879,1005.2289791905412
17880,1005.2289791905412
17881,1005.2289791905412
17882,1005.2289791905412
17883,1005.2289791905412
17884,1005.2289791905412
17885,1005.2289791905412
17886,1005.2289791905412
17887,1005.2289791905412
17888,1005.2289791905412
17889,1005.2289791905412
17890,1005.2289791905412
17891,1005.2289791905412
17892,1005.2289791905412
17893,1005.2289791905412
17894,1005.2289791905412
17895,1005.2289791905412
17896,1006.0408472912678
17897,1006.0408472912678
17898,1006.0408472912678
17899,1006.0408472912678
17900,1006.0408472912678
17901,1006.0408472912678
17902,1006.0408472912678
17903,1006.0408472912678
17904,1006.0408472912678
17905,1006.0408472912678
17906,1006.0408472912678
17907,1006.0408472912678
17908,1006.0408472912678
17909,1006.0408472912678
17910,1006.0408472912678
17911,1006.0408472912678
17912,1006.0408472912678
17913,1006.0408472912678
17914,1006.0408472912678
17915,1006.0408472912678
17916,1006.0408472912678
17917,1006.0408472912678
17918,1006.0408472912678
17919,1006.0408472912678
17920,1006.0408472912678
17921,1006.0408472912678
17922,1006.0408472912678
17923,1006.0408472912678
17924,1006.0408472912678
17925,1006.0408472912678
17926,1006.0408472912678
17927,1006.0408472912678
17928,1006.0408472912678
17929,1006.0408472912678
17930,1006.0408472912678
17931,1006.0408472912678
17932,1006.0408472912678
17933,1006.0408472912678
17934,1006.0408472912678
17935,1006.0408472912678
17936,1006.0408472912678
17937,1006.0408472912678
17938,1006.0408472912678
17939,1006.0408472912678
17940,1006.0408472912678
17941,1006.0408472912678
17942,1006.0408472912678
17943,1006.0408472912678
17944,1006.0408472912678
17945,1006.0408472912678
17946,1006.0408472912678
17947,1006.0408472912678
17948,1006.0408472912678
17949,1006.0408472912678
17950,1006.0408472912678
17951,1006.0408472912678
17952,1006.0408472912678
17953,1006.0408472912678
17954,1006.0408472912678
17955,1006.0408472912678
17956,1006.0408472912678
17957,1006.0408472912678
17958,1006.0408472912678
17959,1006.0408472912678
17960,1006.0408472912678
17961,1006.0408472912678
17962,1006.0408472912678
17963,1006.0408472912678
17964,1006.0408472912678
17965,1006.0408472912678
17966,1006.0408472912678
17967,1006.0408472912678
17968,1006.0408472912678
17969,1006.0408472912678
17970,1006.0408472912678
17971,1006.0408472912678
17972,1006.0408472912678
17973,1006.0408472912678
17974,1006.0408472912678
17975,1006.0408472912678
17976,1006.0408472912678
17977,1006.0408472912678
17978,1006.0408472912678
17979,1006.0408472912678
17980,1006.0408472912678
17981,1006.0408472912678
17982,1006.0408472912678
17983,1006.0408472912678
17984,1006.0408472912678
17985,1006.0408472912678
17986,1003.666388870939
17987,1003.666388870939
17988,1003.666388870939
17989,1003.666388870939
17990,1003.666388870939
17991,1003.666388870939
17992,1003.666388870939
17993,1003.666388870939
17994,1003.666388870939
17995,1003.666388870939
17996,1003.666388870939
17997,1003.666388870939
17998,1003.666388870939
17999,1003.666388870939
18000,1003.666388870939
18001,1003.666388870939
18002,1003.666388870939
18003,1003.666388870939
18004,1003.666388870939
18005,1003.666388870939
18006,1003.666388870939
18007,1003.666388870939
18008,1003.666388870939
18009,1003.666388870939
18010,1003.666388870939
18011,1003.666388870939
18012,1003.666388870939
18013,1003.666388870939
18014,1003.666388870939
18015,1003.666388870939
18016,1003.666388870939
18017,1003.666388870939
18018,1003.666388870939
18019,1003.666388870939
18020,1003.666388870939
18021,1003.666388870939
18022,1003.666388870939
18023,1003.666388870939
18024,1003.666388870939
18025,1003.666388870939
18026,1003.666388870939
18027,1003.666388870939
18028,1003.666388870939
18029,1003.666388870939
18030,1003.666388870939
18031,1003.666388870939
18032,1003.666388870939
18033,1003.666388870939
18034,1003.666388870939
18035,1003.666388870939
18036,1003.666388870939
18037,1003.666388870939
18038,1003.666388870939
18039,1003.666388870939
18040,1003.666388870939
18041,1003.666388870939
18042,1003.666388870939
18043,1003.666388870939
18044,1003.666388870939
18045,1003.666388870939
18046,1003.666388870939
18047,1003.666388870939
18048,1003.666388870939
18049,1003.666388870939
18050,1003.666388870939
18051,1003.666388870939
18052,1003.666388870939
18053,1003.666388870939
18054,1003.666388870939
18055,1003.666388870939
18056,1003.666388870939
18057,1003.666388870939
18058,1003.666388870939
18059,1003.666388870939
18060,1003.666388870939
18061,1003.666388870939
18062,1003.666388870939
18063,1003.666388870939
18064,1003.666388870939
18065,1003.666388870939
18066,1003.666388870939
18067,1003.666388870939
18068,1003.666388870939
18069,1003.666388870939
18070,1003.666388870939
18071,1003.666388870939
18072,1003.666388870939
18073,1003.666388870939
18074,1003.666388870939
18075,1003.666388870939
18076,1003.666388870939
18077,1004.7211372981437
18078,1004.7211372981437
18079,1004.7211372981437
18080,1004.7211372981437
18081,1004.7211372981437
18082,1004.7211372981437
18083,1004.7211372981437
18084,1004.7211372981437
18085,1004.7211372981437
18086,1004.7211372981437
18087,1004.7211372981437
18088,1004.7211372981437
18089,1004.7211372981437
18090,1004.7211372981437
18091,1004.7211372981437
18092,1004.7211372981437
18093,1004.7211372981437
18094,1004.7211372981437
18095,1004.7211372981437
18096,1004.7211372981437
18097,1004.7211372981437
18098,1004.7211372981437
18099,1004.7211372981437
18100,1004.7211372981437
18101,1004.7211372981437
18102,1004.7211372981437
18103,1004.7211372981437
18104,1004.7211372981437
18105,1004.7211372981437
18106,1004.7211372981437
18107,1004.7211372981437
18108,1004.7211372981437
18109,1004.7211372981437
18110,1004.7211372981437
18111,1004.7211372981437
18112,1004.7211372981437
18113,1004.7211372981437
18114,1004.7211372981437
18115,1004.7211372981437
18116,1004.7211372981437
18117,1004.7211372981437
18118,1004.7211372981437
18119,1004.7211372981437
18120,1004.7211372981437
18121,1004.7211372981437
18122,1004.7211372981437
18123,1004.7211372981437
18124,1004.7211372981437
18125,1004.7211372981437
18126,1004.7211372981437
18127,1004.7211372981437
18128,1004.7211372981437
18129,1004.7211372981437
18130,1004.7211372981437
18131,1004.7211372981437
18132,1004.7211372981437
18133,1004.7211372981437
18134,1004.7211372981437
18135,1004.7211372981437
18136,1004.7211372981437
18137,1004.7211372981437
18138,1004.7211372981437
18139,1004.7211372981437
18140,1004.7211372981437
18141,1004.7211372981437
18142,1004.7211372981437
18143,1004.7211372981437
18144,1004.7211372981437
18145,1004.7211372981437
18146,1004.7211372981437
18147,1004.7211372981437
18148,1004.7211372981437
18149,1004.7211372981437
18150,1004.7211372981437
18151,1004.7211372981437
18152,1004.7211372981437
18153,1004.7211372981437
18154,1004.7211372981437
18155,1004.7211372981437
18156,1004.7211372981437
18157,1004.7211372981437
18158,1004.7211372981437
18159,1004.7211372981437
18160,1004.7211372981437
18161,1004.7211372981437
18162,1004.7211372981437
18163,1004.7211372981437
18164,1004.7211372981437
18165,1004.7211372981437
18166,1004.7211372981437
18167,1004.7211372981437
18168,1004.7211372981437
18169,1006.2143458050101
18170,1006.2143458050101
18171,1006.2143458050101
18172,1006.2143458050101
18173,1006.2143458050101
18174,1006.2143458050101
18175,1006.2143458050101
18176,1006.2143458050101
18177,1006.2143458050101
18178,1006.2143458050101
18179,1006.2143458050101
18180,1006.2143458050101
18181,1006.2143458050101
18182,1006.2143458050101
18183,1006.2143458050101
18184,1006.2143458050101
18185,1006.2143458050101
18186,1006.2143458050101
18187,1006.2143458050101
18188,1006.2143458050101
18189,1006.2143458050101
18190,1006.2143458050101
18191,1006.2143458050101
18192,1006.2143458050101
18193,1006.2143458050101
18194,1006.2143458050101
18195,1006.2143458050101
18196,1006.2143458050101
18197,1006.2143458050101
18198,1006.2143458050101
18199,1006.2143458050101
18200,1006.2143458050101
18201,1006.2143458050101
18202,1006.2143458050101
18203,1006.2143458050101
18204,1006.2143458050101
18205,1006.2143458050101
18206,1006.2143458050101
18207,1006.2143458050101
18208,1006.2143458050101
18209,1006.2143458050101
18210,1006.2143458050101
18211,1006.2143458050101
18212,1006.2143458050101
18213,1006.2143458050101
18214,1006.2143458050101
18215,1006.2143458050101
18216,1006.2143458050101
18217,1006.2143458050101
18218,1006.2143458050101
18219,1006.2143458050101
18220,1006.2143458050101
18221,1006.2143458050101
18222,1006.2143458050101
18223,1006.2143458050101
18224,1006.2143458050101
18225,1006.2143458050101
18226,1006.2143458050101
18227,1006.2143458050101
18228,1006.2143458050101
18229,1006.2143458050101
18230,1006.2143458050101
18231,1006.2143458050101
18232,1006.2143458050101
18233,1006.2143458050101
18234,1006.2143458050101
18235,1006.2143458050101
18236,1006.2143458050101
18237,1006.2143458050101
18238,1006.2143458050101
18239,1006.2143458050101
18240,1006.2143458050101
18241,1006.2143458050101
18242,1006.2143458050101
18243,1006.2143458050101
18244,1006.2143458050101
18245,1006.2143458050101
18246,1006.2143458050101
18247,1006.2143458050101
18248,1006.2143458050101
18249,1006.2143458050101
18250,1006.2143458050101
18251,1006.2143458050101
18252,1006.2143458050101
18253,1006.2143458050101
18254,1006.2143458050101
18255,1006.2143458050101
18256,1006.2143458050101
18257,1006.2143458050101
18258,1006.2143458050101
18259,1006.2143458050101
18260,1006.2143458050101
18261,1005.8063819971776
18262,1005.8063819971776
18263,1005.8063819971776
18264,1005.8063819971776
18265,1005.8063819971776
18266,1005.8063819971776
18267,1005.8063819971776
18268,1005.8063819971776
18269,1005.8063819971776
18270,1005.8063819971776
18271,1005.8063819971776
18272,1005.8063819971776
18273,1005.8063819971776
18274,1005.8063819971776
18275,1005.8063819971776
18276,1005.8063819971776
18277,1005.8063819971776
18278,1005.8063819971776
18279,1005.8063819971776
18280,1005.8063819971776
18281,1005.8063819971776
18282,1005.8063819971776
18283,1005.8063819971776
18284,1005.8063819971776
18285,1005.8063819971776
18286,1005.8063819971776
18287,1005.8063819971776
18288,1005.8063819971776
18289,1005.8063819971776
18290,1005.8063819971776
18291,1005.8063819971776
18292,1005.8063819971776
18293,1005.8063819971776
18294,1005.8063819971776
18295,1005.8063819971776
18296,1005.8063819971776
18297,1005.8063819971776
18298,1005.8063819971776
18299,1005.8063819971776
18300,1005.8063819971776
18301,1005.8063819971776
18302,1005.8063819971776
18303,1005.8063819971776
18304,1005.8063819971776
18305,1005.8063819971776
18306,1005.8063819971776
18307,1005.8063819971776
18308,1005.8063819971776
18309,1005.8063819971776
18310,1005.8063819971776
18311,1005.8063819971776
18312,1005.8063819971776
18313,1005.8063819971776
18314,1005.8063819971776
18315,1005.8063819971776
18316,1005.8063819971776
18317,1005.8063819971776
18318,1005.8063819971776
18319,1005.8063819971776
18320,1005.8063819971776
18321,1005.8063819971776
18322,1005.8063819971776
18323,1005.8063819971776
18324,1005.8063819971776
18325,1005.8063819971776
18326,1005.8063819971776
18327,1005.8063819971776
18328,1005.8063819971776
18329,1005.8063819971776
18330,1005.8063819971776
18331,1005.8063819971776
18332,1005.8063819971776
18333,1005.8063819971776
18334,1005.8063819971776
18335,1005.8063819971776
18336,1005.8063819971776
18337,1005.8063819971776
18338,1005.8063819971776
18339,1005.8063819971776
18340,1005.8063819971776
18341,1005.8063819971776
18342,1005.8063819971776
18343,1005.8063819971776
18344,1005.8063819971776
18345,1005.8063819971776
18346,1005.8063819971776
18347,1005.8063819971776
18348,1005.8063819971776
18349,1005.8063819971776
18350,1005.8063819971776
18351,1005.8063819971776
18352,1006.7046576821393
18353,1006.7046576821393
18354,1006.7046576821393
18355,1006.7046576821393
18356,1006.7046576821393
18357,1006.7046576821393
18358,1006.7046576821393
18359,1006.7046576821393
18360,1006.7046576821393
18361,1006.7046576821393
18362,1006.7046576821393
18363,1006.7046576821393
18364,1006.7046576821393
18365,1006.7046576821393
18366,1006.7046576821393
18367,1006.7046576821393
18368,1006.7046576821393
18369,1006.7046576821393
18370,1006.7046576821393
18371,1006.7046576821393
18372,1006.7046576821393
18373,1006.7046576821393
18374,1006.7046576821393
18375,1006.7046576821393
18376,1006.7046576821393
18377,1006.7046576821393
18378,1006.7046576821393
18379,1006.7046576821393
18380,1006.7046576821393
18381,1006.7046576821393
18382,1006.7046576821393
18383,1006.7046576821393
18384,1006.7046576821393
18385,1006.7046576821393
18386,1006.7046576821393
18387,1006.7046576821393
18388,1006.7046576821393
18389,1006.7046576821393
18390,1006.7046576821393
18391,1006.7046576821393
18392,1006.7046576821393
18393,1006.7046576821393
18394,1006.7046576821393
18395,1006.7046576821393
18396,1006.7046576821393
18397,1006.7046576821393
18398,1006.7046576821393
18399,1006.7046576821393
18400,1006.7046576821393
18401,1006.7046576821393
18402,1006.7046576821393
18403,1006.7046576821393
18404,1006.7046576821393
18405,1006.7046576821393
18406,1006.7046576821393
18407,1006.7046576821393
18408,1006.7046576821393
18409,1006.7046576821393
18410,1006.7046576821393
18411,1006.7046576821393
18412,1006.7046576821393
18413,1006.7046576821393
18414,1006.7046576821393
18415,1006.7046576821393
18416,1006.7046576821393
18417,1006.7046576821393
18418,1006.7046576821393
18419,1006.7046576821393
18420,1006.7046576821393
18421,1006.7046576821393
18422,1006.7046576821393
18423,1006.7046576821393
18424,1006.7046576821393
18425,1006.7046576821393
18426,1006.7046576821393
18427,1006.7046576821393
18428,1006.7046576821393
18429,1006.7046576821393
18430,1006.7046576821393
18431,1006.7046576821393
18432,1006.7046576821393
18433,1006.7046576821393
18434,1006.7046576821393
18435,1006.7046576821393
18436,1006.7046576821393
18437,1006.7046576821393
18438,1006.7046576821393
18439,1006.7046576821393
18440,1006.7046576821393
18441,1006.7046576821393
18442,1006.7046576821393
18443,1006.4523017139201
18444,1006.4523017139201
18445,1006.4523017139201
18446,1006.4523017139201
18447,1006.4523017139201
18448,1006.4523017139201
18449,1006.4523017139201
18450,1006.4523017139201
18451,1006.4523017139201
18452,1006.4523017139201
18453,1006.4523017139201
18454,1006.4523017139201
18455,1006.4523017139201
18456,1006.4523017139201
18457,1006.4523017139201
18458,1006.4523017139201
18459,1006.4523017139201
18460,1006.4523017139201
18461,1006.4523017139201
18462,1006.4523017139201
18463,1006.4523017139201
18464,1006.4523017139201
18465,1006.4523017139201
18466,1006.4523017139201
18467,1006.4523017139201
18468,1006.4523017139201
18469,1006.4523017139201
18470,1006.4523017139201
18471,1006.4523017139201
18472,1006.4523017139201
18473,1006.4523017139201
18474,1006.4523017139201
18475,1006.4523017139201
18476,1006.4523017139201
18477,1006.4523017139201
18478,1006.4523017139201
18479,1006.4523017139201
18480,1006.4523017139201
18481,1006.4523017139201
18482,1006.4523017139201
18483,1006.4523017139201
18484,1006.4523017139201
18485,1006.4523017139201
18486,1006.4523017139201
18487,1006.4523017139201
18488,1006.4523017139201
18489,1006.4523017139201
18490,1006.4523017139201
18491,1006.4523017139201
18492,1006.4523017139201
18493,1006.4523017139201
18494,1006.4523017139201
18495,1006.4523017139201
18496,1006.4523017139201
18497,1006.4523017139201
18498,1006.4523017139201
18499,1006.4523017139201
18500,1006.4523017139201
18501,1006.4523017139201
18502,1006.4523017139201
18503,1006.4523017139201
18504,1006.4523017139201
18505,1006.4523017139201
18506,1006.4523017139201
18507,1006.4523017139201
18508,1006.4523017139201
18509,1006.4523017139201
18510,1006.4523017139201
18511,1006.4523017139201
18512,1006.4523017139201
18513,1006.4523017139201
18514,1006.4523017139201
18515,1006.4523017139201
18516,1006.4523017139201
18517,1006.4523017139201
18518,1006.4523017139201
18519,1006.4523017139201
18520,1006.4523017139201
18521,1006.4523017139201
18522,1006.4523017139201
18523,1006.4523017139201
18524,1006.4523017139201
18525,1006.4523017139201
18526,1006.4523017139201
18527,1006.4523017139201
18528,1006.4523017139201
18529,1006.4523017139201
18530,1006.4523017139201
18531,1006.4523017139201
18532,1006.4523017139201
18533,1006.4523017139201
18534,1006.4523017139201
18535,1006.44357678396
18536,1006.44357678396
18537,1006.44357678396
18538,1006.44357678396
18539,1006.44357678396
18540,1006.44357678396
18541,1006.44357678396
18542,1006.44357678396
18543,1006.44357678396
18544,1006.44357678396
18545,1006.44357678396
18546,1006.44357678396
18547,1006.44357678396
18548,1006.44357678396
18549,1006.44357678396
18550,1006.44357678396
18551,1006.44357678396
18552,1006.44357678396
18553,1006.44357678396
18554,1006.44357678396
18555,1006.44357678396
18556,1006.44357678396
18557,1006.44357678396
18558,1006.44357678396
18559,1006.44357678396
18560,1006.44357678396
18561,1006.44357678396
18562,1006.44357678396
18563,1006.44357678396
18564,1006.44357678396
18565,1006.44357678396
18566,1006.44357678396
18567,1006.44357678396
18568,1006.44357678396
18569,1006.44357678396
18570,1006.44357678396
18571,1006.44357678396
18572,1006.44357678396
18573,1006.44357678396
18574,1006.44357678396
18575,1006.44357678396
18576,1006.44357678396
18577,1006.44357678396
18578,1006.44357678396
18579,1006.44357678396
18580,1006.44357678396
18581,1006.44357678396
18582,1006.44357678396
18583,1006.44357678396
18584,1006.44357678396
18585,1006.44357678396
18586,1006.44357678396
18587,1006.44357678396
18588,1006.44357678396
18589,1006.44357678396
18590,1006.44357678396
18591,1006.44357678396
18592,1006.44357678396
18593,1006.44357678396
18594,1006.44357678396
18595,1006.44357678396
18596,1006.44357678396
18597,1006.44357678396
18598,1006.44357678396
18599,1006.44357678396
18600,1006.44357678396
18601,1006.44357678396
18602,1006.44357678396
18603,1006.44357678396
18604,1006.44357678396
18605,1006.44357678396
18606,1006.44357678396
18607,1006.44357678396
18608,1006.44357678396
18609,1006.44357678396
18610,1006.44357678396
18611,1006.44357678396
18612,1006.44357678396
18613,1006.44357678396
18614,1006.44357678396
18615,1006.44357678396
18616,1006.44357678396
18617,1006.44357678396
18618,1006.44357678396
18619,1006.44357678396
18620,1006.44357678396
18621,1006.44357678396
18622,1006.44357678396
18623,1006.44357678396
18624,1006.44357678396
18625,1006.44357678396
18626,1006.44357678396
18627,1006.5845286451728
18628,1006.5845286451728
18629,1006.5845286451728
18630,1006.5845286451728
18631,1006.5845286451728
18632,1006.5845286451728
18633,1006.5845286451728
18634,1006.5845286451728
18635,1006.5845286451728
18636,1006.5845286451728
18637,1006.5845286451728
18638,1006.5845286451728
18639,1006.5845286451728
18640,1006.5845286451728
18641,1006.5845286451728
18642,1006.5845286451728
18643,1006.5845286451728
18644,1006.5845286451728
18645,1006.5845286451728
18646,1006.5845286451728
18647,1006.5845286451728
18648,1006.5845286451728
18649,1006.5845286451728
18650,1006.5845286451728
18651,1006.5845286451728
18652,1006.5845286451728
18653,1006.5845286451728
18654,1006.5845286451728
18655,1006.5845286451728
18656,1006.5845286451728
18657,1006.5845286451728
18658,1006.5845286451728
18659,1006.5845286451728
18660,1006.5845286451728
18661,1006.5845286451728
18662,1006.5845286451728
18663,1006.5845286451728
18664,1006.5845286451728
18665,1006.5845286451728
18666,1006.5845286451728
18667,1006.5845286451728
18668,1006.5845286451728
18669,1006.5845286451728
18670,1006.5845286451728
18671,1006.5845286451728
18672,1006.5845286451728
18673,1006.5845286451728
18674,1006.5845286451728
18675,1006.5845286451728
18676,1006.5845286451728
18677,1006.5845286451728
18678,1006.5845286451728
18679,1006.5845286451728
18680,1006.5845286451728
18681,1006.5845286451728
18682,1006.5845286451728
18683,1006.5845286451728
18684,1006.5845286451728
18685,1006.5845286451728
18686,1006.5845286451728
18687,1006.5845286451728
18688,1006.5845286451728
18689,1006.5845286451728
18690,1006.5845286451728
18691,1006.5845286451728
18692,1006.5845286451728
18693,1006.5845286451728
18694,1006.5845286451728
18695,1006.5845286451728
18696,1006.5845286451728
18697,1006.5845286451728
18698,1006.5845286451728
18699,1006.5845286451728
18700,1006.5845286451728
18701,1006.5845286451728
18702,1006.5845286451728
18703,1006.5845286451728
18704,1006.5845286451728
18705,1006.5845286451728
18706,1006.5845286451728
18707,1006.5845286451728
18708,1006.5845286451728
18709,1006.5845286451728
18710,1006.5845286451728
18711,1006.5845286451728
18712,1006.5845286451728
18713,1006.5845286451728
18714,1006.5845286451728
18715,1006.5845286451728
18716,1006.5845286451728
18717,1006.3478001094692
18718,1006.3478001094692
18719,1006.3478001094692
18720,1006.3478001094692
18721,1006.3478001094692
18722,1006.3478001094692
18723,1006.3478001094692
18724,1006.3478001094692
18725,1006.3478001094692
18726,1006.3478001094692
18727,1006.3478001094692
18728,1006.3478001094692
18729,1006.3478001094692
18730,1006.3478001094692
18731,1006.3478001094692
18732,1006.3478001094692
18733,1006.3478001094692
18734,1006.3478001094692
18735,1006.3478001094692
18736,1006.3478001094692
18737,1006.3478001094692
18738,1006.3478001094692
18739,1006.3478001094692
18740,1006.3478001094692
18741,1006.3478001094692
18742,1006.3478001094692
18743,1006.3478001094692
18744,1006.3478001094692
18745,1006.3478001094692
18746,1006.3478001094692
18747,1006.3478001094692
18748,1006.3478001094692
18749,1006.3478001094692
18750,1006.3478001094692
18751,1006.3478001094692
18752,1006.3478001094692
18753,1006.3478001094692
18754,1006.3478001094692
18755,1006.3478001094692
18756,1006.3478001094692
18757,1006.3478001094692
18758,1006.3478001094692
18759,1006.3478001094692
18760,1006.3478001094692
18761,1006.3478001094692
18762,1006.3478001094692
18763,1006.3478001094692
18764,1006.3478001094692
18765,1006.3478001094692
18766,1006.3478001094692
18767,1006.3478001094692
18768,1006.3478001094692
18769,1006.3478001094692
18770,1006.3478001094692
18771,1006.3478001094692
18772,1006.3478001094692
18773,1006.3478001094692
18774,1006.3478001094692
18775,1006.3478001094692
18776,1006.3478001094692
18777,1006.3478001094692
18778,1006.3478001094692
18779,1006.3478001094692
18780,1006.3478001094692
18781,1006.3478001094692
18782,1006.3478001094692
18783,1006.3478001094692
18784,1006.3478001094692
18785,1006.3478001094692
18786,1006.3478001094692
18787,1006.3478001094692
18788,1006.3478001094692
18789,1006.3478001094692
18790,1006.3478001094692
18791,1006.3478001094692
18792,1006.3478001094692
18793,1006.3478001094692
18794,1006.3478001094692
18795,1006.3478001094692
18796,1006.3478001094692
18797,1006.3478001094692
18798,1006.3478001094692
18799,1006.3478001094692
18800,1006.3478001094692
18801,1006.3478001094692
18802,1006.3478001094692
18803,1006.3478001094692
18804,1006.3478001094692
18805,1006.3478001094692
18806,1006.3478001094692
18807,1006.3478001094692
18808,1007.1691984274978
18809,1007.1691984274978
18810,1007.1691984274978
18811,1007.1691984274978
18812,1007.1691984274978
18813,1007.1691984274978
18814,1007.1691984274978
18815,1007.1691984274978
18816,1007.1691984274978
18817,1007.1691984274978
18818,1007.1691984274978
18819,1007.1691984274978
18820,1007.1691984274978
18821,1007.1691984274978
18822,1007.1691984274978
18823,1007.1691984274978
18824,1007.1691984274978
18825,1007.1691984274978
18826,1007.1691984274978
18827,1007.1691984274978
18828,1007.1691984274978
18829,1007.1691984274978
18830,1007.1691984274978
18831,1007.1691984274978
18832,1007.1691984274978
18833,1007.1691984274978
18834,1007.1691984274978
18835,1007.1691984274978
18836,1007.1691984274978
18837,1007.1691984274978
18838,1007.1691984274978
18839,1007.1691984274978
18840,1007.1691984274978
18841,1007.1691984274978
18842,1007.1691984274978
18843,1007.1691984274978
18844,1007.1691984274978
18845,1007.1691984274978
18846,1007.1691984274978
18847,1007.1691984274978
18848,1007.1691984274978
18849,1007.1691984274978
18850,1007.1691984274978
18851,1007.1691984274978
18852,1007.1691984274978
18853,1007.1691984274978
18854,1007.1691984274978
18855,1007.1691984274978
18856,1007.1691984274978
18857,1007.1691984274978
18858,1007.1691984274978
18859,1007.1691984274978
18860,1007.1691984274978
18861,1007.1691984274978
18862,1007.1691984274978
18863,1007.1691984274978
18864,1007.1691984274978
18865,1007.1691984274978
18866,1007.1691984274978
18867,1007.1691984274978
18868,1007.1691984274978
18869,1007.1691984274978
18870,1007.1691984274978
18871,1007.1691984274978
18872,1007.1691984274978
18873,1007.1691984274978
18874,1007.1691984274978
18875,1007.1691984274978
18876,1007.1691984274978
18877,1007.1691984274978
18878,1007.1691984274978
18879,1007.1691984274978
18880,1007.1691984274978
18881,1007.1691984274978
18882,1007.1691984274978
18883,1007.1691984274978
18884,1007.1691984274978
18885,1007.1691984274978
18886,1007.1691984274978
18887,1007.1691984274978
18888,1007.1691984274978
18889,1007.1691984274978
18890,1007.1691984274978
18891,1007.1691984274978
18892,1007.1691984274978
18893,1007.1691984274978
18894,1007.1691984274978
18895,1007.1691984274978
18896,1007.1691984274978
18897,1007.1691984274978
18898,1007.1691984274978
18899,1007.1691984274978
18900,1006.2986615344236
