,INJCSP Index_ratio
16556,1017.3078109983512
16557,1017.3078109983512
16558,1017.3078109983512
16559,1017.3078109983512
16560,1017.3078109983512
16561,1017.3078109983512
16562,1017.3078109983512
16563,1017.3078109983512
16564,1017.3078109983512
16565,1017.3078109983512
16566,1017.3078109983512
16567,1017.3078109983512
16568,1017.3078109983512
16569,1017.3078109983512
16570,1017.3078109983512
16571,1017.3078109983512
16572,1017.3078109983512
16573,1017.3078109983512
16574,1017.3078109983512
16575,1017.3078109983512
16576,1017.3078109983512
16577,1017.3078109983512
16578,1017.3078109983512
16579,1017.3078109983512
16580,1017.3078109983512
16581,1017.3078109983512
16582,1017.3078109983512
16583,1017.3078109983512
16584,1017.3078109983512
16585,1017.3078109983512
16586,1017.3078109983512
16587,1017.3078109983512
16588,1017.3078109983512
16589,1017.3078109983512
16590,1017.3078109983512
16591,1017.3078109983512
16592,1017.3078109983512
16593,1017.3078109983512
16594,1017.3078109983512
16595,1017.3078109983512
16596,1017.3078109983512
16597,1017.3078109983512
16598,1017.3078109983512
16599,1017.3078109983512
16600,1017.3078109983512
16601,1017.3078109983512
16602,1017.3078109983512
16603,1017.3078109983512
16604,1017.3078109983512
16605,1017.3078109983512
16606,1017.3078109983512
16607,1017.3078109983512
16608,1017.3078109983512
16609,1017.3078109983512
16610,1017.3078109983512
16611,1017.3078109983512
16612,1017.3078109983512
16613,1017.3078109983512
16614,1017.3078109983512
16615,1017.3078109983512
16616,1022.0867530353387
16617,1022.0867530353387
16618,1022.0867530353387
16619,1022.0867530353387
16620,1022.0867530353387
16621,1022.0867530353387
16622,1022.0867530353387
16623,1022.0867530353387
16624,1022.0867530353387
16625,1022.0867530353387
16626,1022.0867530353387
16627,1022.0867530353387
16628,1022.0867530353387
16629,1022.0867530353387
16630,1022.0867530353387
16631,1022.0867530353387
16632,1022.0867530353387
16633,1022.0867530353387
16634,1022.0867530353387
16635,1022.0867530353387
16636,1022.0867530353387
16637,1022.0867530353387
16638,1022.0867530353387
16639,1022.0867530353387
16640,1022.0867530353387
16641,1022.0867530353387
16642,1022.0867530353387
16643,1022.0867530353387
16644,1022.0867530353387
16645,1022.0867530353387
16646,1022.0867530353387
16647,1022.0867530353387
16648,1022.0867530353387
16649,1022.0867530353387
16650,1022.0867530353387
16651,1022.0867530353387
16652,1022.0867530353387
16653,1022.0867530353387
16654,1022.0867530353387
16655,1022.0867530353387
16656,1022.0867530353387
16657,1022.0867530353387
16658,1022.0867530353387
16659,1022.0867530353387
16660,1022.0867530353387
16661,1022.0867530353387
16662,1022.0867530353387
16663,1022.0867530353387
16664,1022.0867530353387
16665,1022.0867530353387
16666,1022.0867530353387
16667,1022.0867530353387
16668,1022.0867530353387
16669,1022.0867530353387
16670,1022.0867530353387
16671,1022.0867530353387
16672,1022.0867530353387
16673,1022.0867530353387
16674,1022.0867530353387
16675,1022.0867530353387
16676,1022.0867530353387
16677,1022.0867530353387
16678,1022.0867530353387
16679,1022.0867530353387
16680,1022.0867530353387
16681,1022.0867530353387
16682,1022.0867530353387
16683,1022.0867530353387
16684,1022.0867530353387
16685,1022.0867530353387
16686,1022.0867530353387
16687,1022.0867530353387
16688,1022.0867530353387
16689,1022.0867530353387
16690,1022.0867530353387
16691,1022.0867530353387
16692,1022.0867530353387
16693,1022.0867530353387
16694,1022.0867530353387
16695,1022.0867530353387
16696,1022.0867530353387
16697,1022.0867530353387
16698,1022.0867530353387
16699,1022.0867530353387
16700,1022.0867530353387
16701,1022.0867530353387
16702,1022.0867530353387
16703,1022.0867530353387
16704,1022.0867530353387
16705,1022.0867530353387
16706,1022.0867530353387
16707,1022.0867530353387
16708,1010.5475781632367
16709,1010.5475781632367
16710,1010.5475781632367
16711,1010.5475781632367
16712,1010.5475781632367
16713,1010.5475781632367
16714,1010.5475781632367
16715,1010.5475781632367
16716,1010.5475781632367
16717,1010.5475781632367
16718,1010.5475781632367
16719,1010.5475781632367
16720,1010.5475781632367
16721,1010.5475781632367
16722,1010.5475781632367
16723,1010.5475781632367
16724,1010.5475781632367
16725,1010.5475781632367
16726,1010.5475781632367
16727,1010.5475781632367
16728,1010.5475781632367
16729,1010.5475781632367
16730,1010.5475781632367
16731,1010.5475781632367
16732,1010.5475781632367
16733,1010.5475781632367
16734,1010.5475781632367
16735,1010.5475781632367
16736,1010.5475781632367
16737,1010.5475781632367
16738,1010.5475781632367
16739,1010.5475781632367
16740,1010.5475781632367
16741,1010.5475781632367
16742,1010.5475781632367
16743,1010.5475781632367
16744,1010.5475781632367
16745,1010.5475781632367
16746,1010.5475781632367
16747,1010.5475781632367
16748,1010.5475781632367
16749,1010.5475781632367
16750,1010.5475781632367
16751,1010.5475781632367
16752,1010.5475781632367
16753,1010.5475781632367
16754,1010.5475781632367
16755,1010.5475781632367
16756,1010.5475781632367
16757,1010.5475781632367
16758,1010.5475781632367
16759,1010.5475781632367
16760,1010.5475781632367
16761,1010.5475781632367
16762,1010.5475781632367
16763,1010.5475781632367
16764,1010.5475781632367
16765,1010.5475781632367
16766,1010.5475781632367
16767,1010.5475781632367
16768,1010.5475781632367
16769,1010.5475781632367
16770,1010.5475781632367
16771,1010.5475781632367
16772,1010.5475781632367
16773,1010.5475781632367
16774,1010.5475781632367
16775,1010.5475781632367
16776,1010.5475781632367
16777,1010.5475781632367
16778,1010.5475781632367
16779,1010.5475781632367
16780,1010.5475781632367
16781,1010.5475781632367
16782,1010.5475781632367
16783,1010.5475781632367
16784,1010.5475781632367
16785,1010.5475781632367
16786,1010.5475781632367
16787,1010.5475781632367
16788,1010.5475781632367
16789,1010.5475781632367
16790,1010.5475781632367
16791,1010.5475781632367
16792,1010.5475781632367
16793,1010.5475781632367
16794,1010.5475781632367
16795,1010.5475781632367
16796,1010.5475781632367
16797,1010.5475781632367
16798,1010.5475781632367
16799,1010.5475781632367
16800,1008.615495389068
16801,1008.615495389068
16802,1008.615495389068
16803,1008.615495389068
16804,1008.615495389068
16805,1008.615495389068
16806,1008.615495389068
16807,1008.615495389068
16808,1008.615495389068
16809,1008.615495389068
16810,1008.615495389068
16811,1008.615495389068
16812,1008.615495389068
16813,1008.615495389068
16814,1008.615495389068
16815,1008.615495389068
16816,1008.615495389068
16817,1008.615495389068
16818,1008.615495389068
16819,1008.615495389068
16820,1008.615495389068
16821,1008.615495389068
16822,1008.615495389068
16823,1008.615495389068
16824,1008.615495389068
16825,1008.615495389068
16826,1008.615495389068
16827,1008.615495389068
16828,1008.615495389068
16829,1008.615495389068
16830,1008.615495389068
16831,1008.615495389068
16832,1008.615495389068
16833,1008.615495389068
16834,1008.615495389068
16835,1008.615495389068
16836,1008.615495389068
16837,1008.615495389068
16838,1008.615495389068
16839,1008.615495389068
16840,1008.615495389068
16841,1008.615495389068
16842,1008.615495389068
16843,1008.615495389068
16844,1008.615495389068
16845,1008.615495389068
16846,1008.615495389068
16847,1008.615495389068
16848,1008.615495389068
16849,1008.615495389068
16850,1008.615495389068
16851,1008.615495389068
16852,1008.615495389068
16853,1008.615495389068
16854,1008.615495389068
16855,1008.615495389068
16856,1008.615495389068
16857,1008.615495389068
16858,1008.615495389068
16859,1008.615495389068
16860,1008.615495389068
16861,1008.615495389068
16862,1008.615495389068
16863,1008.615495389068
16864,1008.615495389068
16865,1008.615495389068
16866,1008.615495389068
16867,1008.615495389068
16868,1008.615495389068
16869,1008.615495389068
16870,1008.615495389068
16871,1008.615495389068
16872,1008.615495389068
16873,1008.615495389068
16874,1008.615495389068
16875,1008.615495389068
16876,1008.615495389068
16877,1008.615495389068
16878,1008.615495389068
16879,1008.615495389068
16880,1008.615495389068
16881,1008.615495389068
16882,1008.615495389068
16883,1008.615495389068
16884,1008.615495389068
16885,1008.615495389068
16886,1008.615495389068
16887,1008.615495389068
16888,1008.615495389068
16889,1008.615495389068
16890,1008.615495389068
16891,970.6215107644332
16892,970.6215107644332
16893,970.6215107644332
16894,970.6215107644332
16895,970.6215107644332
16896,970.6215107644332
16897,970.6215107644332
16898,970.6215107644332
16899,970.6215107644332
16900,970.6215107644332
16901,970.6215107644332
16902,970.6215107644332
16903,970.6215107644332
16904,970.6215107644332
16905,970.6215107644332
16906,970.6215107644332
16907,970.6215107644332
16908,970.6215107644332
16909,970.6215107644332
16910,970.6215107644332
16911,970.6215107644332
16912,970.6215107644332
16913,970.6215107644332
16914,970.6215107644332
16915,970.6215107644332
16916,970.6215107644332
16917,970.6215107644332
16918,970.6215107644332
16919,970.6215107644332
16920,970.6215107644332
16921,970.6215107644332
16922,970.6215107644332
16923,970.6215107644332
16924,970.6215107644332
16925,970.6215107644332
16926,970.6215107644332
16927,970.6215107644332
16928,970.6215107644332
16929,970.6215107644332
16930,970.6215107644332
16931,970.6215107644332
16932,970.6215107644332
16933,970.6215107644332
16934,970.6215107644332
16935,970.6215107644332
16936,970.6215107644332
16937,970.6215107644332
16938,970.6215107644332
16939,970.6215107644332
16940,970.6215107644332
16941,970.6215107644332
16942,970.6215107644332
16943,970.6215107644332
16944,970.6215107644332
16945,970.6215107644332
16946,970.6215107644332
16947,970.6215107644332
16948,970.6215107644332
16949,970.6215107644332
16950,970.6215107644332
16951,970.6215107644332
16952,970.6215107644332
16953,970.6215107644332
16954,970.6215107644332
16955,970.6215107644332
16956,970.6215107644332
16957,970.6215107644332
16958,970.6215107644332
16959,970.6215107644332
16960,970.6215107644332
16961,970.6215107644332
16962,970.6215107644332
16963,970.6215107644332
16964,970.6215107644332
16965,970.6215107644332
16966,970.6215107644332
16967,970.6215107644332
16968,970.6215107644332
16969,970.6215107644332
16970,970.6215107644332
16971,970.6215107644332
16972,970.6215107644332
16973,970.6215107644332
16974,970.6215107644332
16975,970.6215107644332
16976,970.6215107644332
16977,970.6215107644332
16978,970.6215107644332
16979,970.6215107644332
16980,970.6215107644332
16981,970.6215107644332
16982,960.3153154315316
16983,960.3153154315316
16984,960.3153154315316
16985,960.3153154315316
16986,960.3153154315316
16987,960.3153154315316
16988,960.3153154315316
16989,960.3153154315316
16990,960.3153154315316
16991,960.3153154315316
16992,960.3153154315316
16993,960.3153154315316
16994,960.3153154315316
16995,960.3153154315316
16996,960.3153154315316
16997,960.3153154315316
16998,960.3153154315316
16999,960.3153154315316
17000,960.3153154315316
17001,960.3153154315316
17002,960.3153154315316
17003,960.3153154315316
17004,960.3153154315316
17005,960.3153154315316
17006,960.3153154315316
17007,960.3153154315316
17008,960.3153154315316
17009,960.3153154315316
17010,960.3153154315316
17011,960.3153154315316
17012,960.3153154315316
17013,960.3153154315316
17014,960.3153154315316
17015,960.3153154315316
17016,960.3153154315316
17017,960.3153154315316
17018,960.3153154315316
17019,960.3153154315316
17020,960.3153154315316
17021,960.3153154315316
17022,960.3153154315316
17023,960.3153154315316
17024,960.3153154315316
17025,960.3153154315316
17026,960.3153154315316
17027,960.3153154315316
17028,960.3153154315316
17029,960.3153154315316
17030,960.3153154315316
17031,960.3153154315316
17032,960.3153154315316
17033,960.3153154315316
17034,960.3153154315316
17035,960.3153154315316
17036,960.3153154315316
17037,960.3153154315316
17038,960.3153154315316
17039,960.3153154315316
17040,960.3153154315316
17041,960.3153154315316
17042,960.3153154315316
17043,960.3153154315316
17044,960.3153154315316
17045,960.3153154315316
17046,960.3153154315316
17047,960.3153154315316
17048,960.3153154315316
17049,960.3153154315316
17050,960.3153154315316
17051,960.3153154315316
17052,960.3153154315316
17053,960.3153154315316
17054,960.3153154315316
17055,960.3153154315316
17056,960.3153154315316
17057,960.3153154315316
17058,960.3153154315316
17059,960.3153154315316
17060,960.3153154315316
17061,960.3153154315316
17062,960.3153154315316
17063,960.3153154315316
17064,960.3153154315316
17065,960.3153154315316
17066,960.3153154315316
17067,960.3153154315316
17068,960.3153154315316
17069,960.3153154315316
17070,960.3153154315316
17071,960.3153154315316
17072,960.3153154315316
17073,960.3153154315316
17074,986.6102027897231
17075,986.6102027897231
17076,986.6102027897231
17077,986.6102027897231
17078,986.6102027897231
17079,986.6102027897231
17080,986.6102027897231
17081,986.6102027897231
17082,986.6102027897231
17083,986.6102027897231
17084,986.6102027897231
17085,986.6102027897231
17086,986.6102027897231
17087,986.6102027897231
17088,986.6102027897231
17089,986.6102027897231
17090,986.6102027897231
17091,986.6102027897231
17092,986.6102027897231
17093,986.6102027897231
17094,986.6102027897231
17095,986.6102027897231
17096,986.6102027897231
17097,986.6102027897231
17098,986.6102027897231
17099,986.6102027897231
17100,986.6102027897231
17101,986.6102027897231
17102,986.6102027897231
17103,986.6102027897231
17104,986.6102027897231
17105,986.6102027897231
17106,986.6102027897231
17107,986.6102027897231
17108,986.6102027897231
17109,986.6102027897231
17110,986.6102027897231
17111,986.6102027897231
17112,986.6102027897231
17113,986.6102027897231
17114,986.6102027897231
17115,986.6102027897231
17116,986.6102027897231
17117,986.6102027897231
17118,986.6102027897231
17119,986.6102027897231
17120,986.6102027897231
17121,986.6102027897231
17122,986.6102027897231
17123,986.6102027897231
17124,986.6102027897231
17125,986.6102027897231
17126,986.6102027897231
17127,986.6102027897231
17128,986.6102027897231
17129,986.6102027897231
17130,986.6102027897231
17131,986.6102027897231
17132,986.6102027897231
17133,986.6102027897231
17134,986.6102027897231
17135,986.6102027897231
17136,986.6102027897231
17137,986.6102027897231
17138,986.6102027897231
17139,986.6102027897231
17140,986.6102027897231
17141,986.6102027897231
17142,986.6102027897231
17143,986.6102027897231
17144,986.6102027897231
17145,986.6102027897231
17146,986.6102027897231
17147,986.6102027897231
17148,986.6102027897231
17149,986.6102027897231
17150,986.6102027897231
17151,986.6102027897231
17152,986.6102027897231
17153,986.6102027897231
17154,986.6102027897231
17155,986.6102027897231
17156,986.6102027897231
17157,986.6102027897231
17158,986.6102027897231
17159,986.6102027897231
17160,986.6102027897231
17161,986.6102027897231
17162,986.6102027897231
17163,986.6102027897231
17164,986.6102027897231
17165,986.6102027897231
17166,983.5747424150347
17167,983.5747424150347
17168,983.5747424150347
17169,983.5747424150347
17170,983.5747424150347
17171,983.5747424150347
17172,983.5747424150347
17173,983.5747424150347
17174,983.5747424150347
17175,983.5747424150347
17176,983.5747424150347
17177,983.5747424150347
17178,983.5747424150347
17179,983.5747424150347
17180,983.5747424150347
17181,983.5747424150347
17182,983.5747424150347
17183,983.5747424150347
17184,983.5747424150347
17185,983.5747424150347
17186,983.5747424150347
17187,983.5747424150347
17188,983.5747424150347
17189,983.5747424150347
17190,983.5747424150347
17191,983.5747424150347
17192,983.5747424150347
17193,983.5747424150347
17194,983.5747424150347
17195,983.5747424150347
17196,983.5747424150347
17197,983.5747424150347
17198,983.5747424150347
17199,983.5747424150347
17200,983.5747424150347
17201,983.5747424150347
17202,983.5747424150347
17203,983.5747424150347
17204,983.5747424150347
17205,983.5747424150347
17206,983.5747424150347
17207,983.5747424150347
17208,983.5747424150347
17209,983.5747424150347
17210,983.5747424150347
17211,983.5747424150347
17212,983.5747424150347
17213,983.5747424150347
17214,983.5747424150347
17215,983.5747424150347
17216,983.5747424150347
17217,983.5747424150347
17218,983.5747424150347
17219,983.5747424150347
17220,983.5747424150347
17221,983.5747424150347
17222,983.5747424150347
17223,983.5747424150347
17224,983.5747424150347
17225,983.5747424150347
17226,983.5747424150347
17227,983.5747424150347
17228,983.5747424150347
17229,983.5747424150347
17230,983.5747424150347
17231,983.5747424150347
17232,983.5747424150347
17233,983.5747424150347
17234,983.5747424150347
17235,983.5747424150347
17236,983.5747424150347
17237,983.5747424150347
17238,983.5747424150347
17239,983.5747424150347
17240,983.5747424150347
17241,983.5747424150347
17242,983.5747424150347
17243,983.5747424150347
17244,983.5747424150347
17245,983.5747424150347
17246,983.5747424150347
17247,983.5747424150347
17248,983.5747424150347
17249,983.5747424150347
17250,983.5747424150347
17251,983.5747424150347
17252,983.5747424150347
17253,983.5747424150347
17254,983.5747424150347
17255,983.5747424150347
17256,954.83470191441
17257,954.83470191441
17258,954.83470191441
17259,954.83470191441
17260,954.83470191441
17261,954.83470191441
17262,954.83470191441
17263,954.83470191441
17264,954.83470191441
17265,954.83470191441
17266,954.83470191441
17267,954.83470191441
17268,954.83470191441
17269,954.83470191441
17270,954.83470191441
17271,954.83470191441
17272,954.83470191441
17273,954.83470191441
17274,954.83470191441
17275,954.83470191441
17276,954.83470191441
17277,954.83470191441
17278,954.83470191441
17279,954.83470191441
17280,954.83470191441
17281,954.83470191441
17282,954.83470191441
17283,954.83470191441
17284,954.83470191441
17285,954.83470191441
17286,954.83470191441
17287,954.83470191441
17288,954.83470191441
17289,954.83470191441
17290,954.83470191441
17291,954.83470191441
17292,954.83470191441
17293,954.83470191441
17294,954.83470191441
17295,954.83470191441
17296,954.83470191441
17297,954.83470191441
17298,954.83470191441
17299,954.83470191441
17300,954.83470191441
17301,954.83470191441
17302,954.83470191441
17303,954.83470191441
17304,954.83470191441
17305,954.83470191441
17306,954.83470191441
17307,954.83470191441
17308,954.83470191441
17309,954.83470191441
17310,954.83470191441
17311,954.83470191441
17312,954.83470191441
17313,954.83470191441
17314,954.83470191441
17315,954.83470191441
17316,954.83470191441
17317,954.83470191441
17318,954.83470191441
17319,954.83470191441
17320,954.83470191441
17321,954.83470191441
17322,954.83470191441
17323,954.83470191441
17324,954.83470191441
17325,954.83470191441
17326,954.83470191441
17327,954.83470191441
17328,954.83470191441
17329,954.83470191441
17330,954.83470191441
17331,954.83470191441
17332,954.83470191441
17333,954.83470191441
17334,954.83470191441
17335,954.83470191441
17336,954.83470191441
17337,954.83470191441
17338,954.83470191441
17339,954.83470191441
17340,954.83470191441
17341,954.83470191441
17342,954.83470191441
17343,954.83470191441
17344,954.83470191441
17345,954.83470191441
17346,954.83470191441
17347,980.983878684199
17348,980.983878684199
17349,980.983878684199
17350,980.983878684199
17351,980.983878684199
17352,980.983878684199
17353,980.983878684199
17354,980.983878684199
17355,980.983878684199
17356,980.983878684199
17357,980.983878684199
17358,980.983878684199
17359,980.983878684199
17360,980.983878684199
17361,980.983878684199
17362,980.983878684199
17363,980.983878684199
17364,980.983878684199
17365,980.983878684199
17366,980.983878684199
17367,980.983878684199
17368,980.983878684199
17369,980.983878684199
17370,980.983878684199
17371,980.983878684199
17372,980.983878684199
17373,980.983878684199
17374,980.983878684199
17375,980.983878684199
17376,980.983878684199
17377,980.983878684199
17378,980.983878684199
17379,980.983878684199
17380,980.983878684199
17381,980.983878684199
17382,980.983878684199
17383,980.983878684199
17384,980.983878684199
17385,980.983878684199
17386,980.983878684199
17387,980.983878684199
17388,980.983878684199
17389,980.983878684199
17390,980.983878684199
17391,980.983878684199
17392,980.983878684199
17393,980.983878684199
17394,980.983878684199
17395,980.983878684199
17396,980.983878684199
17397,980.983878684199
17398,980.983878684199
17399,980.983878684199
17400,980.983878684199
17401,980.983878684199
17402,980.983878684199
17403,980.983878684199
17404,980.983878684199
17405,980.983878684199
17406,980.983878684199
17407,980.983878684199
17408,980.983878684199
17409,980.983878684199
17410,980.983878684199
17411,980.983878684199
17412,980.983878684199
17413,980.983878684199
17414,980.983878684199
17415,980.983878684199
17416,980.983878684199
17417,980.983878684199
17418,980.983878684199
17419,980.983878684199
17420,980.983878684199
17421,980.983878684199
17422,980.983878684199
17423,980.983878684199
17424,980.983878684199
17425,980.983878684199
17426,980.983878684199
17427,980.983878684199
17428,980.983878684199
17429,980.983878684199
17430,980.983878684199
17431,980.983878684199
17432,980.983878684199
17433,980.983878684199
17434,980.983878684199
17435,980.983878684199
17436,980.983878684199
17437,980.983878684199
17438,980.983878684199
17439,981.3641625160301
17440,981.3641625160301
17441,981.3641625160301
17442,981.3641625160301
17443,981.3641625160301
17444,981.3641625160301
17445,981.3641625160301
17446,981.3641625160301
17447,981.3641625160301
17448,981.3641625160301
17449,981.3641625160301
17450,981.3641625160301
17451,981.3641625160301
17452,981.3641625160301
17453,981.3641625160301
17454,981.3641625160301
17455,981.3641625160301
17456,981.3641625160301
17457,981.3641625160301
17458,981.3641625160301
17459,981.3641625160301
17460,981.3641625160301
17461,981.3641625160301
17462,981.3641625160301
17463,981.3641625160301
17464,981.3641625160301
17465,981.3641625160301
17466,981.3641625160301
17467,981.3641625160301
17468,981.3641625160301
17469,981.3641625160301
17470,981.3641625160301
17471,981.3641625160301
17472,981.3641625160301
17473,981.3641625160301
17474,981.3641625160301
17475,981.3641625160301
17476,981.3641625160301
17477,981.3641625160301
17478,981.3641625160301
17479,981.3641625160301
17480,981.3641625160301
17481,981.3641625160301
17482,981.3641625160301
17483,981.3641625160301
17484,981.3641625160301
17485,981.3641625160301
17486,981.3641625160301
17487,981.3641625160301
17488,981.3641625160301
17489,981.3641625160301
17490,981.3641625160301
17491,981.3641625160301
17492,981.3641625160301
17493,981.3641625160301
17494,981.3641625160301
17495,981.3641625160301
17496,981.3641625160301
17497,981.3641625160301
17498,981.3641625160301
17499,981.3641625160301
17500,981.3641625160301
17501,981.3641625160301
17502,981.3641625160301
17503,981.3641625160301
17504,981.3641625160301
17505,981.3641625160301
17506,981.3641625160301
17507,981.3641625160301
17508,981.3641625160301
17509,981.3641625160301
17510,981.3641625160301
17511,981.3641625160301
17512,981.3641625160301
17513,981.3641625160301
17514,981.3641625160301
17515,981.3641625160301
17516,981.3641625160301
17517,981.3641625160301
17518,981.3641625160301
17519,981.3641625160301
17520,981.3641625160301
17521,981.3641625160301
17522,981.3641625160301
17523,981.3641625160301
17524,981.3641625160301
17525,981.3641625160301
17526,981.3641625160301
17527,981.3641625160301
17528,981.3641625160301
17529,981.3641625160301
17530,981.3641625160301
17531,1010.5151534431931
17532,1010.5151534431931
17533,1010.5151534431931
17534,1010.5151534431931
17535,1010.5151534431931
17536,1010.5151534431931
17537,1010.5151534431931
17538,1010.5151534431931
17539,1010.5151534431931
17540,1010.5151534431931
17541,1010.5151534431931
17542,1010.5151534431931
17543,1010.5151534431931
17544,1010.5151534431931
17545,1010.5151534431931
17546,1010.5151534431931
17547,1010.5151534431931
17548,1010.5151534431931
17549,1010.5151534431931
17550,1010.5151534431931
17551,1010.5151534431931
17552,1010.5151534431931
17553,1010.5151534431931
17554,1010.5151534431931
17555,1010.5151534431931
17556,1010.5151534431931
17557,1010.5151534431931
17558,1010.5151534431931
17559,1010.5151534431931
17560,1010.5151534431931
17561,1010.5151534431931
17562,1010.5151534431931
17563,1010.5151534431931
17564,1010.5151534431931
17565,1010.5151534431931
17566,1010.5151534431931
17567,1010.5151534431931
17568,1010.5151534431931
17569,1010.5151534431931
17570,1010.5151534431931
17571,1010.5151534431931
17572,1010.5151534431931
17573,1010.5151534431931
17574,1010.5151534431931
17575,1010.5151534431931
17576,1010.5151534431931
17577,1010.5151534431931
17578,1010.5151534431931
17579,1010.5151534431931
17580,1010.5151534431931
17581,1010.5151534431931
17582,1010.5151534431931
17583,1010.5151534431931
17584,1010.5151534431931
17585,1010.5151534431931
17586,1010.5151534431931
17587,1010.5151534431931
17588,1010.5151534431931
17589,1010.5151534431931
17590,1010.5151534431931
17591,1010.5151534431931
17592,1010.5151534431931
17593,1010.5151534431931
17594,1010.5151534431931
17595,1010.5151534431931
17596,1010.5151534431931
17597,1010.5151534431931
17598,1010.5151534431931
17599,1010.5151534431931
17600,1010.5151534431931
17601,1010.5151534431931
17602,1010.5151534431931
17603,1010.5151534431931
17604,1010.5151534431931
17605,1010.5151534431931
17606,1010.5151534431931
17607,1010.5151534431931
17608,1010.5151534431931
17609,1010.5151534431931
17610,1010.5151534431931
17611,1010.5151534431931
17612,1010.5151534431931
17613,1010.5151534431931
17614,1010.5151534431931
17615,1010.5151534431931
17616,1010.5151534431931
17617,1010.5151534431931
17618,1010.5151534431931
17619,1010.5151534431931
17620,1010.5151534431931
17621,966.942217554899
17622,966.942217554899
17623,966.942217554899
17624,966.942217554899
17625,966.942217554899
17626,966.942217554899
17627,966.942217554899
17628,966.942217554899
17629,966.942217554899
17630,966.942217554899
17631,966.942217554899
17632,966.942217554899
17633,966.942217554899
17634,966.942217554899
17635,966.942217554899
17636,966.942217554899
17637,966.942217554899
17638,966.942217554899
17639,966.942217554899
17640,966.942217554899
17641,966.942217554899
17642,966.942217554899
17643,966.942217554899
17644,966.942217554899
17645,966.942217554899
17646,966.942217554899
17647,966.942217554899
17648,966.942217554899
17649,966.942217554899
17650,966.942217554899
17651,966.942217554899
17652,966.942217554899
17653,966.942217554899
17654,966.942217554899
17655,966.942217554899
17656,966.942217554899
17657,966.942217554899
17658,966.942217554899
17659,966.942217554899
17660,966.942217554899
17661,966.942217554899
17662,966.942217554899
17663,966.942217554899
17664,966.942217554899
17665,966.942217554899
17666,966.942217554899
17667,966.942217554899
17668,966.942217554899
17669,966.942217554899
17670,966.942217554899
17671,966.942217554899
17672,966.942217554899
17673,966.942217554899
17674,966.942217554899
17675,966.942217554899
17676,966.942217554899
17677,966.942217554899
17678,966.942217554899
17679,966.942217554899
17680,966.942217554899
17681,966.942217554899
17682,966.942217554899
17683,966.942217554899
17684,966.942217554899
17685,966.942217554899
17686,966.942217554899
17687,966.942217554899
17688,966.942217554899
17689,966.942217554899
17690,966.942217554899
17691,966.942217554899
17692,966.942217554899
17693,966.942217554899
17694,966.942217554899
17695,966.942217554899
17696,966.942217554899
17697,966.942217554899
17698,966.942217554899
17699,966.942217554899
17700,966.942217554899
17701,966.942217554899
17702,966.942217554899
17703,966.942217554899
17704,966.942217554899
17705,966.942217554899
17706,966.942217554899
17707,966.942217554899
17708,966.942217554899
17709,966.942217554899
17710,966.942217554899
17711,966.942217554899
17712,1034.7065502514145
17713,1034.7065502514145
17714,1034.7065502514145
17715,1034.7065502514145
17716,1034.7065502514145
17717,1034.7065502514145
17718,1034.7065502514145
17719,1034.7065502514145
17720,1034.7065502514145
17721,1034.7065502514145
17722,1034.7065502514145
17723,1034.7065502514145
17724,1034.7065502514145
17725,1034.7065502514145
17726,1034.7065502514145
17727,1034.7065502514145
17728,1034.7065502514145
17729,1034.7065502514145
17730,1034.7065502514145
17731,1034.7065502514145
17732,1034.7065502514145
17733,1034.7065502514145
17734,1034.7065502514145
17735,1034.7065502514145
17736,1034.7065502514145
17737,1034.7065502514145
17738,1034.7065502514145
17739,1034.7065502514145
17740,1034.7065502514145
17741,1034.7065502514145
17742,1034.7065502514145
17743,1034.7065502514145
17744,1034.7065502514145
17745,1034.7065502514145
17746,1034.7065502514145
17747,1034.7065502514145
17748,1034.7065502514145
17749,1034.7065502514145
17750,1034.7065502514145
17751,1034.7065502514145
17752,1034.7065502514145
17753,1034.7065502514145
17754,1034.7065502514145
17755,1034.7065502514145
17756,1034.7065502514145
17757,1034.7065502514145
17758,1034.7065502514145
17759,1034.7065502514145
17760,1034.7065502514145
17761,1034.7065502514145
17762,1034.7065502514145
17763,1034.7065502514145
17764,1034.7065502514145
17765,1034.7065502514145
17766,1034.7065502514145
17767,1034.7065502514145
17768,1034.7065502514145
17769,1034.7065502514145
17770,1034.7065502514145
17771,1034.7065502514145
17772,1034.7065502514145
17773,1034.7065502514145
17774,1034.7065502514145
17775,1034.7065502514145
17776,1034.7065502514145
17777,1034.7065502514145
17778,1034.7065502514145
17779,1034.7065502514145
17780,1034.7065502514145
17781,1034.7065502514145
17782,1034.7065502514145
17783,1034.7065502514145
17784,1034.7065502514145
17785,1034.7065502514145
17786,1034.7065502514145
17787,1034.7065502514145
17788,1034.7065502514145
17789,1034.7065502514145
17790,1034.7065502514145
17791,1034.7065502514145
17792,1034.7065502514145
17793,1034.7065502514145
17794,1034.7065502514145
17795,1034.7065502514145
17796,1034.7065502514145
17797,1034.7065502514145
17798,1034.7065502514145
17799,1034.7065502514145
17800,1034.7065502514145
17801,1034.7065502514145
17802,1034.7065502514145
17803,1034.7065502514145
17804,976.768503144167
17805,976.768503144167
17806,976.768503144167
17807,976.768503144167
17808,976.768503144167
17809,976.768503144167
17810,976.768503144167
17811,976.768503144167
17812,976.768503144167
17813,976.768503144167
