,GBPUSD Curncy_ratio
17074,1053.74666849381
17075,1053.74666849381
17076,1053.74666849381
17077,1053.74666849381
17078,1053.74666849381
17079,1053.74666849381
17080,1053.74666849381
17081,1053.74666849381
17082,1053.74666849381
17083,1053.74666849381
17084,1053.74666849381
17085,1053.74666849381
17086,1053.74666849381
17087,1053.74666849381
17088,1053.74666849381
17089,1053.74666849381
17090,1053.74666849381
17091,1053.74666849381
17092,1053.74666849381
17093,1053.74666849381
17094,1053.74666849381
17095,1053.74666849381
17096,1053.74666849381
17097,1053.74666849381
17098,1053.74666849381
17099,1053.74666849381
17100,1053.74666849381
17101,1053.74666849381
17102,1053.74666849381
17103,1053.74666849381
17104,1053.74666849381
17105,1053.74666849381
17106,1053.74666849381
17107,1053.74666849381
17108,1053.74666849381
17109,1053.74666849381
17110,1053.74666849381
17111,1053.74666849381
17112,1053.74666849381
17113,1053.74666849381
17114,1053.74666849381
17115,1053.74666849381
17116,1053.74666849381
17117,1053.74666849381
17118,1053.74666849381
17119,1053.74666849381
17120,1053.74666849381
17121,1053.74666849381
17122,1053.74666849381
17123,1053.74666849381
17124,1053.74666849381
17125,1053.74666849381
17126,1053.74666849381
17127,1053.74666849381
17128,1053.74666849381
17129,1053.74666849381
17130,1053.74666849381
17131,1053.74666849381
17132,1053.74666849381
17133,1053.74666849381
17134,1053.74666849381
17135,1053.74666849381
17136,1053.74666849381
17137,1053.74666849381
17138,1053.74666849381
17139,1053.74666849381
17140,1053.74666849381
17141,1053.74666849381
17142,1053.74666849381
17143,1053.74666849381
17144,1053.74666849381
17145,1053.74666849381
17146,1053.74666849381
17147,1053.74666849381
17148,1053.74666849381
17149,1053.74666849381
17150,1053.74666849381
17151,1053.74666849381
17152,1053.74666849381
17153,1053.74666849381
17154,1053.74666849381
17155,1053.74666849381
17156,1053.74666849381
17157,1053.74666849381
17158,1053.74666849381
17159,1053.74666849381
17160,1053.74666849381
17161,1053.74666849381
17162,1053.74666849381
17163,1053.74666849381
17164,1053.74666849381
17165,1053.74666849381
17166,996.954870070677
17167,996.954870070677
17168,996.954870070677
17169,996.954870070677
17170,996.954870070677
17171,996.954870070677
17172,996.954870070677
17173,996.954870070677
17174,996.954870070677
17175,996.954870070677
17176,996.954870070677
17177,996.954870070677
17178,996.954870070677
17179,996.954870070677
17180,996.954870070677
17181,996.954870070677
17182,996.954870070677
17183,996.954870070677
17184,996.954870070677
17185,996.954870070677
17186,996.954870070677
17187,996.954870070677
17188,996.954870070677
17189,996.954870070677
17190,996.954870070677
17191,996.954870070677
17192,996.954870070677
17193,996.954870070677
17194,996.954870070677
17195,996.954870070677
17196,996.954870070677
17197,996.954870070677
17198,996.954870070677
17199,996.954870070677
17200,996.954870070677
17201,996.954870070677
17202,996.954870070677
17203,996.954870070677
17204,996.954870070677
17205,996.954870070677
17206,996.954870070677
17207,996.954870070677
17208,996.954870070677
17209,996.954870070677
17210,996.954870070677
17211,996.954870070677
17212,996.954870070677
17213,996.954870070677
17214,996.954870070677
17215,996.954870070677
17216,996.954870070677
17217,996.954870070677
17218,996.954870070677
17219,996.954870070677
17220,996.954870070677
17221,996.954870070677
17222,996.954870070677
17223,996.954870070677
17224,996.954870070677
17225,996.954870070677
17226,996.954870070677
17227,996.954870070677
17228,996.954870070677
17229,996.954870070677
17230,996.954870070677
17231,996.954870070677
17232,996.954870070677
17233,996.954870070677
17234,996.954870070677
17235,996.954870070677
17236,996.954870070677
17237,996.954870070677
17238,996.954870070677
17239,996.954870070677
17240,996.954870070677
17241,996.954870070677
17242,996.954870070677
17243,996.954870070677
17244,996.954870070677
17245,996.954870070677
17246,996.954870070677
17247,996.954870070677
17248,996.954870070677
17249,996.954870070677
17250,996.954870070677
17251,996.954870070677
17252,996.954870070677
17253,996.954870070677
17254,996.954870070677
17255,996.954870070677
17256,1001.7000972322514
17257,1001.7000972322514
17258,1001.7000972322514
17259,1001.7000972322514
17260,1001.7000972322514
17261,1001.7000972322514
17262,1001.7000972322514
17263,1001.7000972322514
17264,1001.7000972322514
17265,1001.7000972322514
17266,1001.7000972322514
17267,1001.7000972322514
17268,1001.7000972322514
17269,1001.7000972322514
17270,1001.7000972322514
17271,1001.7000972322514
17272,1001.7000972322514
17273,1001.7000972322514
17274,1001.7000972322514
17275,1001.7000972322514
17276,1001.7000972322514
17277,1001.7000972322514
17278,1001.7000972322514
17279,1001.7000972322514
17280,1001.7000972322514
17281,1001.7000972322514
17282,1001.7000972322514
17283,1001.7000972322514
17284,1001.7000972322514
17285,1001.7000972322514
17286,1001.7000972322514
17287,1001.7000972322514
17288,1001.7000972322514
17289,1001.7000972322514
17290,1001.7000972322514
17291,1001.7000972322514
17292,1001.7000972322514
17293,1001.7000972322514
17294,1001.7000972322514
17295,1001.7000972322514
17296,1001.7000972322514
17297,1001.7000972322514
17298,1001.7000972322514
17299,1001.7000972322514
17300,1001.7000972322514
17301,1001.7000972322514
17302,1001.7000972322514
17303,1001.7000972322514
17304,1001.7000972322514
17305,1001.7000972322514
17306,1001.7000972322514
17307,1001.7000972322514
17308,1001.7000972322514
17309,1001.7000972322514
17310,1001.7000972322514
17311,1001.7000972322514
17312,1001.7000972322514
17313,1001.7000972322514
17314,1001.7000972322514
17315,1001.7000972322514
17316,1001.7000972322514
17317,1001.7000972322514
17318,1001.7000972322514
17319,1001.7000972322514
17320,1001.7000972322514
17321,1001.7000972322514
17322,1001.7000972322514
17323,1001.7000972322514
17324,1001.7000972322514
17325,1001.7000972322514
17326,1001.7000972322514
17327,1001.7000972322514
17328,1001.7000972322514
17329,1001.7000972322514
17330,1001.7000972322514
17331,1001.7000972322514
17332,1001.7000972322514
17333,1001.7000972322514
17334,1001.7000972322514
17335,1001.7000972322514
17336,1001.7000972322514
17337,1001.7000972322514
17338,1001.7000972322514
17339,1001.7000972322514
17340,1001.7000972322514
17341,1001.7000972322514
17342,1001.7000972322514
17343,1001.7000972322514
17344,1001.7000972322514
17345,1001.7000972322514
17346,1001.7000972322514
17347,995.3704604169801
17348,995.3704604169801
17349,995.3704604169801
17350,995.3704604169801
17351,995.3704604169801
17352,995.3704604169801
17353,995.3704604169801
17354,995.3704604169801
17355,995.3704604169801
17356,995.3704604169801
17357,995.3704604169801
17358,995.3704604169801
17359,995.3704604169801
17360,995.3704604169801
17361,995.3704604169801
17362,995.3704604169801
17363,995.3704604169801
17364,995.3704604169801
17365,995.3704604169801
17366,995.3704604169801
17367,995.3704604169801
17368,995.3704604169801
17369,995.3704604169801
17370,995.3704604169801
17371,995.3704604169801
17372,995.3704604169801
17373,995.3704604169801
17374,995.3704604169801
17375,995.3704604169801
17376,995.3704604169801
17377,995.3704604169801
17378,995.3704604169801
17379,995.3704604169801
17380,995.3704604169801
17381,995.3704604169801
17382,995.3704604169801
17383,995.3704604169801
17384,995.3704604169801
17385,995.3704604169801
17386,995.3704604169801
17387,995.3704604169801
17388,995.3704604169801
17389,995.3704604169801
17390,995.3704604169801
17391,995.3704604169801
17392,995.3704604169801
17393,995.3704604169801
17394,995.3704604169801
17395,995.3704604169801
17396,995.3704604169801
17397,995.3704604169801
17398,995.3704604169801
17399,995.3704604169801
17400,995.3704604169801
17401,995.3704604169801
17402,995.3704604169801
17403,995.3704604169801
17404,995.3704604169801
17405,995.3704604169801
17406,995.3704604169801
17407,995.3704604169801
17408,995.3704604169801
17409,995.3704604169801
17410,995.3704604169801
17411,995.3704604169801
17412,995.3704604169801
17413,995.3704604169801
17414,995.3704604169801
17415,995.3704604169801
17416,995.3704604169801
17417,995.3704604169801
17418,995.3704604169801
17419,995.3704604169801
17420,995.3704604169801
17421,995.3704604169801
17422,995.3704604169801
17423,995.3704604169801
17424,995.3704604169801
17425,995.3704604169801
17426,995.3704604169801
17427,995.3704604169801
17428,995.3704604169801
17429,995.3704604169801
17430,995.3704604169801
17431,995.3704604169801
17432,995.3704604169801
17433,995.3704604169801
17434,995.3704604169801
17435,995.3704604169801
17436,995.3704604169801
17437,995.3704604169801
17438,995.3704604169801
17439,1019.381185111811
17440,1019.381185111811
17441,1019.381185111811
17442,1019.381185111811
17443,1019.381185111811
17444,1019.381185111811
17445,1019.381185111811
17446,1019.381185111811
17447,1019.381185111811
17448,1019.381185111811
17449,1019.381185111811
17450,1019.381185111811
17451,1019.381185111811
17452,1019.381185111811
17453,1019.381185111811
17454,1019.381185111811
17455,1019.381185111811
17456,1019.381185111811
17457,1019.381185111811
17458,1019.381185111811
17459,1019.381185111811
17460,1019.381185111811
17461,1019.381185111811
17462,1019.381185111811
17463,1019.381185111811
17464,1019.381185111811
17465,1019.381185111811
17466,1019.381185111811
17467,1019.381185111811
17468,1019.381185111811
17469,1019.381185111811
17470,1019.381185111811
17471,1019.381185111811
17472,1019.381185111811
17473,1019.381185111811
17474,1019.381185111811
17475,1019.381185111811
17476,1019.381185111811
17477,1019.381185111811
17478,1019.381185111811
17479,1019.381185111811
17480,1019.381185111811
17481,1019.381185111811
17482,1019.381185111811
17483,1019.381185111811
17484,1019.381185111811
17485,1019.381185111811
17486,1019.381185111811
17487,1019.381185111811
17488,1019.381185111811
17489,1019.381185111811
17490,1019.381185111811
17491,1019.381185111811
17492,1019.381185111811
17493,1019.381185111811
17494,1019.381185111811
17495,1019.381185111811
17496,1019.381185111811
17497,1019.381185111811
17498,1019.381185111811
17499,1019.381185111811
17500,1019.381185111811
17501,1019.381185111811
17502,1019.381185111811
17503,1019.381185111811
17504,1019.381185111811
17505,1019.381185111811
17506,1019.381185111811
17507,1019.381185111811
17508,1019.381185111811
17509,1019.381185111811
17510,1019.381185111811
17511,1019.381185111811
17512,1019.381185111811
17513,1019.381185111811
17514,1019.381185111811
17515,1019.381185111811
17516,1019.381185111811
17517,1019.381185111811
17518,1019.381185111811
17519,1019.381185111811
17520,1019.381185111811
17521,1019.381185111811
17522,1019.381185111811
17523,1019.381185111811
17524,1019.381185111811
17525,1019.381185111811
17526,1019.381185111811
17527,1019.381185111811
17528,1019.381185111811
17529,1019.381185111811
17530,1019.381185111811
17531,991.8411665287956
17532,991.8411665287956
17533,991.8411665287956
17534,991.8411665287956
17535,991.8411665287956
17536,991.8411665287956
17537,991.8411665287956
17538,991.8411665287956
17539,991.8411665287956
17540,991.8411665287956
17541,991.8411665287956
17542,991.8411665287956
17543,991.8411665287956
17544,991.8411665287956
17545,991.8411665287956
17546,991.8411665287956
17547,991.8411665287956
17548,991.8411665287956
17549,991.8411665287956
17550,991.8411665287956
17551,991.8411665287956
17552,991.8411665287956
17553,991.8411665287956
17554,991.8411665287956
17555,991.8411665287956
17556,991.8411665287956
17557,991.8411665287956
17558,991.8411665287956
17559,991.8411665287956
17560,991.8411665287956
17561,991.8411665287956
17562,991.8411665287956
17563,991.8411665287956
17564,991.8411665287956
17565,991.8411665287956
17566,991.8411665287956
17567,991.8411665287956
17568,991.8411665287956
17569,991.8411665287956
17570,991.8411665287956
17571,991.8411665287956
17572,991.8411665287956
17573,991.8411665287956
17574,991.8411665287956
17575,991.8411665287956
17576,991.8411665287956
17577,991.8411665287956
17578,991.8411665287956
17579,991.8411665287956
17580,991.8411665287956
17581,991.8411665287956
17582,991.8411665287956
17583,991.8411665287956
17584,991.8411665287956
17585,991.8411665287956
17586,991.8411665287956
17587,991.8411665287956
17588,991.8411665287956
17589,991.8411665287956
17590,991.8411665287956
17591,991.8411665287956
17592,991.8411665287956
17593,991.8411665287956
17594,991.8411665287956
17595,991.8411665287956
17596,991.8411665287956
17597,991.8411665287956
17598,991.8411665287956
17599,991.8411665287956
17600,991.8411665287956
17601,991.8411665287956
17602,991.8411665287956
17603,991.8411665287956
17604,991.8411665287956
17605,991.8411665287956
17606,991.8411665287956
17607,991.8411665287956
17608,991.8411665287956
17609,991.8411665287956
17610,991.8411665287956
17611,991.8411665287956
17612,991.8411665287956
17613,991.8411665287956
17614,991.8411665287956
17615,991.8411665287956
17616,991.8411665287956
17617,991.8411665287956
17618,991.8411665287956
17619,991.8411665287956
17620,991.8411665287956
17621,1004.2225791304106
17622,1004.2225791304106
17623,1004.2225791304106
17624,1004.2225791304106
17625,1004.2225791304106
17626,1004.2225791304106
17627,1004.2225791304106
17628,1004.2225791304106
17629,1004.2225791304106
17630,1004.2225791304106
17631,1004.2225791304106
17632,1004.2225791304106
17633,1004.2225791304106
17634,1004.2225791304106
17635,1004.2225791304106
17636,1004.2225791304106
17637,1004.2225791304106
17638,1004.2225791304106
17639,1004.2225791304106
17640,1004.2225791304106
17641,1004.2225791304106
17642,1004.2225791304106
17643,1004.2225791304106
17644,1004.2225791304106
17645,1004.2225791304106
17646,1004.2225791304106
17647,1004.2225791304106
17648,1004.2225791304106
17649,1004.2225791304106
17650,1004.2225791304106
17651,1004.2225791304106
17652,1004.2225791304106
17653,1004.2225791304106
17654,1004.2225791304106
17655,1004.2225791304106
17656,1004.2225791304106
17657,1004.2225791304106
17658,1004.2225791304106
17659,1004.2225791304106
17660,1004.2225791304106
17661,1004.2225791304106
17662,1004.2225791304106
17663,1004.2225791304106
17664,1004.2225791304106
17665,1004.2225791304106
17666,1004.2225791304106
17667,1004.2225791304106
17668,1004.2225791304106
17669,1004.2225791304106
17670,1004.2225791304106
17671,1004.2225791304106
17672,1004.2225791304106
17673,1004.2225791304106
17674,1004.2225791304106
17675,1004.2225791304106
17676,1004.2225791304106
17677,1004.2225791304106
17678,1004.2225791304106
17679,1004.2225791304106
17680,1004.2225791304106
17681,1004.2225791304106
17682,1004.2225791304106
17683,1004.2225791304106
17684,1004.2225791304106
17685,1004.2225791304106
17686,1004.2225791304106
17687,1004.2225791304106
17688,1004.2225791304106
17689,1004.2225791304106
17690,1004.2225791304106
17691,1004.2225791304106
17692,1004.2225791304106
17693,1004.2225791304106
17694,1004.2225791304106
17695,1004.2225791304106
17696,1004.2225791304106
17697,1004.2225791304106
17698,1004.2225791304106
17699,1004.2225791304106
17700,1004.2225791304106
17701,1004.2225791304106
17702,1004.2225791304106
17703,1004.2225791304106
17704,1004.2225791304106
17705,1004.2225791304106
17706,1004.2225791304106
17707,1004.2225791304106
17708,1004.2225791304106
17709,1004.2225791304106
17710,1004.2225791304106
17711,1004.2225791304106
17712,1000.3030794192483
17713,1000.3030794192483
17714,1000.3030794192483
17715,1000.3030794192483
17716,1000.3030794192483
17717,1000.3030794192483
17718,1000.3030794192483
17719,1000.3030794192483
17720,1000.3030794192483
17721,1000.3030794192483
17722,1000.3030794192483
17723,1000.3030794192483
17724,1000.3030794192483
17725,1000.3030794192483
17726,1000.3030794192483
17727,1000.3030794192483
17728,1000.3030794192483
17729,1000.3030794192483
17730,1000.3030794192483
17731,1000.3030794192483
17732,1000.3030794192483
17733,1000.3030794192483
17734,1000.3030794192483
17735,1000.3030794192483
17736,1000.3030794192483
17737,1000.3030794192483
17738,1000.3030794192483
17739,1000.3030794192483
17740,1000.3030794192483
17741,1000.3030794192483
17742,1000.3030794192483
17743,1000.3030794192483
17744,1000.3030794192483
17745,1000.3030794192483
17746,1000.3030794192483
17747,1000.3030794192483
17748,1000.3030794192483
17749,1000.3030794192483
17750,1000.3030794192483
17751,1000.3030794192483
17752,1000.3030794192483
17753,1000.3030794192483
17754,1000.3030794192483
17755,1000.3030794192483
17756,1000.3030794192483
17757,1000.3030794192483
17758,1000.3030794192483
17759,1000.3030794192483
17760,1000.3030794192483
17761,1000.3030794192483
17762,1000.3030794192483
17763,1000.3030794192483
17764,1000.3030794192483
17765,1000.3030794192483
17766,1000.3030794192483
17767,1000.3030794192483
17768,1000.3030794192483
17769,1000.3030794192483
17770,1000.3030794192483
17771,1000.3030794192483
17772,1000.3030794192483
17773,1000.3030794192483
17774,1000.3030794192483
17775,1000.3030794192483
17776,1000.3030794192483
17777,1000.3030794192483
17778,1000.3030794192483
17779,1000.3030794192483
17780,1000.3030794192483
17781,1000.3030794192483
17782,1000.3030794192483
17783,1000.3030794192483
17784,1000.3030794192483
17785,1000.3030794192483
17786,1000.3030794192483
17787,1000.3030794192483
17788,1000.3030794192483
17789,1000.3030794192483
17790,1000.3030794192483
17791,1000.3030794192483
17792,1000.3030794192483
17793,1000.3030794192483
17794,1000.3030794192483
17795,1000.3030794192483
17796,1000.3030794192483
17797,1000.3030794192483
17798,1000.3030794192483
17799,1000.3030794192483
17800,1000.3030794192483
17801,1000.3030794192483
17802,1000.3030794192483
17803,1000.3030794192483
17804,1013.6252478497777
17805,1013.6252478497777
17806,1013.6252478497777
17807,1013.6252478497777
17808,1013.6252478497777
17809,1013.6252478497777
17810,1013.6252478497777
17811,1013.6252478497777
17812,1013.6252478497777
17813,1013.6252478497777
17814,1013.6252478497777
17815,1013.6252478497777
17816,1013.6252478497777
17817,1013.6252478497777
17818,1013.6252478497777
17819,1013.6252478497777
17820,1013.6252478497777
17821,1013.6252478497777
17822,1013.6252478497777
17823,1013.6252478497777
17824,1013.6252478497777
17825,1013.6252478497777
17826,1013.6252478497777
17827,1013.6252478497777
17828,1013.6252478497777
17829,1013.6252478497777
17830,1013.6252478497777
17831,1013.6252478497777
17832,1013.6252478497777
17833,1013.6252478497777
17834,1013.6252478497777
17835,1013.6252478497777
17836,1013.6252478497777
17837,1013.6252478497777
17838,1013.6252478497777
17839,1013.6252478497777
17840,1013.6252478497777
17841,1013.6252478497777
17842,1013.6252478497777
17843,1013.6252478497777
17844,1013.6252478497777
17845,1013.6252478497777
17846,1013.6252478497777
17847,1013.6252478497777
17848,1013.6252478497777
17849,1013.6252478497777
17850,1013.6252478497777
17851,1013.6252478497777
17852,1013.6252478497777
17853,1013.6252478497777
17854,1013.6252478497777
17855,1013.6252478497777
17856,1013.6252478497777
17857,1013.6252478497777
17858,1013.6252478497777
17859,1013.6252478497777
17860,1013.6252478497777
17861,1013.6252478497777
17862,1013.6252478497777
17863,1013.6252478497777
17864,1013.6252478497777
17865,1013.6252478497777
17866,1013.6252478497777
17867,1013.6252478497777
17868,1013.6252478497777
17869,1013.6252478497777
17870,1013.6252478497777
17871,1013.6252478497777
17872,1013.6252478497777
17873,1013.6252478497777
17874,1013.6252478497777
17875,1013.6252478497777
17876,1013.6252478497777
17877,1013.6252478497777
17878,1013.6252478497777
17879,1013.6252478497777
17880,1013.6252478497777
17881,1013.6252478497777
17882,1013.6252478497777
17883,1013.6252478497777
17884,1013.6252478497777
17885,1013.6252478497777
17886,1013.6252478497777
17887,1013.6252478497777
17888,1013.6252478497777
17889,1013.6252478497777
17890,1013.6252478497777
17891,1013.6252478497777
17892,1013.6252478497777
17893,1013.6252478497777
17894,1013.6252478497777
17895,1013.6252478497777
17896,974.1327039203807
17897,974.1327039203807
17898,974.1327039203807
17899,974.1327039203807
17900,974.1327039203807
17901,974.1327039203807
17902,974.1327039203807
17903,974.1327039203807
17904,974.1327039203807
17905,974.1327039203807
17906,974.1327039203807
17907,974.1327039203807
17908,974.1327039203807
17909,974.1327039203807
17910,974.1327039203807
17911,974.1327039203807
17912,974.1327039203807
17913,974.1327039203807
17914,974.1327039203807
17915,974.1327039203807
17916,974.1327039203807
17917,974.1327039203807
17918,974.1327039203807
17919,974.1327039203807
17920,974.1327039203807
17921,974.1327039203807
17922,974.1327039203807
17923,974.1327039203807
17924,974.1327039203807
17925,974.1327039203807
17926,974.1327039203807
17927,974.1327039203807
17928,974.1327039203807
17929,974.1327039203807
17930,974.1327039203807
17931,974.1327039203807
17932,974.1327039203807
17933,974.1327039203807
17934,974.1327039203807
17935,974.1327039203807
17936,974.1327039203807
17937,974.1327039203807
17938,974.1327039203807
17939,974.1327039203807
17940,974.1327039203807
17941,974.1327039203807
17942,974.1327039203807
17943,974.1327039203807
17944,974.1327039203807
17945,974.1327039203807
17946,974.1327039203807
17947,974.1327039203807
17948,974.1327039203807
17949,974.1327039203807
17950,974.1327039203807
17951,974.1327039203807
17952,974.1327039203807
17953,974.1327039203807
17954,974.1327039203807
17955,974.1327039203807
17956,974.1327039203807
17957,974.1327039203807
17958,974.1327039203807
17959,974.1327039203807
17960,974.1327039203807
17961,974.1327039203807
17962,974.1327039203807
17963,974.1327039203807
17964,974.1327039203807
17965,974.1327039203807
17966,974.1327039203807
17967,974.1327039203807
17968,974.1327039203807
17969,974.1327039203807
17970,974.1327039203807
17971,974.1327039203807
17972,974.1327039203807
17973,974.1327039203807
17974,974.1327039203807
17975,974.1327039203807
17976,974.1327039203807
17977,974.1327039203807
17978,974.1327039203807
17979,974.1327039203807
17980,974.1327039203807
17981,974.1327039203807
17982,974.1327039203807
17983,974.1327039203807
17984,974.1327039203807
17985,974.1327039203807
17986,984.0489835754374
17987,984.0489835754374
17988,984.0489835754374
17989,984.0489835754374
17990,984.0489835754374
17991,984.0489835754374
17992,984.0489835754374
17993,984.0489835754374
17994,984.0489835754374
17995,984.0489835754374
17996,984.0489835754374
17997,984.0489835754374
17998,984.0489835754374
17999,984.0489835754374
18000,984.0489835754374
18001,984.0489835754374
18002,984.0489835754374
18003,984.0489835754374
18004,984.0489835754374
18005,984.0489835754374
18006,984.0489835754374
18007,984.0489835754374
18008,984.0489835754374
18009,984.0489835754374
18010,984.0489835754374
18011,984.0489835754374
18012,984.0489835754374
18013,984.0489835754374
18014,984.0489835754374
18015,984.0489835754374
18016,984.0489835754374
18017,984.0489835754374
18018,984.0489835754374
18019,984.0489835754374
18020,984.0489835754374
18021,984.0489835754374
18022,984.0489835754374
18023,984.0489835754374
18024,984.0489835754374
18025,984.0489835754374
18026,984.0489835754374
18027,984.0489835754374
18028,984.0489835754374
18029,984.0489835754374
18030,984.0489835754374
18031,984.0489835754374
18032,984.0489835754374
18033,984.0489835754374
18034,984.0489835754374
18035,984.0489835754374
18036,984.0489835754374
18037,984.0489835754374
18038,984.0489835754374
18039,984.0489835754374
18040,984.0489835754374
18041,984.0489835754374
18042,984.0489835754374
18043,984.0489835754374
18044,984.0489835754374
18045,984.0489835754374
18046,984.0489835754374
18047,984.0489835754374
18048,984.0489835754374
18049,984.0489835754374
18050,984.0489835754374
18051,984.0489835754374
18052,984.0489835754374
18053,984.0489835754374
18054,984.0489835754374
18055,984.0489835754374
18056,984.0489835754374
18057,984.0489835754374
18058,984.0489835754374
18059,984.0489835754374
18060,984.0489835754374
18061,984.0489835754374
18062,984.0489835754374
18063,984.0489835754374
18064,984.0489835754374
18065,984.0489835754374
18066,984.0489835754374
18067,984.0489835754374
18068,984.0489835754374
18069,984.0489835754374
18070,984.0489835754374
18071,984.0489835754374
18072,984.0489835754374
18073,984.0489835754374
18074,984.0489835754374
18075,984.0489835754374
18076,984.0489835754374
18077,996.369733138092
18078,996.369733138092
18079,996.369733138092
18080,996.369733138092
18081,996.369733138092
18082,996.369733138092
18083,996.369733138092
18084,996.369733138092
18085,996.369733138092
18086,996.369733138092
18087,996.369733138092
18088,996.369733138092
18089,996.369733138092
18090,996.369733138092
18091,996.369733138092
18092,996.369733138092
18093,996.369733138092
18094,996.369733138092
18095,996.369733138092
18096,996.369733138092
18097,996.369733138092
18098,996.369733138092
18099,996.369733138092
18100,996.369733138092
18101,996.369733138092
18102,996.369733138092
18103,996.369733138092
18104,996.369733138092
18105,996.369733138092
18106,996.369733138092
18107,996.369733138092
18108,996.369733138092
18109,996.369733138092
18110,996.369733138092
18111,996.369733138092
18112,996.369733138092
18113,996.369733138092
18114,996.369733138092
18115,996.369733138092
18116,996.369733138092
18117,996.369733138092
18118,996.369733138092
18119,996.369733138092
18120,996.369733138092
18121,996.369733138092
18122,996.369733138092
18123,996.369733138092
18124,996.369733138092
18125,996.369733138092
18126,996.369733138092
18127,996.369733138092
18128,996.369733138092
18129,996.369733138092
18130,996.369733138092
18131,996.369733138092
18132,996.369733138092
18133,996.369733138092
18134,996.369733138092
18135,996.369733138092
18136,996.369733138092
18137,996.369733138092
18138,996.369733138092
18139,996.369733138092
18140,996.369733138092
18141,996.369733138092
18142,996.369733138092
18143,996.369733138092
18144,996.369733138092
18145,996.369733138092
18146,996.369733138092
18147,996.369733138092
18148,996.369733138092
18149,996.369733138092
18150,996.369733138092
18151,996.369733138092
18152,996.369733138092
18153,996.369733138092
18154,996.369733138092
18155,996.369733138092
18156,996.369733138092
18157,996.369733138092
18158,996.369733138092
18159,996.369733138092
18160,996.369733138092
18161,996.369733138092
18162,996.369733138092
18163,996.369733138092
18164,996.369733138092
18165,996.369733138092
18166,996.369733138092
18167,996.369733138092
18168,996.369733138092
18169,1017.83868070608
18170,1017.83868070608
18171,1017.83868070608
18172,1017.83868070608
18173,1017.83868070608
18174,1017.83868070608
18175,1017.83868070608
18176,1017.83868070608
18177,1017.83868070608
18178,1017.83868070608
18179,1017.83868070608
18180,1017.83868070608
18181,1017.83868070608
18182,1017.83868070608
18183,1017.83868070608
18184,1017.83868070608
18185,1017.83868070608
18186,1017.83868070608
18187,1017.83868070608
18188,1017.83868070608
18189,1017.83868070608
18190,1017.83868070608
18191,1017.83868070608
18192,1017.83868070608
18193,1017.83868070608
18194,1017.83868070608
18195,1017.83868070608
18196,1017.83868070608
18197,1017.83868070608
18198,1017.83868070608
18199,1017.83868070608
18200,1017.83868070608
18201,1017.83868070608
18202,1017.83868070608
18203,1017.83868070608
18204,1017.83868070608
18205,1017.83868070608
18206,1017.83868070608
18207,1017.83868070608
18208,1017.83868070608
18209,1017.83868070608
18210,1017.83868070608
18211,1017.83868070608
18212,1017.83868070608
18213,1017.83868070608
18214,1017.83868070608
18215,1017.83868070608
18216,1017.83868070608
18217,1017.83868070608
18218,1017.83868070608
18219,1017.83868070608
18220,1017.83868070608
18221,1017.83868070608
18222,1017.83868070608
18223,1017.83868070608
18224,1017.83868070608
18225,1017.83868070608
18226,1017.83868070608
18227,1017.83868070608
18228,1017.83868070608
18229,1017.83868070608
18230,1017.83868070608
18231,1017.83868070608
18232,1017.83868070608
18233,1017.83868070608
18234,1017.83868070608
18235,1017.83868070608
18236,1017.83868070608
18237,1017.83868070608
18238,1017.83868070608
18239,1017.83868070608
18240,1017.83868070608
18241,1017.83868070608
18242,1017.83868070608
18243,1017.83868070608
18244,1017.83868070608
18245,1017.83868070608
18246,1017.83868070608
18247,1017.83868070608
18248,1017.83868070608
18249,1017.83868070608
18250,1017.83868070608
18251,1017.83868070608
18252,1017.83868070608
18253,1017.83868070608
18254,1017.83868070608
18255,1017.83868070608
18256,1017.83868070608
18257,1017.83868070608
18258,1017.83868070608
18259,1017.83868070608
18260,1017.83868070608
18261,985.6429641365835
18262,985.6429641365835
18263,985.6429641365835
18264,985.6429641365835
18265,985.6429641365835
18266,985.6429641365835
18267,985.6429641365835
18268,985.6429641365835
18269,985.6429641365835
18270,985.6429641365835
18271,985.6429641365835
18272,985.6429641365835
18273,985.6429641365835
18274,985.6429641365835
18275,985.6429641365835
18276,985.6429641365835
18277,985.6429641365835
18278,985.6429641365835
18279,985.6429641365835
18280,985.6429641365835
18281,985.6429641365835
18282,985.6429641365835
18283,985.6429641365835
18284,985.6429641365835
18285,985.6429641365835
18286,985.6429641365835
18287,985.6429641365835
18288,985.6429641365835
18289,985.6429641365835
18290,985.6429641365835
18291,985.6429641365835
18292,985.6429641365835
18293,985.6429641365835
18294,985.6429641365835
18295,985.6429641365835
18296,985.6429641365835
18297,985.6429641365835
18298,985.6429641365835
18299,985.6429641365835
18300,985.6429641365835
18301,985.6429641365835
18302,985.6429641365835
18303,985.6429641365835
18304,985.6429641365835
18305,985.6429641365835
18306,985.6429641365835
18307,985.6429641365835
18308,985.6429641365835
18309,985.6429641365835
18310,985.6429641365835
18311,985.6429641365835
18312,985.6429641365835
18313,985.6429641365835
18314,985.6429641365835
18315,985.6429641365835
18316,985.6429641365835
18317,985.6429641365835
18318,985.6429641365835
18319,985.6429641365835
18320,985.6429641365835
18321,985.6429641365835
18322,985.6429641365835
18323,985.6429641365835
18324,985.6429641365835
18325,985.6429641365835
18326,985.6429641365835
18327,985.6429641365835
