,NHSPATOT Index_ratio
17569,1045.3667353064218
17570,1045.3667353064218
17571,1045.3667353064218
17572,1045.3667353064218
17573,1045.3667353064218
17574,1045.3667353064218
17575,1045.3667353064218
17576,1045.3667353064218
17577,1045.3667353064218
17578,1045.3667353064218
17579,1045.3667353064218
17580,1045.3667353064218
17581,1045.3667353064218
17582,1045.3667353064218
17583,1045.3667353064218
17584,1045.3667353064218
17585,1045.3667353064218
17586,1045.3667353064218
17587,1045.3667353064218
17588,1045.3667353064218
17589,1045.3667353064218
17590,1045.3667353064218
17591,1045.3667353064218
17592,1045.3667353064218
17593,1045.3667353064218
17594,1045.3667353064218
17595,1045.3667353064218
17596,1045.3667353064218
17597,1045.3667353064218
17598,1045.3667353064218
17599,1045.3667353064218
17600,1045.3667353064218
17601,1045.3667353064218
17602,1045.3667353064218
17603,1045.3667353064218
17604,1045.3667353064218
17605,1045.3667353064218
17606,1045.3667353064218
17607,1045.3667353064218
17608,1045.3667353064218
17609,1045.3667353064218
17610,1045.3667353064218
17611,1045.3667353064218
17612,1045.3667353064218
17613,1045.3667353064218
17614,1045.3667353064218
17615,1045.3667353064218
17616,1045.3667353064218
17617,1045.3667353064218
17618,1045.3667353064218
17619,1045.3667353064218
17620,1045.3667353064218
17621,1008.7442618433024
17622,1008.7442618433024
17623,1008.7442618433024
17624,1008.7442618433024
17625,1008.7442618433024
17626,1008.7442618433024
17627,1008.7442618433024
17628,1008.7442618433024
17629,1008.7442618433024
17630,1008.7442618433024
17631,1008.7442618433024
17632,1008.7442618433024
17633,1008.7442618433024
17634,1008.7442618433024
17635,1008.7442618433024
17636,1008.7442618433024
17637,1008.7442618433024
17638,1008.7442618433024
17639,1008.7442618433024
17640,1008.7442618433024
17641,1008.7442618433024
17642,1008.7442618433024
17643,1008.7442618433024
17644,1008.7442618433024
17645,1008.7442618433024
17646,1008.7442618433024
17647,1008.7442618433024
17648,1008.7442618433024
17649,1008.7442618433024
17650,1008.7442618433024
17651,1008.7442618433024
17652,1008.7442618433024
17653,1008.7442618433024
17654,1008.7442618433024
17655,1008.7442618433024
17656,1008.7442618433024
17657,1008.7442618433024
17658,1008.7442618433024
17659,1008.7442618433024
17660,1008.7442618433024
17661,1008.7442618433024
17662,1008.7442618433024
17663,1008.7442618433024
17664,1008.7442618433024
17665,1008.7442618433024
17666,1008.7442618433024
17667,1008.7442618433024
17668,1008.7442618433024
17669,1008.7442618433024
17670,1008.7442618433024
17671,1008.7442618433024
17672,1008.7442618433024
17673,1008.7442618433024
17674,1008.7442618433024
17675,1008.7442618433024
17676,1008.7442618433024
17677,1008.7442618433024
17678,1008.7442618433024
17679,1008.7442618433024
17680,1008.7442618433024
17681,1008.7442618433024
17682,1008.7442618433024
17683,1008.7442618433024
17684,1008.7442618433024
17685,1008.7442618433024
17686,1008.7442618433024
17687,1008.7442618433024
17688,1008.7442618433024
17689,1008.7442618433024
17690,1008.7442618433024
17691,1008.7442618433024
17692,1008.7442618433024
17693,1008.7442618433024
17694,1008.7442618433024
17695,1008.7442618433024
17696,1008.7442618433024
17697,1008.7442618433024
17698,1008.7442618433024
17699,1008.7442618433024
17700,1008.7442618433024
17701,1008.7442618433024
17702,1008.7442618433024
17703,1008.7442618433024
17704,1008.7442618433024
17705,1008.7442618433024
17706,1008.7442618433024
17707,1008.7442618433024
17708,1008.7442618433024
17709,1008.7442618433024
17710,1008.7442618433024
17711,1008.7442618433024
17712,1023.5450996334275
17713,1023.5450996334275
17714,1023.5450996334275
17715,1023.5450996334275
17716,1023.5450996334275
17717,1023.5450996334275
17718,1023.5450996334275
17719,1023.5450996334275
17720,1023.5450996334275
17721,1023.5450996334275
17722,1023.5450996334275
17723,1023.5450996334275
17724,1023.5450996334275
17725,1023.5450996334275
17726,1023.5450996334275
17727,1023.5450996334275
17728,1023.5450996334275
17729,1023.5450996334275
17730,1023.5450996334275
17731,1023.5450996334275
17732,1023.5450996334275
17733,1023.5450996334275
17734,1023.5450996334275
17735,1023.5450996334275
17736,1023.5450996334275
17737,1023.5450996334275
17738,1023.5450996334275
17739,1023.5450996334275
17740,1023.5450996334275
17741,1023.5450996334275
17742,1023.5450996334275
17743,1023.5450996334275
17744,1023.5450996334275
17745,1023.5450996334275
17746,1023.5450996334275
17747,1023.5450996334275
17748,1023.5450996334275
17749,1023.5450996334275
17750,1023.5450996334275
17751,1023.5450996334275
17752,1023.5450996334275
17753,1023.5450996334275
17754,1023.5450996334275
17755,1023.5450996334275
17756,1023.5450996334275
17757,1023.5450996334275
17758,1023.5450996334275
17759,1023.5450996334275
17760,1023.5450996334275
17761,1023.5450996334275
17762,1023.5450996334275
17763,1023.5450996334275
17764,1023.5450996334275
17765,1023.5450996334275
17766,1023.5450996334275
17767,1023.5450996334275
17768,1023.5450996334275
17769,1023.5450996334275
17770,1023.5450996334275
17771,1023.5450996334275
17772,1023.5450996334275
17773,1023.5450996334275
17774,1023.5450996334275
17775,1023.5450996334275
17776,1023.5450996334275
17777,1023.5450996334275
17778,1023.5450996334275
17779,1023.5450996334275
17780,1023.5450996334275
17781,1023.5450996334275
17782,1023.5450996334275
17783,1023.5450996334275
17784,1023.5450996334275
17785,1023.5450996334275
17786,1023.5450996334275
17787,1023.5450996334275
17788,1023.5450996334275
17789,1023.5450996334275
17790,1023.5450996334275
17791,1023.5450996334275
17792,1023.5450996334275
17793,1023.5450996334275
17794,1023.5450996334275
17795,1023.5450996334275
17796,1023.5450996334275
17797,1023.5450996334275
17798,1023.5450996334275
17799,1023.5450996334275
17800,1023.5450996334275
17801,1023.5450996334275
17802,1023.5450996334275
17803,1023.5450996334275
17804,1032.6273224191768
17805,1032.6273224191768
17806,1032.6273224191768
17807,1032.6273224191768
17808,1032.6273224191768
17809,1032.6273224191768
17810,1032.6273224191768
17811,1032.6273224191768
17812,1032.6273224191768
17813,1032.6273224191768
17814,1032.6273224191768
17815,1032.6273224191768
17816,1032.6273224191768
17817,1032.6273224191768
17818,1032.6273224191768
17819,1032.6273224191768
17820,1032.6273224191768
17821,1032.6273224191768
17822,1032.6273224191768
17823,1032.6273224191768
17824,1032.6273224191768
17825,1032.6273224191768
17826,1032.6273224191768
17827,1032.6273224191768
17828,1032.6273224191768
17829,1032.6273224191768
17830,1032.6273224191768
17831,1032.6273224191768
17832,1032.6273224191768
17833,1032.6273224191768
17834,1032.6273224191768
17835,1032.6273224191768
17836,1032.6273224191768
17837,1032.6273224191768
17838,1032.6273224191768
17839,1032.6273224191768
17840,1032.6273224191768
17841,1032.6273224191768
17842,1032.6273224191768
17843,1032.6273224191768
17844,1032.6273224191768
17845,1032.6273224191768
17846,1032.6273224191768
17847,1032.6273224191768
17848,1032.6273224191768
17849,1032.6273224191768
17850,1032.6273224191768
17851,1032.6273224191768
17852,1032.6273224191768
17853,1032.6273224191768
17854,1032.6273224191768
17855,1032.6273224191768
17856,1032.6273224191768
17857,1032.6273224191768
17858,1032.6273224191768
17859,1032.6273224191768
17860,1032.6273224191768
17861,1032.6273224191768
17862,1032.6273224191768
17863,1032.6273224191768
17864,1032.6273224191768
17865,1032.6273224191768
17866,1032.6273224191768
17867,1032.6273224191768
17868,1032.6273224191768
17869,1032.6273224191768
17870,1032.6273224191768
17871,1032.6273224191768
17872,1032.6273224191768
17873,1032.6273224191768
17874,1032.6273224191768
17875,1032.6273224191768
17876,1032.6273224191768
17877,1032.6273224191768
17878,1032.6273224191768
17879,1032.6273224191768
17880,1032.6273224191768
17881,1032.6273224191768
17882,1032.6273224191768
17883,1032.6273224191768
17884,1032.6273224191768
17885,1032.6273224191768
17886,1032.6273224191768
17887,1032.6273224191768
17888,1032.6273224191768
17889,1032.6273224191768
17890,1032.6273224191768
17891,1032.6273224191768
17892,1032.6273224191768
17893,1032.6273224191768
17894,1032.6273224191768
17895,1032.6273224191768
17896,1044.2619485950588
17897,1044.2619485950588
17898,1044.2619485950588
17899,1044.2619485950588
17900,1044.2619485950588
17901,1044.2619485950588
17902,1044.2619485950588
17903,1044.2619485950588
17904,1044.2619485950588
17905,1044.2619485950588
17906,1044.2619485950588
17907,1044.2619485950588
17908,1044.2619485950588
17909,1044.2619485950588
17910,1044.2619485950588
17911,1044.2619485950588
17912,1044.2619485950588
17913,1044.2619485950588
17914,1044.2619485950588
17915,1044.2619485950588
17916,1044.2619485950588
17917,1044.2619485950588
17918,1044.2619485950588
17919,1044.2619485950588
17920,1044.2619485950588
17921,1044.2619485950588
17922,1044.2619485950588
17923,1044.2619485950588
17924,1044.2619485950588
17925,1044.2619485950588
17926,1044.2619485950588
17927,1044.2619485950588
17928,1044.2619485950588
17929,1044.2619485950588
17930,1044.2619485950588
17931,1044.2619485950588
17932,1044.2619485950588
17933,1044.2619485950588
17934,1044.2619485950588
17935,1044.2619485950588
17936,1044.2619485950588
17937,1044.2619485950588
17938,1044.2619485950588
17939,1044.2619485950588
17940,1044.2619485950588
17941,1044.2619485950588
17942,1044.2619485950588
17943,1044.2619485950588
17944,1044.2619485950588
17945,1044.2619485950588
17946,1044.2619485950588
17947,1044.2619485950588
17948,1044.2619485950588
17949,1044.2619485950588
17950,1044.2619485950588
17951,1044.2619485950588
17952,1044.2619485950588
17953,1044.2619485950588
17954,1044.2619485950588
17955,1044.2619485950588
17956,1044.2619485950588
17957,1044.2619485950588
17958,1044.2619485950588
17959,1044.2619485950588
17960,1044.2619485950588
17961,1044.2619485950588
17962,1044.2619485950588
17963,1044.2619485950588
17964,1044.2619485950588
17965,1044.2619485950588
17966,1044.2619485950588
17967,1044.2619485950588
17968,1044.2619485950588
17969,1044.2619485950588
17970,1044.2619485950588
17971,1044.2619485950588
17972,1044.2619485950588
17973,1044.2619485950588
17974,1044.2619485950588
17975,1044.2619485950588
17976,1044.2619485950588
17977,1044.2619485950588
17978,1044.2619485950588
17979,1044.2619485950588
17980,1044.2619485950588
17981,1044.2619485950588
17982,1044.2619485950588
17983,1044.2619485950588
17984,1044.2619485950588
17985,1044.2619485950588
17986,944.8506046704338
17987,944.8506046704338
17988,944.8506046704338
17989,944.8506046704338
17990,944.8506046704338
17991,944.8506046704338
17992,944.8506046704338
17993,944.8506046704338
17994,944.8506046704338
17995,944.8506046704338
17996,944.8506046704338
17997,944.8506046704338
17998,944.8506046704338
17999,944.8506046704338
18000,944.8506046704338
18001,944.8506046704338
18002,944.8506046704338
18003,944.8506046704338
18004,944.8506046704338
18005,944.8506046704338
18006,944.8506046704338
18007,944.8506046704338
18008,944.8506046704338
18009,944.8506046704338
18010,944.8506046704338
18011,944.8506046704338
18012,944.8506046704338
18013,944.8506046704338
18014,944.8506046704338
18015,944.8506046704338
18016,944.8506046704338
18017,944.8506046704338
18018,944.8506046704338
18019,944.8506046704338
18020,944.8506046704338
18021,944.8506046704338
18022,944.8506046704338
18023,944.8506046704338
18024,944.8506046704338
18025,944.8506046704338
18026,944.8506046704338
18027,944.8506046704338
18028,944.8506046704338
18029,944.8506046704338
18030,944.8506046704338
18031,944.8506046704338
18032,944.8506046704338
18033,944.8506046704338
18034,944.8506046704338
18035,944.8506046704338
18036,944.8506046704338
18037,944.8506046704338
18038,944.8506046704338
18039,944.8506046704338
18040,944.8506046704338
18041,944.8506046704338
18042,944.8506046704338
18043,944.8506046704338
18044,944.8506046704338
18045,944.8506046704338
18046,944.8506046704338
18047,944.8506046704338
18048,944.8506046704338
18049,944.8506046704338
18050,944.8506046704338
18051,944.8506046704338
18052,944.8506046704338
18053,944.8506046704338
18054,944.8506046704338
18055,944.8506046704338
18056,944.8506046704338
18057,944.8506046704338
18058,944.8506046704338
18059,944.8506046704338
18060,944.8506046704338
18061,944.8506046704338
18062,944.8506046704338
18063,944.8506046704338
18064,944.8506046704338
18065,944.8506046704338
18066,944.8506046704338
18067,944.8506046704338
18068,944.8506046704338
18069,944.8506046704338
18070,944.8506046704338
18071,944.8506046704338
18072,944.8506046704338
18073,944.8506046704338
18074,944.8506046704338
18075,944.8506046704338
18076,944.8506046704338
18077,1029.65641575161
18078,1029.65641575161
18079,1029.65641575161
18080,1029.65641575161
18081,1029.65641575161
18082,1029.65641575161
18083,1029.65641575161
18084,1029.65641575161
18085,1029.65641575161
18086,1029.65641575161
18087,1029.65641575161
18088,1029.65641575161
18089,1029.65641575161
18090,1029.65641575161
18091,1029.65641575161
18092,1029.65641575161
18093,1029.65641575161
18094,1029.65641575161
18095,1029.65641575161
18096,1029.65641575161
18097,1029.65641575161
18098,1029.65641575161
18099,1029.65641575161
18100,1029.65641575161
18101,1029.65641575161
18102,1029.65641575161
18103,1029.65641575161
18104,1029.65641575161
18105,1029.65641575161
18106,1029.65641575161
18107,1029.65641575161
18108,1029.65641575161
18109,1029.65641575161
18110,1029.65641575161
18111,1029.65641575161
18112,1029.65641575161
18113,1029.65641575161
18114,1029.65641575161
18115,1029.65641575161
18116,1029.65641575161
18117,1029.65641575161
18118,1029.65641575161
18119,1029.65641575161
18120,1029.65641575161
18121,1029.65641575161
18122,1029.65641575161
18123,1029.65641575161
18124,1029.65641575161
18125,1029.65641575161
18126,1029.65641575161
18127,1029.65641575161
18128,1029.65641575161
18129,1029.65641575161
18130,1029.65641575161
18131,1029.65641575161
18132,1029.65641575161
18133,1029.65641575161
18134,1029.65641575161
18135,1029.65641575161
18136,1029.65641575161
18137,1029.65641575161
18138,1029.65641575161
18139,1029.65641575161
18140,1029.65641575161
18141,1029.65641575161
18142,1029.65641575161
18143,1029.65641575161
18144,1029.65641575161
18145,1029.65641575161
18146,1029.65641575161
18147,1029.65641575161
18148,1029.65641575161
18149,1029.65641575161
18150,1029.65641575161
18151,1029.65641575161
18152,1029.65641575161
18153,1029.65641575161
18154,1029.65641575161
18155,1029.65641575161
18156,1029.65641575161
18157,1029.65641575161
18158,1029.65641575161
18159,1029.65641575161
18160,1029.65641575161
18161,1029.65641575161
18162,1029.65641575161
18163,1029.65641575161
18164,1029.65641575161
18165,1029.65641575161
18166,1029.65641575161
18167,1029.65641575161
18168,1029.65641575161
18169,965.3415804187675
18170,965.3415804187675
18171,965.3415804187675
18172,965.3415804187675
18173,965.3415804187675
18174,965.3415804187675
18175,965.3415804187675
18176,965.3415804187675
18177,965.3415804187675
18178,965.3415804187675
18179,965.3415804187675
18180,965.3415804187675
18181,965.3415804187675
18182,965.3415804187675
18183,965.3415804187675
18184,965.3415804187675
18185,965.3415804187675
18186,965.3415804187675
18187,965.3415804187675
18188,965.3415804187675
18189,965.3415804187675
18190,965.3415804187675
18191,965.3415804187675
18192,965.3415804187675
18193,965.3415804187675
18194,965.3415804187675
18195,965.3415804187675
18196,965.3415804187675
18197,965.3415804187675
18198,965.3415804187675
18199,965.3415804187675
18200,965.3415804187675
18201,965.3415804187675
18202,965.3415804187675
18203,965.3415804187675
18204,965.3415804187675
18205,965.3415804187675
18206,965.3415804187675
18207,965.3415804187675
18208,965.3415804187675
18209,965.3415804187675
18210,965.3415804187675
18211,965.3415804187675
18212,965.3415804187675
18213,965.3415804187675
18214,965.3415804187675
18215,965.3415804187675
18216,965.3415804187675
18217,965.3415804187675
18218,965.3415804187675
18219,965.3415804187675
18220,965.3415804187675
18221,965.3415804187675
18222,965.3415804187675
18223,965.3415804187675
18224,965.3415804187675
18225,965.3415804187675
18226,965.3415804187675
18227,965.3415804187675
18228,965.3415804187675
18229,965.3415804187675
18230,965.3415804187675
18231,965.3415804187675
18232,965.3415804187675
18233,965.3415804187675
18234,965.3415804187675
18235,965.3415804187675
18236,965.3415804187675
18237,965.3415804187675
18238,965.3415804187675
18239,965.3415804187675
18240,965.3415804187675
18241,965.3415804187675
18242,965.3415804187675
18243,965.3415804187675
18244,965.3415804187675
18245,965.3415804187675
18246,965.3415804187675
18247,965.3415804187675
18248,965.3415804187675
18249,965.3415804187675
18250,965.3415804187675
18251,965.3415804187675
18252,965.3415804187675
18253,965.3415804187675
18254,965.3415804187675
18255,965.3415804187675
18256,965.3415804187675
18257,965.3415804187675
18258,965.3415804187675
18259,965.3415804187675
18260,965.3415804187675
18261,1045.8866084589256
18262,1045.8866084589256
18263,1045.8866084589256
18264,1045.8866084589256
18265,1045.8866084589256
18266,1045.8866084589256
18267,1045.8866084589256
18268,1045.8866084589256
18269,1045.8866084589256
18270,1045.8866084589256
18271,1045.8866084589256
18272,1045.8866084589256
18273,1045.8866084589256
18274,1045.8866084589256
18275,1045.8866084589256
18276,1045.8866084589256
18277,1045.8866084589256
18278,1045.8866084589256
18279,1045.8866084589256
18280,1045.8866084589256
18281,1045.8866084589256
18282,1045.8866084589256
18283,1045.8866084589256
18284,1045.8866084589256
18285,1045.8866084589256
18286,1045.8866084589256
18287,1045.8866084589256
18288,1045.8866084589256
18289,1045.8866084589256
18290,1045.8866084589256
18291,1045.8866084589256
18292,1045.8866084589256
18293,1045.8866084589256
18294,1045.8866084589256
18295,1045.8866084589256
18296,1045.8866084589256
18297,1045.8866084589256
18298,1045.8866084589256
18299,1045.8866084589256
18300,1045.8866084589256
18301,1045.8866084589256
18302,1045.8866084589256
18303,1045.8866084589256
18304,1045.8866084589256
18305,1045.8866084589256
18306,1045.8866084589256
18307,1045.8866084589256
18308,1045.8866084589256
18309,1045.8866084589256
18310,1045.8866084589256
18311,1045.8866084589256
18312,1045.8866084589256
18313,1045.8866084589256
18314,1045.8866084589256
18315,1045.8866084589256
18316,1045.8866084589256
18317,1045.8866084589256
18318,1045.8866084589256
18319,1045.8866084589256
18320,1045.8866084589256
18321,1045.8866084589256
18322,1045.8866084589256
18323,1045.8866084589256
18324,1045.8866084589256
18325,1045.8866084589256
18326,1045.8866084589256
18327,1045.8866084589256
18328,1045.8866084589256
18329,1045.8866084589256
18330,1045.8866084589256
18331,1045.8866084589256
18332,1045.8866084589256
18333,1045.8866084589256
18334,1045.8866084589256
18335,1045.8866084589256
18336,1045.8866084589256
18337,1045.8866084589256
18338,1045.8866084589256
18339,1045.8866084589256
18340,1045.8866084589256
18341,1045.8866084589256
18342,1045.8866084589256
18343,1045.8866084589256
18344,1045.8866084589256
18345,1045.8866084589256
18346,1045.8866084589256
18347,1045.8866084589256
18348,1045.8866084589256
18349,1045.8866084589256
18350,1045.8866084589256
18351,1045.8866084589256
18352,939.0467816597275
18353,939.0467816597275
18354,939.0467816597275
18355,939.0467816597275
18356,939.0467816597275
18357,939.0467816597275
18358,939.0467816597275
18359,939.0467816597275
18360,939.0467816597275
18361,939.0467816597275
18362,939.0467816597275
18363,939.0467816597275
18364,939.0467816597275
18365,939.0467816597275
18366,939.0467816597275
18367,939.0467816597275
18368,939.0467816597275
18369,939.0467816597275
18370,939.0467816597275
18371,939.0467816597275
18372,939.0467816597275
18373,939.0467816597275
18374,939.0467816597275
18375,939.0467816597275
18376,939.0467816597275
18377,939.0467816597275
18378,939.0467816597275
18379,939.0467816597275
18380,939.0467816597275
18381,939.0467816597275
18382,939.0467816597275
18383,939.0467816597275
18384,939.0467816597275
18385,939.0467816597275
18386,939.0467816597275
18387,939.0467816597275
18388,939.0467816597275
18389,939.0467816597275
18390,939.0467816597275
18391,939.0467816597275
18392,939.0467816597275
18393,939.0467816597275
18394,939.0467816597275
18395,939.0467816597275
18396,939.0467816597275
18397,939.0467816597275
18398,939.0467816597275
18399,939.0467816597275
18400,939.0467816597275
18401,939.0467816597275
18402,939.0467816597275
18403,939.0467816597275
18404,939.0467816597275
18405,939.0467816597275
18406,939.0467816597275
18407,939.0467816597275
18408,939.0467816597275
18409,939.0467816597275
18410,939.0467816597275
18411,939.0467816597275
18412,939.0467816597275
18413,939.0467816597275
18414,939.0467816597275
18415,939.0467816597275
18416,939.0467816597275
18417,939.0467816597275
18418,939.0467816597275
18419,939.0467816597275
18420,939.0467816597275
18421,939.0467816597275
18422,939.0467816597275
18423,939.0467816597275
18424,939.0467816597275
18425,939.0467816597275
18426,939.0467816597275
18427,939.0467816597275
18428,939.0467816597275
18429,939.0467816597275
18430,939.0467816597275
18431,939.0467816597275
18432,939.0467816597275
18433,939.0467816597275
18434,939.0467816597275
18435,939.0467816597275
18436,939.0467816597275
18437,939.0467816597275
18438,939.0467816597275
18439,939.0467816597275
18440,939.0467816597275
18441,939.0467816597275
18442,939.0467816597275
18443,974.4482001398509
18444,974.4482001398509
18445,974.4482001398509
18446,974.4482001398509
18447,974.4482001398509
18448,974.4482001398509
18449,974.4482001398509
18450,974.4482001398509
18451,974.4482001398509
18452,974.4482001398509
18453,974.4482001398509
18454,974.4482001398509
18455,974.4482001398509
18456,974.4482001398509
18457,974.4482001398509
18458,974.4482001398509
18459,974.4482001398509
18460,974.4482001398509
18461,974.4482001398509
18462,974.4482001398509
18463,974.4482001398509
18464,974.4482001398509
18465,974.4482001398509
18466,974.4482001398509
18467,974.4482001398509
18468,974.4482001398509
18469,974.4482001398509
18470,974.4482001398509
18471,974.4482001398509
18472,974.4482001398509
18473,974.4482001398509
18474,974.4482001398509
18475,974.4482001398509
18476,974.4482001398509
18477,974.4482001398509
18478,974.4482001398509
18479,974.4482001398509
18480,974.4482001398509
18481,974.4482001398509
18482,974.4482001398509
18483,974.4482001398509
18484,974.4482001398509
18485,974.4482001398509
18486,974.4482001398509
18487,974.4482001398509
18488,974.4482001398509
18489,974.4482001398509
18490,974.4482001398509
18491,974.4482001398509
18492,974.4482001398509
18493,974.4482001398509
18494,974.4482001398509
18495,974.4482001398509
18496,974.4482001398509
18497,974.4482001398509
18498,974.4482001398509
18499,974.4482001398509
18500,974.4482001398509
18501,974.4482001398509
18502,974.4482001398509
18503,974.4482001398509
18504,974.4482001398509
18505,974.4482001398509
18506,974.4482001398509
18507,974.4482001398509
18508,974.4482001398509
18509,974.4482001398509
18510,974.4482001398509
18511,974.4482001398509
18512,974.4482001398509
18513,974.4482001398509
18514,974.4482001398509
18515,974.4482001398509
18516,974.4482001398509
18517,974.4482001398509
18518,974.4482001398509
18519,974.4482001398509
18520,974.4482001398509
18521,974.4482001398509
18522,974.4482001398509
18523,974.4482001398509
18524,974.4482001398509
18525,974.4482001398509
18526,974.4482001398509
18527,974.4482001398509
18528,974.4482001398509
18529,974.4482001398509
18530,974.4482001398509
18531,974.4482001398509
18532,974.4482001398509
18533,974.4482001398509
18534,974.4482001398509
18535,1020.2317390210493
18536,1020.2317390210493
18537,1020.2317390210493
18538,1020.2317390210493
18539,1020.2317390210493
18540,1020.2317390210493
18541,1020.2317390210493
18542,1020.2317390210493
18543,1020.2317390210493
18544,1020.2317390210493
18545,1020.2317390210493
18546,1020.2317390210493
18547,1020.2317390210493
18548,1020.2317390210493
18549,1020.2317390210493
18550,1020.2317390210493
18551,1020.2317390210493
18552,1020.2317390210493
18553,1020.2317390210493
18554,1020.2317390210493
18555,1020.2317390210493
18556,1020.2317390210493
18557,1020.2317390210493
18558,1020.2317390210493
18559,1020.2317390210493
18560,1020.2317390210493
18561,1020.2317390210493
18562,1020.2317390210493
18563,1020.2317390210493
18564,1020.2317390210493
18565,1020.2317390210493
18566,1020.2317390210493
18567,1020.2317390210493
18568,1020.2317390210493
18569,1020.2317390210493
18570,1020.2317390210493
18571,1020.2317390210493
18572,1020.2317390210493
18573,1020.2317390210493
18574,1020.2317390210493
18575,1020.2317390210493
18576,1020.2317390210493
18577,1020.2317390210493
18578,1020.2317390210493
18579,1020.2317390210493
18580,1020.2317390210493
18581,1020.2317390210493
18582,1020.2317390210493
18583,1020.2317390210493
18584,1020.2317390210493
18585,1020.2317390210493
18586,1020.2317390210493
18587,1020.2317390210493
18588,1020.2317390210493
18589,1020.2317390210493
18590,1020.2317390210493
18591,1020.2317390210493
18592,1020.2317390210493
18593,1020.2317390210493
18594,1020.2317390210493
18595,1020.2317390210493
18596,1020.2317390210493
18597,1020.2317390210493
18598,1020.2317390210493
18599,1020.2317390210493
18600,1020.2317390210493
18601,1020.2317390210493
18602,1020.2317390210493
18603,1020.2317390210493
18604,1020.2317390210493
18605,1020.2317390210493
18606,1020.2317390210493
18607,1020.2317390210493
18608,1020.2317390210493
18609,1020.2317390210493
18610,1020.2317390210493
18611,1020.2317390210493
18612,1020.2317390210493
18613,1020.2317390210493
18614,1020.2317390210493
18615,1020.2317390210493
18616,1020.2317390210493
18617,1020.2317390210493
18618,1020.2317390210493
18619,1020.2317390210493
18620,1020.2317390210493
18621,1020.2317390210493
18622,1020.2317390210493
18623,1020.2317390210493
18624,1020.2317390210493
18625,1020.2317390210493
18626,1020.2317390210493
18627,1028.3140888496162
18628,1028.3140888496162
18629,1028.3140888496162
18630,1028.3140888496162
18631,1028.3140888496162
18632,1028.3140888496162
18633,1028.3140888496162
18634,1028.3140888496162
18635,1028.3140888496162
18636,1028.3140888496162
18637,1028.3140888496162
18638,1028.3140888496162
18639,1028.3140888496162
18640,1028.3140888496162
18641,1028.3140888496162
18642,1028.3140888496162
18643,1028.3140888496162
18644,1028.3140888496162
18645,1028.3140888496162
18646,1028.3140888496162
18647,1028.3140888496162
18648,1028.3140888496162
18649,1028.3140888496162
18650,1028.3140888496162
18651,1028.3140888496162
18652,1028.3140888496162
18653,1028.3140888496162
18654,1028.3140888496162
18655,1028.3140888496162
18656,1028.3140888496162
18657,1028.3140888496162
18658,1028.3140888496162
18659,1028.3140888496162
18660,1028.3140888496162
18661,1028.3140888496162
18662,1028.3140888496162
18663,1028.3140888496162
18664,1028.3140888496162
18665,1028.3140888496162
18666,1028.3140888496162
18667,1028.3140888496162
18668,1028.3140888496162
18669,1028.3140888496162
18670,1028.3140888496162
18671,1028.3140888496162
18672,1028.3140888496162
18673,1028.3140888496162
18674,1028.3140888496162
18675,1028.3140888496162
18676,1028.3140888496162
18677,1028.3140888496162
18678,1028.3140888496162
18679,1028.3140888496162
18680,1028.3140888496162
18681,1028.3140888496162
18682,1028.3140888496162
18683,1028.3140888496162
18684,1028.3140888496162
18685,1028.3140888496162
18686,1028.3140888496162
18687,1028.3140888496162
18688,1028.3140888496162
18689,1028.3140888496162
18690,1028.3140888496162
18691,1028.3140888496162
18692,1028.3140888496162
18693,1028.3140888496162
18694,1028.3140888496162
18695,1028.3140888496162
18696,1028.3140888496162
18697,1028.3140888496162
18698,1028.3140888496162
18699,1028.3140888496162
18700,1028.3140888496162
18701,1028.3140888496162
18702,1028.3140888496162
18703,1028.3140888496162
18704,1028.3140888496162
18705,1028.3140888496162
18706,1028.3140888496162
18707,1028.3140888496162
18708,1028.3140888496162
18709,1028.3140888496162
18710,1028.3140888496162
18711,1028.3140888496162
18712,1028.3140888496162
18713,1028.3140888496162
18714,1028.3140888496162
18715,1028.3140888496162
18716,1028.3140888496162
18717,1019.1546878936653
18718,1019.1546878936653
18719,1019.1546878936653
18720,1019.1546878936653
18721,1019.1546878936653
18722,1019.1546878936653
18723,1019.1546878936653
18724,1019.1546878936653
18725,1019.1546878936653
18726,1019.1546878936653
18727,1019.1546878936653
18728,1019.1546878936653
18729,1019.1546878936653
18730,1019.1546878936653
18731,1019.1546878936653
18732,1019.1546878936653
18733,1019.1546878936653
18734,1019.1546878936653
18735,1019.1546878936653
18736,1019.1546878936653
18737,1019.1546878936653
18738,1019.1546878936653
18739,1019.1546878936653
18740,1019.1546878936653
18741,1019.1546878936653
18742,1019.1546878936653
18743,1019.1546878936653
18744,1019.1546878936653
18745,1019.1546878936653
18746,1019.1546878936653
18747,1019.1546878936653
18748,1019.1546878936653
18749,1019.1546878936653
18750,1019.1546878936653
18751,1019.1546878936653
18752,1019.1546878936653
18753,1019.1546878936653
18754,1019.1546878936653
18755,1019.1546878936653
18756,1019.1546878936653
18757,1019.1546878936653
18758,1019.1546878936653
18759,1019.1546878936653
18760,1019.1546878936653
18761,1019.1546878936653
18762,1019.1546878936653
18763,1019.1546878936653
18764,1019.1546878936653
18765,1019.1546878936653
18766,1019.1546878936653
18767,1019.1546878936653
18768,1019.1546878936653
18769,1019.1546878936653
18770,1019.1546878936653
18771,1019.1546878936653
