,CPI CHNG Index_ratio
17110,1780.6451612903222
17111,1780.6451612903222
17112,1780.6451612903222
17113,1780.6451612903222
17114,1780.6451612903222
17115,1780.6451612903222
17116,1780.6451612903222
17117,1780.6451612903222
17118,1780.6451612903222
17119,1780.6451612903222
17120,1780.6451612903222
17121,1780.6451612903222
17122,1780.6451612903222
17123,1780.6451612903222
17124,1780.6451612903222
17125,1780.6451612903222
17126,1780.6451612903222
17127,1780.6451612903222
17128,1780.6451612903222
17129,1780.6451612903222
17130,1780.6451612903222
17131,1780.6451612903222
17132,1780.6451612903222
17133,1780.6451612903222
17134,1780.6451612903222
17135,1780.6451612903222
17136,1780.6451612903222
17137,1780.6451612903222
17138,1780.6451612903222
17139,1780.6451612903222
17140,1780.6451612903222
17141,1780.6451612903222
17142,1780.6451612903222
17143,1780.6451612903222
17144,1780.6451612903222
17145,1780.6451612903222
17146,1780.6451612903222
17147,1780.6451612903222
17148,1780.6451612903222
17149,1780.6451612903222
17150,1780.6451612903222
17151,1780.6451612903222
17152,1780.6451612903222
17153,1780.6451612903222
17154,1780.6451612903222
17155,1780.6451612903222
17156,1780.6451612903222
17157,1780.6451612903222
17158,1780.6451612903222
17159,1780.6451612903222
17160,1780.6451612903222
17161,1780.6451612903222
17162,1780.6451612903222
17163,1780.6451612903222
17164,1780.6451612903222
17165,1780.6451612903222
17166,774.0740740740742
17167,774.0740740740742
17168,774.0740740740742
17169,774.0740740740742
17170,774.0740740740742
17171,774.0740740740742
17172,774.0740740740742
17173,774.0740740740742
17174,774.0740740740742
17175,774.0740740740742
17176,774.0740740740742
17177,774.0740740740742
17178,774.0740740740742
17179,774.0740740740742
17180,774.0740740740742
17181,774.0740740740742
17182,774.0740740740742
17183,774.0740740740742
17184,774.0740740740742
17185,774.0740740740742
17186,774.0740740740742
17187,774.0740740740742
17188,774.0740740740742
17189,774.0740740740742
17190,774.0740740740742
17191,774.0740740740742
17192,774.0740740740742
17193,774.0740740740742
17194,774.0740740740742
17195,774.0740740740742
17196,774.0740740740742
17197,774.0740740740742
17198,774.0740740740742
17199,774.0740740740742
17200,774.0740740740742
17201,774.0740740740742
17202,774.0740740740742
17203,774.0740740740742
17204,774.0740740740742
17205,774.0740740740742
17206,774.0740740740742
17207,774.0740740740742
17208,774.0740740740742
17209,774.0740740740742
17210,774.0740740740742
17211,774.0740740740742
17212,774.0740740740742
17213,774.0740740740742
17214,774.0740740740742
17215,774.0740740740742
17216,774.0740740740742
17217,774.0740740740742
17218,774.0740740740742
17219,774.0740740740742
17220,774.0740740740742
17221,774.0740740740742
17222,774.0740740740742
17223,774.0740740740742
17224,774.0740740740742
17225,774.0740740740742
17226,774.0740740740742
17227,774.0740740740742
17228,774.0740740740742
17229,774.0740740740742
17230,774.0740740740742
17231,774.0740740740742
17232,774.0740740740742
17233,774.0740740740742
17234,774.0740740740742
17235,774.0740740740742
17236,774.0740740740742
17237,774.0740740740742
17238,774.0740740740742
17239,774.0740740740742
17240,774.0740740740742
17241,774.0740740740742
17242,774.0740740740742
17243,774.0740740740742
17244,774.0740740740742
17245,774.0740740740742
17246,774.0740740740742
17247,774.0740740740742
17248,774.0740740740742
17249,774.0740740740742
17250,774.0740740740742
17251,774.0740740740742
17252,774.0740740740742
17253,774.0740740740742
17254,774.0740740740742
17255,774.0740740740742
17256,293.3908197066092
17257,293.3908197066092
17258,293.3908197066092
17259,293.3908197066092
17260,293.3908197066092
17261,293.3908197066092
17262,293.3908197066092
17263,293.3908197066092
17264,293.3908197066092
17265,293.3908197066092
17266,293.3908197066092
17267,293.3908197066092
17268,293.3908197066092
17269,293.3908197066092
17270,293.3908197066092
17271,293.3908197066092
17272,293.3908197066092
17273,293.3908197066092
17274,293.3908197066092
17275,293.3908197066092
17276,293.3908197066092
17277,293.3908197066092
17278,293.3908197066092
17279,293.3908197066092
17280,293.3908197066092
17281,293.3908197066092
17282,293.3908197066092
17283,293.3908197066092
17284,293.3908197066092
17285,293.3908197066092
17286,293.3908197066092
17287,293.3908197066092
17288,293.3908197066092
17289,293.3908197066092
17290,293.3908197066092
17291,293.3908197066092
17292,293.3908197066092
17293,293.3908197066092
17294,293.3908197066092
17295,293.3908197066092
17296,293.3908197066092
17297,293.3908197066092
17298,293.3908197066092
17299,293.3908197066092
17300,293.3908197066092
17301,293.3908197066092
17302,293.3908197066092
17303,293.3908197066092
17304,293.3908197066092
17305,293.3908197066092
17306,293.3908197066092
17307,293.3908197066092
17308,293.3908197066092
17309,293.3908197066092
17310,293.3908197066092
17311,293.3908197066092
17312,293.3908197066092
17313,293.3908197066092
17314,293.3908197066092
17315,293.3908197066092
17316,293.3908197066092
17317,293.3908197066092
17318,293.3908197066092
17319,293.3908197066092
17320,293.3908197066092
17321,293.3908197066092
17322,293.3908197066092
17323,293.3908197066092
17324,293.3908197066092
17325,293.3908197066092
17326,293.3908197066092
17327,293.3908197066092
17328,293.3908197066092
17329,293.3908197066092
17330,293.3908197066092
17331,293.3908197066092
17332,293.3908197066092
17333,293.3908197066092
17334,293.3908197066092
17335,293.3908197066092
17336,293.3908197066092
17337,293.3908197066092
17338,293.3908197066092
17339,293.3908197066092
17340,293.3908197066092
17341,293.3908197066092
17342,293.3908197066092
17343,293.3908197066092
17344,293.3908197066092
17345,293.3908197066092
17346,293.3908197066092
17347,2440.9186535764366
17348,2440.9186535764366
17349,2440.9186535764366
17350,2440.9186535764366
17351,2440.9186535764366
17352,2440.9186535764366
17353,2440.9186535764366
17354,2440.9186535764366
17355,2440.9186535764366
17356,2440.9186535764366
17357,2440.9186535764366
17358,2440.9186535764366
17359,2440.9186535764366
17360,2440.9186535764366
17361,2440.9186535764366
17362,2440.9186535764366
17363,2440.9186535764366
17364,2440.9186535764366
17365,2440.9186535764366
17366,2440.9186535764366
17367,2440.9186535764366
17368,2440.9186535764366
17369,2440.9186535764366
17370,2440.9186535764366
17371,2440.9186535764366
17372,2440.9186535764366
17373,2440.9186535764366
17374,2440.9186535764366
17375,2440.9186535764366
17376,2440.9186535764366
17377,2440.9186535764366
17378,2440.9186535764366
17379,2440.9186535764366
17380,2440.9186535764366
17381,2440.9186535764366
17382,2440.9186535764366
17383,2440.9186535764366
17384,2440.9186535764366
17385,2440.9186535764366
17386,2440.9186535764366
17387,2440.9186535764366
17388,2440.9186535764366
17389,2440.9186535764366
17390,2440.9186535764366
17391,2440.9186535764366
17392,2440.9186535764366
17393,2440.9186535764366
17394,2440.9186535764366
17395,2440.9186535764366
17396,2440.9186535764366
17397,2440.9186535764366
17398,2440.9186535764366
17399,2440.9186535764366
17400,2440.9186535764366
17401,2440.9186535764366
17402,2440.9186535764366
17403,2440.9186535764366
17404,2440.9186535764366
17405,2440.9186535764366
17406,2440.9186535764366
17407,2440.9186535764366
17408,2440.9186535764366
17409,2440.9186535764366
17410,2440.9186535764366
17411,2440.9186535764366
17412,2440.9186535764366
17413,2440.9186535764366
17414,2440.9186535764366
17415,2440.9186535764366
17416,2440.9186535764366
17417,2440.9186535764366
17418,2440.9186535764366
17419,2440.9186535764366
17420,2440.9186535764366
17421,2440.9186535764366
17422,2440.9186535764366
17423,2440.9186535764366
17424,2440.9186535764366
17425,2440.9186535764366
17426,2440.9186535764366
17427,2440.9186535764366
17428,2440.9186535764366
17429,2440.9186535764366
17430,2440.9186535764366
17431,2440.9186535764366
17432,2440.9186535764366
17433,2440.9186535764366
17434,2440.9186535764366
17435,2440.9186535764366
17436,2440.9186535764366
17437,2440.9186535764366
17438,2440.9186535764366
17439,993.4640522875819
17440,993.4640522875819
17441,993.4640522875819
17442,993.4640522875819
17443,993.4640522875819
17444,993.4640522875819
17445,993.4640522875819
17446,993.4640522875819
17447,993.4640522875819
17448,993.4640522875819
17449,993.4640522875819
17450,993.4640522875819
17451,993.4640522875819
17452,993.4640522875819
17453,993.4640522875819
17454,993.4640522875819
17455,993.4640522875819
17456,993.4640522875819
17457,993.4640522875819
17458,993.4640522875819
17459,993.4640522875819
17460,993.4640522875819
17461,993.4640522875819
17462,993.4640522875819
17463,993.4640522875819
17464,993.4640522875819
17465,993.4640522875819
17466,993.4640522875819
17467,993.4640522875819
17468,993.4640522875819
17469,993.4640522875819
17470,993.4640522875819
17471,993.4640522875819
17472,993.4640522875819
17473,993.4640522875819
17474,993.4640522875819
17475,993.4640522875819
17476,993.4640522875819
17477,993.4640522875819
17478,993.4640522875819
17479,993.4640522875819
17480,993.4640522875819
17481,993.4640522875819
17482,993.4640522875819
17483,993.4640522875819
17484,993.4640522875819
17485,993.4640522875819
17486,993.4640522875819
17487,993.4640522875819
17488,993.4640522875819
17489,993.4640522875819
17490,993.4640522875819
17491,993.4640522875819
17492,993.4640522875819
17493,993.4640522875819
17494,993.4640522875819
17495,993.4640522875819
17496,993.4640522875819
17497,993.4640522875819
17498,993.4640522875819
17499,993.4640522875819
17500,993.4640522875819
17501,993.4640522875819
17502,993.4640522875819
17503,993.4640522875819
17504,993.4640522875819
17505,993.4640522875819
17506,993.4640522875819
17507,993.4640522875819
17508,993.4640522875819
17509,993.4640522875819
17510,993.4640522875819
17511,993.4640522875819
17512,993.4640522875819
17513,993.4640522875819
17514,993.4640522875819
17515,993.4640522875819
17516,993.4640522875819
17517,993.4640522875819
17518,993.4640522875819
17519,993.4640522875819
17520,993.4640522875819
17521,993.4640522875819
17522,993.4640522875819
17523,993.4640522875819
17524,993.4640522875819
17525,993.4640522875819
17526,993.4640522875819
17527,993.4640522875819
17528,993.4640522875819
17529,993.4640522875819
17530,993.4640522875819
17531,390.05847953216374
17532,390.05847953216374
17533,390.05847953216374
17534,390.05847953216374
17535,390.05847953216374
17536,390.05847953216374
17537,390.05847953216374
17538,390.05847953216374
17539,390.05847953216374
17540,390.05847953216374
17541,390.05847953216374
17542,390.05847953216374
17543,390.05847953216374
17544,390.05847953216374
17545,390.05847953216374
17546,390.05847953216374
17547,390.05847953216374
17548,390.05847953216374
17549,390.05847953216374
17550,390.05847953216374
17551,390.05847953216374
17552,390.05847953216374
17553,390.05847953216374
17554,390.05847953216374
17555,390.05847953216374
17556,390.05847953216374
17557,390.05847953216374
17558,390.05847953216374
17559,390.05847953216374
17560,390.05847953216374
17561,390.05847953216374
17562,390.05847953216374
17563,390.05847953216374
17564,390.05847953216374
17565,390.05847953216374
17566,390.05847953216374
17567,390.05847953216374
17568,390.05847953216374
17569,390.05847953216374
17570,390.05847953216374
17571,390.05847953216374
17572,390.05847953216374
17573,390.05847953216374
17574,390.05847953216374
17575,390.05847953216374
17576,390.05847953216374
17577,390.05847953216374
17578,390.05847953216374
17579,390.05847953216374
17580,390.05847953216374
17581,390.05847953216374
17582,390.05847953216374
17583,390.05847953216374
17584,390.05847953216374
17585,390.05847953216374
17586,390.05847953216374
17587,390.05847953216374
17588,390.05847953216374
17589,390.05847953216374
17590,390.05847953216374
17591,390.05847953216374
17592,390.05847953216374
17593,390.05847953216374
17594,390.05847953216374
17595,390.05847953216374
17596,390.05847953216374
17597,390.05847953216374
17598,390.05847953216374
17599,390.05847953216374
17600,390.05847953216374
17601,390.05847953216374
17602,390.05847953216374
17603,390.05847953216374
17604,390.05847953216374
17605,390.05847953216374
17606,390.05847953216374
17607,390.05847953216374
17608,390.05847953216374
17609,390.05847953216374
17610,390.05847953216374
17611,390.05847953216374
17612,390.05847953216374
17613,390.05847953216374
17614,390.05847953216374
17615,390.05847953216374
17616,390.05847953216374
17617,390.05847953216374
17618,390.05847953216374
17619,390.05847953216374
17620,390.05847953216374
17621,1568.7760515346718
17622,1568.7760515346718
17623,1568.7760515346718
17624,1568.7760515346718
17625,1568.7760515346718
17626,1568.7760515346718
17627,1568.7760515346718
17628,1568.7760515346718
17629,1568.7760515346718
17630,1568.7760515346718
17631,1568.7760515346718
17632,1568.7760515346718
17633,1568.7760515346718
17634,1568.7760515346718
17635,1568.7760515346718
17636,1568.7760515346718
17637,1568.7760515346718
17638,1568.7760515346718
17639,1568.7760515346718
17640,1568.7760515346718
17641,1568.7760515346718
17642,1568.7760515346718
17643,1568.7760515346718
17644,1568.7760515346718
17645,1568.7760515346718
17646,1568.7760515346718
17647,1568.7760515346718
17648,1568.7760515346718
17649,1568.7760515346718
17650,1568.7760515346718
17651,1568.7760515346718
17652,1568.7760515346718
17653,1568.7760515346718
17654,1568.7760515346718
17655,1568.7760515346718
17656,1568.7760515346718
17657,1568.7760515346718
17658,1568.7760515346718
17659,1568.7760515346718
17660,1568.7760515346718
17661,1568.7760515346718
17662,1568.7760515346718
17663,1568.7760515346718
17664,1568.7760515346718
17665,1568.7760515346718
17666,1568.7760515346718
17667,1568.7760515346718
17668,1568.7760515346718
17669,1568.7760515346718
17670,1568.7760515346718
17671,1568.7760515346718
17672,1568.7760515346718
17673,1568.7760515346718
17674,1568.7760515346718
17675,1568.7760515346718
17676,1568.7760515346718
17677,1568.7760515346718
17678,1568.7760515346718
17679,1568.7760515346718
17680,1568.7760515346718
17681,1568.7760515346718
17682,1568.7760515346718
17683,1568.7760515346718
17684,1568.7760515346718
17685,1568.7760515346718
17686,1568.7760515346718
17687,1568.7760515346718
17688,1568.7760515346718
17689,1568.7760515346718
17690,1568.7760515346718
17691,1568.7760515346718
17692,1568.7760515346718
17693,1568.7760515346718
17694,1568.7760515346718
17695,1568.7760515346718
17696,1568.7760515346718
17697,1568.7760515346718
17698,1568.7760515346718
17699,1568.7760515346718
17700,1568.7760515346718
17701,1568.7760515346718
17702,1568.7760515346718
17703,1568.7760515346718
17704,1568.7760515346718
17705,1568.7760515346718
17706,1568.7760515346718
17707,1568.7760515346718
17708,1568.7760515346718
17709,1568.7760515346718
17710,1568.7760515346718
17711,1568.7760515346718
17712,1322.4243856332707
17713,1322.4243856332707
17714,1322.4243856332707
17715,1322.4243856332707
17716,1322.4243856332707
17717,1322.4243856332707
17718,1322.4243856332707
17719,1322.4243856332707
17720,1322.4243856332707
17721,1322.4243856332707
17722,1322.4243856332707
17723,1322.4243856332707
17724,1322.4243856332707
17725,1322.4243856332707
17726,1322.4243856332707
17727,1322.4243856332707
17728,1322.4243856332707
17729,1322.4243856332707
17730,1322.4243856332707
17731,1322.4243856332707
17732,1322.4243856332707
17733,1322.4243856332707
17734,1322.4243856332707
17735,1322.4243856332707
17736,1322.4243856332707
17737,1322.4243856332707
17738,1322.4243856332707
17739,1322.4243856332707
17740,1322.4243856332707
17741,1322.4243856332707
17742,1322.4243856332707
17743,1322.4243856332707
17744,1322.4243856332707
17745,1322.4243856332707
17746,1322.4243856332707
17747,1322.4243856332707
17748,1322.4243856332707
17749,1322.4243856332707
17750,1322.4243856332707
17751,1322.4243856332707
17752,1322.4243856332707
17753,1322.4243856332707
17754,1322.4243856332707
17755,1322.4243856332707
17756,1322.4243856332707
17757,1322.4243856332707
17758,1322.4243856332707
17759,1322.4243856332707
17760,1322.4243856332707
17761,1322.4243856332707
17762,1322.4243856332707
17763,1322.4243856332707
17764,1322.4243856332707
17765,1322.4243856332707
17766,1322.4243856332707
17767,1322.4243856332707
17768,1322.4243856332707
17769,1322.4243856332707
17770,1322.4243856332707
17771,1322.4243856332707
17772,1322.4243856332707
17773,1322.4243856332707
17774,1322.4243856332707
17775,1322.4243856332707
17776,1322.4243856332707
17777,1322.4243856332707
17778,1322.4243856332707
17779,1322.4243856332707
17780,1322.4243856332707
17781,1322.4243856332707
17782,1322.4243856332707
17783,1322.4243856332707
17784,1322.4243856332707
17785,1322.4243856332707
17786,1322.4243856332707
17787,1322.4243856332707
17788,1322.4243856332707
17789,1322.4243856332707
17790,1322.4243856332707
17791,1322.4243856332707
17792,1322.4243856332707
17793,1322.4243856332707
17794,1322.4243856332707
17795,1322.4243856332707
17796,1322.4243856332707
17797,1322.4243856332707
17798,1322.4243856332707
17799,1322.4243856332707
17800,1322.4243856332707
17801,1322.4243856332707
17802,1322.4243856332707
17803,1322.4243856332707
17804,999.9999999999999
17805,999.9999999999999
17806,999.9999999999999
17807,999.9999999999999
17808,999.9999999999999
17809,999.9999999999999
17810,999.9999999999999
17811,999.9999999999999
17812,999.9999999999999
17813,999.9999999999999
17814,999.9999999999999
17815,999.9999999999999
17816,999.9999999999999
17817,999.9999999999999
17818,999.9999999999999
17819,999.9999999999999
17820,999.9999999999999
17821,999.9999999999999
17822,999.9999999999999
17823,999.9999999999999
17824,999.9999999999999
17825,999.9999999999999
17826,999.9999999999999
17827,999.9999999999999
17828,999.9999999999999
17829,999.9999999999999
17830,999.9999999999999
17831,999.9999999999999
17832,999.9999999999999
17833,999.9999999999999
17834,999.9999999999999
17835,999.9999999999999
17836,999.9999999999999
17837,999.9999999999999
17838,999.9999999999999
17839,999.9999999999999
17840,999.9999999999999
17841,999.9999999999999
17842,999.9999999999999
17843,999.9999999999999
17844,999.9999999999999
17845,999.9999999999999
17846,999.9999999999999
17847,999.9999999999999
17848,999.9999999999999
17849,999.9999999999999
17850,999.9999999999999
17851,999.9999999999999
17852,999.9999999999999
17853,999.9999999999999
17854,999.9999999999999
17855,999.9999999999999
17856,999.9999999999999
17857,999.9999999999999
17858,999.9999999999999
17859,999.9999999999999
17860,999.9999999999999
17861,999.9999999999999
17862,999.9999999999999
17863,999.9999999999999
17864,999.9999999999999
17865,999.9999999999999
17866,999.9999999999999
17867,999.9999999999999
17868,999.9999999999999
17869,999.9999999999999
17870,999.9999999999999
17871,999.9999999999999
17872,999.9999999999999
17873,999.9999999999999
17874,999.9999999999999
17875,999.9999999999999
17876,999.9999999999999
17877,999.9999999999999
17878,999.9999999999999
17879,999.9999999999999
17880,999.9999999999999
17881,999.9999999999999
17882,999.9999999999999
17883,999.9999999999999
17884,999.9999999999999
17885,999.9999999999999
17886,999.9999999999999
17887,999.9999999999999
17888,999.9999999999999
17889,999.9999999999999
17890,999.9999999999999
17891,999.9999999999999
17892,999.9999999999999
17893,999.9999999999999
17894,999.9999999999999
17895,999.9999999999999
17896,972.3577235772359
17897,972.3577235772359
17898,972.3577235772359
17899,972.3577235772359
17900,972.3577235772359
17901,972.3577235772359
17902,972.3577235772359
17903,972.3577235772359
17904,972.3577235772359
17905,972.3577235772359
17906,972.3577235772359
17907,972.3577235772359
17908,972.3577235772359
17909,972.3577235772359
17910,972.3577235772359
17911,972.3577235772359
17912,972.3577235772359
17913,972.3577235772359
17914,972.3577235772359
17915,972.3577235772359
17916,972.3577235772359
17917,972.3577235772359
17918,972.3577235772359
17919,972.3577235772359
17920,972.3577235772359
17921,972.3577235772359
17922,972.3577235772359
17923,972.3577235772359
17924,972.3577235772359
17925,972.3577235772359
17926,972.3577235772359
17927,972.3577235772359
17928,972.3577235772359
17929,972.3577235772359
17930,972.3577235772359
17931,972.3577235772359
17932,972.3577235772359
17933,972.3577235772359
17934,972.3577235772359
17935,972.3577235772359
17936,972.3577235772359
17937,972.3577235772359
17938,972.3577235772359
17939,972.3577235772359
17940,972.3577235772359
17941,972.3577235772359
17942,972.3577235772359
17943,972.3577235772359
17944,972.3577235772359
17945,972.3577235772359
17946,972.3577235772359
17947,972.3577235772359
17948,972.3577235772359
17949,972.3577235772359
17950,972.3577235772359
17951,972.3577235772359
17952,972.3577235772359
17953,972.3577235772359
17954,972.3577235772359
17955,972.3577235772359
17956,972.3577235772359
17957,972.3577235772359
17958,972.3577235772359
17959,972.3577235772359
17960,972.3577235772359
17961,972.3577235772359
17962,972.3577235772359
17963,972.3577235772359
17964,972.3577235772359
17965,972.3577235772359
17966,972.3577235772359
17967,972.3577235772359
17968,972.3577235772359
17969,972.3577235772359
17970,972.3577235772359
17971,972.3577235772359
17972,972.3577235772359
17973,972.3577235772359
17974,972.3577235772359
17975,972.3577235772359
17976,972.3577235772359
17977,972.3577235772359
17978,972.3577235772359
17979,972.3577235772359
17980,972.3577235772359
17981,972.3577235772359
17982,972.3577235772359
17983,972.3577235772359
17984,972.3577235772359
17985,972.3577235772359
17986,2333.051563820795
17987,2333.051563820795
17988,2333.051563820795
17989,2333.051563820795
17990,2333.051563820795
17991,2333.051563820795
17992,2333.051563820795
17993,2333.051563820795
17994,2333.051563820795
17995,2333.051563820795
17996,2333.051563820795
17997,2333.051563820795
17998,2333.051563820795
17999,2333.051563820795
18000,2333.051563820795
18001,2333.051563820795
18002,2333.051563820795
18003,2333.051563820795
18004,2333.051563820795
18005,2333.051563820795
18006,2333.051563820795
18007,2333.051563820795
18008,2333.051563820795
18009,2333.051563820795
18010,2333.051563820795
18011,2333.051563820795
18012,2333.051563820795
18013,2333.051563820795
18014,2333.051563820795
18015,2333.051563820795
18016,2333.051563820795
18017,2333.051563820795
18018,2333.051563820795
18019,2333.051563820795
18020,2333.051563820795
18021,2333.051563820795
18022,2333.051563820795
18023,2333.051563820795
18024,2333.051563820795
18025,2333.051563820795
18026,2333.051563820795
18027,2333.051563820795
18028,2333.051563820795
18029,2333.051563820795
18030,2333.051563820795
18031,2333.051563820795
18032,2333.051563820795
18033,2333.051563820795
18034,2333.051563820795
18035,2333.051563820795
18036,2333.051563820795
18037,2333.051563820795
18038,2333.051563820795
18039,2333.051563820795
18040,2333.051563820795
18041,2333.051563820795
18042,2333.051563820795
18043,2333.051563820795
18044,2333.051563820795
18045,2333.051563820795
18046,2333.051563820795
18047,2333.051563820795
18048,2333.051563820795
18049,2333.051563820795
18050,2333.051563820795
18051,2333.051563820795
18052,2333.051563820795
18053,2333.051563820795
18054,2333.051563820795
18055,2333.051563820795
18056,2333.051563820795
18057,2333.051563820795
18058,2333.051563820795
18059,2333.051563820795
18060,2333.051563820795
18061,2333.051563820795
18062,2333.051563820795
18063,2333.051563820795
18064,2333.051563820795
18065,2333.051563820795
18066,2333.051563820795
18067,2333.051563820795
18068,2333.051563820795
18069,2333.051563820795
18070,2333.051563820795
18071,2333.051563820795
18072,2333.051563820795
18073,2333.051563820795
18074,2333.051563820795
18075,2333.051563820795
18076,2333.051563820795
18077,673.7555135475739
18078,673.7555135475739
18079,673.7555135475739
18080,673.7555135475739
18081,673.7555135475739
18082,673.7555135475739
18083,673.7555135475739
18084,673.7555135475739
18085,673.7555135475739
18086,673.7555135475739
18087,673.7555135475739
18088,673.7555135475739
18089,673.7555135475739
18090,673.7555135475739
18091,673.7555135475739
18092,673.7555135475739
18093,673.7555135475739
18094,673.7555135475739
18095,673.7555135475739
18096,673.7555135475739
18097,673.7555135475739
18098,673.7555135475739
18099,673.7555135475739
18100,673.7555135475739
18101,673.7555135475739
18102,673.7555135475739
18103,673.7555135475739
18104,673.7555135475739
18105,673.7555135475739
18106,673.7555135475739
18107,673.7555135475739
18108,673.7555135475739
18109,673.7555135475739
18110,673.7555135475739
18111,673.7555135475739
18112,673.7555135475739
18113,673.7555135475739
18114,673.7555135475739
18115,673.7555135475739
18116,673.7555135475739
18117,673.7555135475739
18118,673.7555135475739
18119,673.7555135475739
18120,673.7555135475739
18121,673.7555135475739
18122,673.7555135475739
18123,673.7555135475739
18124,673.7555135475739
18125,673.7555135475739
18126,673.7555135475739
18127,673.7555135475739
18128,673.7555135475739
18129,673.7555135475739
18130,673.7555135475739
18131,673.7555135475739
18132,673.7555135475739
18133,673.7555135475739
18134,673.7555135475739
18135,673.7555135475739
18136,673.7555135475739
18137,673.7555135475739
18138,673.7555135475739
18139,673.7555135475739
18140,673.7555135475739
18141,673.7555135475739
18142,673.7555135475739
18143,673.7555135475739
18144,673.7555135475739
18145,673.7555135475739
18146,673.7555135475739
18147,673.7555135475739
18148,673.7555135475739
18149,673.7555135475739
18150,673.7555135475739
18151,673.7555135475739
18152,673.7555135475739
18153,673.7555135475739
18154,673.7555135475739
18155,673.7555135475739
18156,673.7555135475739
18157,673.7555135475739
18158,673.7555135475739
18159,673.7555135475739
18160,673.7555135475739
18161,673.7555135475739
18162,673.7555135475739
18163,673.7555135475739
18164,673.7555135475739
18165,673.7555135475739
18166,673.7555135475739
18167,673.7555135475739
18168,673.7555135475739
18169,1297.8723404255327
18170,1297.8723404255327
18171,1297.8723404255327
18172,1297.8723404255327
18173,1297.8723404255327
18174,1297.8723404255327
18175,1297.8723404255327
18176,1297.8723404255327
18177,1297.8723404255327
18178,1297.8723404255327
18179,1297.8723404255327
18180,1297.8723404255327
18181,1297.8723404255327
18182,1297.8723404255327
18183,1297.8723404255327
18184,1297.8723404255327
18185,1297.8723404255327
18186,1297.8723404255327
18187,1297.8723404255327
18188,1297.8723404255327
18189,1297.8723404255327
18190,1297.8723404255327
18191,1297.8723404255327
18192,1297.8723404255327
18193,1297.8723404255327
18194,1297.8723404255327
18195,1297.8723404255327
18196,1297.8723404255327
18197,1297.8723404255327
18198,1297.8723404255327
18199,1297.8723404255327
18200,1297.8723404255327
18201,1297.8723404255327
18202,1297.8723404255327
18203,1297.8723404255327
18204,1297.8723404255327
18205,1297.8723404255327
18206,1297.8723404255327
18207,1297.8723404255327
18208,1297.8723404255327
18209,1297.8723404255327
18210,1297.8723404255327
18211,1297.8723404255327
18212,1297.8723404255327
18213,1297.8723404255327
18214,1297.8723404255327
18215,1297.8723404255327
18216,1297.8723404255327
18217,1297.8723404255327
18218,1297.8723404255327
18219,1297.8723404255327
18220,1297.8723404255327
18221,1297.8723404255327
18222,1297.8723404255327
18223,1297.8723404255327
18224,1297.8723404255327
18225,1297.8723404255327
18226,1297.8723404255327
18227,1297.8723404255327
18228,1297.8723404255327
18229,1297.8723404255327
18230,1297.8723404255327
18231,1297.8723404255327
18232,1297.8723404255327
18233,1297.8723404255327
18234,1297.8723404255327
18235,1297.8723404255327
18236,1297.8723404255327
18237,1297.8723404255327
18238,1297.8723404255327
18239,1297.8723404255327
18240,1297.8723404255327
18241,1297.8723404255327
18242,1297.8723404255327
18243,1297.8723404255327
18244,1297.8723404255327
18245,1297.8723404255327
18246,1297.8723404255327
18247,1297.8723404255327
18248,1297.8723404255327
18249,1297.8723404255327
18250,1297.8723404255327
18251,1297.8723404255327
18252,1297.8723404255327
18253,1297.8723404255327
18254,1297.8723404255327
18255,1297.8723404255327
18256,1297.8723404255327
18257,1297.8723404255327
18258,1297.8723404255327
18259,1297.8723404255327
18260,1297.8723404255327
18261,1147.7211313276882
18262,1147.7211313276882
18263,1147.7211313276882
18264,1147.7211313276882
18265,1147.7211313276882
18266,1147.7211313276882
18267,1147.7211313276882
18268,1147.7211313276882
18269,1147.7211313276882
18270,1147.7211313276882
18271,1147.7211313276882
18272,1147.7211313276882
18273,1147.7211313276882
18274,1147.7211313276882
18275,1147.7211313276882
18276,1147.7211313276882
18277,1147.7211313276882
18278,1147.7211313276882
18279,1147.7211313276882
18280,1147.7211313276882
18281,1147.7211313276882
18282,1147.7211313276882
18283,1147.7211313276882
18284,1147.7211313276882
18285,1147.7211313276882
18286,1147.7211313276882
18287,1147.7211313276882
18288,1147.7211313276882
18289,1147.7211313276882
18290,1147.7211313276882
18291,1147.7211313276882
18292,1147.7211313276882
18293,1147.7211313276882
18294,1147.7211313276882
18295,1147.7211313276882
18296,1147.7211313276882
18297,1147.7211313276882
18298,1147.7211313276882
18299,1147.7211313276882
18300,1147.7211313276882
18301,1147.7211313276882
18302,1147.7211313276882
18303,1147.7211313276882
18304,1147.7211313276882
18305,1147.7211313276882
18306,1147.7211313276882
18307,1147.7211313276882
18308,1147.7211313276882
18309,1147.7211313276882
18310,1147.7211313276882
18311,1147.7211313276882
18312,1147.7211313276882
18313,1147.7211313276882
18314,1147.7211313276882
18315,1147.7211313276882
18316,1147.7211313276882
18317,1147.7211313276882
18318,1147.7211313276882
18319,1147.7211313276882
18320,1147.7211313276882
18321,1147.7211313276882
18322,1147.7211313276882
18323,1147.7211313276882
18324,1147.7211313276882
18325,1147.7211313276882
18326,1147.7211313276882
18327,1147.7211313276882
18328,1147.7211313276882
18329,1147.7211313276882
18330,1147.7211313276882
18331,1147.7211313276882
18332,1147.7211313276882
18333,1147.7211313276882
18334,1147.7211313276882
18335,1147.7211313276882
