,USDMXN Curncy_ratio
16541,1024.5412903776057
16542,1024.5412903776057
16543,1024.5412903776057
16544,1024.5412903776057
16545,1024.5412903776057
16546,1024.5412903776057
16547,1024.5412903776057
16548,1024.5412903776057
16549,1024.5412903776057
16550,1024.5412903776057
16551,1024.5412903776057
16552,1024.5412903776057
16553,1024.5412903776057
16554,1024.5412903776057
16555,1024.5412903776057
16556,1024.5412903776057
16557,1024.5412903776057
16558,1024.5412903776057
16559,1024.5412903776057
16560,1024.5412903776057
16561,1024.5412903776057
16562,1024.5412903776057
16563,1024.5412903776057
16564,1024.5412903776057
16565,1024.5412903776057
16566,1024.5412903776057
16567,1024.5412903776057
16568,1024.5412903776057
16569,1024.5412903776057
16570,1024.5412903776057
16571,1024.5412903776057
16572,1024.5412903776057
16573,1024.5412903776057
16574,1024.5412903776057
16575,1024.5412903776057
16576,1024.5412903776057
16577,1024.5412903776057
16578,1024.5412903776057
16579,1024.5412903776057
16580,1024.5412903776057
16581,1024.5412903776057
16582,1024.5412903776057
16583,1024.5412903776057
16584,1024.5412903776057
16585,1024.5412903776057
16586,1024.5412903776057
16587,1024.5412903776057
16588,1024.5412903776057
16589,1024.5412903776057
16590,1024.5412903776057
16591,1024.5412903776057
16592,1024.5412903776057
16593,1024.5412903776057
16594,1024.5412903776057
16595,1024.5412903776057
16596,1024.5412903776057
16597,1024.5412903776057
16598,1024.5412903776057
16599,1024.5412903776057
16600,1024.5412903776057
16601,1024.5412903776057
16602,1024.5412903776057
16603,1024.5412903776057
16604,1024.5412903776057
16605,1024.5412903776057
16606,1024.5412903776057
16607,1024.5412903776057
16608,1024.5412903776057
16609,1024.5412903776057
16610,1024.5412903776057
16611,1024.5412903776057
16612,1024.5412903776057
16613,1024.5412903776057
16614,1024.5412903776057
16615,1024.5412903776057
16616,1014.5513975851914
16617,1014.5513975851914
16618,1014.5513975851914
16619,1014.5513975851914
16620,1014.5513975851914
16621,1014.5513975851914
16622,1014.5513975851914
16623,1014.5513975851914
16624,1014.5513975851914
16625,1014.5513975851914
16626,1014.5513975851914
16627,1014.5513975851914
16628,1014.5513975851914
16629,1014.5513975851914
16630,1014.5513975851914
16631,1014.5513975851914
16632,1014.5513975851914
16633,1014.5513975851914
16634,1014.5513975851914
16635,1014.5513975851914
16636,1014.5513975851914
16637,1014.5513975851914
16638,1014.5513975851914
16639,1014.5513975851914
16640,1014.5513975851914
16641,1014.5513975851914
16642,1014.5513975851914
16643,1014.5513975851914
16644,1014.5513975851914
16645,1014.5513975851914
16646,1014.5513975851914
16647,1014.5513975851914
16648,1014.5513975851914
16649,1014.5513975851914
16650,1014.5513975851914
16651,1014.5513975851914
16652,1014.5513975851914
16653,1014.5513975851914
16654,1014.5513975851914
16655,1014.5513975851914
16656,1014.5513975851914
16657,1014.5513975851914
16658,1014.5513975851914
16659,1014.5513975851914
16660,1014.5513975851914
16661,1014.5513975851914
16662,1014.5513975851914
16663,1014.5513975851914
16664,1014.5513975851914
16665,1014.5513975851914
16666,1014.5513975851914
16667,1014.5513975851914
16668,1014.5513975851914
16669,1014.5513975851914
16670,1014.5513975851914
16671,1014.5513975851914
16672,1014.5513975851914
16673,1014.5513975851914
16674,1014.5513975851914
16675,1014.5513975851914
16676,1014.5513975851914
16677,1014.5513975851914
16678,1014.5513975851914
16679,1014.5513975851914
16680,1014.5513975851914
16681,1014.5513975851914
16682,1014.5513975851914
16683,1014.5513975851914
16684,1014.5513975851914
16685,1014.5513975851914
16686,1014.5513975851914
16687,1014.5513975851914
16688,1014.5513975851914
16689,1014.5513975851914
16690,1014.5513975851914
16691,1014.5513975851914
16692,1014.5513975851914
16693,1014.5513975851914
16694,1014.5513975851914
16695,1014.5513975851914
16696,1014.5513975851914
16697,1014.5513975851914
16698,1014.5513975851914
16699,1014.5513975851914
16700,1014.5513975851914
16701,1014.5513975851914
16702,1014.5513975851914
16703,1014.5513975851914
16704,1014.5513975851914
16705,1014.5513975851914
16706,1014.5513975851914
16707,1014.5513975851914
16708,1178.6626869954155
16709,1178.6626869954155
16710,1178.6626869954155
16711,1178.6626869954155
16712,1178.6626869954155
16713,1178.6626869954155
16714,1178.6626869954155
16715,1178.6626869954155
16716,1178.6626869954155
16717,1178.6626869954155
16718,1178.6626869954155
16719,1178.6626869954155
16720,1178.6626869954155
16721,1178.6626869954155
16722,1178.6626869954155
16723,1178.6626869954155
16724,1178.6626869954155
16725,1178.6626869954155
16726,1178.6626869954155
16727,1178.6626869954155
16728,1178.6626869954155
16729,1178.6626869954155
16730,1178.6626869954155
16731,1178.6626869954155
16732,1178.6626869954155
16733,1178.6626869954155
16734,1178.6626869954155
16735,1178.6626869954155
16736,1178.6626869954155
16737,1178.6626869954155
16738,1178.6626869954155
16739,1178.6626869954155
16740,1178.6626869954155
16741,1178.6626869954155
16742,1178.6626869954155
16743,1178.6626869954155
16744,1178.6626869954155
16745,1178.6626869954155
16746,1178.6626869954155
16747,1178.6626869954155
16748,1178.6626869954155
16749,1178.6626869954155
16750,1178.6626869954155
16751,1178.6626869954155
16752,1178.6626869954155
16753,1178.6626869954155
16754,1178.6626869954155
16755,1178.6626869954155
16756,1178.6626869954155
16757,1178.6626869954155
16758,1178.6626869954155
16759,1178.6626869954155
16760,1178.6626869954155
16761,1178.6626869954155
16762,1178.6626869954155
16763,1178.6626869954155
16764,1178.6626869954155
16765,1178.6626869954155
16766,1178.6626869954155
16767,1178.6626869954155
16768,1178.6626869954155
16769,1178.6626869954155
16770,1178.6626869954155
16771,1178.6626869954155
16772,1178.6626869954155
16773,1178.6626869954155
16774,1178.6626869954155
16775,1178.6626869954155
16776,1178.6626869954155
16777,1178.6626869954155
16778,1178.6626869954155
16779,1178.6626869954155
16780,1178.6626869954155
16781,1178.6626869954155
16782,1178.6626869954155
16783,1178.6626869954155
16784,1178.6626869954155
16785,1178.6626869954155
16786,1178.6626869954155
16787,1178.6626869954155
16788,1178.6626869954155
16789,1178.6626869954155
16790,1178.6626869954155
16791,1178.6626869954155
16792,1178.6626869954155
16793,1178.6626869954155
16794,1178.6626869954155
16795,1178.6626869954155
16796,1178.6626869954155
16797,1178.6626869954155
16798,1178.6626869954155
16799,1178.6626869954155
16800,1025.8044142323258
16801,1025.8044142323258
16802,1025.8044142323258
16803,1025.8044142323258
16804,1025.8044142323258
16805,1025.8044142323258
16806,1025.8044142323258
16807,1025.8044142323258
16808,1025.8044142323258
16809,1025.8044142323258
16810,1025.8044142323258
16811,1025.8044142323258
16812,1025.8044142323258
16813,1025.8044142323258
16814,1025.8044142323258
16815,1025.8044142323258
16816,1025.8044142323258
16817,1025.8044142323258
16818,1025.8044142323258
16819,1025.8044142323258
16820,1025.8044142323258
16821,1025.8044142323258
16822,1025.8044142323258
16823,1025.8044142323258
16824,1025.8044142323258
16825,1025.8044142323258
16826,1025.8044142323258
16827,1025.8044142323258
16828,1025.8044142323258
16829,1025.8044142323258
16830,1025.8044142323258
16831,1025.8044142323258
16832,1025.8044142323258
16833,1025.8044142323258
16834,1025.8044142323258
16835,1025.8044142323258
16836,1025.8044142323258
16837,1025.8044142323258
16838,1025.8044142323258
16839,1025.8044142323258
16840,1025.8044142323258
16841,1025.8044142323258
16842,1025.8044142323258
16843,1025.8044142323258
16844,1025.8044142323258
16845,1025.8044142323258
16846,1025.8044142323258
16847,1025.8044142323258
16848,1025.8044142323258
16849,1025.8044142323258
16850,1025.8044142323258
16851,1025.8044142323258
16852,1025.8044142323258
16853,1025.8044142323258
16854,1025.8044142323258
16855,1025.8044142323258
16856,1025.8044142323258
16857,1025.8044142323258
16858,1025.8044142323258
16859,1025.8044142323258
16860,1025.8044142323258
16861,1025.8044142323258
16862,1025.8044142323258
16863,1025.8044142323258
16864,1025.8044142323258
16865,1025.8044142323258
16866,1025.8044142323258
16867,1025.8044142323258
16868,1025.8044142323258
16869,1025.8044142323258
16870,1025.8044142323258
16871,1025.8044142323258
16872,1025.8044142323258
16873,1025.8044142323258
16874,1025.8044142323258
16875,1025.8044142323258
16876,1025.8044142323258
16877,1025.8044142323258
16878,1025.8044142323258
16879,1025.8044142323258
16880,1025.8044142323258
16881,1025.8044142323258
16882,1025.8044142323258
16883,1025.8044142323258
16884,1025.8044142323258
16885,1025.8044142323258
16886,1025.8044142323258
16887,1025.8044142323258
16888,1025.8044142323258
16889,1025.8044142323258
16890,1025.8044142323258
16891,995.2681722593035
16892,995.2681722593035
16893,995.2681722593035
16894,995.2681722593035
16895,995.2681722593035
16896,995.2681722593035
16897,995.2681722593035
16898,995.2681722593035
16899,995.2681722593035
16900,995.2681722593035
16901,995.2681722593035
16902,995.2681722593035
16903,995.2681722593035
16904,995.2681722593035
16905,995.2681722593035
16906,995.2681722593035
16907,995.2681722593035
16908,995.2681722593035
16909,995.2681722593035
16910,995.2681722593035
16911,995.2681722593035
16912,995.2681722593035
16913,995.2681722593035
16914,995.2681722593035
16915,995.2681722593035
16916,995.2681722593035
16917,995.2681722593035
16918,995.2681722593035
16919,995.2681722593035
16920,995.2681722593035
16921,995.2681722593035
16922,995.2681722593035
16923,995.2681722593035
16924,995.2681722593035
16925,995.2681722593035
16926,995.2681722593035
16927,995.2681722593035
16928,995.2681722593035
16929,995.2681722593035
16930,995.2681722593035
16931,995.2681722593035
16932,995.2681722593035
16933,995.2681722593035
16934,995.2681722593035
16935,995.2681722593035
16936,995.2681722593035
16937,995.2681722593035
16938,995.2681722593035
16939,995.2681722593035
16940,995.2681722593035
16941,995.2681722593035
16942,995.2681722593035
16943,995.2681722593035
16944,995.2681722593035
16945,995.2681722593035
16946,995.2681722593035
16947,995.2681722593035
16948,995.2681722593035
16949,995.2681722593035
16950,995.2681722593035
16951,995.2681722593035
16952,995.2681722593035
16953,995.2681722593035
16954,995.2681722593035
16955,995.2681722593035
16956,995.2681722593035
16957,995.2681722593035
16958,995.2681722593035
16959,995.2681722593035
16960,995.2681722593035
16961,995.2681722593035
16962,995.2681722593035
16963,995.2681722593035
16964,995.2681722593035
16965,995.2681722593035
16966,995.2681722593035
16967,995.2681722593035
16968,995.2681722593035
16969,995.2681722593035
16970,995.2681722593035
16971,995.2681722593035
16972,995.2681722593035
16973,995.2681722593035
16974,995.2681722593035
16975,995.2681722593035
16976,995.2681722593035
16977,995.2681722593035
16978,995.2681722593035
16979,995.2681722593035
16980,995.2681722593035
16981,995.2681722593035
16982,1010.3465038986309
16983,1010.3465038986309
16984,1010.3465038986309
16985,1010.3465038986309
16986,1010.3465038986309
16987,1010.3465038986309
16988,1010.3465038986309
16989,1010.3465038986309
16990,1010.3465038986309
16991,1010.3465038986309
16992,1010.3465038986309
16993,1010.3465038986309
16994,1010.3465038986309
16995,1010.3465038986309
16996,1010.3465038986309
16997,1010.3465038986309
16998,1010.3465038986309
16999,1010.3465038986309
17000,1010.3465038986309
17001,1010.3465038986309
17002,1010.3465038986309
17003,1010.3465038986309
17004,1010.3465038986309
17005,1010.3465038986309
17006,1010.3465038986309
17007,1010.3465038986309
17008,1010.3465038986309
17009,1010.3465038986309
17010,1010.3465038986309
17011,1010.3465038986309
17012,1010.3465038986309
17013,1010.3465038986309
17014,1010.3465038986309
17015,1010.3465038986309
17016,1010.3465038986309
17017,1010.3465038986309
17018,1010.3465038986309
17019,1010.3465038986309
17020,1010.3465038986309
17021,1010.3465038986309
17022,1010.3465038986309
17023,1010.3465038986309
17024,1010.3465038986309
17025,1010.3465038986309
17026,1010.3465038986309
17027,1010.3465038986309
17028,1010.3465038986309
17029,1010.3465038986309
17030,1010.3465038986309
17031,1010.3465038986309
17032,1010.3465038986309
17033,1010.3465038986309
17034,1010.3465038986309
17035,1010.3465038986309
17036,1010.3465038986309
17037,1010.3465038986309
17038,1010.3465038986309
17039,1010.3465038986309
17040,1010.3465038986309
17041,1010.3465038986309
17042,1010.3465038986309
17043,1010.3465038986309
17044,1010.3465038986309
17045,1010.3465038986309
17046,1010.3465038986309
17047,1010.3465038986309
17048,1010.3465038986309
17049,1010.3465038986309
17050,1010.3465038986309
17051,1010.3465038986309
17052,1010.3465038986309
17053,1010.3465038986309
17054,1010.3465038986309
17055,1010.3465038986309
17056,1010.3465038986309
17057,1010.3465038986309
17058,1010.3465038986309
17059,1010.3465038986309
17060,1010.3465038986309
17061,1010.3465038986309
17062,1010.3465038986309
17063,1010.3465038986309
17064,1010.3465038986309
17065,1010.3465038986309
17066,1010.3465038986309
17067,1010.3465038986309
17068,1010.3465038986309
17069,1010.3465038986309
17070,1010.3465038986309
17071,1010.3465038986309
17072,1010.3465038986309
17073,1010.3465038986309
17074,1036.6175699234664
17075,1036.6175699234664
17076,1036.6175699234664
17077,1036.6175699234664
17078,1036.6175699234664
17079,1036.6175699234664
17080,1036.6175699234664
17081,1036.6175699234664
17082,1036.6175699234664
17083,1036.6175699234664
17084,1036.6175699234664
17085,1036.6175699234664
17086,1036.6175699234664
17087,1036.6175699234664
17088,1036.6175699234664
17089,1036.6175699234664
17090,1036.6175699234664
17091,1036.6175699234664
17092,1036.6175699234664
17093,1036.6175699234664
17094,1036.6175699234664
17095,1036.6175699234664
17096,1036.6175699234664
17097,1036.6175699234664
17098,1036.6175699234664
17099,1036.6175699234664
17100,1036.6175699234664
17101,1036.6175699234664
17102,1036.6175699234664
17103,1036.6175699234664
17104,1036.6175699234664
17105,1036.6175699234664
17106,1036.6175699234664
17107,1036.6175699234664
17108,1036.6175699234664
17109,1036.6175699234664
17110,1036.6175699234664
17111,1036.6175699234664
17112,1036.6175699234664
17113,1036.6175699234664
17114,1036.6175699234664
17115,1036.6175699234664
17116,1036.6175699234664
17117,1036.6175699234664
17118,1036.6175699234664
17119,1036.6175699234664
17120,1036.6175699234664
17121,1036.6175699234664
17122,1036.6175699234664
17123,1036.6175699234664
17124,1036.6175699234664
17125,1036.6175699234664
17126,1036.6175699234664
17127,1036.6175699234664
17128,1036.6175699234664
17129,1036.6175699234664
17130,1036.6175699234664
17131,1036.6175699234664
17132,1036.6175699234664
17133,1036.6175699234664
17134,1036.6175699234664
17135,1036.6175699234664
17136,1036.6175699234664
17137,1036.6175699234664
17138,1036.6175699234664
17139,1036.6175699234664
17140,1036.6175699234664
17141,1036.6175699234664
17142,1036.6175699234664
17143,1036.6175699234664
17144,1036.6175699234664
17145,1036.6175699234664
17146,1036.6175699234664
17147,1036.6175699234664
17148,1036.6175699234664
17149,1036.6175699234664
17150,1036.6175699234664
17151,1036.6175699234664
17152,1036.6175699234664
17153,1036.6175699234664
17154,1036.6175699234664
17155,1036.6175699234664
17156,1036.6175699234664
17157,1036.6175699234664
17158,1036.6175699234664
17159,1036.6175699234664
17160,1036.6175699234664
17161,1036.6175699234664
17162,1036.6175699234664
17163,1036.6175699234664
17164,1036.6175699234664
17165,1036.6175699234664
17166,1003.670815108821
17167,1003.670815108821
17168,1003.670815108821
17169,1003.670815108821
17170,1003.670815108821
17171,1003.670815108821
17172,1003.670815108821
17173,1003.670815108821
17174,1003.670815108821
17175,1003.670815108821
17176,1003.670815108821
17177,1003.670815108821
17178,1003.670815108821
17179,1003.670815108821
17180,1003.670815108821
17181,1003.670815108821
17182,1003.670815108821
17183,1003.670815108821
17184,1003.670815108821
17185,1003.670815108821
17186,1003.670815108821
17187,1003.670815108821
17188,1003.670815108821
17189,1003.670815108821
17190,1003.670815108821
17191,1003.670815108821
17192,1003.670815108821
17193,1003.670815108821
17194,1003.670815108821
17195,1003.670815108821
17196,1003.670815108821
17197,1003.670815108821
17198,1003.670815108821
17199,1003.670815108821
17200,1003.670815108821
17201,1003.670815108821
17202,1003.670815108821
17203,1003.670815108821
17204,1003.670815108821
17205,1003.670815108821
17206,1003.670815108821
17207,1003.670815108821
17208,1003.670815108821
17209,1003.670815108821
17210,1003.670815108821
17211,1003.670815108821
17212,1003.670815108821
17213,1003.670815108821
17214,1003.670815108821
17215,1003.670815108821
17216,1003.670815108821
17217,1003.670815108821
17218,1003.670815108821
17219,1003.670815108821
17220,1003.670815108821
17221,1003.670815108821
17222,1003.670815108821
17223,1003.670815108821
17224,1003.670815108821
17225,1003.670815108821
17226,1003.670815108821
17227,1003.670815108821
17228,1003.670815108821
17229,1003.670815108821
17230,1003.670815108821
17231,1003.670815108821
17232,1003.670815108821
17233,1003.670815108821
17234,1003.670815108821
17235,1003.670815108821
17236,1003.670815108821
17237,1003.670815108821
17238,1003.670815108821
17239,1003.670815108821
17240,1003.670815108821
17241,1003.670815108821
17242,1003.670815108821
17243,1003.670815108821
17244,1003.670815108821
17245,1003.670815108821
17246,1003.670815108821
17247,1003.670815108821
17248,1003.670815108821
17249,1003.670815108821
17250,1003.670815108821
17251,1003.670815108821
17252,1003.670815108821
17253,1003.670815108821
17254,1003.670815108821
17255,1003.670815108821
17256,1007.2756295576103
17257,1007.2756295576103
17258,1007.2756295576103
17259,1007.2756295576103
17260,1007.2756295576103
17261,1007.2756295576103
17262,1007.2756295576103
17263,1007.2756295576103
17264,1007.2756295576103
17265,1007.2756295576103
17266,1007.2756295576103
17267,1007.2756295576103
17268,1007.2756295576103
17269,1007.2756295576103
17270,1007.2756295576103
17271,1007.2756295576103
17272,1007.2756295576103
17273,1007.2756295576103
17274,1007.2756295576103
17275,1007.2756295576103
17276,1007.2756295576103
17277,1007.2756295576103
17278,1007.2756295576103
17279,1007.2756295576103
17280,1007.2756295576103
17281,1007.2756295576103
17282,1007.2756295576103
17283,1007.2756295576103
17284,1007.2756295576103
17285,1007.2756295576103
17286,1007.2756295576103
17287,1007.2756295576103
17288,1007.2756295576103
17289,1007.2756295576103
17290,1007.2756295576103
17291,1007.2756295576103
17292,1007.2756295576103
17293,1007.2756295576103
17294,1007.2756295576103
17295,1007.2756295576103
17296,1007.2756295576103
17297,1007.2756295576103
17298,1007.2756295576103
17299,1007.2756295576103
17300,1007.2756295576103
17301,1007.2756295576103
17302,1007.2756295576103
17303,1007.2756295576103
17304,1007.2756295576103
17305,1007.2756295576103
17306,1007.2756295576103
17307,1007.2756295576103
17308,1007.2756295576103
17309,1007.2756295576103
17310,1007.2756295576103
17311,1007.2756295576103
17312,1007.2756295576103
17313,1007.2756295576103
17314,1007.2756295576103
17315,1007.2756295576103
17316,1007.2756295576103
17317,1007.2756295576103
17318,1007.2756295576103
17319,1007.2756295576103
17320,1007.2756295576103
17321,1007.2756295576103
17322,1007.2756295576103
17323,1007.2756295576103
17324,1007.2756295576103
17325,1007.2756295576103
17326,1007.2756295576103
17327,1007.2756295576103
17328,1007.2756295576103
17329,1007.2756295576103
17330,1007.2756295576103
17331,1007.2756295576103
17332,1007.2756295576103
17333,1007.2756295576103
17334,1007.2756295576103
17335,1007.2756295576103
17336,1007.2756295576103
17337,1007.2756295576103
17338,1007.2756295576103
17339,1007.2756295576103
17340,1007.2756295576103
17341,1007.2756295576103
17342,1007.2756295576103
17343,1007.2756295576103
17344,1007.2756295576103
17345,1007.2756295576103
17346,1007.2756295576103
17347,986.7590663945426
17348,986.7590663945426
17349,986.7590663945426
17350,986.7590663945426
17351,986.7590663945426
17352,986.7590663945426
17353,986.7590663945426
17354,986.7590663945426
17355,986.7590663945426
17356,986.7590663945426
17357,986.7590663945426
17358,986.7590663945426
17359,986.7590663945426
17360,986.7590663945426
17361,986.7590663945426
17362,986.7590663945426
17363,986.7590663945426
17364,986.7590663945426
17365,986.7590663945426
17366,986.7590663945426
17367,986.7590663945426
17368,986.7590663945426
17369,986.7590663945426
17370,986.7590663945426
17371,986.7590663945426
17372,986.7590663945426
17373,986.7590663945426
17374,986.7590663945426
17375,986.7590663945426
17376,986.7590663945426
17377,986.7590663945426
17378,986.7590663945426
17379,986.7590663945426
17380,986.7590663945426
17381,986.7590663945426
17382,986.7590663945426
17383,986.7590663945426
17384,986.7590663945426
17385,986.7590663945426
17386,986.7590663945426
17387,986.7590663945426
17388,986.7590663945426
17389,986.7590663945426
17390,986.7590663945426
17391,986.7590663945426
17392,986.7590663945426
17393,986.7590663945426
17394,986.7590663945426
17395,986.7590663945426
17396,986.7590663945426
17397,986.7590663945426
17398,986.7590663945426
17399,986.7590663945426
17400,986.7590663945426
17401,986.7590663945426
17402,986.7590663945426
17403,986.7590663945426
17404,986.7590663945426
17405,986.7590663945426
17406,986.7590663945426
17407,986.7590663945426
17408,986.7590663945426
17409,986.7590663945426
17410,986.7590663945426
17411,986.7590663945426
17412,986.7590663945426
17413,986.7590663945426
17414,986.7590663945426
17415,986.7590663945426
17416,986.7590663945426
17417,986.7590663945426
17418,986.7590663945426
17419,986.7590663945426
17420,986.7590663945426
17421,986.7590663945426
17422,986.7590663945426
17423,986.7590663945426
17424,986.7590663945426
17425,986.7590663945426
17426,986.7590663945426
17427,986.7590663945426
17428,986.7590663945426
17429,986.7590663945426
17430,986.7590663945426
17431,986.7590663945426
17432,986.7590663945426
17433,986.7590663945426
17434,986.7590663945426
17435,986.7590663945426
17436,986.7590663945426
17437,986.7590663945426
17438,986.7590663945426
17439,1035.67420440464
17440,1035.67420440464
17441,1035.67420440464
17442,1035.67420440464
17443,1035.67420440464
17444,1035.67420440464
17445,1035.67420440464
17446,1035.67420440464
17447,1035.67420440464
17448,1035.67420440464
17449,1035.67420440464
17450,1035.67420440464
17451,1035.67420440464
17452,1035.67420440464
17453,1035.67420440464
17454,1035.67420440464
17455,1035.67420440464
17456,1035.67420440464
17457,1035.67420440464
17458,1035.67420440464
17459,1035.67420440464
17460,1035.67420440464
17461,1035.67420440464
17462,1035.67420440464
17463,1035.67420440464
17464,1035.67420440464
17465,1035.67420440464
17466,1035.67420440464
17467,1035.67420440464
17468,1035.67420440464
17469,1035.67420440464
17470,1035.67420440464
17471,1035.67420440464
17472,1035.67420440464
17473,1035.67420440464
17474,1035.67420440464
17475,1035.67420440464
17476,1035.67420440464
17477,1035.67420440464
17478,1035.67420440464
17479,1035.67420440464
17480,1035.67420440464
17481,1035.67420440464
17482,1035.67420440464
17483,1035.67420440464
17484,1035.67420440464
17485,1035.67420440464
17486,1035.67420440464
17487,1035.67420440464
17488,1035.67420440464
17489,1035.67420440464
17490,1035.67420440464
17491,1035.67420440464
17492,1035.67420440464
17493,1035.67420440464
17494,1035.67420440464
17495,1035.67420440464
17496,1035.67420440464
17497,1035.67420440464
17498,1035.67420440464
17499,1035.67420440464
17500,1035.67420440464
17501,1035.67420440464
17502,1035.67420440464
17503,1035.67420440464
17504,1035.67420440464
17505,1035.67420440464
17506,1035.67420440464
17507,1035.67420440464
17508,1035.67420440464
17509,1035.67420440464
17510,1035.67420440464
17511,1035.67420440464
17512,1035.67420440464
17513,1035.67420440464
17514,1035.67420440464
17515,1035.67420440464
17516,1035.67420440464
17517,1035.67420440464
17518,1035.67420440464
17519,1035.67420440464
17520,1035.67420440464
17521,1035.67420440464
17522,1035.67420440464
17523,1035.67420440464
17524,1035.67420440464
17525,1035.67420440464
17526,1035.67420440464
17527,1035.67420440464
17528,1035.67420440464
17529,1035.67420440464
17530,1035.67420440464
17531,1040.7289816873767
17532,1040.7289816873767
17533,1040.7289816873767
17534,1040.7289816873767
17535,1040.7289816873767
17536,1040.7289816873767
17537,1040.7289816873767
17538,1040.7289816873767
17539,1040.7289816873767
17540,1040.7289816873767
17541,1040.7289816873767
17542,1040.7289816873767
17543,1040.7289816873767
17544,1040.7289816873767
17545,1040.7289816873767
17546,1040.7289816873767
17547,1040.7289816873767
17548,1040.7289816873767
17549,1040.7289816873767
17550,1040.7289816873767
17551,1040.7289816873767
17552,1040.7289816873767
17553,1040.7289816873767
17554,1040.7289816873767
17555,1040.7289816873767
17556,1040.7289816873767
17557,1040.7289816873767
17558,1040.7289816873767
17559,1040.7289816873767
17560,1040.7289816873767
17561,1040.7289816873767
17562,1040.7289816873767
17563,1040.7289816873767
17564,1040.7289816873767
17565,1040.7289816873767
17566,1040.7289816873767
17567,1040.7289816873767
17568,1040.7289816873767
17569,1040.7289816873767
17570,1040.7289816873767
17571,1040.7289816873767
17572,1040.7289816873767
17573,1040.7289816873767
17574,1040.7289816873767
17575,1040.7289816873767
17576,1040.7289816873767
17577,1040.7289816873767
17578,1040.7289816873767
17579,1040.7289816873767
17580,1040.7289816873767
17581,1040.7289816873767
17582,1040.7289816873767
17583,1040.7289816873767
17584,1040.7289816873767
17585,1040.7289816873767
17586,1040.7289816873767
17587,1040.7289816873767
17588,1040.7289816873767
17589,1040.7289816873767
17590,1040.7289816873767
17591,1040.7289816873767
17592,1040.7289816873767
17593,1040.7289816873767
17594,1040.7289816873767
17595,1040.7289816873767
17596,1040.7289816873767
17597,1040.7289816873767
17598,1040.7289816873767
17599,1040.7289816873767
17600,1040.7289816873767
17601,1040.7289816873767
17602,1040.7289816873767
17603,1040.7289816873767
17604,1040.7289816873767
17605,1040.7289816873767
17606,1040.7289816873767
17607,1040.7289816873767
17608,1040.7289816873767
17609,1040.7289816873767
17610,1040.7289816873767
17611,1040.7289816873767
17612,1040.7289816873767
17613,1040.7289816873767
17614,1040.7289816873767
17615,1040.7289816873767
17616,1040.7289816873767
17617,1040.7289816873767
17618,1040.7289816873767
17619,1040.7289816873767
17620,1040.7289816873767
17621,1028.6894458763552
17622,1028.6894458763552
17623,1028.6894458763552
17624,1028.6894458763552
17625,1028.6894458763552
17626,1028.6894458763552
17627,1028.6894458763552
17628,1028.6894458763552
17629,1028.6894458763552
17630,1028.6894458763552
17631,1028.6894458763552
17632,1028.6894458763552
17633,1028.6894458763552
17634,1028.6894458763552
17635,1028.6894458763552
17636,1028.6894458763552
17637,1028.6894458763552
17638,1028.6894458763552
17639,1028.6894458763552
17640,1028.6894458763552
17641,1028.6894458763552
17642,1028.6894458763552
17643,1028.6894458763552
17644,1028.6894458763552
17645,1028.6894458763552
17646,1028.6894458763552
17647,1028.6894458763552
17648,1028.6894458763552
17649,1028.6894458763552
17650,1028.6894458763552
17651,1028.6894458763552
17652,1028.6894458763552
17653,1028.6894458763552
17654,1028.6894458763552
17655,1028.6894458763552
17656,1028.6894458763552
17657,1028.6894458763552
17658,1028.6894458763552
17659,1028.6894458763552
17660,1028.6894458763552
17661,1028.6894458763552
17662,1028.6894458763552
17663,1028.6894458763552
17664,1028.6894458763552
17665,1028.6894458763552
17666,1028.6894458763552
17667,1028.6894458763552
17668,1028.6894458763552
17669,1028.6894458763552
17670,1028.6894458763552
17671,1028.6894458763552
17672,1028.6894458763552
17673,1028.6894458763552
17674,1028.6894458763552
17675,1028.6894458763552
17676,1028.6894458763552
17677,1028.6894458763552
17678,1028.6894458763552
17679,1028.6894458763552
17680,1028.6894458763552
17681,1028.6894458763552
17682,1028.6894458763552
17683,1028.6894458763552
17684,1028.6894458763552
17685,1028.6894458763552
17686,1028.6894458763552
17687,1028.6894458763552
17688,1028.6894458763552
17689,1028.6894458763552
17690,1028.6894458763552
17691,1028.6894458763552
17692,1028.6894458763552
17693,1028.6894458763552
17694,1028.6894458763552
17695,1028.6894458763552
17696,1028.6894458763552
17697,1028.6894458763552
17698,1028.6894458763552
17699,1028.6894458763552
17700,1028.6894458763552
17701,1028.6894458763552
17702,1028.6894458763552
17703,1028.6894458763552
17704,1028.6894458763552
17705,1028.6894458763552
17706,1028.6894458763552
17707,1028.6894458763552
17708,1028.6894458763552
17709,1028.6894458763552
17710,1028.6894458763552
17711,1028.6894458763552
17712,1095.8609319245154
17713,1095.8609319245154
17714,1095.8609319245154
17715,1095.8609319245154
17716,1095.8609319245154
17717,1095.8609319245154
17718,1095.8609319245154
17719,1095.8609319245154
17720,1095.8609319245154
17721,1095.8609319245154
17722,1095.8609319245154
17723,1095.8609319245154
17724,1095.8609319245154
17725,1095.8609319245154
17726,1095.8609319245154
17727,1095.8609319245154
17728,1095.8609319245154
17729,1095.8609319245154
17730,1095.8609319245154
17731,1095.8609319245154
17732,1095.8609319245154
17733,1095.8609319245154
17734,1095.8609319245154
17735,1095.8609319245154
