,CHPMINDX Index_ratio
18077,999.4488700089146
18078,999.4488700089146
18079,999.4488700089146
18080,999.4488700089146
18081,999.4488700089146
18082,999.4488700089146
18083,999.4488700089146
18084,999.4488700089146
18085,999.4488700089146
18086,999.4488700089146
18087,999.4488700089146
18088,999.4488700089146
18089,999.4488700089146
18090,999.4488700089146
18091,999.4488700089146
18092,999.4488700089146
18093,999.4488700089146
18094,999.4488700089146
18095,999.4488700089146
18096,999.4488700089146
18097,999.4488700089146
18098,999.4488700089146
18099,999.4488700089146
18100,999.4488700089146
18101,999.4488700089146
18102,999.4488700089146
18103,999.4488700089146
18104,999.4488700089146
18105,999.4488700089146
18106,999.4488700089146
18107,999.4488700089146
18108,999.4488700089146
18109,999.4488700089146
18110,999.4488700089146
18111,999.4488700089146
18112,999.4488700089146
18113,999.4488700089146
18114,999.4488700089146
18115,999.4488700089146
18116,999.4488700089146
18117,999.4488700089146
18118,999.4488700089146
18119,999.4488700089146
18120,999.4488700089146
18121,999.4488700089146
18122,999.4488700089146
18123,999.4488700089146
18124,999.4488700089146
18125,999.4488700089146
18126,999.4488700089146
18127,999.4488700089146
18128,999.4488700089146
18129,999.4488700089146
18130,999.4488700089146
18131,999.4488700089146
18132,999.4488700089146
18133,999.4488700089146
18134,999.4488700089146
18135,999.4488700089146
18136,999.4488700089146
18137,999.4488700089146
18138,999.4488700089146
18139,999.4488700089146
18140,999.4488700089146
18141,999.4488700089146
18142,999.4488700089146
18143,999.4488700089146
18144,999.4488700089146
18145,999.4488700089146
18146,999.4488700089146
18147,999.4488700089146
18148,999.4488700089146
18149,999.4488700089146
18150,999.4488700089146
18151,999.4488700089146
18152,999.4488700089146
18153,999.4488700089146
18154,999.4488700089146
18155,999.4488700089146
18156,999.4488700089146
18157,999.4488700089146
18158,999.4488700089146
18159,999.4488700089146
18160,999.4488700089146
18161,999.4488700089146
18162,999.4488700089146
18163,999.4488700089146
18164,999.4488700089146
18165,999.4488700089146
18166,999.4488700089146
18167,999.4488700089146
18168,999.4488700089146
18169,976.6959058858739
18170,976.6959058858739
18171,976.6959058858739
18172,976.6959058858739
18173,976.6959058858739
18174,976.6959058858739
18175,976.6959058858739
18176,976.6959058858739
18177,976.6959058858739
18178,976.6959058858739
18179,976.6959058858739
18180,976.6959058858739
18181,976.6959058858739
18182,976.6959058858739
18183,976.6959058858739
18184,976.6959058858739
18185,976.6959058858739
18186,976.6959058858739
18187,976.6959058858739
18188,976.6959058858739
18189,976.6959058858739
18190,976.6959058858739
18191,976.6959058858739
18192,976.6959058858739
18193,976.6959058858739
18194,976.6959058858739
18195,976.6959058858739
18196,976.6959058858739
18197,976.6959058858739
18198,976.6959058858739
18199,976.6959058858739
18200,976.6959058858739
18201,976.6959058858739
18202,976.6959058858739
18203,976.6959058858739
18204,976.6959058858739
18205,976.6959058858739
18206,976.6959058858739
18207,976.6959058858739
18208,976.6959058858739
18209,976.6959058858739
18210,976.6959058858739
18211,976.6959058858739
18212,976.6959058858739
18213,976.6959058858739
18214,976.6959058858739
18215,976.6959058858739
18216,976.6959058858739
18217,976.6959058858739
18218,976.6959058858739
18219,976.6959058858739
18220,976.6959058858739
18221,976.6959058858739
18222,976.6959058858739
18223,976.6959058858739
18224,976.6959058858739
18225,976.6959058858739
18226,976.6959058858739
18227,976.6959058858739
18228,976.6959058858739
18229,976.6959058858739
18230,976.6959058858739
18231,976.6959058858739
18232,976.6959058858739
18233,976.6959058858739
18234,976.6959058858739
18235,976.6959058858739
18236,976.6959058858739
18237,976.6959058858739
18238,976.6959058858739
18239,976.6959058858739
18240,976.6959058858739
18241,976.6959058858739
18242,976.6959058858739
18243,976.6959058858739
18244,976.6959058858739
18245,976.6959058858739
18246,976.6959058858739
18247,976.6959058858739
18248,976.6959058858739
18249,976.6959058858739
18250,976.6959058858739
18251,976.6959058858739
18252,976.6959058858739
18253,976.6959058858739
18254,976.6959058858739
18255,976.6959058858739
18256,976.6959058858739
18257,976.6959058858739
18258,976.6959058858739
18259,976.6959058858739
18260,976.6959058858739
18261,1012.963712337527
18262,1012.963712337527
18263,1012.963712337527
18264,1012.963712337527
18265,1012.963712337527
18266,1012.963712337527
18267,1012.963712337527
18268,1012.963712337527
18269,1012.963712337527
18270,1012.963712337527
18271,1012.963712337527
18272,1012.963712337527
18273,1012.963712337527
18274,1012.963712337527
18275,1012.963712337527
18276,1012.963712337527
18277,1012.963712337527
18278,1012.963712337527
18279,1012.963712337527
18280,1012.963712337527
18281,1012.963712337527
18282,1012.963712337527
18283,1012.963712337527
18284,1012.963712337527
18285,1012.963712337527
18286,1012.963712337527
18287,1012.963712337527
18288,1012.963712337527
18289,1012.963712337527
18290,1012.963712337527
18291,1012.963712337527
18292,1012.963712337527
18293,1012.963712337527
18294,1012.963712337527
18295,1012.963712337527
18296,1012.963712337527
18297,1012.963712337527
18298,1012.963712337527
18299,1012.963712337527
18300,1012.963712337527
18301,1012.963712337527
18302,1012.963712337527
18303,1012.963712337527
18304,1012.963712337527
18305,1012.963712337527
18306,1012.963712337527
18307,1012.963712337527
18308,1012.963712337527
18309,1012.963712337527
18310,1012.963712337527
18311,1012.963712337527
18312,1012.963712337527
18313,1012.963712337527
18314,1012.963712337527
18315,1012.963712337527
18316,1012.963712337527
18317,1012.963712337527
18318,1012.963712337527
18319,1012.963712337527
18320,1012.963712337527
18321,1012.963712337527
18322,1012.963712337527
18323,1012.963712337527
18324,1012.963712337527
18325,1012.963712337527
18326,1012.963712337527
18327,1012.963712337527
18328,1012.963712337527
18329,1012.963712337527
18330,1012.963712337527
18331,1012.963712337527
18332,1012.963712337527
18333,1012.963712337527
18334,1012.963712337527
18335,1012.963712337527
18336,1012.963712337527
18337,1012.963712337527
18338,1012.963712337527
18339,1012.963712337527
18340,1012.963712337527
18341,1012.963712337527
18342,1012.963712337527
18343,1012.963712337527
18344,1012.963712337527
18345,1012.963712337527
18346,1012.963712337527
18347,1012.963712337527
18348,1012.963712337527
18349,1012.963712337527
18350,1012.963712337527
18351,1012.963712337527
18352,960.2851518452692
18353,960.2851518452692
18354,960.2851518452692
18355,960.2851518452692
18356,960.2851518452692
18357,960.2851518452692
18358,960.2851518452692
18359,960.2851518452692
18360,960.2851518452692
18361,960.2851518452692
18362,960.2851518452692
18363,960.2851518452692
18364,960.2851518452692
18365,960.2851518452692
18366,960.2851518452692
18367,960.2851518452692
18368,960.2851518452692
18369,960.2851518452692
18370,960.2851518452692
18371,960.2851518452692
18372,960.2851518452692
18373,960.2851518452692
18374,960.2851518452692
18375,960.2851518452692
18376,960.2851518452692
18377,960.2851518452692
18378,960.2851518452692
18379,960.2851518452692
18380,960.2851518452692
18381,960.2851518452692
18382,960.2851518452692
18383,960.2851518452692
18384,960.2851518452692
18385,960.2851518452692
18386,960.2851518452692
18387,960.2851518452692
18388,960.2851518452692
18389,960.2851518452692
18390,960.2851518452692
18391,960.2851518452692
18392,960.2851518452692
18393,960.2851518452692
18394,960.2851518452692
18395,960.2851518452692
18396,960.2851518452692
18397,960.2851518452692
18398,960.2851518452692
18399,960.2851518452692
18400,960.2851518452692
18401,960.2851518452692
18402,960.2851518452692
18403,960.2851518452692
18404,960.2851518452692
18405,960.2851518452692
18406,960.2851518452692
18407,960.2851518452692
18408,960.2851518452692
18409,960.2851518452692
18410,960.2851518452692
18411,960.2851518452692
18412,960.2851518452692
18413,960.2851518452692
18414,960.2851518452692
18415,960.2851518452692
18416,960.2851518452692
18417,960.2851518452692
18418,960.2851518452692
18419,960.2851518452692
18420,960.2851518452692
18421,960.2851518452692
18422,960.2851518452692
18423,960.2851518452692
18424,960.2851518452692
18425,960.2851518452692
18426,960.2851518452692
18427,960.2851518452692
18428,960.2851518452692
18429,960.2851518452692
18430,960.2851518452692
18431,960.2851518452692
18432,960.2851518452692
18433,960.2851518452692
18434,960.2851518452692
18435,960.2851518452692
18436,960.2851518452692
18437,960.2851518452692
18438,960.2851518452692
18439,960.2851518452692
18440,960.2851518452692
18441,960.2851518452692
18442,960.2851518452692
18443,925.6229259238429
18444,925.6229259238429
18445,925.6229259238429
18446,925.6229259238429
18447,925.6229259238429
18448,925.6229259238429
18449,925.6229259238429
18450,925.6229259238429
18451,925.6229259238429
18452,925.6229259238429
18453,925.6229259238429
18454,925.6229259238429
18455,925.6229259238429
18456,925.6229259238429
18457,925.6229259238429
18458,925.6229259238429
18459,925.6229259238429
18460,925.6229259238429
18461,925.6229259238429
18462,925.6229259238429
18463,925.6229259238429
18464,925.6229259238429
18465,925.6229259238429
18466,925.6229259238429
18467,925.6229259238429
18468,925.6229259238429
18469,925.6229259238429
18470,925.6229259238429
18471,925.6229259238429
18472,925.6229259238429
18473,925.6229259238429
18474,925.6229259238429
18475,925.6229259238429
18476,925.6229259238429
18477,925.6229259238429
18478,925.6229259238429
18479,925.6229259238429
18480,925.6229259238429
18481,925.6229259238429
18482,925.6229259238429
18483,925.6229259238429
18484,925.6229259238429
18485,925.6229259238429
18486,925.6229259238429
18487,925.6229259238429
18488,925.6229259238429
18489,925.6229259238429
18490,925.6229259238429
18491,925.6229259238429
18492,925.6229259238429
18493,925.6229259238429
18494,925.6229259238429
18495,925.6229259238429
18496,925.6229259238429
18497,925.6229259238429
18498,925.6229259238429
18499,925.6229259238429
18500,925.6229259238429
18501,925.6229259238429
18502,925.6229259238429
18503,925.6229259238429
18504,925.6229259238429
18505,925.6229259238429
18506,925.6229259238429
18507,925.6229259238429
18508,925.6229259238429
18509,925.6229259238429
18510,925.6229259238429
18511,925.6229259238429
18512,925.6229259238429
18513,925.6229259238429
18514,925.6229259238429
18515,925.6229259238429
18516,925.6229259238429
18517,925.6229259238429
18518,925.6229259238429
18519,925.6229259238429
18520,925.6229259238429
18521,925.6229259238429
18522,925.6229259238429
18523,925.6229259238429
18524,925.6229259238429
18525,925.6229259238429
18526,925.6229259238429
18527,925.6229259238429
18528,925.6229259238429
18529,925.6229259238429
18530,925.6229259238429
18531,925.6229259238429
18532,925.6229259238429
18533,925.6229259238429
18534,925.6229259238429
18535,920.4789553159359
18536,920.4789553159359
18537,920.4789553159359
18538,920.4789553159359
18539,920.4789553159359
18540,920.4789553159359
18541,920.4789553159359
18542,920.4789553159359
18543,920.4789553159359
18544,920.4789553159359
18545,920.4789553159359
18546,920.4789553159359
18547,920.4789553159359
18548,920.4789553159359
18549,920.4789553159359
18550,920.4789553159359
18551,920.4789553159359
18552,920.4789553159359
18553,920.4789553159359
18554,920.4789553159359
18555,920.4789553159359
18556,920.4789553159359
18557,920.4789553159359
18558,920.4789553159359
18559,920.4789553159359
18560,920.4789553159359
18561,920.4789553159359
18562,920.4789553159359
18563,920.4789553159359
18564,920.4789553159359
18565,920.4789553159359
18566,920.4789553159359
18567,920.4789553159359
18568,920.4789553159359
18569,920.4789553159359
18570,920.4789553159359
18571,920.4789553159359
18572,920.4789553159359
18573,920.4789553159359
18574,920.4789553159359
18575,920.4789553159359
18576,920.4789553159359
18577,920.4789553159359
18578,920.4789553159359
18579,920.4789553159359
18580,920.4789553159359
18581,920.4789553159359
18582,920.4789553159359
18583,920.4789553159359
18584,920.4789553159359
18585,920.4789553159359
18586,920.4789553159359
18587,920.4789553159359
18588,920.4789553159359
18589,920.4789553159359
18590,920.4789553159359
18591,920.4789553159359
18592,920.4789553159359
18593,920.4789553159359
18594,920.4789553159359
18595,920.4789553159359
18596,920.4789553159359
18597,920.4789553159359
18598,920.4789553159359
18599,920.4789553159359
18600,920.4789553159359
18601,920.4789553159359
18602,920.4789553159359
18603,920.4789553159359
18604,920.4789553159359
18605,920.4789553159359
18606,920.4789553159359
18607,920.4789553159359
18608,920.4789553159359
18609,920.4789553159359
18610,920.4789553159359
18611,920.4789553159359
18612,920.4789553159359
18613,920.4789553159359
18614,920.4789553159359
18615,920.4789553159359
18616,920.4789553159359
18617,920.4789553159359
18618,920.4789553159359
18619,920.4789553159359
18620,920.4789553159359
18621,920.4789553159359
18622,920.4789553159359
18623,920.4789553159359
18624,920.4789553159359
18625,920.4789553159359
18626,920.4789553159359
18627,913.7646333949475
18628,913.7646333949475
18629,913.7646333949475
18630,913.7646333949475
18631,913.7646333949475
18632,913.7646333949475
18633,913.7646333949475
18634,913.7646333949475
18635,913.7646333949475
18636,913.7646333949475
18637,913.7646333949475
18638,913.7646333949475
18639,913.7646333949475
18640,913.7646333949475
18641,913.7646333949475
18642,913.7646333949475
18643,913.7646333949475
18644,913.7646333949475
18645,913.7646333949475
18646,913.7646333949475
18647,913.7646333949475
18648,913.7646333949475
18649,913.7646333949475
18650,913.7646333949475
18651,913.7646333949475
18652,913.7646333949475
18653,913.7646333949475
18654,913.7646333949475
18655,913.7646333949475
18656,913.7646333949475
18657,913.7646333949475
18658,913.7646333949475
18659,913.7646333949475
18660,913.7646333949475
18661,913.7646333949475
18662,913.7646333949475
18663,913.7646333949475
18664,913.7646333949475
18665,913.7646333949475
18666,913.7646333949475
18667,913.7646333949475
18668,913.7646333949475
18669,913.7646333949475
18670,913.7646333949475
18671,913.7646333949475
18672,913.7646333949475
18673,913.7646333949475
18674,913.7646333949475
18675,913.7646333949475
18676,913.7646333949475
18677,913.7646333949475
18678,913.7646333949475
18679,913.7646333949475
18680,913.7646333949475
18681,913.7646333949475
18682,913.7646333949475
18683,913.7646333949475
18684,913.7646333949475
18685,913.7646333949475
18686,913.7646333949475
18687,913.7646333949475
18688,913.7646333949475
18689,913.7646333949475
18690,913.7646333949475
18691,913.7646333949475
18692,913.7646333949475
18693,913.7646333949475
18694,913.7646333949475
18695,913.7646333949475
18696,913.7646333949475
18697,913.7646333949475
18698,913.7646333949475
18699,913.7646333949475
18700,913.7646333949475
18701,913.7646333949475
18702,913.7646333949475
18703,913.7646333949475
18704,913.7646333949475
18705,913.7646333949475
18706,913.7646333949475
18707,913.7646333949475
18708,913.7646333949475
18709,913.7646333949475
18710,913.7646333949475
18711,913.7646333949475
18712,913.7646333949475
18713,913.7646333949475
18714,913.7646333949475
18715,913.7646333949475
18716,913.7646333949475
18717,873.692839418646
18718,873.692839418646
18719,873.692839418646
18720,873.692839418646
18721,873.692839418646
18722,873.692839418646
18723,873.692839418646
18724,873.692839418646
18725,873.692839418646
18726,873.692839418646
18727,873.692839418646
18728,873.692839418646
18729,873.692839418646
18730,873.692839418646
18731,873.692839418646
18732,873.692839418646
18733,873.692839418646
18734,873.692839418646
18735,873.692839418646
18736,873.692839418646
18737,873.692839418646
18738,873.692839418646
18739,873.692839418646
18740,873.692839418646
18741,873.692839418646
18742,873.692839418646
18743,873.692839418646
18744,873.692839418646
18745,873.692839418646
18746,873.692839418646
18747,873.692839418646
18748,873.692839418646
18749,873.692839418646
18750,873.692839418646
18751,873.692839418646
18752,873.692839418646
18753,873.692839418646
18754,873.692839418646
18755,873.692839418646
18756,873.692839418646
18757,873.692839418646
18758,873.692839418646
18759,873.692839418646
18760,873.692839418646
18761,873.692839418646
18762,873.692839418646
18763,873.692839418646
18764,873.692839418646
18765,873.692839418646
18766,873.692839418646
18767,873.692839418646
18768,873.692839418646
18769,873.692839418646
18770,873.692839418646
18771,873.692839418646
18772,873.692839418646
18773,873.692839418646
18774,873.692839418646
18775,873.692839418646
18776,873.692839418646
18777,873.692839418646
18778,873.692839418646
18779,873.692839418646
18780,873.692839418646
18781,873.692839418646
18782,873.692839418646
18783,873.692839418646
18784,873.692839418646
18785,873.692839418646
18786,873.692839418646
18787,873.692839418646
18788,873.692839418646
18789,873.692839418646
18790,873.692839418646
18791,873.692839418646
18792,873.692839418646
18793,873.692839418646
18794,873.692839418646
18795,873.692839418646
18796,873.692839418646
18797,873.692839418646
18798,873.692839418646
18799,873.692839418646
18800,873.692839418646
18801,873.692839418646
18802,873.692839418646
18803,873.692839418646
18804,873.692839418646
18805,873.692839418646
18806,873.692839418646
18807,873.692839418646
18808,1100.7284965353003
18809,1100.7284965353003
18810,1100.7284965353003
18811,1100.7284965353003
18812,1100.7284965353003
18813,1100.7284965353003
18814,1100.7284965353003
18815,1100.7284965353003
18816,1100.7284965353003
18817,1100.7284965353003
18818,1100.7284965353003
18819,1100.7284965353003
18820,1100.7284965353003
18821,1100.7284965353003
18822,1100.7284965353003
18823,1100.7284965353003
18824,1100.7284965353003
18825,1100.7284965353003
18826,1100.7284965353003
18827,1100.7284965353003
18828,1100.7284965353003
18829,1100.7284965353003
18830,1100.7284965353003
18831,1100.7284965353003
18832,1100.7284965353003
18833,1100.7284965353003
18834,1100.7284965353003
18835,1100.7284965353003
18836,1100.7284965353003
18837,1100.7284965353003
18838,1100.7284965353003
18839,1100.7284965353003
18840,1100.7284965353003
18841,1100.7284965353003
18842,1100.7284965353003
18843,1100.7284965353003
18844,1100.7284965353003
18845,1100.7284965353003
18846,1100.7284965353003
18847,1100.7284965353003
18848,1100.7284965353003
18849,1100.7284965353003
18850,1100.7284965353003
18851,1100.7284965353003
18852,1100.7284965353003
18853,1100.7284965353003
18854,1100.7284965353003
18855,1100.7284965353003
18856,1100.7284965353003
18857,1100.7284965353003
18858,1100.7284965353003
18859,1100.7284965353003
18860,1100.7284965353003
18861,1100.7284965353003
18862,1100.7284965353003
18863,1100.7284965353003
18864,1100.7284965353003
18865,1100.7284965353003
18866,1100.7284965353003
18867,1100.7284965353003
18868,1100.7284965353003
18869,1100.7284965353003
18870,1100.7284965353003
18871,1100.7284965353003
18872,1100.7284965353003
18873,1100.7284965353003
18874,1100.7284965353003
18875,1100.7284965353003
18876,1100.7284965353003
18877,1100.7284965353003
18878,1100.7284965353003
18879,1100.7284965353003
18880,1100.7284965353003
18881,1100.7284965353003
18882,1100.7284965353003
18883,1100.7284965353003
18884,1100.7284965353003
18885,1100.7284965353003
18886,1100.7284965353003
18887,1100.7284965353003
18888,1100.7284965353003
18889,1100.7284965353003
18890,1100.7284965353003
18891,1100.7284965353003
18892,1100.7284965353003
18893,1100.7284965353003
18894,1100.7284965353003
18895,1100.7284965353003
18896,1100.7284965353003
18897,1100.7284965353003
18898,1100.7284965353003
18899,1100.7284965353003
18900,1081.771093524045
18901,1081.771093524045
18902,1081.771093524045
18903,1081.771093524045
18904,1081.771093524045
18905,1081.771093524045
18906,1081.771093524045
18907,1081.771093524045
18908,1081.771093524045
18909,1081.771093524045
18910,1081.771093524045
18911,1081.771093524045
18912,1081.771093524045
18913,1081.771093524045
18914,1081.771093524045
18915,1081.771093524045
18916,1081.771093524045
18917,1081.771093524045
18918,1081.771093524045
18919,1081.771093524045
18920,1081.771093524045
18921,1081.771093524045
18922,1081.771093524045
18923,1081.771093524045
18924,1081.771093524045
18925,1081.771093524045
18926,1081.771093524045
18927,1081.771093524045
18928,1081.771093524045
18929,1081.771093524045
18930,1081.771093524045
18931,1081.771093524045
18932,1081.771093524045
18933,1081.771093524045
18934,1081.771093524045
18935,1081.771093524045
18936,1081.771093524045
18937,1081.771093524045
18938,1081.771093524045
18939,1081.771093524045
18940,1081.771093524045
18941,1081.771093524045
18942,1081.771093524045
18943,1081.771093524045
18944,1081.771093524045
18945,1081.771093524045
18946,1081.771093524045
18947,1081.771093524045
18948,1081.771093524045
18949,1081.771093524045
18950,1081.771093524045
18951,1081.771093524045
18952,1081.771093524045
18953,1081.771093524045
18954,1081.771093524045
18955,1081.771093524045
18956,1081.771093524045
18957,1081.771093524045
18958,1081.771093524045
18959,1081.771093524045
18960,1081.771093524045
18961,1081.771093524045
18962,1081.771093524045
18963,1081.771093524045
18964,1081.771093524045
18965,1081.771093524045
18966,1081.771093524045
18967,1081.771093524045
18968,1081.771093524045
18969,1081.771093524045
18970,1081.771093524045
18971,1081.771093524045
18972,1081.771093524045
18973,1081.771093524045
18974,1081.771093524045
18975,1081.771093524045
18976,1081.771093524045
18977,1081.771093524045
18978,1081.771093524045
18979,1081.771093524045
18980,1081.771093524045
18981,1081.771093524045
18982,1081.771093524045
18983,1081.771093524045
18984,1081.771093524045
18985,1081.771093524045
18986,1081.771093524045
18987,1081.771093524045
18988,1081.771093524045
18989,1081.771093524045
18990,1081.771093524045
18991,1081.771093524045
18992,1034.2226435170555
18993,1034.2226435170555
18994,1034.2226435170555
18995,1034.2226435170555
18996,1034.2226435170555
18997,1034.2226435170555
18998,1034.2226435170555
18999,1034.2226435170555
19000,1034.2226435170555
19001,1034.2226435170555
19002,1034.2226435170555
19003,1034.2226435170555
19004,1034.2226435170555
19005,1034.2226435170555
19006,1034.2226435170555
19007,1034.2226435170555
19008,1034.2226435170555
19009,1034.2226435170555
19010,1034.2226435170555
19011,1034.2226435170555
19012,1034.2226435170555
19013,1034.2226435170555
19014,1034.2226435170555
19015,1034.2226435170555
19016,1034.2226435170555
19017,1034.2226435170555
19018,1034.2226435170555
19019,1034.2226435170555
19020,1034.2226435170555
19021,1034.2226435170555
19022,1034.2226435170555
19023,1034.2226435170555
19024,1034.2226435170555
19025,1034.2226435170555
19026,1034.2226435170555
19027,1034.2226435170555
19028,1034.2226435170555
19029,1034.2226435170555
19030,1034.2226435170555
19031,1034.2226435170555
19032,1034.2226435170555
19033,1034.2226435170555
19034,1034.2226435170555
19035,1034.2226435170555
19036,1034.2226435170555
19037,1034.2226435170555
19038,1034.2226435170555
19039,1034.2226435170555
19040,1034.2226435170555
19041,1034.2226435170555
19042,1034.2226435170555
19043,1034.2226435170555
19044,1034.2226435170555
19045,1034.2226435170555
19046,1034.2226435170555
19047,1034.2226435170555
19048,1034.2226435170555
19049,1034.2226435170555
19050,1034.2226435170555
19051,1034.2226435170555
19052,1034.2226435170555
19053,1034.2226435170555
19054,1034.2226435170555
19055,1034.2226435170555
19056,1034.2226435170555
19057,1034.2226435170555
19058,1034.2226435170555
19059,1034.2226435170555
19060,1034.2226435170555
19061,1034.2226435170555
19062,1034.2226435170555
19063,1034.2226435170555
19064,1034.2226435170555
19065,1034.2226435170555
19066,1034.2226435170555
19067,1034.2226435170555
19068,1034.2226435170555
19069,1034.2226435170555
19070,1034.2226435170555
19071,1034.2226435170555
19072,1034.2226435170555
19073,1034.2226435170555
19074,1034.2226435170555
19075,1034.2226435170555
19076,1034.2226435170555
19077,1034.2226435170555
19078,1034.2226435170555
19079,1034.2226435170555
19080,1034.2226435170555
19081,1034.2226435170555
19082,1215.866245895555
19083,1215.866245895555
19084,1215.866245895555
19085,1215.866245895555
19086,1215.866245895555
19087,1215.866245895555
19088,1215.866245895555
19089,1215.866245895555
19090,1215.866245895555
19091,1215.866245895555
19092,1215.866245895555
19093,1215.866245895555
19094,1215.866245895555
19095,1215.866245895555
19096,1215.866245895555
19097,1215.866245895555
19098,1215.866245895555
19099,1215.866245895555
19100,1215.866245895555
19101,1215.866245895555
19102,1215.866245895555
19103,1215.866245895555
19104,1215.866245895555
19105,1215.866245895555
19106,1215.866245895555
19107,1215.866245895555
19108,1215.866245895555
19109,1215.866245895555
19110,1215.866245895555
19111,1215.866245895555
19112,1215.866245895555
19113,1215.866245895555
19114,1215.866245895555
19115,1215.866245895555
19116,1215.866245895555
19117,1215.866245895555
19118,1215.866245895555
19119,1215.866245895555
19120,1215.866245895555
19121,1215.866245895555
19122,1215.866245895555
19123,1215.866245895555
19124,1215.866245895555
19125,1215.866245895555
19126,1215.866245895555
19127,1215.866245895555
19128,1215.866245895555
19129,1215.866245895555
19130,1215.866245895555
19131,1215.866245895555
19132,1215.866245895555
19133,1215.866245895555
19134,1215.866245895555
19135,1215.866245895555
19136,1215.866245895555
19137,1215.866245895555
19138,1215.866245895555
19139,1215.866245895555
19140,1215.866245895555
19141,1215.866245895555
19142,1215.866245895555
19143,1215.866245895555
19144,1215.866245895555
19145,1215.866245895555
19146,1215.866245895555
19147,1215.866245895555
19148,1215.866245895555
19149,1215.866245895555
19150,1215.866245895555
19151,1215.866245895555
19152,1215.866245895555
19153,1215.866245895555
19154,1215.866245895555
19155,1215.866245895555
19156,1215.866245895555
19157,1215.866245895555
19158,1215.866245895555
19159,1215.866245895555
19160,1215.866245895555
19161,1215.866245895555
19162,1215.866245895555
19163,1215.866245895555
19164,1215.866245895555
19165,1215.866245895555
19166,1215.866245895555
19167,1215.866245895555
19168,1215.866245895555
19169,1215.866245895555
19170,1215.866245895555
19171,1215.866245895555
19172,1215.866245895555
19173,974.0733235797384
19174,974.0733235797384
19175,974.0733235797384
19176,974.0733235797384
19177,974.0733235797384
19178,974.0733235797384
19179,974.0733235797384
19180,974.0733235797384
19181,974.0733235797384
19182,974.0733235797384
19183,974.0733235797384
19184,974.0733235797384
19185,974.0733235797384
19186,974.0733235797384
19187,974.0733235797384
19188,974.0733235797384
19189,974.0733235797384
19190,974.0733235797384
19191,974.0733235797384
19192,974.0733235797384
19193,974.0733235797384
19194,974.0733235797384
19195,974.0733235797384
19196,974.0733235797384
19197,974.0733235797384
19198,974.0733235797384
19199,974.0733235797384
19200,974.0733235797384
19201,974.0733235797384
19202,974.0733235797384
19203,974.0733235797384
19204,974.0733235797384
19205,974.0733235797384
19206,974.0733235797384
19207,974.0733235797384
19208,974.0733235797384
19209,974.0733235797384
19210,974.0733235797384
19211,974.0733235797384
19212,974.0733235797384
19213,974.0733235797384
19214,974.0733235797384
19215,974.0733235797384
19216,974.0733235797384
19217,974.0733235797384
19218,974.0733235797384
19219,974.0733235797384
19220,974.0733235797384
19221,974.0733235797384
19222,974.0733235797384
19223,974.0733235797384
19224,974.0733235797384
19225,974.0733235797384
19226,974.0733235797384
19227,974.0733235797384
19228,974.0733235797384
19229,974.0733235797384
19230,974.0733235797384
19231,974.0733235797384
19232,974.0733235797384
19233,974.0733235797384
19234,974.0733235797384
19235,974.0733235797384
19236,974.0733235797384
19237,974.0733235797384
19238,974.0733235797384
19239,974.0733235797384
19240,974.0733235797384
19241,974.0733235797384
19242,974.0733235797384
19243,974.0733235797384
19244,974.0733235797384
19245,974.0733235797384
19246,974.0733235797384
19247,974.0733235797384
19248,974.0733235797384
19249,974.0733235797384
19250,974.0733235797384
19251,974.0733235797384
19252,974.0733235797384
19253,974.0733235797384
19254,974.0733235797384
19255,974.0733235797384
19256,974.0733235797384
19257,974.0733235797384
19258,974.0733235797384
19259,974.0733235797384
19260,974.0733235797384
19261,974.0733235797384
19262,974.0733235797384
19263,974.0733235797384
19264,974.0733235797384
19265,920.7659490028772
19266,920.7659490028772
19267,920.7659490028772
19268,920.7659490028772
19269,920.7659490028772
19270,920.7659490028772
19271,920.7659490028772
19272,920.7659490028772
19273,920.7659490028772
19274,920.7659490028772
19275,920.7659490028772
19276,920.7659490028772
19277,920.7659490028772
19278,920.7659490028772
19279,920.7659490028772
19280,920.7659490028772
19281,920.7659490028772
19282,920.7659490028772
19283,920.7659490028772
19284,920.7659490028772
19285,920.7659490028772
19286,920.7659490028772
19287,920.7659490028772
19288,920.7659490028772
19289,920.7659490028772
19290,920.7659490028772
19291,920.7659490028772
19292,920.7659490028772
19293,920.7659490028772
19294,920.7659490028772
19295,920.7659490028772
19296,920.7659490028772
19297,920.7659490028772
19298,920.7659490028772
19299,920.7659490028772
19300,920.7659490028772
19301,920.7659490028772
19302,920.7659490028772
19303,920.7659490028772
19304,920.7659490028772
19305,920.7659490028772
19306,920.7659490028772
19307,920.7659490028772
19308,920.7659490028772
19309,920.7659490028772
19310,920.7659490028772
19311,920.7659490028772
19312,920.7659490028772
19313,920.7659490028772
19314,920.7659490028772
19315,920.7659490028772
19316,920.7659490028772
19317,920.7659490028772
19318,920.7659490028772
19319,920.7659490028772
19320,920.7659490028772
19321,920.7659490028772
19322,920.7659490028772
19323,920.7659490028772
19324,920.7659490028772
19325,920.7659490028772
19326,920.7659490028772
19327,920.7659490028772
19328,920.7659490028772
19329,920.7659490028772
19330,920.7659490028772
19331,920.7659490028772
19332,920.7659490028772
19333,920.7659490028772
19334,920.7659490028772
19335,920.7659490028772
19336,920.7659490028772
19337,920.7659490028772
19338,920.7659490028772
19339,920.7659490028772
