Date,NAPMPRIC Index_ratio
1979-10-24,953.6469067450394
1979-10-25,953.6469067450394
1979-10-26,953.6469067450394
1979-10-27,953.6469067450394
1979-10-28,953.6469067450394
1979-10-29,953.6469067450394
1979-10-30,953.6469067450394
1979-10-31,953.8640559458162
1979-11-01,954.0676333215446
1979-11-02,954.2588726745013
1979-11-03,954.4388626537549
1979-11-04,954.6085674913368
1979-11-05,954.7688442823863
1979-11-06,954.9204574631088
1979-11-07,955.0640910027408
1979-11-08,955.2003587198275
1979-11-09,955.32981305106
1979-11-10,955.4529525368664
1979-11-11,955.5702282376344
1979-11-12,955.6820492546458
1979-11-13,955.7887874981566
1979-11-14,955.8907818197334
1979-11-15,955.9883416055898
1979-11-16,956.0817499111968
1979-11-17,956.1712662040705
1979-11-18,956.2571287707042
1979-11-19,956.3395568346727
1979-11-20,956.4187524255443
1979-11-21,956.4949020321516
1979-11-22,956.5681780686983
1979-11-23,956.6387401779656
1979-11-24,956.7067363923502
1979-11-25,956.7723041705063
1979-11-26,956.8355713248682
1979-11-27,956.8966568532175
1979-11-28,956.9556716856904
1979-11-29,957.012719357081
1979-11-30,957.7300236842374
1979-12-01,958.4241891621306
1979-12-02,959.0963176407255
1979-12-03,959.7474421043645
1979-12-04,960.3785319691222
1979-12-05,960.9904978985843
1979-12-06,961.5841961883608
1979-12-07,962.1604327637323
1979-12-08,962.7199668296724
1979-12-09,963.2635142080146
1979-12-10,963.7917503926004
1979-12-11,964.3053133498371
1979-12-12,964.804806089067
1979-12-13,965.2907990245338
1979-12-14,965.7638321483882
1979-12-15,966.2244170321413
1979-12-16,966.6730386721604
1979-12-17,967.1101571932046
1979-12-18,967.536209422577
1979-12-19,967.9516103462151
1979-12-20,968.3567544569238
1979-12-21,968.7520170039567
1979-12-22,969.1377551522659
1979-12-23,969.5143090589486
1979-12-24,969.8820028737093
1979-12-25,970.2411456695223
1979-12-26,970.5920323091094
1979-12-27,970.9349442523428
1979-12-28,971.2701503092111
1979-12-29,971.5979073425934
1979-12-30,971.9184609246925
1979-12-31,971.6466872355212
1980-01-01,974.5469150057733
1980-01-02,974.5469150057733
1980-01-03,974.5469150057733
1980-01-04,974.5469150057733
1980-01-05,974.5469150057733
1980-01-06,974.5469150057731
1980-01-07,974.5469150057731
1980-01-08,974.5469150057733
1980-01-09,974.5469150057733
1980-01-10,974.5469150057733
1980-01-11,974.5469150057731
1980-01-12,974.5469150057731
1980-01-13,974.5469150057733
1980-01-14,974.5469150057733
1980-01-15,974.5469150057735
1980-01-16,974.5469150057733
1980-01-17,974.5469150057733
1980-01-18,974.5469150057735
1980-01-19,974.5469150057735
1980-01-20,974.5469150057735
1980-01-21,974.5469150057735
1980-01-22,974.5469150057736
1980-01-23,974.5469150057736
1980-01-24,974.5469150057733
1980-01-25,974.5469150057733
1980-01-26,974.5469150057733
1980-01-27,974.5469150057733
1980-01-28,974.5469150057733
1980-01-29,974.5469150057733
1980-01-30,974.5469150057735
1980-01-31,974.0254482266082
1980-02-01,973.5365731211406
1980-02-02,973.0773268099438
1980-02-03,972.6450949876411
1980-02-04,972.2375621266127
1980-02-05,971.852669980086
1980-02-06,971.4885828144525
1980-02-07,971.1436581312208
1980-02-08,970.8164218932831
1980-02-09,970.5055474672422
1980-02-10,970.2098376473497
1980-02-11,969.9282092474521
1980-02-12,969.6596798428986
1980-02-13,969.4033563203701
1980-02-14,969.1584249543987
1980-02-15,968.924142778252
1980-02-16,968.6998300564093
1980-02-17,968.4848636979767
1980-02-18,968.2786714766231
1980-02-19,968.0807269441236
1980-02-20,967.8905449423105
1980-02-21,967.7076776328746
1980-02-22,967.531710976625
1980-02-23,967.3622616039402
1980-02-24,967.1989740266259
1980-02-25,967.0415181485014
1980-02-26,966.8895870380303
1980-02-27,966.7428949313685
1980-02-28,966.601175438492
1980-02-29,966.7528490386063
1980-03-01,966.8995497337988
1980-03-02,967.0415181485014
1980-03-03,967.1789796294038
1980-03-04,967.312145439028
1980-03-05,967.4412138391252
1980-03-06,967.5663710755833
1980-03-07,967.6877922751321
1980-03-08,967.8056422629295
1980-03-09,967.9200763090514
1980-03-10,968.0312408109988
1980-03-11,968.1392739185249
1980-03-12,968.2443061063975
1980-03-13,968.3464607000818
1980-03-14,968.4458543588017
1980-03-15,968.5425975199557
1980-03-16,968.6367948084478
1980-03-17,968.728545414122
1980-03-18,968.8179434401634
1980-03-19,968.9050782250392
1980-03-20,968.9900346402931
1980-03-21,969.0728933662815
1980-03-22,969.1537311477337
1980-03-23,969.2326210308374
1980-03-24,969.3096325833911
1980-03-25,969.3848320994143
1980-03-26,969.4582827894833
1980-03-27,969.5300449579418
1980-03-28,969.6001761680259
1980-03-29,969.668731395861
1980-03-30,969.7357631741886
1980-03-31,969.7378779662025
1980-04-01,1000.1962708537783
1980-04-02,1000.1962708537783
1980-04-03,1000.1962708537783
1980-04-04,1000.1962708537783
1980-04-05,1000.1962708537783
1980-04-06,1000.1962708537783
1980-04-07,1000.1962708537783
1980-04-08,1000.1962708537783
1980-04-09,1000.1962708537783
1980-04-10,1000.1962708537783
1980-04-11,1000.1962708537783
1980-04-12,1000.1962708537783
1980-04-13,1000.1962708537783
1980-04-14,1000.1962708537783
1980-04-15,1000.1962708537783
1980-04-16,1000.1962708537783
1980-04-17,1000.1962708537783
1980-04-18,1000.1962708537783
1980-04-19,1000.1962708537783
1980-04-20,1000.1962708537783
1980-04-21,1000.1962708537783
1980-04-22,1000.1962708537783
1980-04-23,1000.1962708537783
1980-04-24,1000.1962708537783
1980-04-25,1000.1962708537783
1980-04-26,1000.1962708537783
1980-04-27,1000.1962708537783
1980-04-28,1000.1962708537783
1980-04-29,1000.1962708537783
1980-04-30,997.6163995202268
1980-05-01,995.2029714985174
1980-05-02,992.9403827281649
1980-05-03,990.814920549955
1980-05-04,988.8144855586985
1980-05-05,986.928361138371
1980-05-06,985.1470214080616
1980-05-07,983.4619703118232
1980-05-08,981.8656061153868
1980-05-09,980.3511067495366
1980-05-10,978.9123323519791
1980-05-11,977.5437420713756
1980-05-12,976.2403227565151
1980-05-13,974.9975275958341
1980-05-14,973.8112231242752
1980-05-15,972.6776432958964
1980-05-16,971.5933495470125
1980-05-17,970.5551959576557
1980-05-18,969.5602987678551
1980-05-19,968.6060096266182
1980-05-20,967.6898920510305
1980-05-21,966.8097006548777
1980-05-22,965.9633627739614
1980-05-23,965.1489621715705
1980-05-24,964.3647245544531
1980-05-25,963.6090046688672
1980-05-26,962.8802747791954
1980-05-27,962.1771143593363
1980-05-28,961.498200850507
1980-05-29,960.8423013589262
1980-05-30,960.2082651837314
1980-05-31,958.287188232329
1980-06-01,956.4280815051654
1980-06-02,954.6279940391817
1980-06-03,952.8841593065097
1980-06-04,951.1939810271509
1980-06-05,949.5550202714089
1980-06-06,947.964983717331
1980-06-07,946.4217129442554
1980-06-08,944.9231746573558
1980-06-09,943.4674517500819
1980-06-10,942.0527351218863
1980-06-11,940.6773161778067
1980-06-12,939.3395799445244
1980-06-13,938.0379987445737
1980-06-14,936.771126376622
1980-06-15,935.5375927551952
1980-06-16,934.336098968091
1980-06-17,933.1654127139899
1980-06-18,932.0243640865747
1980-06-19,930.9118416748445
1980-06-20,929.8267889522931
1980-06-21,928.768200930292
1980-06-22,927.7351210533991
1980-06-23,926.7266383164323
1980-06-24,925.7418845850411
1980-06-25,924.7800321032171
1980-06-26,923.8402911726995
1980-06-27,922.9219079906027
1980-06-28,922.0241626328227
1980-06-29,921.1463671718822
1980-06-30,919.3195943735687
1980-07-01,821.1617017036964
1980-07-02,821.1617017036964
1980-07-03,821.1617017036964
1980-07-04,821.1617017036964
1980-07-05,821.1617017036964
1980-07-06,821.1617017036964
1980-07-07,821.1617017036963
1980-07-08,821.1617017036964
1980-07-09,821.1617017036965
1980-07-10,821.1617017036964
1980-07-11,821.1617017036964
1980-07-12,821.1617017036964
1980-07-13,821.1617017036963
1980-07-14,821.1617017036963
1980-07-15,821.1617017036963
1980-07-16,821.1617017036964
1980-07-17,821.1617017036964
1980-07-18,821.1617017036965
1980-07-19,821.1617017036965
1980-07-20,821.1617017036966
1980-07-21,821.1617017036966
1980-07-22,821.1617017036967
1980-07-23,821.1617017036967
1980-07-24,821.1617017036964
1980-07-25,821.1617017036964
1980-07-26,821.1617017036965
1980-07-27,821.1617017036965
1980-07-28,821.1617017036966
1980-07-29,821.1617017036966
1980-07-30,821.1617017036966
1980-07-31,819.4486850266918
1980-08-01,817.8427318919997
1980-08-02,816.3341092503193
1980-08-03,814.9142291169733
1980-08-04,813.5754849912469
1980-08-05,812.3111155391721
1980-08-06,811.115090381804
1980-08-07,809.9820139169288
1980-08-08,808.907043937432
1980-08-09,807.8858224569095
1980-08-10,806.9144166583643
1980-08-11,805.9892682787972
1980-08-12,805.1071500564194
1980-08-13,804.265128116877
1980-08-14,803.4605293746474
1980-08-15,802.690913186428
1980-08-16,801.9540466232392
1980-08-17,801.247882833516
1980-08-18,800.5705420556187
1980-08-19,799.9202949088374
1980-08-20,799.2955476501651
1980-08-21,798.694829132211
1980-08-22,798.1167792375759
1980-08-23,797.5601385982976
1980-08-24,797.0237394368114
1980-08-25,796.5064973882351
1980-08-26,796.0074041834688
1980-08-27,795.5255210892116
1980-08-28,795.0599730150986
1980-08-29,794.6099432101229
1980-08-30,794.17466848072
1980-08-31,795.3619993122226
1980-09-01,796.5116371014551
1980-09-02,797.6253487097739
1980-09-03,798.7047922686062
1980-09-04,799.7515254165648
1980-09-05,800.7670127989128
1980-09-06,801.7526329053094
1980-09-07,802.7096843129697
1980-09-08,803.639391394697
1980-09-09,804.5429095445445
1980-09-10,805.4213299680074
1980-09-11,806.2756840784988
1980-09-12,807.1069475373552
1980-09-13,807.9160439706421
1980-09-14,808.7038483925268
1980-09-15,809.4711903618949
1980-09-16,810.218856896151
1980-09-17,810.9475951637171
1980-09-18,811.6581149745942
1980-09-19,812.3510910864371
1980-09-20,813.0271653418936
1980-09-21,813.6869486514356
1980-09-22,814.3310228345598
1980-09-23,814.9599423310224
1980-09-24,815.5742357926835
1980-09-25,816.1744075655706
1980-09-26,816.7609390708924
1980-09-27,817.3342900929483
1980-09-28,817.8948999811809
1980-09-29,818.4431887729687
1980-09-30,819.1203416922605
1980-10-01,1075.2281594280116
1980-10-02,1075.2281594280116
1980-10-03,1075.2281594280116
1980-10-04,1075.2281594280116
1980-10-05,1075.2281594280116
1980-10-06,1075.2281594280116
1980-10-07,1075.2281594280116
1980-10-08,1075.2281594280116
1980-10-09,1075.2281594280116
1980-10-10,1075.2281594280116
1980-10-11,1075.2281594280116
1980-10-12,1075.2281594280116
1980-10-13,1075.2281594280116
1980-10-14,1075.2281594280116
1980-10-15,1075.2281594280116
1980-10-16,1075.2281594280116
1980-10-17,1075.2281594280116
1980-10-18,1075.2281594280116
1980-10-19,1075.2281594280116
1980-10-20,1075.2281594280116
1980-10-21,1075.2281594280116
1980-10-22,1075.2281594280116
1980-10-23,1075.2281594280116
1980-10-24,1075.2281594280116
1980-10-25,1075.2281594280116
1980-10-26,1075.2281594280116
1980-10-27,1075.2281594280116
1980-10-28,1075.2281594280116
1980-10-29,1075.2281594280116
1980-10-30,1075.2281594280116
1980-10-31,1078.9006654753937
1980-11-01,1082.3436398948147
1980-11-02,1085.577949197907
1980-11-03,1088.6220050125821
1980-11-04,1091.4921147807038
1980-11-05,1094.2027740061528
1980-11-06,1096.7669111113066
1980-11-07,1099.1960936319792
1980-11-08,1101.500702690053
1980-11-09,1103.6900812952238
1980-11-10,1105.772660944044
1980-11-11,1107.7560701333969
1980-11-12,1109.647227732547
1980-11-13,1111.4524236226448
1980-11-14,1113.177388584294
1980-11-15,1114.8273550693498
1980-11-16,1116.4071102146156
1980-11-17,1117.9210422288297
1980-11-18,1119.3731810996057
1980-11-19,1120.767234415551
1980-11-20,1122.106618974008
1980-11-21,1123.394488741755
1980-11-22,1124.6337596503415
1980-11-23,1125.8271316363882
1980-11-24,1126.9771082774878
1980-11-25,1128.0860143242626
1980-11-26,1129.1560113869396
1980-11-27,1130.1891119991797
1980-11-28,1131.1871922516827
1980-11-29,1132.1520031624354
1980-11-30,1133.4740049977977
1980-12-01,1134.7533616126643
1980-12-02,1135.992103731821
1980-12-03,1137.1921351597543
1980-12-04,1138.3552425437508
1980-12-05,1139.4831042494448
1980-12-06,1140.5772984415355
1980-12-07,1141.639310451506
1980-12-08,1142.6705395046658
1980-12-09,1143.6723048705926
1980-12-10,1144.645851493817
1980-12-11,1145.5923551552858
1980-12-12,1146.5129272095905
1980-12-13,1147.4086189381032
1980-12-14,1148.2804255538556
1980-12-15,1149.1292898902464
1980-12-16,1149.9561058023148
1980-12-17,1150.7617213063816
1980-12-18,1151.546941481232
1980-12-19,1152.312531151711
1980-12-20,1153.0592173735358
1980-12-21,1153.7876917362921
1980-12-22,1154.4986124999455
1980-12-23,1155.1926065787502
1980-12-24,1155.8702713851126
1980-12-25,1156.5321765448148
1980-12-26,1157.1788654939496
1980-12-27,1157.810856966968
1980-12-28,1158.4286463844123
1980-12-29,1159.032707148136
1980-12-30,1159.6234918511184
1980-12-31,1159.840503239778
1981-01-01,1017.0265103803921
1981-01-02,1017.0265103803921
1981-01-03,1017.0265103803921
1981-01-04,1017.0265103803921
1981-01-05,1017.0265103803921
1981-01-06,1017.0265103803923
1981-01-07,1017.0265103803923
1981-01-08,1017.0265103803921
1981-01-09,1017.0265103803921
1981-01-10,1017.0265103803921
1981-01-11,1017.0265103803923
1981-01-12,1017.0265103803923
1981-01-13,1017.0265103803923
1981-01-14,1017.0265103803923
1981-01-15,1017.0265103803921
1981-01-16,1017.0265103803921
1981-01-17,1017.0265103803921
1981-01-18,1017.0265103803919
1981-01-19,1017.0265103803919
1981-01-20,1017.0265103803919
1981-01-21,1017.0265103803919
1981-01-22,1017.0265103803916
1981-01-23,1017.0265103803916
1981-01-24,1017.0265103803921
1981-01-25,1017.0265103803921
1981-01-26,1017.0265103803921
1981-01-27,1017.0265103803919
1981-01-28,1017.0265103803921
1981-01-29,1017.0265103803921
1981-01-30,1017.0265103803919
1981-01-31,1017.7741299720406
1981-02-01,1018.4750233392114
1981-02-02,1019.1334383204928
1981-02-03,1019.7531230087579
1981-02-04,1020.3373971434078
1981-02-05,1020.8892116039104
1981-02-06,1021.4111982557372
1981-02-07,1021.9057119258889
1981-02-08,1022.3748659206482
1981-02-09,1022.8205622156692
1981-02-10,1023.2445172280065
1981-02-11,1023.648283906423
1981-02-12,1024.033270739332
1981-02-13,1024.400758170745
1981-02-14,1024.7519128274284
1981-02-15,1025.0877998903431
1981-02-16,1025.4093938867506
1981-02-17,1025.7175881333076
1981-02-18,1026.0132030228626
1981-02-19,1026.2969933168356
1981-02-20,1026.569654579672
1981-02-21,1026.831828870861
1981-02-22,1027.0841097925713
1981-02-23,1027.3270469764404
1981-02-24,1027.5611500808961
1981-02-25,1027.7868923601923
1981-02-26,1028.0047138577588
1981-02-27,1028.2150242692028
1981-02-28,1027.1704336333796
1981-03-01,1026.1606626854168
1981-03-02,1025.18399898165
1981-03-03,1024.2388405586491
1981-03-04,1023.3236871649505
1981-03-05,1022.437132314805
1981-03-06,1021.5778560754328
1981-03-07,1020.7446185099814
1981-03-08,1019.9362537076773
1981-03-09,1019.1516643407355
1981-03-10,1018.3898166945743
1981-03-11,1017.649736124018
1981-03-12,1016.9305028934772
1981-03-13,1016.2312483637855
1981-03-14,1015.5511514924407
1981-03-15,1014.8894356176188
1981-03-16,1014.2453654994589
1981-03-17,1013.6182445949348
1981-03-18,1013.0074125450735
1981-03-19,1012.4122428554653
1981-03-20,1011.8321407529356
1981-03-21,1011.2665412029694
1981-03-22,1010.7149070739899
1981-03-23,1010.1767274359611
1981-03-24,1009.651515981981
1981-03-25,1009.1388095626197
1981-03-26,1008.6381668237137
1981-03-27,1008.1491669392009
1981-03-28,1007.6714084313438
1981-03-29,1007.2045080713931
1981-03-30,1006.7480998543618
1981-03-31,1006.559347457055
1981-04-01,983.310508811269
1981-04-02,983.310508811269
1981-04-03,983.310508811269
1981-04-04,983.310508811269
1981-04-05,983.310508811269
1981-04-06,983.3105088112691
1981-04-07,983.3105088112691
1981-04-08,983.310508811269
1981-04-09,983.310508811269
1981-04-10,983.310508811269
1981-04-11,983.3105088112691
1981-04-12,983.3105088112691
1981-04-13,983.3105088112691
1981-04-14,983.3105088112691
1981-04-15,983.310508811269
1981-04-16,983.310508811269
1981-04-17,983.310508811269
1981-04-18,983.3105088112687
1981-04-19,983.3105088112687
1981-04-20,983.3105088112687
1981-04-21,983.3105088112687
1981-04-22,983.3105088112685
1981-04-23,983.3105088112685
1981-04-24,983.310508811269
1981-04-25,983.310508811269
1981-04-26,983.310508811269
1981-04-27,983.3105088112687
1981-04-28,983.3105088112687
1981-04-29,983.310508811269
1981-04-30,982.2269710605125
1981-05-01,981.2133389710954
1981-05-02,980.263058887267
1981-05-03,979.3703715357916
1981-05-04,978.5301952049913
1981-05-05,977.7380289502366
1981-05-06,976.9898719318574
1981-05-07,976.2821558333903
1981-05-08,975.6116879506321
1981-05-09,974.9756030362206
1981-05-10,974.37132236753
1981-05-11,973.7965188046287
1981-05-12,973.2490868399607
1981-05-13,972.7271168271383
1981-05-14,972.228872723989
1981-05-15,971.7527728032022
1981-05-16,971.2973728789713
1981-05-17,970.8613516749202
1981-05-18,970.4434980210386
1981-05-19,970.0426996183355
1981-05-20,969.6579331517404
1981-05-21,969.2882555661881
1981-05-22,968.932796349311
1981-05-23,968.5907506877879
1981-05-24,968.2613733840989
1981-05-25,967.9439734369075
1981-05-26,967.6379092021162
1981-05-27,967.3425840632823
1981-05-28,967.0574425499252
1981-05-29,966.7819668505805
1981-05-30,966.5156736745471
1981-05-31,965.3699657249771
1981-06-01,964.2612160963607
1981-06-02,963.187664868653
1981-06-03,962.1476621168115
1981-06-04,961.1396594496414
1981-06-05,960.1622023178403
1981-06-06,959.2139230108693
1981-06-07,958.2935342717501
1981-06-08,957.3998234670981
1981-06-09,956.5316472568651
1981-06-10,955.6879267145255
1981-06-11,954.8676428539181
1981-06-12,954.069832523738
1981-06-13,953.2935846349143
1981-06-14,952.5380366897921
1981-06-15,951.8023715853313
1981-06-16,951.0858146654019
1981-06-17,950.3876309998296
1981-06-18,949.7071228700948
1981-06-19,949.0436274436037
1981-06-20,948.3965146202352
1981-06-21,947.7651850364613
1981-06-22,947.149068213742
1981-06-23,946.547620839183
1981-06-24,945.9603251675544
1981-06-25,945.3866875348012
1981-06-26,944.8262369740651
1981-06-27,944.2785239260736
1981-06-28,943.7431190364631
1981-06-29,943.2196120332887
1981-06-30,943.3922636529148
1981-07-01,1016.4710336993562
1981-07-02,1016.4710336993562
1981-07-03,1016.4710336993562
1981-07-04,1016.4710336993562
1981-07-05,1016.4710336993562
1981-07-06,1016.4710336993562
1981-07-07,1016.4710336993562
1981-07-08,1016.4710336993562
1981-07-09,1016.4710336993562
1981-07-10,1016.471033699356
1981-07-11,1016.471033699356
1981-07-12,1016.471033699356
1981-07-13,1016.471033699356
1981-07-14,1016.471033699356
1981-07-15,1016.471033699356
1981-07-16,1016.4710336993562
1981-07-17,1016.4710336993562
1981-07-18,1016.4710336993562
1981-07-19,1016.4710336993562
1981-07-20,1016.471033699356
1981-07-21,1016.471033699356
1981-07-22,1016.471033699356
1981-07-23,1016.471033699356
1981-07-24,1016.4710336993562
1981-07-25,1016.4710336993562
1981-07-26,1016.471033699356
1981-07-27,1016.471033699356
1981-07-28,1016.471033699356
1981-07-29,1016.4710336993562
1981-07-30,1016.4710336993562
1981-07-31,1014.6648385875338
1981-08-01,1012.9715306702005
1981-08-02,1011.38084747513
1981-08-03,1009.8837338797694
1981-08-04,1008.472169632715
1981-08-05,1007.1390256216081
1981-08-06,1005.8779434489394
1981-08-07,1004.6832340222006
1981-08-08,1003.549791745551
1981-08-09,1002.4730215827337
1981-08-10,1001.4487767937126
1981-08-11,1000.4733055660733
1981-08-12,999.5432050932083
1981-08-13,998.6553819145639
1981-08-14,997.8070175438597
1981-08-15,996.9955385805773
1981-08-16,996.2185906370089
1981-08-17,995.4740155244223
1981-08-18,994.759831232758
1981-08-19,994.0742143127602
1981-08-20,993.4154843308015
1981-08-21,992.7820901173797
1981-08-22,992.1725975723889
1981-08-23,991.5856788253607
1981-08-24,991.0201025782245
1981-08-25,990.4747254827715
1981-08-26,989.9484844257555
1981-08-27,989.440389612085
1981-08-28,988.9495183514204
1981-08-29,988.4750094661113
1981-08-30,988.0160582491728
1981-08-31,987.270879391563
1981-09-01,986.5493570056235
1981-09-02,985.8503821942445
1981-09-03,985.1729143001387
1981-09-04,984.5159757361574
1981-09-05,983.8786472785637
1981-09-06,983.260063775605
1981-09-07,982.6594102292538
1981-09-08,982.0759182127987
1981-09-09,981.5088625911728
1981-09-10,980.9575585145917
1981-09-11,980.4213586592873
1981-09-12,979.8996506919641
1981-09-13,979.391854937103
1981-09-14,978.8974222284226
1981-09-15,978.4158319277597
1981-09-16,977.9465900963442
1981-09-17,977.4892278049648
1981-09-18,977.0432995708697
1981-09-19,976.6083819104559
1981-09-20,976.1840719978575
1981-09-21,975.7699864205022
1981-09-22,975.3657600235603
1981-09-23,974.9710448359581
1981-09-24,974.5855090713235
1981-09-25,974.2088361978298
1981-09-26,973.8407240714603
1981-09-27,973.4808841277068
1981-09-28,973.1290406271474
1981-09-29,972.7849299507762
1981-09-30,972.4795106706398
1981-10-01,971.4203186931331
1981-10-02,971.4203186931331
1981-10-03,971.4203186931331
1981-10-04,971.4203186931331
1981-10-05,971.4203186931331
1981-10-06,971.4203186931331
1981-10-07,971.4203186931331
1981-10-08,971.4203186931331
1981-10-09,971.4203186931331
1981-10-10,971.4203186931329
1981-10-11,971.4203186931329
1981-10-12,971.4203186931329
1981-10-13,971.4203186931329
1981-10-14,971.4203186931329
1981-10-15,971.4203186931329
1981-10-16,971.4203186931331
1981-10-17,971.4203186931331
1981-10-18,971.4203186931331
1981-10-19,971.4203186931331
1981-10-20,971.4203186931329
1981-10-21,971.4203186931329
1981-10-22,971.4203186931329
1981-10-23,971.4203186931329
1981-10-24,971.4203186931331
1981-10-25,971.4203186931331
1981-10-26,971.4203186931329
1981-10-27,971.4203186931329
1981-10-28,971.4203186931329
1981-10-29,971.4203186931329
1981-10-30,971.4203186931329
1981-10-31,967.4675837950288
1981-11-01,963.7618948280563
1981-11-02,960.2807930712031
1981-11-03,957.0044620059297
1981-11-04,953.9153498586717
1981-11-05,950.9978550529281
1981-11-06,948.2380626691164
1981-11-07,945.6235225160318
1981-11-08,943.1430613451569
1981-11-09,940.7866232328254
1981-11-10,938.5451333210956
1981-11-11,936.41038102421
1981-11-12,934.3749195318308
1981-11-13,932.4319790163778
1981-11-14,930.5753914127228
1981-11-15,928.7995250092266
1981-11-16,927.0992273888581
1981-11-17,925.4697755026715
1981-11-18,923.9068318567375
1981-11-19,922.4064059566407
1981-11-20,920.9648202879204
1981-11-21,919.5786802218431
1981-11-22,918.2448473280706
1981-11-23,916.9604156525861
1981-11-24,915.7226905834826
1981-11-25,914.529169981133
1981-11-26,913.3775272946554
1981-11-27,912.2655964249526
1981-11-28,911.1913581271043
1981-11-29,910.1529277725176
1981-11-30,909.3663624140662
1981-12-01,908.6051701316937
1981-12-02,907.8681426836823
1981-12-03,907.1541473434212
1981-12-04,906.4621210905527
1981-12-05,905.7910653301955
1981-12-06,905.1400410850728
1981-12-07,904.5081646118653
1981-12-08,903.894603398751
1981-12-09,903.2985725060112
1981-12-10,902.7193312158838
1981-12-11,902.1561799615937
1981-12-12,901.6084575087908
1981-12-13,901.0755383655228
1981-12-14,900.5568303994089
1981-12-15,900.0517726429294
1981-12-16,899.559833269735
1981-12-17,899.0805077266227
1981-12-18,898.6133170073865
1981-12-19,898.157806056132
1981-12-20,897.7135422888584
1981-12-21,897.2801142232256
1981-12-22,896.8571302073672
1981-12-23,896.4442172395053
1981-12-24,896.0410198708872
1981-12-25,895.6471991852603
1981-12-26,895.2624318487282
1981-12-27,894.8864092243904
1981-12-28,894.5188365466665
1981-12-29,894.15943215067
1981-12-30,893.8079267523874
1981-12-31,892.8703243095778
1982-01-01,904.4409697884657
1982-01-02,904.4409697884657
1982-01-03,904.4409697884658
1982-01-04,904.4409697884657
1982-01-05,904.4409697884657
1982-01-06,904.4409697884656
1982-01-07,904.4409697884656
1982-01-08,904.4409697884657
1982-01-09,904.4409697884657
1982-01-10,904.4409697884657
1982-01-11,904.4409697884657
1982-01-12,904.4409697884658
1982-01-13,904.4409697884658
1982-01-14,904.4409697884658
1982-01-15,904.440969788466
1982-01-16,904.4409697884657
1982-01-17,904.4409697884657
1982-01-18,904.4409697884658
1982-01-19,904.4409697884658
1982-01-20,904.4409697884658
1982-01-21,904.4409697884658
1982-01-22,904.440969788466
1982-01-23,904.440969788466
1982-01-24,904.4409697884658
1982-01-25,904.4409697884658
1982-01-26,904.4409697884658
1982-01-27,904.4409697884658
1982-01-28,904.4409697884658
1982-01-29,904.440969788466
1982-01-30,904.440969788466
1982-01-31,901.2940677882583
1982-02-01,898.3438471630637
1982-02-02,895.5724277878809
1982-02-03,892.9640330818264
1982-02-04,890.5046895018322
1982-02-05,888.1819761207269
1982-02-06,885.9848148142754
1982-02-07,883.9032935765848
1982-02-08,881.9285170177502
1982-02-09,880.0524792868572
1982-02-10,878.2679555916177
1982-02-11,876.5684092151989
1982-02-12,874.9479115074511
1982-02-13,873.4010727864189
1982-02-14,871.9229824529881
1982-02-15,870.5091569166631
1982-02-16,869.1554941691177
1982-02-17,867.8582340360532
1982-02-18,866.6139232961752
1982-02-19,865.4193849858923
1982-02-20,864.2716913152285
1982-02-21,863.168139708821
1982-02-22,862.106231559259
1982-02-23,861.0836533411622
1982-02-24,860.0982597855417
1982-02-25,859.1480588569071
1982-02-26,858.2311983117339
1982-02-27,857.3459536474287
1982-02-28,855.5098529647848
1982-03-01,853.734955638229
1982-03-02,852.0182516666424
1982-03-03,850.3569252425261
1982-03-04,848.7483393398105
1982-03-05,847.1900217465544
1982-03-06,845.6796523869372
1982-03-07,844.2150517957933
1982-03-08,842.7941706252805
1982-03-09,841.4150800774299
1982-03-10,840.0759631686475
1982-03-11,838.775106742973
1982-03-12,837.5108941602754
1982-03-13,836.2817985937633
1982-03-14,835.0863768783889
1982-03-15,833.9232638580248
1982-03-16,832.7911671848702
1982-03-17,831.6888625294304
1982-03-18,830.6151891637422
1982-03-19,829.5690458843536
1982-03-20,828.5493872449497
1982-03-21,827.5552200715306
1982-03-22,826.5856002357269
1982-03-23,825.6396296642113
1982-03-24,824.7164535642983
1982-03-25,823.8152578477166
1982-03-26,822.935266736231
1982-03-27,822.0757405343148
1982-03-28,821.2359735554311
1982-03-29,820.4152921897036
1982-03-30,819.613053101858
1982-03-31,817.0098388678217
1982-04-01,716.4219378921094
1982-04-02,716.4219378921094
1982-04-03,716.4219378921094
1982-04-04,716.4219378921094
1982-04-05,716.4219378921094
1982-04-06,716.4219378921094
1982-04-07,716.4219378921094
1982-04-08,716.4219378921094
1982-04-09,716.4219378921094
1982-04-10,716.4219378921092
1982-04-11,716.4219378921092
1982-04-12,716.4219378921092
1982-04-13,716.4219378921092
1982-04-14,716.4219378921092
1982-04-15,716.4219378921092
1982-04-16,716.4219378921094
1982-04-17,716.4219378921094
1982-04-18,716.4219378921094
1982-04-19,716.4219378921094
1982-04-20,716.4219378921092
1982-04-21,716.4219378921092
1982-04-22,716.4219378921092
1982-04-23,716.4219378921092
1982-04-24,716.4219378921094
1982-04-25,716.4219378921094
1982-04-26,716.4219378921092
1982-04-27,716.4219378921092
1982-04-28,716.4219378921092
1982-04-29,716.4219378921094
1982-04-30,716.62431697061
1982-05-01,716.8136393343688
1982-05-02,716.9911290503921
1982-05-03,717.1578618139297
