,NHSLTOT Index_ratio
17908,969.2022468364418
17909,969.2022468364418
17910,969.2022468364418
17911,969.2022468364418
17912,969.2022468364418
17913,969.2022468364418
17914,969.2022468364418
17915,969.2022468364418
17916,969.2022468364418
17917,969.2022468364418
17918,969.2022468364418
17919,969.2022468364418
17920,969.2022468364418
17921,969.2022468364418
17922,969.2022468364418
17923,969.2022468364418
17924,969.2022468364418
17925,969.2022468364418
17926,969.2022468364418
17927,969.2022468364418
17928,969.2022468364418
17929,969.2022468364418
17930,969.2022468364418
17931,969.2022468364418
17932,969.2022468364418
17933,969.2022468364418
17934,969.2022468364418
17935,969.2022468364418
17936,969.2022468364418
17937,969.2022468364418
17938,969.2022468364418
17939,969.2022468364418
17940,969.2022468364418
17941,969.2022468364418
17942,969.2022468364418
17943,969.2022468364418
17944,969.2022468364418
17945,969.2022468364418
17946,969.2022468364418
17947,969.2022468364418
17948,969.2022468364418
17949,969.2022468364418
17950,969.2022468364418
17951,969.2022468364418
17952,969.2022468364418
17953,969.2022468364418
17954,969.2022468364418
17955,969.2022468364418
17956,969.2022468364418
17957,969.2022468364418
17958,969.2022468364418
17959,969.2022468364418
17960,969.2022468364418
17961,969.2022468364418
17962,969.2022468364418
17963,969.2022468364418
17964,969.2022468364418
17965,969.2022468364418
17966,969.2022468364418
17967,969.2022468364418
17968,969.2022468364418
17969,969.2022468364418
17970,969.2022468364418
17971,969.2022468364418
17972,969.2022468364418
17973,969.2022468364418
17974,969.2022468364418
17975,969.2022468364418
17976,969.2022468364418
17977,969.2022468364418
17978,969.2022468364418
17979,969.2022468364418
17980,969.2022468364418
17981,969.2022468364418
17982,969.2022468364418
17983,969.2022468364418
17984,969.2022468364418
17985,969.2022468364418
17986,1000.4538465241652
17987,1000.4538465241652
17988,1000.4538465241652
17989,1000.4538465241652
17990,1000.4538465241652
17991,1000.4538465241652
17992,1000.4538465241652
17993,1000.4538465241652
17994,1000.4538465241652
17995,1000.4538465241652
17996,1000.4538465241652
17997,1000.4538465241652
17998,1000.4538465241652
17999,1000.4538465241652
18000,1000.4538465241652
18001,1000.4538465241652
18002,1000.4538465241652
18003,1000.4538465241652
18004,1000.4538465241652
18005,1000.4538465241652
18006,1000.4538465241652
18007,1000.4538465241652
18008,1000.4538465241652
18009,1000.4538465241652
18010,1000.4538465241652
18011,1000.4538465241652
18012,1000.4538465241652
18013,1000.4538465241652
18014,1000.4538465241652
18015,1000.4538465241652
18016,1000.4538465241652
18017,1000.4538465241652
18018,1000.4538465241652
18019,1000.4538465241652
18020,1000.4538465241652
18021,1000.4538465241652
18022,1000.4538465241652
18023,1000.4538465241652
18024,1000.4538465241652
18025,1000.4538465241652
18026,1000.4538465241652
18027,1000.4538465241652
18028,1000.4538465241652
18029,1000.4538465241652
18030,1000.4538465241652
18031,1000.4538465241652
18032,1000.4538465241652
18033,1000.4538465241652
18034,1000.4538465241652
18035,1000.4538465241652
18036,1000.4538465241652
18037,1000.4538465241652
18038,1000.4538465241652
18039,1000.4538465241652
18040,1000.4538465241652
18041,1000.4538465241652
18042,1000.4538465241652
18043,1000.4538465241652
18044,1000.4538465241652
18045,1000.4538465241652
18046,1000.4538465241652
18047,1000.4538465241652
18048,1000.4538465241652
18049,1000.4538465241652
18050,1000.4538465241652
18051,1000.4538465241652
18052,1000.4538465241652
18053,1000.4538465241652
18054,1000.4538465241652
18055,1000.4538465241652
18056,1000.4538465241652
18057,1000.4538465241652
18058,1000.4538465241652
18059,1000.4538465241652
18060,1000.4538465241652
18061,1000.4538465241652
18062,1000.4538465241652
18063,1000.4538465241652
18064,1000.4538465241652
18065,1000.4538465241652
18066,1000.4538465241652
18067,1000.4538465241652
18068,1000.4538465241652
18069,1000.4538465241652
18070,1000.4538465241652
18071,1000.4538465241652
18072,1000.4538465241652
18073,1000.4538465241652
18074,1000.4538465241652
18075,1000.4538465241652
18076,1000.4538465241652
18077,1015.4672164214013
18078,1015.4672164214013
18079,1015.4672164214013
18080,1015.4672164214013
18081,1015.4672164214013
18082,1015.4672164214013
18083,1015.4672164214013
18084,1015.4672164214013
18085,1015.4672164214013
18086,1015.4672164214013
18087,1015.4672164214013
18088,1015.4672164214013
18089,1015.4672164214013
18090,1015.4672164214013
18091,1015.4672164214013
18092,1015.4672164214013
18093,1015.4672164214013
18094,1015.4672164214013
18095,1015.4672164214013
18096,1015.4672164214013
18097,1015.4672164214013
18098,1015.4672164214013
18099,1015.4672164214013
18100,1015.4672164214013
18101,1015.4672164214013
18102,1015.4672164214013
18103,1015.4672164214013
18104,1015.4672164214013
18105,1015.4672164214013
18106,1015.4672164214013
18107,1015.4672164214013
18108,1015.4672164214013
18109,1015.4672164214013
18110,1015.4672164214013
18111,1015.4672164214013
18112,1015.4672164214013
18113,1015.4672164214013
18114,1015.4672164214013
18115,1015.4672164214013
18116,1015.4672164214013
18117,1015.4672164214013
18118,1015.4672164214013
18119,1015.4672164214013
18120,1015.4672164214013
18121,1015.4672164214013
18122,1015.4672164214013
18123,1015.4672164214013
18124,1015.4672164214013
18125,1015.4672164214013
18126,1015.4672164214013
18127,1015.4672164214013
18128,1015.4672164214013
18129,1015.4672164214013
18130,1015.4672164214013
18131,1015.4672164214013
18132,1015.4672164214013
18133,1015.4672164214013
18134,1015.4672164214013
18135,1015.4672164214013
18136,1015.4672164214013
18137,1015.4672164214013
18138,1015.4672164214013
18139,1015.4672164214013
18140,1015.4672164214013
18141,1015.4672164214013
18142,1015.4672164214013
18143,1015.4672164214013
18144,1015.4672164214013
18145,1015.4672164214013
18146,1015.4672164214013
18147,1015.4672164214013
18148,1015.4672164214013
18149,1015.4672164214013
18150,1015.4672164214013
18151,1015.4672164214013
18152,1015.4672164214013
18153,1015.4672164214013
18154,1015.4672164214013
18155,1015.4672164214013
18156,1015.4672164214013
18157,1015.4672164214013
18158,1015.4672164214013
18159,1015.4672164214013
18160,1015.4672164214013
18161,1015.4672164214013
18162,1015.4672164214013
18163,1015.4672164214013
18164,1015.4672164214013
18165,1015.4672164214013
18166,1015.4672164214013
18167,1015.4672164214013
18168,1015.4672164214013
18169,944.2347907602818
18170,944.2347907602818
18171,944.2347907602818
18172,944.2347907602818
18173,944.2347907602818
18174,944.2347907602818
18175,944.2347907602818
18176,944.2347907602818
18177,944.2347907602818
18178,944.2347907602818
18179,944.2347907602818
18180,944.2347907602818
18181,944.2347907602818
18182,944.2347907602818
18183,944.2347907602818
18184,944.2347907602818
18185,944.2347907602818
18186,944.2347907602818
18187,944.2347907602818
18188,944.2347907602818
18189,944.2347907602818
18190,944.2347907602818
18191,944.2347907602818
18192,944.2347907602818
18193,944.2347907602818
18194,944.2347907602818
18195,944.2347907602818
18196,944.2347907602818
18197,944.2347907602818
18198,944.2347907602818
18199,944.2347907602818
18200,944.2347907602818
18201,944.2347907602818
18202,944.2347907602818
18203,944.2347907602818
18204,944.2347907602818
18205,944.2347907602818
18206,944.2347907602818
18207,944.2347907602818
18208,944.2347907602818
18209,944.2347907602818
18210,944.2347907602818
18211,944.2347907602818
18212,944.2347907602818
18213,944.2347907602818
18214,944.2347907602818
18215,944.2347907602818
18216,944.2347907602818
18217,944.2347907602818
18218,944.2347907602818
18219,944.2347907602818
18220,944.2347907602818
18221,944.2347907602818
18222,944.2347907602818
18223,944.2347907602818
18224,944.2347907602818
18225,944.2347907602818
18226,944.2347907602818
18227,944.2347907602818
18228,944.2347907602818
18229,944.2347907602818
18230,944.2347907602818
18231,944.2347907602818
18232,944.2347907602818
18233,944.2347907602818
18234,944.2347907602818
18235,944.2347907602818
18236,944.2347907602818
18237,944.2347907602818
18238,944.2347907602818
18239,944.2347907602818
18240,944.2347907602818
18241,944.2347907602818
18242,944.2347907602818
18243,944.2347907602818
18244,944.2347907602818
18245,944.2347907602818
18246,944.2347907602818
18247,944.2347907602818
18248,944.2347907602818
18249,944.2347907602818
18250,944.2347907602818
18251,944.2347907602818
18252,944.2347907602818
18253,944.2347907602818
18254,944.2347907602818
18255,944.2347907602818
18256,944.2347907602818
18257,944.2347907602818
18258,944.2347907602818
18259,944.2347907602818
18260,944.2347907602818
18261,1015.8402552567967
18262,1015.8402552567967
18263,1015.8402552567967
18264,1015.8402552567967
18265,1015.8402552567967
18266,1015.8402552567967
18267,1015.8402552567967
18268,1015.8402552567967
18269,1015.8402552567967
18270,1015.8402552567967
18271,1015.8402552567967
18272,1015.8402552567967
18273,1015.8402552567967
18274,1015.8402552567967
18275,1015.8402552567967
18276,1015.8402552567967
18277,1015.8402552567967
18278,1015.8402552567967
18279,1015.8402552567967
18280,1015.8402552567967
18281,1015.8402552567967
18282,1015.8402552567967
18283,1015.8402552567967
18284,1015.8402552567967
18285,1015.8402552567967
18286,1015.8402552567967
18287,1015.8402552567967
18288,1015.8402552567967
18289,1015.8402552567967
18290,1015.8402552567967
18291,1015.8402552567967
18292,1015.8402552567967
18293,1015.8402552567967
18294,1015.8402552567967
18295,1015.8402552567967
18296,1015.8402552567967
18297,1015.8402552567967
18298,1015.8402552567967
18299,1015.8402552567967
18300,1015.8402552567967
18301,1015.8402552567967
18302,1015.8402552567967
18303,1015.8402552567967
18304,1015.8402552567967
18305,1015.8402552567967
18306,1015.8402552567967
18307,1015.8402552567967
18308,1015.8402552567967
18309,1015.8402552567967
18310,1015.8402552567967
18311,1015.8402552567967
18312,1015.8402552567967
18313,1015.8402552567967
18314,1015.8402552567967
18315,1015.8402552567967
18316,1015.8402552567967
18317,1015.8402552567967
18318,1015.8402552567967
18319,1015.8402552567967
18320,1015.8402552567967
18321,1015.8402552567967
18322,1015.8402552567967
18323,1015.8402552567967
18324,1015.8402552567967
18325,1015.8402552567967
18326,1015.8402552567967
18327,1015.8402552567967
18328,1015.8402552567967
18329,1015.8402552567967
18330,1015.8402552567967
18331,1015.8402552567967
18332,1015.8402552567967
18333,1015.8402552567967
18334,1015.8402552567967
18335,1015.8402552567967
18336,1015.8402552567967
18337,1015.8402552567967
18338,1015.8402552567967
18339,1015.8402552567967
18340,1015.8402552567967
18341,1015.8402552567967
18342,1015.8402552567967
18343,1015.8402552567967
18344,1015.8402552567967
18345,1015.8402552567967
18346,1015.8402552567967
18347,1015.8402552567967
18348,1015.8402552567967
18349,1015.8402552567967
18350,1015.8402552567967
18351,1015.8402552567967
18352,996.5924781171224
18353,996.5924781171224
18354,996.5924781171224
18355,996.5924781171224
18356,996.5924781171224
18357,996.5924781171224
18358,996.5924781171224
18359,996.5924781171224
18360,996.5924781171224
18361,996.5924781171224
18362,996.5924781171224
18363,996.5924781171224
18364,996.5924781171224
18365,996.5924781171224
18366,996.5924781171224
18367,996.5924781171224
18368,996.5924781171224
18369,996.5924781171224
18370,996.5924781171224
18371,996.5924781171224
18372,996.5924781171224
18373,996.5924781171224
18374,996.5924781171224
18375,996.5924781171224
18376,996.5924781171224
18377,996.5924781171224
18378,996.5924781171224
18379,996.5924781171224
18380,996.5924781171224
18381,996.5924781171224
18382,996.5924781171224
18383,996.5924781171224
18384,996.5924781171224
18385,996.5924781171224
18386,996.5924781171224
18387,996.5924781171224
18388,996.5924781171224
18389,996.5924781171224
18390,996.5924781171224
18391,996.5924781171224
18392,996.5924781171224
18393,996.5924781171224
18394,996.5924781171224
18395,996.5924781171224
18396,996.5924781171224
18397,996.5924781171224
18398,996.5924781171224
18399,996.5924781171224
18400,996.5924781171224
18401,996.5924781171224
18402,996.5924781171224
18403,996.5924781171224
18404,996.5924781171224
18405,996.5924781171224
18406,996.5924781171224
18407,996.5924781171224
18408,996.5924781171224
18409,996.5924781171224
18410,996.5924781171224
18411,996.5924781171224
18412,996.5924781171224
18413,996.5924781171224
18414,996.5924781171224
18415,996.5924781171224
18416,996.5924781171224
18417,996.5924781171224
18418,996.5924781171224
18419,996.5924781171224
18420,996.5924781171224
18421,996.5924781171224
18422,996.5924781171224
18423,996.5924781171224
18424,996.5924781171224
18425,996.5924781171224
18426,996.5924781171224
18427,996.5924781171224
18428,996.5924781171224
18429,996.5924781171224
18430,996.5924781171224
18431,996.5924781171224
18432,996.5924781171224
18433,996.5924781171224
18434,996.5924781171224
18435,996.5924781171224
18436,996.5924781171224
18437,996.5924781171224
18438,996.5924781171224
18439,996.5924781171224
18440,996.5924781171224
18441,996.5924781171224
18442,996.5924781171224
18443,976.1178766312499
18444,976.1178766312499
18445,976.1178766312499
18446,976.1178766312499
18447,976.1178766312499
18448,976.1178766312499
18449,976.1178766312499
18450,976.1178766312499
18451,976.1178766312499
18452,976.1178766312499
18453,976.1178766312499
18454,976.1178766312499
18455,976.1178766312499
18456,976.1178766312499
18457,976.1178766312499
18458,976.1178766312499
18459,976.1178766312499
18460,976.1178766312499
18461,976.1178766312499
18462,976.1178766312499
18463,976.1178766312499
18464,976.1178766312499
18465,976.1178766312499
18466,976.1178766312499
18467,976.1178766312499
18468,976.1178766312499
18469,976.1178766312499
18470,976.1178766312499
18471,976.1178766312499
18472,976.1178766312499
18473,976.1178766312499
18474,976.1178766312499
18475,976.1178766312499
18476,976.1178766312499
18477,976.1178766312499
18478,976.1178766312499
18479,976.1178766312499
18480,976.1178766312499
18481,976.1178766312499
18482,976.1178766312499
18483,976.1178766312499
18484,976.1178766312499
18485,976.1178766312499
18486,976.1178766312499
18487,976.1178766312499
18488,976.1178766312499
18489,976.1178766312499
18490,976.1178766312499
18491,976.1178766312499
18492,976.1178766312499
18493,976.1178766312499
18494,976.1178766312499
18495,976.1178766312499
18496,976.1178766312499
18497,976.1178766312499
18498,976.1178766312499
18499,976.1178766312499
18500,976.1178766312499
18501,976.1178766312499
18502,976.1178766312499
18503,976.1178766312499
18504,976.1178766312499
18505,976.1178766312499
18506,976.1178766312499
18507,976.1178766312499
18508,976.1178766312499
18509,976.1178766312499
18510,976.1178766312499
18511,976.1178766312499
18512,976.1178766312499
18513,976.1178766312499
18514,976.1178766312499
18515,976.1178766312499
18516,976.1178766312499
18517,976.1178766312499
18518,976.1178766312499
18519,976.1178766312499
18520,976.1178766312499
18521,976.1178766312499
18522,976.1178766312499
18523,976.1178766312499
18524,976.1178766312499
18525,976.1178766312499
18526,976.1178766312499
18527,976.1178766312499
18528,976.1178766312499
18529,976.1178766312499
18530,976.1178766312499
18531,976.1178766312499
18532,976.1178766312499
18533,976.1178766312499
18534,976.1178766312499
18535,1076.9458648359716
18536,1076.9458648359716
18537,1076.9458648359716
18538,1076.9458648359716
18539,1076.9458648359716
18540,1076.9458648359716
18541,1076.9458648359716
18542,1076.9458648359716
18543,1076.9458648359716
18544,1076.9458648359716
18545,1076.9458648359716
18546,1076.9458648359716
18547,1076.9458648359716
18548,1076.9458648359716
18549,1076.9458648359716
18550,1076.9458648359716
18551,1076.9458648359716
18552,1076.9458648359716
18553,1076.9458648359716
18554,1076.9458648359716
18555,1076.9458648359716
18556,1076.9458648359716
18557,1076.9458648359716
18558,1076.9458648359716
18559,1076.9458648359716
18560,1076.9458648359716
18561,1076.9458648359716
18562,1076.9458648359716
18563,1076.9458648359716
18564,1076.9458648359716
18565,1076.9458648359716
18566,1076.9458648359716
18567,1076.9458648359716
18568,1076.9458648359716
18569,1076.9458648359716
18570,1076.9458648359716
18571,1076.9458648359716
18572,1076.9458648359716
18573,1076.9458648359716
18574,1076.9458648359716
18575,1076.9458648359716
18576,1076.9458648359716
18577,1076.9458648359716
18578,1076.9458648359716
18579,1076.9458648359716
18580,1076.9458648359716
18581,1076.9458648359716
18582,1076.9458648359716
18583,1076.9458648359716
18584,1076.9458648359716
18585,1076.9458648359716
18586,1076.9458648359716
18587,1076.9458648359716
18588,1076.9458648359716
18589,1076.9458648359716
18590,1076.9458648359716
18591,1076.9458648359716
18592,1076.9458648359716
18593,1076.9458648359716
18594,1076.9458648359716
18595,1076.9458648359716
18596,1076.9458648359716
18597,1076.9458648359716
18598,1076.9458648359716
18599,1076.9458648359716
18600,1076.9458648359716
18601,1076.9458648359716
18602,1076.9458648359716
18603,1076.9458648359716
18604,1076.9458648359716
18605,1076.9458648359716
18606,1076.9458648359716
18607,1076.9458648359716
18608,1076.9458648359716
18609,1076.9458648359716
18610,1076.9458648359716
18611,1076.9458648359716
18612,1076.9458648359716
18613,1076.9458648359716
18614,1076.9458648359716
18615,1076.9458648359716
18616,1076.9458648359716
18617,1076.9458648359716
18618,1076.9458648359716
18619,1076.9458648359716
18620,1076.9458648359716
18621,1076.9458648359716
18622,1076.9458648359716
18623,1076.9458648359716
18624,1076.9458648359716
18625,1076.9458648359716
18626,1076.9458648359716
18627,1057.395381101025
18628,1057.395381101025
18629,1057.395381101025
18630,1057.395381101025
18631,1057.395381101025
18632,1057.395381101025
18633,1057.395381101025
18634,1057.395381101025
18635,1057.395381101025
18636,1057.395381101025
18637,1057.395381101025
18638,1057.395381101025
18639,1057.395381101025
18640,1057.395381101025
18641,1057.395381101025
18642,1057.395381101025
18643,1057.395381101025
18644,1057.395381101025
18645,1057.395381101025
18646,1057.395381101025
18647,1057.395381101025
18648,1057.395381101025
18649,1057.395381101025
18650,1057.395381101025
18651,1057.395381101025
18652,1057.395381101025
18653,1057.395381101025
18654,1057.395381101025
18655,1057.395381101025
18656,1057.395381101025
18657,1057.395381101025
18658,1057.395381101025
18659,1057.395381101025
18660,1057.395381101025
18661,1057.395381101025
18662,1057.395381101025
18663,1057.395381101025
18664,1057.395381101025
18665,1057.395381101025
18666,1057.395381101025
18667,1057.395381101025
18668,1057.395381101025
18669,1057.395381101025
18670,1057.395381101025
18671,1057.395381101025
18672,1057.395381101025
18673,1057.395381101025
18674,1057.395381101025
18675,1057.395381101025
18676,1057.395381101025
18677,1057.395381101025
18678,1057.395381101025
18679,1057.395381101025
18680,1057.395381101025
18681,1057.395381101025
18682,1057.395381101025
18683,1057.395381101025
18684,1057.395381101025
18685,1057.395381101025
18686,1057.395381101025
18687,1057.395381101025
18688,1057.395381101025
18689,1057.395381101025
18690,1057.395381101025
18691,1057.395381101025
18692,1057.395381101025
18693,1057.395381101025
18694,1057.395381101025
18695,1057.395381101025
18696,1057.395381101025
18697,1057.395381101025
18698,1057.395381101025
18699,1057.395381101025
18700,1057.395381101025
18701,1057.395381101025
18702,1057.395381101025
18703,1057.395381101025
18704,1057.395381101025
18705,1057.395381101025
18706,1057.395381101025
18707,1057.395381101025
18708,1057.395381101025
18709,1057.395381101025
18710,1057.395381101025
18711,1057.395381101025
18712,1057.395381101025
18713,1057.395381101025
18714,1057.395381101025
18715,1057.395381101025
18716,1057.395381101025
18717,947.2962001578027
18718,947.2962001578027
18719,947.2962001578027
18720,947.2962001578027
18721,947.2962001578027
18722,947.2962001578027
18723,947.2962001578027
18724,947.2962001578027
18725,947.2962001578027
18726,947.2962001578027
18727,947.2962001578027
18728,947.2962001578027
18729,947.2962001578027
18730,947.2962001578027
18731,947.2962001578027
18732,947.2962001578027
18733,947.2962001578027
18734,947.2962001578027
18735,947.2962001578027
18736,947.2962001578027
18737,947.2962001578027
18738,947.2962001578027
18739,947.2962001578027
18740,947.2962001578027
18741,947.2962001578027
18742,947.2962001578027
18743,947.2962001578027
18744,947.2962001578027
18745,947.2962001578027
18746,947.2962001578027
18747,947.2962001578027
18748,947.2962001578027
18749,947.2962001578027
18750,947.2962001578027
18751,947.2962001578027
18752,947.2962001578027
18753,947.2962001578027
18754,947.2962001578027
18755,947.2962001578027
18756,947.2962001578027
18757,947.2962001578027
18758,947.2962001578027
18759,947.2962001578027
18760,947.2962001578027
18761,947.2962001578027
18762,947.2962001578027
18763,947.2962001578027
18764,947.2962001578027
18765,947.2962001578027
18766,947.2962001578027
18767,947.2962001578027
18768,947.2962001578027
18769,947.2962001578027
18770,947.2962001578027
18771,947.2962001578027
18772,947.2962001578027
18773,947.2962001578027
18774,947.2962001578027
18775,947.2962001578027
18776,947.2962001578027
18777,947.2962001578027
18778,947.2962001578027
18779,947.2962001578027
18780,947.2962001578027
18781,947.2962001578027
18782,947.2962001578027
18783,947.2962001578027
18784,947.2962001578027
18785,947.2962001578027
18786,947.2962001578027
18787,947.2962001578027
18788,947.2962001578027
18789,947.2962001578027
18790,947.2962001578027
18791,947.2962001578027
18792,947.2962001578027
18793,947.2962001578027
18794,947.2962001578027
18795,947.2962001578027
18796,947.2962001578027
18797,947.2962001578027
18798,947.2962001578027
18799,947.2962001578027
18800,947.2962001578027
18801,947.2962001578027
18802,947.2962001578027
18803,947.2962001578027
18804,947.2962001578027
18805,947.2962001578027
18806,947.2962001578027
18807,947.2962001578027
18808,962.0386581895552
18809,962.0386581895552
18810,962.0386581895552
18811,962.0386581895552
18812,962.0386581895552
18813,962.0386581895552
18814,962.0386581895552
18815,962.0386581895552
18816,962.0386581895552
18817,962.0386581895552
18818,962.0386581895552
18819,962.0386581895552
18820,962.0386581895552
18821,962.0386581895552
18822,962.0386581895552
18823,962.0386581895552
18824,962.0386581895552
18825,962.0386581895552
18826,962.0386581895552
18827,962.0386581895552
18828,962.0386581895552
18829,962.0386581895552
18830,962.0386581895552
18831,962.0386581895552
18832,962.0386581895552
18833,962.0386581895552
18834,962.0386581895552
18835,962.0386581895552
18836,962.0386581895552
18837,962.0386581895552
18838,962.0386581895552
18839,962.0386581895552
18840,962.0386581895552
18841,962.0386581895552
18842,962.0386581895552
18843,962.0386581895552
18844,962.0386581895552
18845,962.0386581895552
18846,962.0386581895552
18847,962.0386581895552
18848,962.0386581895552
18849,962.0386581895552
18850,962.0386581895552
18851,962.0386581895552
18852,962.0386581895552
18853,962.0386581895552
18854,962.0386581895552
18855,962.0386581895552
18856,962.0386581895552
18857,962.0386581895552
18858,962.0386581895552
18859,962.0386581895552
18860,962.0386581895552
18861,962.0386581895552
18862,962.0386581895552
18863,962.0386581895552
18864,962.0386581895552
18865,962.0386581895552
18866,962.0386581895552
18867,962.0386581895552
18868,962.0386581895552
18869,962.0386581895552
18870,962.0386581895552
18871,962.0386581895552
18872,962.0386581895552
18873,962.0386581895552
18874,962.0386581895552
18875,962.0386581895552
18876,962.0386581895552
18877,962.0386581895552
18878,962.0386581895552
18879,962.0386581895552
18880,962.0386581895552
18881,962.0386581895552
18882,962.0386581895552
18883,962.0386581895552
18884,962.0386581895552
18885,962.0386581895552
18886,962.0386581895552
18887,962.0386581895552
18888,962.0386581895552
18889,962.0386581895552
18890,962.0386581895552
18891,962.0386581895552
18892,962.0386581895552
18893,962.0386581895552
18894,962.0386581895552
18895,962.0386581895552
18896,962.0386581895552
18897,962.0386581895552
18898,962.0386581895552
18899,962.0386581895552
18900,1009.5565512020155
18901,1009.5565512020155
18902,1009.5565512020155
18903,1009.5565512020155
18904,1009.5565512020155
18905,1009.5565512020155
18906,1009.5565512020155
18907,1009.5565512020155
18908,1009.5565512020155
18909,1009.5565512020155
18910,1009.5565512020155
18911,1009.5565512020155
18912,1009.5565512020155
18913,1009.5565512020155
18914,1009.5565512020155
18915,1009.5565512020155
18916,1009.5565512020155
18917,1009.5565512020155
18918,1009.5565512020155
18919,1009.5565512020155
18920,1009.5565512020155
18921,1009.5565512020155
18922,1009.5565512020155
18923,1009.5565512020155
18924,1009.5565512020155
18925,1009.5565512020155
18926,1009.5565512020155
18927,1009.5565512020155
18928,1009.5565512020155
18929,1009.5565512020155
18930,1009.5565512020155
18931,1009.5565512020155
18932,1009.5565512020155
18933,1009.5565512020155
18934,1009.5565512020155
18935,1009.5565512020155
18936,1009.5565512020155
18937,1009.5565512020155
18938,1009.5565512020155
18939,1009.5565512020155
18940,1009.5565512020155
18941,1009.5565512020155
18942,1009.5565512020155
18943,1009.5565512020155
18944,1009.5565512020155
18945,1009.5565512020155
18946,1009.5565512020155
18947,1009.5565512020155
18948,1009.5565512020155
18949,1009.5565512020155
18950,1009.5565512020155
18951,1009.5565512020155
18952,1009.5565512020155
18953,1009.5565512020155
18954,1009.5565512020155
18955,1009.5565512020155
18956,1009.5565512020155
18957,1009.5565512020155
18958,1009.5565512020155
18959,1009.5565512020155
18960,1009.5565512020155
18961,1009.5565512020155
18962,1009.5565512020155
18963,1009.5565512020155
18964,1009.5565512020155
18965,1009.5565512020155
18966,1009.5565512020155
18967,1009.5565512020155
18968,1009.5565512020155
18969,1009.5565512020155
18970,1009.5565512020155
18971,1009.5565512020155
18972,1009.5565512020155
18973,1009.5565512020155
18974,1009.5565512020155
18975,1009.5565512020155
18976,1009.5565512020155
18977,1009.5565512020155
18978,1009.5565512020155
18979,1009.5565512020155
18980,1009.5565512020155
18981,1009.5565512020155
18982,1009.5565512020155
18983,1009.5565512020155
18984,1009.5565512020155
18985,1009.5565512020155
18986,1009.5565512020155
18987,1009.5565512020155
18988,1009.5565512020155
18989,1009.5565512020155
18990,1009.5565512020155
18991,1009.5565512020155
18992,1059.6461895922205
18993,1059.6461895922205
18994,1059.6461895922205
18995,1059.6461895922205
18996,1059.6461895922205
18997,1059.6461895922205
18998,1059.6461895922205
18999,1059.6461895922205
19000,1059.6461895922205
19001,1059.6461895922205
19002,1059.6461895922205
19003,1059.6461895922205
19004,1059.6461895922205
19005,1059.6461895922205
19006,1059.6461895922205
19007,1059.6461895922205
19008,1059.6461895922205
19009,1059.6461895922205
19010,1059.6461895922205
19011,1059.6461895922205
19012,1059.6461895922205
19013,1059.6461895922205
19014,1059.6461895922205
19015,1059.6461895922205
19016,1059.6461895922205
19017,1059.6461895922205
19018,1059.6461895922205
19019,1059.6461895922205
19020,1059.6461895922205
19021,1059.6461895922205
19022,1059.6461895922205
19023,1059.6461895922205
19024,1059.6461895922205
19025,1059.6461895922205
19026,1059.6461895922205
19027,1059.6461895922205
19028,1059.6461895922205
19029,1059.6461895922205
19030,1059.6461895922205
19031,1059.6461895922205
19032,1059.6461895922205
19033,1059.6461895922205
19034,1059.6461895922205
19035,1059.6461895922205
19036,1059.6461895922205
19037,1059.6461895922205
19038,1059.6461895922205
19039,1059.6461895922205
19040,1059.6461895922205
19041,1059.6461895922205
19042,1059.6461895922205
19043,1059.6461895922205
19044,1059.6461895922205
19045,1059.6461895922205
19046,1059.6461895922205
19047,1059.6461895922205
19048,1059.6461895922205
19049,1059.6461895922205
19050,1059.6461895922205
19051,1059.6461895922205
19052,1059.6461895922205
19053,1059.6461895922205
19054,1059.6461895922205
19055,1059.6461895922205
19056,1059.6461895922205
19057,1059.6461895922205
19058,1059.6461895922205
19059,1059.6461895922205
19060,1059.6461895922205
19061,1059.6461895922205
19062,1059.6461895922205
19063,1059.6461895922205
19064,1059.6461895922205
19065,1059.6461895922205
19066,1059.6461895922205
19067,1059.6461895922205
19068,1059.6461895922205
19069,1059.6461895922205
19070,1059.6461895922205
19071,1059.6461895922205
19072,1059.6461895922205
19073,1059.6461895922205
19074,1059.6461895922205
19075,1059.6461895922205
19076,1059.6461895922205
19077,1059.6461895922205
19078,1059.6461895922205
19079,1059.6461895922205
19080,1059.6461895922205
19081,1059.6461895922205
19082,1009.6425082015861
19083,1009.6425082015861
19084,1009.6425082015861
19085,1009.6425082015861
19086,1009.6425082015861
19087,1009.6425082015861
19088,1009.6425082015861
19089,1009.6425082015861
19090,1009.6425082015861
19091,1009.6425082015861
19092,1009.6425082015861
19093,1009.6425082015861
19094,1009.6425082015861
19095,1009.6425082015861
19096,1009.6425082015861
19097,1009.6425082015861
19098,1009.6425082015861
19099,1009.6425082015861
19100,1009.6425082015861
19101,1009.6425082015861
19102,1009.6425082015861
19103,1009.6425082015861
19104,1009.6425082015861
19105,1009.6425082015861
19106,1009.6425082015861
19107,1009.6425082015861
19108,1009.6425082015861
19109,1009.6425082015861
19110,1009.6425082015861
19111,1009.6425082015861
19112,1009.6425082015861
19113,1009.6425082015861
19114,1009.6425082015861
19115,1009.6425082015861
19116,1009.6425082015861
19117,1009.6425082015861
19118,1009.6425082015861
19119,1009.6425082015861
19120,1009.6425082015861
19121,1009.6425082015861
19122,1009.6425082015861
19123,1009.6425082015861
19124,1009.6425082015861
