,PCE DEFY Index_ratio
17706,796.9256177348664
17707,796.9256177348664
17708,796.9256177348664
17709,796.9256177348664
17710,796.9256177348664
17711,796.9256177348664
17712,1041.638076227309
17713,1041.638076227309
17714,1041.638076227309
17715,1041.638076227309
17716,1041.638076227309
17717,1041.638076227309
17718,1041.638076227309
17719,1041.638076227309
17720,1041.638076227309
17721,1041.638076227309
17722,1041.638076227309
17723,1041.638076227309
17724,1041.638076227309
17725,1041.638076227309
17726,1041.638076227309
17727,1041.638076227309
17728,1041.638076227309
17729,1041.638076227309
17730,1041.638076227309
17731,1041.638076227309
17732,1041.638076227309
17733,1041.638076227309
17734,1041.638076227309
17735,1041.638076227309
17736,1041.638076227309
17737,1041.638076227309
17738,1041.638076227309
17739,1041.638076227309
17740,1041.638076227309
17741,1041.638076227309
17742,1041.638076227309
17743,1041.638076227309
17744,1041.638076227309
17745,1041.638076227309
17746,1041.638076227309
17747,1041.638076227309
17748,1041.638076227309
17749,1041.638076227309
17750,1041.638076227309
17751,1041.638076227309
17752,1041.638076227309
17753,1041.638076227309
17754,1041.638076227309
17755,1041.638076227309
17756,1041.638076227309
17757,1041.638076227309
17758,1041.638076227309
17759,1041.638076227309
17760,1041.638076227309
17761,1041.638076227309
17762,1041.638076227309
17763,1041.638076227309
17764,1041.638076227309
17765,1041.638076227309
17766,1041.638076227309
17767,1041.638076227309
17768,1041.638076227309
17769,1041.638076227309
17770,1041.638076227309
17771,1041.638076227309
17772,1041.638076227309
17773,1041.638076227309
17774,1041.638076227309
17775,1041.638076227309
17776,1041.638076227309
17777,1041.638076227309
17778,1041.638076227309
17779,1041.638076227309
17780,1041.638076227309
17781,1041.638076227309
17782,1041.638076227309
17783,1041.638076227309
17784,1041.638076227309
17785,1041.638076227309
17786,1041.638076227309
17787,1041.638076227309
17788,1041.638076227309
17789,1041.638076227309
17790,1041.638076227309
17791,1041.638076227309
17792,1041.638076227309
17793,1041.638076227309
17794,1041.638076227309
17795,1041.638076227309
17796,1041.638076227309
17797,1041.638076227309
17798,1041.638076227309
17799,1041.638076227309
17800,1041.638076227309
17801,1041.638076227309
17802,1041.638076227309
17803,1041.638076227309
17804,837.874659400545
17805,837.874659400545
17806,837.874659400545
17807,837.874659400545
17808,837.874659400545
17809,837.874659400545
17810,837.874659400545
17811,837.874659400545
17812,837.874659400545
17813,837.874659400545
17814,837.874659400545
17815,837.874659400545
17816,837.874659400545
17817,837.874659400545
17818,837.874659400545
17819,837.874659400545
17820,837.874659400545
17821,837.874659400545
17822,837.874659400545
17823,837.874659400545
17824,837.874659400545
17825,837.874659400545
17826,837.874659400545
17827,837.874659400545
17828,837.874659400545
17829,837.874659400545
17830,837.874659400545
17831,837.874659400545
17832,837.874659400545
17833,837.874659400545
17834,837.874659400545
17835,837.874659400545
17836,837.874659400545
17837,837.874659400545
17838,837.874659400545
17839,837.874659400545
17840,837.874659400545
17841,837.874659400545
17842,837.874659400545
17843,837.874659400545
17844,837.874659400545
17845,837.874659400545
17846,837.874659400545
17847,837.874659400545
17848,837.874659400545
17849,837.874659400545
17850,837.874659400545
17851,837.874659400545
17852,837.874659400545
17853,837.874659400545
17854,837.874659400545
17855,837.874659400545
17856,837.874659400545
17857,837.874659400545
17858,837.874659400545
17859,837.874659400545
17860,837.874659400545
17861,837.874659400545
17862,837.874659400545
17863,837.874659400545
17864,837.874659400545
17865,837.874659400545
17866,837.874659400545
17867,837.874659400545
17868,837.874659400545
17869,837.874659400545
17870,837.874659400545
17871,837.874659400545
17872,837.874659400545
17873,837.874659400545
17874,837.874659400545
17875,837.874659400545
17876,837.874659400545
17877,837.874659400545
17878,837.874659400545
17879,837.874659400545
17880,837.874659400545
17881,837.874659400545
17882,837.874659400545
17883,837.874659400545
17884,837.874659400545
17885,837.874659400545
17886,837.874659400545
17887,837.874659400545
17888,837.874659400545
17889,837.874659400545
17890,837.874659400545
17891,837.874659400545
17892,837.874659400545
17893,837.874659400545
17894,837.874659400545
17895,837.874659400545
17896,1397.8681120144531
17897,1397.8681120144531
17898,1397.8681120144531
17899,1397.8681120144531
17900,1397.8681120144531
17901,1397.8681120144531
17902,1397.8681120144531
17903,1397.8681120144531
17904,1397.8681120144531
17905,1397.8681120144531
17906,1397.8681120144531
17907,1397.8681120144531
17908,1397.8681120144531
17909,1397.8681120144531
17910,1397.8681120144531
17911,1397.8681120144531
17912,1397.8681120144531
17913,1397.8681120144531
17914,1397.8681120144531
17915,1397.8681120144531
17916,1397.8681120144531
17917,1397.8681120144531
17918,1397.8681120144531
17919,1397.8681120144531
17920,1397.8681120144531
17921,1397.8681120144531
17922,1397.8681120144531
17923,1397.8681120144531
17924,1397.8681120144531
17925,1397.8681120144531
17926,1397.8681120144531
17927,1397.8681120144531
17928,1397.8681120144531
17929,1397.8681120144531
17930,1397.8681120144531
17931,1397.8681120144531
17932,1397.8681120144531
17933,1397.8681120144531
17934,1397.8681120144531
17935,1397.8681120144531
17936,1397.8681120144531
17937,1397.8681120144531
17938,1397.8681120144531
17939,1397.8681120144531
17940,1397.8681120144531
17941,1397.8681120144531
17942,1397.8681120144531
17943,1397.8681120144531
17944,1397.8681120144531
17945,1397.8681120144531
17946,1397.8681120144531
17947,1397.8681120144531
17948,1397.8681120144531
17949,1397.8681120144531
17950,1397.8681120144531
17951,1397.8681120144531
17952,1397.8681120144531
17953,1397.8681120144531
17954,1397.8681120144531
17955,1397.8681120144531
17956,1397.8681120144531
17957,1397.8681120144531
17958,1397.8681120144531
17959,1397.8681120144531
17960,1397.8681120144531
17961,1397.8681120144531
17962,1397.8681120144531
17963,1397.8681120144531
17964,1397.8681120144531
17965,1397.8681120144531
17966,1397.8681120144531
17967,1397.8681120144531
17968,1397.8681120144531
17969,1397.8681120144531
17970,1397.8681120144531
17971,1397.8681120144531
17972,1397.8681120144531
17973,1397.8681120144531
17974,1397.8681120144531
17975,1397.8681120144531
17976,1397.8681120144531
17977,1397.8681120144531
17978,1397.8681120144531
17979,1397.8681120144531
17980,1397.8681120144531
17981,1397.8681120144531
17982,1397.8681120144531
17983,1397.8681120144531
17984,1397.8681120144531
17985,1397.8681120144531
17986,1360.625106166129
17987,1360.625106166129
17988,1360.625106166129
17989,1360.625106166129
17990,1360.625106166129
17991,1360.625106166129
17992,1360.625106166129
17993,1360.625106166129
17994,1360.625106166129
17995,1360.625106166129
17996,1360.625106166129
17997,1360.625106166129
17998,1360.625106166129
17999,1360.625106166129
18000,1360.625106166129
18001,1360.625106166129
18002,1360.625106166129
18003,1360.625106166129
18004,1360.625106166129
18005,1360.625106166129
18006,1360.625106166129
18007,1360.625106166129
18008,1360.625106166129
18009,1360.625106166129
18010,1360.625106166129
18011,1360.625106166129
18012,1360.625106166129
18013,1360.625106166129
18014,1360.625106166129
18015,1360.625106166129
18016,1360.625106166129
18017,1360.625106166129
18018,1360.625106166129
18019,1360.625106166129
18020,1360.625106166129
18021,1360.625106166129
18022,1360.625106166129
18023,1360.625106166129
18024,1360.625106166129
18025,1360.625106166129
18026,1360.625106166129
18027,1360.625106166129
18028,1360.625106166129
18029,1360.625106166129
18030,1360.625106166129
18031,1360.625106166129
18032,1360.625106166129
18033,1360.625106166129
18034,1360.625106166129
18035,1360.625106166129
18036,1360.625106166129
18037,1360.625106166129
18038,1360.625106166129
18039,1360.625106166129
18040,1360.625106166129
18041,1360.625106166129
18042,1360.625106166129
18043,1360.625106166129
18044,1360.625106166129
18045,1360.625106166129
18046,1360.625106166129
18047,1360.625106166129
18048,1360.625106166129
18049,1360.625106166129
18050,1360.625106166129
18051,1360.625106166129
18052,1360.625106166129
18053,1360.625106166129
18054,1360.625106166129
18055,1360.625106166129
18056,1360.625106166129
18057,1360.625106166129
18058,1360.625106166129
18059,1360.625106166129
18060,1360.625106166129
18061,1360.625106166129
18062,1360.625106166129
18063,1360.625106166129
18064,1360.625106166129
18065,1360.625106166129
18066,1360.625106166129
18067,1360.625106166129
18068,1360.625106166129
18069,1360.625106166129
18070,1360.625106166129
18071,1360.625106166129
18072,1360.625106166129
18073,1360.625106166129
18074,1360.625106166129
18075,1360.625106166129
18076,1360.625106166129
18077,1131.0454323400097
18078,1131.0454323400097
18079,1131.0454323400097
18080,1131.0454323400097
18081,1131.0454323400097
18082,1131.0454323400097
18083,1131.0454323400097
18084,1131.0454323400097
18085,1131.0454323400097
18086,1131.0454323400097
18087,1131.0454323400097
18088,1131.0454323400097
18089,1131.0454323400097
18090,1131.0454323400097
18091,1131.0454323400097
18092,1131.0454323400097
18093,1131.0454323400097
18094,1131.0454323400097
18095,1131.0454323400097
18096,1131.0454323400097
18097,1131.0454323400097
18098,1131.0454323400097
18099,1131.0454323400097
18100,1131.0454323400097
18101,1131.0454323400097
18102,1131.0454323400097
18103,1131.0454323400097
18104,1131.0454323400097
18105,1131.0454323400097
18106,1131.0454323400097
18107,1131.0454323400097
18108,1131.0454323400097
18109,1131.0454323400097
18110,1131.0454323400097
18111,1131.0454323400097
18112,1131.0454323400097
18113,1131.0454323400097
18114,1131.0454323400097
18115,1131.0454323400097
18116,1131.0454323400097
18117,1131.0454323400097
18118,1131.0454323400097
18119,1131.0454323400097
18120,1131.0454323400097
18121,1131.0454323400097
18122,1131.0454323400097
18123,1131.0454323400097
18124,1131.0454323400097
18125,1131.0454323400097
18126,1131.0454323400097
18127,1131.0454323400097
18128,1131.0454323400097
18129,1131.0454323400097
18130,1131.0454323400097
18131,1131.0454323400097
18132,1131.0454323400097
18133,1131.0454323400097
18134,1131.0454323400097
18135,1131.0454323400097
18136,1131.0454323400097
18137,1131.0454323400097
18138,1131.0454323400097
18139,1131.0454323400097
18140,1131.0454323400097
18141,1131.0454323400097
18142,1131.0454323400097
18143,1131.0454323400097
18144,1131.0454323400097
18145,1131.0454323400097
18146,1131.0454323400097
18147,1131.0454323400097
18148,1131.0454323400097
18149,1131.0454323400097
18150,1131.0454323400097
18151,1131.0454323400097
18152,1131.0454323400097
18153,1131.0454323400097
18154,1131.0454323400097
18155,1131.0454323400097
18156,1131.0454323400097
18157,1131.0454323400097
18158,1131.0454323400097
18159,1131.0454323400097
18160,1131.0454323400097
18161,1131.0454323400097
18162,1131.0454323400097
18163,1131.0454323400097
18164,1131.0454323400097
18165,1131.0454323400097
18166,1131.0454323400097
18167,1131.0454323400097
18168,1131.0454323400097
18169,1300.0755857898714
18170,1300.0755857898714
18171,1300.0755857898714
18172,1300.0755857898714
18173,1300.0755857898714
18174,1300.0755857898714
18175,1300.0755857898714
18176,1300.0755857898714
18177,1300.0755857898714
18178,1300.0755857898714
18179,1300.0755857898714
18180,1300.0755857898714
18181,1300.0755857898714
18182,1300.0755857898714
18183,1300.0755857898714
18184,1300.0755857898714
18185,1300.0755857898714
18186,1300.0755857898714
18187,1300.0755857898714
18188,1300.0755857898714
18189,1300.0755857898714
18190,1300.0755857898714
18191,1300.0755857898714
18192,1300.0755857898714
18193,1300.0755857898714
18194,1300.0755857898714
18195,1300.0755857898714
18196,1300.0755857898714
18197,1300.0755857898714
18198,1300.0755857898714
18199,1300.0755857898714
18200,1300.0755857898714
18201,1300.0755857898714
18202,1300.0755857898714
18203,1300.0755857898714
18204,1300.0755857898714
18205,1300.0755857898714
18206,1300.0755857898714
18207,1300.0755857898714
18208,1300.0755857898714
18209,1300.0755857898714
18210,1300.0755857898714
18211,1300.0755857898714
18212,1300.0755857898714
18213,1300.0755857898714
18214,1300.0755857898714
18215,1300.0755857898714
18216,1300.0755857898714
18217,1300.0755857898714
18218,1300.0755857898714
18219,1300.0755857898714
18220,1300.0755857898714
18221,1300.0755857898714
18222,1300.0755857898714
18223,1300.0755857898714
18224,1300.0755857898714
18225,1300.0755857898714
18226,1300.0755857898714
18227,1300.0755857898714
18228,1300.0755857898714
18229,1300.0755857898714
18230,1300.0755857898714
18231,1300.0755857898714
18232,1300.0755857898714
18233,1300.0755857898714
18234,1300.0755857898714
18235,1300.0755857898714
18236,1300.0755857898714
18237,1300.0755857898714
18238,1300.0755857898714
18239,1300.0755857898714
18240,1300.0755857898714
18241,1300.0755857898714
18242,1300.0755857898714
18243,1300.0755857898714
18244,1300.0755857898714
18245,1300.0755857898714
18246,1300.0755857898714
18247,1300.0755857898714
18248,1300.0755857898714
18249,1300.0755857898714
18250,1300.0755857898714
18251,1300.0755857898714
18252,1300.0755857898714
18253,1300.0755857898714
18254,1300.0755857898714
18255,1300.0755857898714
18256,1300.0755857898714
18257,1300.0755857898714
18258,1300.0755857898714
18259,1300.0755857898714
18260,1300.0755857898714
18261,1217.8890876565292
18262,1217.8890876565292
18263,1217.8890876565292
18264,1217.8890876565292
18265,1217.8890876565292
18266,1217.8890876565292
18267,1217.8890876565292
18268,1217.8890876565292
18269,1217.8890876565292
18270,1217.8890876565292
18271,1217.8890876565292
18272,1217.8890876565292
18273,1217.8890876565292
18274,1217.8890876565292
18275,1217.8890876565292
18276,1217.8890876565292
18277,1217.8890876565292
18278,1217.8890876565292
18279,1217.8890876565292
18280,1217.8890876565292
18281,1217.8890876565292
18282,1217.8890876565292
18283,1217.8890876565292
18284,1217.8890876565292
18285,1217.8890876565292
18286,1217.8890876565292
18287,1217.8890876565292
18288,1217.8890876565292
18289,1217.8890876565292
18290,1217.8890876565292
18291,1217.8890876565292
18292,1217.8890876565292
18293,1217.8890876565292
18294,1217.8890876565292
18295,1217.8890876565292
18296,1217.8890876565292
18297,1217.8890876565292
18298,1217.8890876565292
18299,1217.8890876565292
18300,1217.8890876565292
18301,1217.8890876565292
18302,1217.8890876565292
18303,1217.8890876565292
18304,1217.8890876565292
18305,1217.8890876565292
18306,1217.8890876565292
18307,1217.8890876565292
18308,1217.8890876565292
18309,1217.8890876565292
18310,1217.8890876565292
18311,1217.8890876565292
18312,1217.8890876565292
18313,1217.8890876565292
18314,1217.8890876565292
18315,1217.8890876565292
18316,1217.8890876565292
18317,1217.8890876565292
18318,1217.8890876565292
18319,1217.8890876565292
18320,1217.8890876565292
18321,1217.8890876565292
18322,1217.8890876565292
18323,1217.8890876565292
18324,1217.8890876565292
18325,1217.8890876565292
18326,1217.8890876565292
18327,1217.8890876565292
18328,1217.8890876565292
18329,1217.8890876565292
18330,1217.8890876565292
18331,1217.8890876565292
18332,1217.8890876565292
18333,1217.8890876565292
18334,1217.8890876565292
18335,1217.8890876565292
18336,1217.8890876565292
18337,1217.8890876565292
18338,1217.8890876565292
18339,1217.8890876565292
18340,1217.8890876565292
18341,1217.8890876565292
18342,1217.8890876565292
18343,1217.8890876565292
18344,1217.8890876565292
18345,1217.8890876565292
18346,1217.8890876565292
18347,1217.8890876565292
18348,1217.8890876565292
18349,1217.8890876565292
18350,1217.8890876565292
18351,1217.8890876565292
18352,1096.042471042471
18353,1096.042471042471
18354,1096.042471042471
18355,1096.042471042471
18356,1096.042471042471
18357,1096.042471042471
18358,1096.042471042471
18359,1096.042471042471
18360,1096.042471042471
18361,1096.042471042471
18362,1096.042471042471
18363,1096.042471042471
18364,1096.042471042471
18365,1096.042471042471
18366,1096.042471042471
18367,1096.042471042471
18368,1096.042471042471
18369,1096.042471042471
18370,1096.042471042471
18371,1096.042471042471
18372,1096.042471042471
18373,1096.042471042471
18374,1096.042471042471
18375,1096.042471042471
18376,1096.042471042471
18377,1096.042471042471
18378,1096.042471042471
18379,1096.042471042471
18380,1096.042471042471
18381,1096.042471042471
18382,1096.042471042471
18383,1096.042471042471
18384,1096.042471042471
18385,1096.042471042471
18386,1096.042471042471
18387,1096.042471042471
18388,1096.042471042471
18389,1096.042471042471
18390,1096.042471042471
18391,1096.042471042471
18392,1096.042471042471
18393,1096.042471042471
18394,1096.042471042471
18395,1096.042471042471
18396,1096.042471042471
18397,1096.042471042471
18398,1096.042471042471
18399,1096.042471042471
18400,1096.042471042471
18401,1096.042471042471
18402,1096.042471042471
18403,1096.042471042471
18404,1096.042471042471
18405,1096.042471042471
18406,1096.042471042471
18407,1096.042471042471
18408,1096.042471042471
18409,1096.042471042471
18410,1096.042471042471
18411,1096.042471042471
18412,1096.042471042471
18413,1096.042471042471
18414,1096.042471042471
18415,1096.042471042471
18416,1096.042471042471
18417,1096.042471042471
18418,1096.042471042471
18419,1096.042471042471
18420,1096.042471042471
18421,1096.042471042471
18422,1096.042471042471
18423,1096.042471042471
18424,1096.042471042471
18425,1096.042471042471
18426,1096.042471042471
18427,1096.042471042471
18428,1096.042471042471
18429,1096.042471042471
18430,1096.042471042471
18431,1096.042471042471
18432,1096.042471042471
18433,1096.042471042471
18434,1096.042471042471
18435,1096.042471042471
18436,1096.042471042471
18437,1096.042471042471
18438,1096.042471042471
18439,1096.042471042471
18440,1096.042471042471
18441,1096.042471042471
18442,1096.042471042471
18443,1028.3297915111134
18444,1028.3297915111134
18445,1028.3297915111134
18446,1028.3297915111134
18447,1028.3297915111134
18448,1028.3297915111134
18449,1028.3297915111134
18450,1028.3297915111134
18451,1028.3297915111134
18452,1028.3297915111134
18453,1028.3297915111134
18454,1028.3297915111134
18455,1028.3297915111134
18456,1028.3297915111134
18457,1028.3297915111134
18458,1028.3297915111134
18459,1028.3297915111134
18460,1028.3297915111134
18461,1028.3297915111134
18462,1028.3297915111134
18463,1028.3297915111134
18464,1028.3297915111134
18465,1028.3297915111134
18466,1028.3297915111134
18467,1028.3297915111134
18468,1028.3297915111134
18469,1028.3297915111134
18470,1028.3297915111134
18471,1028.3297915111134
18472,1028.3297915111134
18473,1028.3297915111134
18474,1028.3297915111134
18475,1028.3297915111134
18476,1028.3297915111134
18477,1028.3297915111134
18478,1028.3297915111134
18479,1028.3297915111134
18480,1028.3297915111134
18481,1028.3297915111134
18482,1028.3297915111134
18483,1028.3297915111134
18484,1028.3297915111134
18485,1028.3297915111134
18486,1028.3297915111134
18487,1028.3297915111134
18488,1028.3297915111134
18489,1028.3297915111134
18490,1028.3297915111134
18491,1028.3297915111134
18492,1028.3297915111134
18493,1028.3297915111134
18494,1028.3297915111134
18495,1028.3297915111134
18496,1028.3297915111134
18497,1028.3297915111134
18498,1028.3297915111134
18499,1028.3297915111134
18500,1028.3297915111134
18501,1028.3297915111134
18502,1028.3297915111134
18503,1028.3297915111134
18504,1028.3297915111134
18505,1028.3297915111134
18506,1028.3297915111134
18507,1028.3297915111134
18508,1028.3297915111134
18509,1028.3297915111134
18510,1028.3297915111134
18511,1028.3297915111134
18512,1028.3297915111134
18513,1028.3297915111134
18514,1028.3297915111134
18515,1028.3297915111134
18516,1028.3297915111134
18517,1028.3297915111134
18518,1028.3297915111134
18519,1028.3297915111134
18520,1028.3297915111134
18521,1028.3297915111134
18522,1028.3297915111134
18523,1028.3297915111134
18524,1028.3297915111134
18525,1028.3297915111134
18526,1028.3297915111134
18527,1028.3297915111134
18528,1028.3297915111134
18529,1028.3297915111134
18530,1028.3297915111134
18531,1028.3297915111134
18532,1028.3297915111134
18533,1028.3297915111134
18534,1028.3297915111134
18535,973.7399407030921
18536,973.7399407030921
18537,973.7399407030921
18538,973.7399407030921
18539,973.7399407030921
18540,973.7399407030921
18541,973.7399407030921
18542,973.7399407030921
18543,973.7399407030921
18544,973.7399407030921
18545,973.7399407030921
18546,973.7399407030921
18547,973.7399407030921
18548,973.7399407030921
18549,973.7399407030921
18550,973.7399407030921
18551,973.7399407030921
18552,973.7399407030921
18553,973.7399407030921
18554,973.7399407030921
18555,973.7399407030921
18556,973.7399407030921
18557,973.7399407030921
18558,973.7399407030921
18559,973.7399407030921
18560,973.7399407030921
18561,973.7399407030921
18562,973.7399407030921
18563,973.7399407030921
18564,973.7399407030921
18565,973.7399407030921
18566,973.7399407030921
18567,973.7399407030921
18568,973.7399407030921
18569,973.7399407030921
18570,973.7399407030921
18571,973.7399407030921
18572,973.7399407030921
18573,973.7399407030921
18574,973.7399407030921
18575,973.7399407030921
18576,973.7399407030921
18577,973.7399407030921
18578,973.7399407030921
18579,973.7399407030921
18580,973.7399407030921
18581,973.7399407030921
18582,973.7399407030921
18583,973.7399407030921
18584,973.7399407030921
18585,973.7399407030921
18586,973.7399407030921
18587,973.7399407030921
18588,973.7399407030921
18589,973.7399407030921
18590,973.7399407030921
18591,973.7399407030921
18592,973.7399407030921
18593,973.7399407030921
18594,973.7399407030921
18595,973.7399407030921
18596,973.7399407030921
18597,973.7399407030921
18598,973.7399407030921
18599,973.7399407030921
18600,973.7399407030921
18601,973.7399407030921
18602,973.7399407030921
18603,973.7399407030921
18604,973.7399407030921
18605,973.7399407030921
18606,973.7399407030921
18607,973.7399407030921
18608,973.7399407030921
18609,973.7399407030921
18610,973.7399407030921
18611,973.7399407030921
18612,973.7399407030921
18613,973.7399407030921
18614,973.7399407030921
18615,973.7399407030921
18616,973.7399407030921
18617,973.7399407030921
18618,973.7399407030921
18619,973.7399407030921
18620,973.7399407030921
18621,973.7399407030921
18622,973.7399407030921
18623,973.7399407030921
18624,973.7399407030921
18625,973.7399407030921
18626,973.7399407030921
18627,983.5387366487843
18628,983.5387366487843
18629,983.5387366487843
18630,983.5387366487843
18631,983.5387366487843
18632,983.5387366487843
18633,983.5387366487843
18634,983.5387366487843
18635,983.5387366487843
18636,983.5387366487843
18637,983.5387366487843
18638,983.5387366487843
18639,983.5387366487843
18640,983.5387366487843
18641,983.5387366487843
18642,983.5387366487843
18643,983.5387366487843
18644,983.5387366487843
18645,983.5387366487843
18646,983.5387366487843
18647,983.5387366487843
18648,983.5387366487843
18649,983.5387366487843
18650,983.5387366487843
18651,983.5387366487843
18652,983.5387366487843
18653,983.5387366487843
18654,983.5387366487843
18655,983.5387366487843
18656,983.5387366487843
18657,983.5387366487843
18658,983.5387366487843
18659,983.5387366487843
18660,983.5387366487843
18661,983.5387366487843
18662,983.5387366487843
18663,983.5387366487843
18664,983.5387366487843
18665,983.5387366487843
18666,983.5387366487843
18667,983.5387366487843
18668,983.5387366487843
18669,983.5387366487843
18670,983.5387366487843
18671,983.5387366487843
18672,983.5387366487843
18673,983.5387366487843
18674,983.5387366487843
18675,983.5387366487843
18676,983.5387366487843
18677,983.5387366487843
18678,983.5387366487843
18679,983.5387366487843
18680,983.5387366487843
18681,983.5387366487843
18682,983.5387366487843
18683,983.5387366487843
18684,983.5387366487843
18685,983.5387366487843
18686,983.5387366487843
18687,983.5387366487843
18688,983.5387366487843
18689,983.5387366487843
18690,983.5387366487843
18691,983.5387366487843
18692,983.5387366487843
18693,983.5387366487843
18694,983.5387366487843
18695,983.5387366487843
18696,983.5387366487843
18697,983.5387366487843
18698,983.5387366487843
18699,983.5387366487843
18700,983.5387366487843
18701,983.5387366487843
18702,983.5387366487843
18703,983.5387366487843
18704,983.5387366487843
18705,983.5387366487843
18706,983.5387366487843
18707,983.5387366487843
18708,983.5387366487843
18709,983.5387366487843
18710,983.5387366487843
18711,983.5387366487843
18712,983.5387366487843
18713,983.5387366487843
18714,983.5387366487843
18715,983.5387366487843
18716,983.5387366487843
18717,923.7326868429944
18718,923.7326868429944
18719,923.7326868429944
18720,923.7326868429944
18721,923.7326868429944
18722,923.7326868429944
18723,923.7326868429944
18724,923.7326868429944
18725,923.7326868429944
18726,923.7326868429944
18727,923.7326868429944
18728,923.7326868429944
18729,923.7326868429944
18730,923.7326868429944
18731,923.7326868429944
18732,923.7326868429944
18733,923.7326868429944
18734,923.7326868429944
18735,923.7326868429944
18736,923.7326868429944
18737,923.7326868429944
18738,923.7326868429944
18739,923.7326868429944
18740,923.7326868429944
18741,923.7326868429944
18742,923.7326868429944
18743,923.7326868429944
18744,923.7326868429944
18745,923.7326868429944
18746,923.7326868429944
18747,923.7326868429944
18748,923.7326868429944
18749,923.7326868429944
18750,923.7326868429944
18751,923.7326868429944
18752,923.7326868429944
18753,923.7326868429944
18754,923.7326868429944
18755,923.7326868429944
18756,923.7326868429944
18757,923.7326868429944
18758,923.7326868429944
18759,923.7326868429944
18760,923.7326868429944
18761,923.7326868429944
18762,923.7326868429944
18763,923.7326868429944
18764,923.7326868429944
18765,923.7326868429944
18766,923.7326868429944
18767,923.7326868429944
18768,923.7326868429944
18769,923.7326868429944
18770,923.7326868429944
18771,923.7326868429944
18772,923.7326868429944
18773,923.7326868429944
18774,923.7326868429944
18775,923.7326868429944
18776,923.7326868429944
18777,923.7326868429944
18778,923.7326868429944
18779,923.7326868429944
18780,923.7326868429944
18781,923.7326868429944
18782,923.7326868429944
18783,923.7326868429944
18784,923.7326868429944
18785,923.7326868429944
18786,923.7326868429944
18787,923.7326868429944
18788,923.7326868429944
18789,923.7326868429944
18790,923.7326868429944
18791,923.7326868429944
18792,923.7326868429944
18793,923.7326868429944
18794,923.7326868429944
18795,923.7326868429944
18796,923.7326868429944
18797,923.7326868429944
18798,923.7326868429944
18799,923.7326868429944
18800,923.7326868429944
18801,923.7326868429944
18802,923.7326868429944
18803,923.7326868429944
18804,923.7326868429944
18805,923.7326868429944
18806,923.7326868429944
18807,923.7326868429944
18808,920.6669051727765
18809,920.6669051727765
18810,920.6669051727765
18811,920.6669051727765
18812,920.6669051727765
18813,920.6669051727765
18814,920.6669051727765
18815,920.6669051727765
18816,920.6669051727765
18817,920.6669051727765
18818,920.6669051727765
18819,920.6669051727765
18820,920.6669051727765
18821,920.6669051727765
18822,920.6669051727765
18823,920.6669051727765
18824,920.6669051727765
18825,920.6669051727765
18826,920.6669051727765
18827,920.6669051727765
18828,920.6669051727765
18829,920.6669051727765
18830,920.6669051727765
18831,920.6669051727765
18832,920.6669051727765
18833,920.6669051727765
18834,920.6669051727765
18835,920.6669051727765
18836,920.6669051727765
18837,920.6669051727765
18838,920.6669051727765
18839,920.6669051727765
18840,920.6669051727765
18841,920.6669051727765
18842,920.6669051727765
18843,920.6669051727765
18844,920.6669051727765
18845,920.6669051727765
18846,920.6669051727765
18847,920.6669051727765
18848,920.6669051727765
18849,920.6669051727765
18850,920.6669051727765
18851,920.6669051727765
18852,920.6669051727765
18853,920.6669051727765
18854,920.6669051727765
18855,920.6669051727765
18856,920.6669051727765
18857,920.6669051727765
18858,920.6669051727765
18859,920.6669051727765
18860,920.6669051727765
18861,920.6669051727765
18862,920.6669051727765
18863,920.6669051727765
18864,920.6669051727765
18865,920.6669051727765
18866,920.6669051727765
18867,920.6669051727765
18868,920.6669051727765
18869,920.6669051727765
18870,920.6669051727765
18871,920.6669051727765
18872,920.6669051727765
18873,920.6669051727765
18874,920.6669051727765
18875,920.6669051727765
18876,920.6669051727765
18877,920.6669051727765
18878,920.6669051727765
18879,920.6669051727765
18880,920.6669051727765
18881,920.6669051727765
18882,920.6669051727765
18883,920.6669051727765
18884,920.6669051727765
18885,920.6669051727765
18886,920.6669051727765
18887,920.6669051727765
18888,920.6669051727765
18889,920.6669051727765
18890,920.6669051727765
18891,920.6669051727765
18892,920.6669051727765
18893,920.6669051727765
18894,920.6669051727765
18895,920.6669051727765
18896,920.6669051727765
18897,920.6669051727765
18898,920.6669051727765
18899,920.6669051727765
18900,652.1060842433697
18901,652.1060842433697
18902,652.1060842433697
18903,652.1060842433697
18904,652.1060842433697
18905,652.1060842433697
18906,652.1060842433697
18907,652.1060842433697
18908,652.1060842433697
18909,652.1060842433697
18910,652.1060842433697
18911,652.1060842433697
18912,652.1060842433697
18913,652.1060842433697
18914,652.1060842433697
18915,652.1060842433697
18916,652.1060842433697
18917,652.1060842433697
18918,652.1060842433697
18919,652.1060842433697
18920,652.1060842433697
18921,652.1060842433697
18922,652.1060842433697
18923,652.1060842433697
18924,652.1060842433697
18925,652.1060842433697
18926,652.1060842433697
18927,652.1060842433697
18928,652.1060842433697
18929,652.1060842433697
18930,652.1060842433697
18931,652.1060842433697
18932,652.1060842433697
18933,652.1060842433697
18934,652.1060842433697
18935,652.1060842433697
18936,652.1060842433697
18937,652.1060842433697
18938,652.1060842433697
18939,652.1060842433697
18940,652.1060842433697
18941,652.1060842433697
18942,652.1060842433697
18943,652.1060842433697
