,DGNOXTCH Index_ratio
18435,-3069.212410501196
18436,-3069.212410501196
18437,-3069.212410501196
18438,-3069.212410501196
18439,-3069.212410501196
18440,-3069.212410501196
18441,-3069.212410501196
18442,-3069.212410501196
18443,146.90817499492843
18444,146.90817499492843
18445,146.90817499492843
18446,146.90817499492843
18447,146.90817499492843
18448,146.90817499492843
18449,146.90817499492843
18450,146.90817499492843
18451,146.90817499492843
18452,146.90817499492843
18453,146.90817499492843
18454,146.90817499492843
18455,146.90817499492843
18456,146.90817499492843
18457,146.90817499492843
18458,146.90817499492843
18459,146.90817499492843
18460,146.90817499492843
18461,146.90817499492843
18462,146.90817499492843
18463,146.90817499492843
18464,146.90817499492843
18465,146.90817499492843
18466,146.90817499492843
18467,146.90817499492843
18468,146.90817499492843
18469,146.90817499492843
18470,146.90817499492843
18471,146.90817499492843
18472,146.90817499492843
18473,146.90817499492843
18474,146.90817499492843
18475,146.90817499492843
18476,146.90817499492843
18477,146.90817499492843
18478,146.90817499492843
18479,146.90817499492843
18480,146.90817499492843
18481,146.90817499492843
18482,146.90817499492843
18483,146.90817499492843
18484,146.90817499492843
18485,146.90817499492843
18486,146.90817499492843
18487,146.90817499492843
18488,146.90817499492843
18489,146.90817499492843
18490,146.90817499492843
18491,146.90817499492843
18492,146.90817499492843
18493,146.90817499492843
18494,146.90817499492843
18495,146.90817499492843
18496,146.90817499492843
18497,146.90817499492843
18498,146.90817499492843
18499,146.90817499492843
18500,146.90817499492843
18501,146.90817499492843
18502,146.90817499492843
18503,146.90817499492843
18504,146.90817499492843
18505,146.90817499492843
18506,146.90817499492843
18507,146.90817499492843
18508,146.90817499492843
18509,146.90817499492843
18510,146.90817499492843
18511,146.90817499492843
18512,146.90817499492843
18513,146.90817499492843
18514,146.90817499492843
18515,146.90817499492843
18516,146.90817499492843
18517,146.90817499492843
18518,146.90817499492843
18519,146.90817499492843
18520,146.90817499492843
18521,146.90817499492843
18522,146.90817499492843
18523,146.90817499492843
18524,146.90817499492843
18525,146.90817499492843
18526,146.90817499492843
18527,146.90817499492843
18528,146.90817499492843
18529,146.90817499492843
18530,146.90817499492843
18531,146.90817499492843
18532,146.90817499492843
18533,146.90817499492843
18534,146.90817499492843
18535,-3057.5916230366524
18536,-3057.5916230366524
18537,-3057.5916230366524
18538,-3057.5916230366524
18539,-3057.5916230366524
18540,-3057.5916230366524
18541,-3057.5916230366524
18542,-3057.5916230366524
18543,-3057.5916230366524
18544,-3057.5916230366524
18545,-3057.5916230366524
18546,-3057.5916230366524
18547,-3057.5916230366524
18548,-3057.5916230366524
18549,-3057.5916230366524
18550,-3057.5916230366524
18551,-3057.5916230366524
18552,-3057.5916230366524
18553,-3057.5916230366524
18554,-3057.5916230366524
18555,-3057.5916230366524
18556,-3057.5916230366524
18557,-3057.5916230366524
18558,-3057.5916230366524
18559,-3057.5916230366524
18560,-3057.5916230366524
18561,-3057.5916230366524
18562,-3057.5916230366524
18563,-3057.5916230366524
18564,-3057.5916230366524
18565,-3057.5916230366524
18566,-3057.5916230366524
18567,-3057.5916230366524
18568,-3057.5916230366524
18569,-3057.5916230366524
18570,-3057.5916230366524
18571,-3057.5916230366524
18572,-3057.5916230366524
18573,-3057.5916230366524
18574,-3057.5916230366524
18575,-3057.5916230366524
18576,-3057.5916230366524
18577,-3057.5916230366524
18578,-3057.5916230366524
18579,-3057.5916230366524
18580,-3057.5916230366524
18581,-3057.5916230366524
18582,-3057.5916230366524
18583,-3057.5916230366524
18584,-3057.5916230366524
18585,-3057.5916230366524
18586,-3057.5916230366524
18587,-3057.5916230366524
18588,-3057.5916230366524
18589,-3057.5916230366524
18590,-3057.5916230366524
18591,-3057.5916230366524
18592,-3057.5916230366524
18593,-3057.5916230366524
18594,-3057.5916230366524
18595,-3057.5916230366524
18596,-3057.5916230366524
18597,-3057.5916230366524
18598,-3057.5916230366524
18599,-3057.5916230366524
18600,-3057.5916230366524
18601,-3057.5916230366524
18602,-3057.5916230366524
18603,-3057.5916230366524
18604,-3057.5916230366524
18605,-3057.5916230366524
18606,-3057.5916230366524
18607,-3057.5916230366524
18608,-3057.5916230366524
18609,-3057.5916230366524
18610,-3057.5916230366524
18611,-3057.5916230366524
18612,-3057.5916230366524
18613,-3057.5916230366524
18614,-3057.5916230366524
18615,-3057.5916230366524
18616,-3057.5916230366524
18617,-3057.5916230366524
18618,-3057.5916230366524
18619,-3057.5916230366524
18620,-3057.5916230366524
18621,-3057.5916230366524
18622,-3057.5916230366524
18623,-3057.5916230366524
18624,-3057.5916230366524
18625,-3057.5916230366524
18626,-3057.5916230366524
18627,1771.3850837138511
18628,1771.3850837138511
18629,1771.3850837138511
18630,1771.3850837138511
18631,1771.3850837138511
18632,1771.3850837138511
18633,1771.3850837138511
18634,1771.3850837138511
18635,1771.3850837138511
18636,1771.3850837138511
18637,1771.3850837138511
18638,1771.3850837138511
18639,1771.3850837138511
18640,1771.3850837138511
18641,1771.3850837138511
18642,1771.3850837138511
18643,1771.3850837138511
18644,1771.3850837138511
18645,1771.3850837138511
18646,1771.3850837138511
18647,1771.3850837138511
18648,1771.3850837138511
18649,1771.3850837138511
18650,1771.3850837138511
18651,1771.3850837138511
18652,1771.3850837138511
18653,1771.3850837138511
18654,1771.3850837138511
18655,1771.3850837138511
18656,1771.3850837138511
18657,1771.3850837138511
18658,1771.3850837138511
18659,1771.3850837138511
18660,1771.3850837138511
18661,1771.3850837138511
18662,1771.3850837138511
18663,1771.3850837138511
18664,1771.3850837138511
18665,1771.3850837138511
18666,1771.3850837138511
18667,1771.3850837138511
18668,1771.3850837138511
18669,1771.3850837138511
18670,1771.3850837138511
18671,1771.3850837138511
18672,1771.3850837138511
18673,1771.3850837138511
18674,1771.3850837138511
18675,1771.3850837138511
18676,1771.3850837138511
18677,1771.3850837138511
18678,1771.3850837138511
18679,1771.3850837138511
18680,1771.3850837138511
18681,1771.3850837138511
18682,1771.3850837138511
18683,1771.3850837138511
18684,1771.3850837138511
18685,1771.3850837138511
18686,1771.3850837138511
18687,1771.3850837138511
18688,1771.3850837138511
18689,1771.3850837138511
18690,1771.3850837138511
18691,1771.3850837138511
18692,1771.3850837138511
18693,1771.3850837138511
18694,1771.3850837138511
18695,1771.3850837138511
18696,1771.3850837138511
18697,1771.3850837138511
18698,1771.3850837138511
18699,1771.3850837138511
18700,1771.3850837138511
18701,1771.3850837138511
18702,1771.3850837138511
18703,1771.3850837138511
18704,1771.3850837138511
18705,1771.3850837138511
18706,1771.3850837138511
18707,1771.3850837138511
18708,1771.3850837138511
18709,1771.3850837138511
18710,1771.3850837138511
18711,1771.3850837138511
18712,1771.3850837138511
18713,1771.3850837138511
18714,1771.3850837138511
18715,1771.3850837138511
18716,1771.3850837138511
18717,1116.0578551882902
18718,1116.0578551882902
18719,1116.0578551882902
18720,1116.0578551882902
18721,1116.0578551882902
18722,1116.0578551882902
18723,1116.0578551882902
18724,1116.0578551882902
18725,1116.0578551882902
18726,1116.0578551882902
18727,1116.0578551882902
18728,1116.0578551882902
18729,1116.0578551882902
18730,1116.0578551882902
18731,1116.0578551882902
18732,1116.0578551882902
18733,1116.0578551882902
18734,1116.0578551882902
18735,1116.0578551882902
18736,1116.0578551882902
18737,1116.0578551882902
18738,1116.0578551882902
18739,1116.0578551882902
18740,1116.0578551882902
18741,1116.0578551882902
18742,1116.0578551882902
18743,1116.0578551882902
18744,1116.0578551882902
18745,1116.0578551882902
18746,1116.0578551882902
18747,1116.0578551882902
18748,1116.0578551882902
18749,1116.0578551882902
18750,1116.0578551882902
18751,1116.0578551882902
18752,1116.0578551882902
18753,1116.0578551882902
18754,1116.0578551882902
18755,1116.0578551882902
18756,1116.0578551882902
18757,1116.0578551882902
18758,1116.0578551882902
18759,1116.0578551882902
18760,1116.0578551882902
18761,1116.0578551882902
18762,1116.0578551882902
18763,1116.0578551882902
18764,1116.0578551882902
18765,1116.0578551882902
18766,1116.0578551882902
18767,1116.0578551882902
18768,1116.0578551882902
18769,1116.0578551882902
18770,1116.0578551882902
18771,1116.0578551882902
18772,1116.0578551882902
18773,1116.0578551882902
18774,1116.0578551882902
18775,1116.0578551882902
18776,1116.0578551882902
18777,1116.0578551882902
18778,1116.0578551882902
18779,1116.0578551882902
18780,1116.0578551882902
18781,1116.0578551882902
18782,1116.0578551882902
18783,1116.0578551882902
18784,1116.0578551882902
18785,1116.0578551882902
18786,1116.0578551882902
18787,1116.0578551882902
18788,1116.0578551882902
18789,1116.0578551882902
18790,1116.0578551882902
18791,1116.0578551882902
18792,1116.0578551882902
18793,1116.0578551882902
18794,1116.0578551882902
18795,1116.0578551882902
18796,1116.0578551882902
18797,1116.0578551882902
18798,1116.0578551882902
18799,1116.0578551882902
18800,1116.0578551882902
18801,1116.0578551882902
18802,1116.0578551882902
18803,1116.0578551882902
18804,1116.0578551882902
18805,1116.0578551882902
18806,1116.0578551882902
18807,1116.0578551882902
18808,906.8472550064719
18809,906.8472550064719
18810,906.8472550064719
18811,906.8472550064719
18812,906.8472550064719
18813,906.8472550064719
18814,906.8472550064719
18815,906.8472550064719
18816,906.8472550064719
18817,906.8472550064719
18818,906.8472550064719
18819,906.8472550064719
18820,906.8472550064719
18821,906.8472550064719
18822,906.8472550064719
18823,906.8472550064719
18824,906.8472550064719
18825,906.8472550064719
18826,906.8472550064719
18827,906.8472550064719
18828,906.8472550064719
18829,906.8472550064719
18830,906.8472550064719
18831,906.8472550064719
18832,906.8472550064719
18833,906.8472550064719
18834,906.8472550064719
18835,906.8472550064719
18836,906.8472550064719
18837,906.8472550064719
18838,906.8472550064719
18839,906.8472550064719
18840,906.8472550064719
18841,906.8472550064719
18842,906.8472550064719
18843,906.8472550064719
18844,906.8472550064719
18845,906.8472550064719
18846,906.8472550064719
18847,906.8472550064719
18848,906.8472550064719
18849,906.8472550064719
18850,906.8472550064719
18851,906.8472550064719
18852,906.8472550064719
18853,906.8472550064719
18854,906.8472550064719
18855,906.8472550064719
18856,906.8472550064719
18857,906.8472550064719
18858,906.8472550064719
18859,906.8472550064719
18860,906.8472550064719
18861,906.8472550064719
18862,906.8472550064719
18863,906.8472550064719
18864,906.8472550064719
18865,906.8472550064719
18866,906.8472550064719
18867,906.8472550064719
18868,906.8472550064719
18869,906.8472550064719
18870,906.8472550064719
18871,906.8472550064719
18872,906.8472550064719
18873,906.8472550064719
18874,906.8472550064719
18875,906.8472550064719
18876,906.8472550064719
18877,906.8472550064719
18878,906.8472550064719
18879,906.8472550064719
18880,906.8472550064719
18881,906.8472550064719
18882,906.8472550064719
18883,906.8472550064719
18884,906.8472550064719
18885,906.8472550064719
18886,906.8472550064719
18887,906.8472550064719
18888,906.8472550064719
18889,906.8472550064719
18890,906.8472550064719
18891,906.8472550064719
18892,906.8472550064719
18893,906.8472550064719
18894,906.8472550064719
18895,906.8472550064719
18896,906.8472550064719
18897,906.8472550064719
18898,906.8472550064719
18899,906.8472550064719
18900,1119.388729703916
18901,1119.388729703916
18902,1119.388729703916
18903,1119.388729703916
18904,1119.388729703916
18905,1119.388729703916
18906,1119.388729703916
18907,1119.388729703916
18908,1119.388729703916
18909,1119.388729703916
18910,1119.388729703916
18911,1119.388729703916
18912,1119.388729703916
18913,1119.388729703916
18914,1119.388729703916
18915,1119.388729703916
18916,1119.388729703916
18917,1119.388729703916
18918,1119.388729703916
18919,1119.388729703916
18920,1119.388729703916
18921,1119.388729703916
18922,1119.388729703916
18923,1119.388729703916
18924,1119.388729703916
18925,1119.388729703916
18926,1119.388729703916
18927,1119.388729703916
18928,1119.388729703916
18929,1119.388729703916
18930,1119.388729703916
18931,1119.388729703916
18932,1119.388729703916
18933,1119.388729703916
18934,1119.388729703916
18935,1119.388729703916
18936,1119.388729703916
18937,1119.388729703916
18938,1119.388729703916
18939,1119.388729703916
18940,1119.388729703916
18941,1119.388729703916
18942,1119.388729703916
18943,1119.388729703916
18944,1119.388729703916
18945,1119.388729703916
18946,1119.388729703916
18947,1119.388729703916
18948,1119.388729703916
18949,1119.388729703916
18950,1119.388729703916
18951,1119.388729703916
18952,1119.388729703916
18953,1119.388729703916
18954,1119.388729703916
18955,1119.388729703916
18956,1119.388729703916
18957,1119.388729703916
18958,1119.388729703916
18959,1119.388729703916
18960,1119.388729703916
18961,1119.388729703916
18962,1119.388729703916
18963,1119.388729703916
18964,1119.388729703916
18965,1119.388729703916
18966,1119.388729703916
18967,1119.388729703916
18968,1119.388729703916
18969,1119.388729703916
18970,1119.388729703916
18971,1119.388729703916
18972,1119.388729703916
18973,1119.388729703916
18974,1119.388729703916
18975,1119.388729703916
18976,1119.388729703916
18977,1119.388729703916
18978,1119.388729703916
18979,1119.388729703916
18980,1119.388729703916
18981,1119.388729703916
18982,1119.388729703916
18983,1119.388729703916
18984,1119.388729703916
18985,1119.388729703916
18986,1119.388729703916
18987,1119.388729703916
18988,1119.388729703916
18989,1119.388729703916
18990,1119.388729703916
18991,1119.388729703916
18992,142.16913158892692
18993,142.16913158892692
18994,142.16913158892692
18995,142.16913158892692
18996,142.16913158892692
18997,142.16913158892692
18998,142.16913158892692
18999,142.16913158892692
19000,142.16913158892692
19001,142.16913158892692
19002,142.16913158892692
19003,142.16913158892692
19004,142.16913158892692
19005,142.16913158892692
19006,142.16913158892692
19007,142.16913158892692
19008,142.16913158892692
19009,142.16913158892692
19010,142.16913158892692
19011,142.16913158892692
19012,142.16913158892692
19013,142.16913158892692
19014,142.16913158892692
19015,142.16913158892692
19016,142.16913158892692
19017,142.16913158892692
19018,142.16913158892692
19019,142.16913158892692
19020,142.16913158892692
19021,142.16913158892692
19022,142.16913158892692
19023,142.16913158892692
19024,142.16913158892692
19025,142.16913158892692
19026,142.16913158892692
19027,142.16913158892692
19028,142.16913158892692
19029,142.16913158892692
19030,142.16913158892692
19031,142.16913158892692
19032,142.16913158892692
19033,142.16913158892692
19034,142.16913158892692
19035,142.16913158892692
19036,142.16913158892692
19037,142.16913158892692
19038,142.16913158892692
19039,142.16913158892692
19040,142.16913158892692
19041,142.16913158892692
19042,142.16913158892692
19043,142.16913158892692
19044,142.16913158892692
19045,142.16913158892692
19046,142.16913158892692
19047,142.16913158892692
19048,142.16913158892692
19049,142.16913158892692
19050,142.16913158892692
19051,142.16913158892692
19052,142.16913158892692
19053,142.16913158892692
19054,142.16913158892692
19055,142.16913158892692
19056,142.16913158892692
19057,142.16913158892692
19058,142.16913158892692
19059,142.16913158892692
19060,142.16913158892692
19061,142.16913158892692
19062,142.16913158892692
19063,142.16913158892692
19064,142.16913158892692
19065,142.16913158892692
19066,142.16913158892692
19067,142.16913158892692
19068,142.16913158892692
19069,142.16913158892692
19070,142.16913158892692
19071,142.16913158892692
19072,142.16913158892692
19073,142.16913158892692
19074,142.16913158892692
19075,142.16913158892692
19076,142.16913158892692
19077,142.16913158892692
19078,142.16913158892692
19079,142.16913158892692
19080,142.16913158892692
19081,142.16913158892692
19082,-6601.496662846353
19083,-6601.496662846353
19084,-6601.496662846353
19085,-6601.496662846353
19086,-6601.496662846353
19087,-6601.496662846353
19088,-6601.496662846353
19089,-6601.496662846353
19090,-6601.496662846353
19091,-6601.496662846353
19092,-6601.496662846353
19093,-6601.496662846353
19094,-6601.496662846353
19095,-6601.496662846353
19096,-6601.496662846353
19097,-6601.496662846353
19098,-6601.496662846353
19099,-6601.496662846353
19100,-6601.496662846353
19101,-6601.496662846353
19102,-6601.496662846353
19103,-6601.496662846353
19104,-6601.496662846353
19105,-6601.496662846353
19106,-6601.496662846353
19107,-6601.496662846353
19108,-6601.496662846353
19109,-6601.496662846353
19110,-6601.496662846353
19111,-6601.496662846353
19112,-6601.496662846353
19113,-6601.496662846353
19114,-6601.496662846353
19115,-6601.496662846353
19116,-6601.496662846353
19117,-6601.496662846353
19118,-6601.496662846353
19119,-6601.496662846353
19120,-6601.496662846353
19121,-6601.496662846353
19122,-6601.496662846353
19123,-6601.496662846353
19124,-6601.496662846353
19125,-6601.496662846353
19126,-6601.496662846353
19127,-6601.496662846353
19128,-6601.496662846353
19129,-6601.496662846353
19130,-6601.496662846353
19131,-6601.496662846353
19132,-6601.496662846353
19133,-6601.496662846353
19134,-6601.496662846353
19135,-6601.496662846353
19136,-6601.496662846353
19137,-6601.496662846353
19138,-6601.496662846353
19139,-6601.496662846353
19140,-6601.496662846353
19141,-6601.496662846353
19142,-6601.496662846353
19143,-6601.496662846353
19144,-6601.496662846353
19145,-6601.496662846353
19146,-6601.496662846353
19147,-6601.496662846353
19148,-6601.496662846353
19149,-6601.496662846353
19150,-6601.496662846353
19151,-6601.496662846353
19152,-6601.496662846353
19153,-6601.496662846353
19154,-6601.496662846353
19155,-6601.496662846353
19156,-6601.496662846353
19157,-6601.496662846353
19158,-6601.496662846353
19159,-6601.496662846353
19160,-6601.496662846353
19161,-6601.496662846353
19162,-6601.496662846353
19163,-6601.496662846353
19164,-6601.496662846353
19165,-6601.496662846353
19166,-6601.496662846353
19167,-6601.496662846353
19168,-6601.496662846353
19169,-6601.496662846353
19170,-6601.496662846353
19171,-6601.496662846353
19172,-6601.496662846353
19173,-820.032768542199
19174,-820.032768542199
19175,-820.032768542199
19176,-820.032768542199
19177,-820.032768542199
19178,-820.032768542199
19179,-820.032768542199
19180,-820.032768542199
19181,-820.032768542199
19182,-820.032768542199
19183,-820.032768542199
19184,-820.032768542199
19185,-820.032768542199
19186,-820.032768542199
19187,-820.032768542199
19188,-820.032768542199
19189,-820.032768542199
19190,-820.032768542199
19191,-820.032768542199
19192,-820.032768542199
19193,-820.032768542199
19194,-820.032768542199
19195,-820.032768542199
19196,-820.032768542199
19197,-820.032768542199
19198,-820.032768542199
19199,-820.032768542199
19200,-820.032768542199
19201,-820.032768542199
19202,-820.032768542199
19203,-820.032768542199
19204,-820.032768542199
19205,-820.032768542199
19206,-820.032768542199
19207,-820.032768542199
19208,-820.032768542199
19209,-820.032768542199
19210,-820.032768542199
19211,-820.032768542199
19212,-820.032768542199
19213,-820.032768542199
19214,-820.032768542199
19215,-820.032768542199
19216,-820.032768542199
19217,-820.032768542199
19218,-820.032768542199
19219,-820.032768542199
19220,-820.032768542199
19221,-820.032768542199
19222,-820.032768542199
19223,-820.032768542199
19224,-820.032768542199
19225,-820.032768542199
19226,-820.032768542199
19227,-820.032768542199
19228,-820.032768542199
19229,-820.032768542199
19230,-820.032768542199
19231,-820.032768542199
19232,-820.032768542199
19233,-820.032768542199
19234,-820.032768542199
19235,-820.032768542199
19236,-820.032768542199
19237,-820.032768542199
19238,-820.032768542199
19239,-820.032768542199
19240,-820.032768542199
19241,-820.032768542199
19242,-820.032768542199
19243,-820.032768542199
19244,-820.032768542199
19245,-820.032768542199
19246,-820.032768542199
19247,-820.032768542199
19248,-820.032768542199
19249,-820.032768542199
19250,-820.032768542199
19251,-820.032768542199
19252,-820.032768542199
19253,-820.032768542199
19254,-820.032768542199
19255,-820.032768542199
19256,-820.032768542199
19257,-820.032768542199
19258,-820.032768542199
19259,-820.032768542199
19260,-820.032768542199
19261,-820.032768542199
19262,-820.032768542199
19263,-820.032768542199
19264,-820.032768542199
19265,1.1086474501108563
19266,1.1086474501108563
19267,1.1086474501108563
19268,1.1086474501108563
19269,1.1086474501108563
19270,1.1086474501108563
19271,1.1086474501108563
19272,1.1086474501108563
19273,1.1086474501108563
19274,1.1086474501108563
19275,1.1086474501108563
19276,1.1086474501108563
19277,1.1086474501108563
19278,1.1086474501108563
19279,1.1086474501108563
19280,1.1086474501108563
19281,1.1086474501108563
19282,1.1086474501108563
19283,1.1086474501108563
19284,1.1086474501108563
19285,1.1086474501108563
19286,1.1086474501108563
19287,1.1086474501108563
19288,1.1086474501108563
19289,1.1086474501108563
19290,1.1086474501108563
19291,1.1086474501108563
19292,1.1086474501108563
19293,1.1086474501108563
19294,1.1086474501108563
19295,1.1086474501108563
19296,1.1086474501108563
19297,1.1086474501108563
19298,1.1086474501108563
19299,1.1086474501108563
19300,1.1086474501108563
19301,1.1086474501108563
19302,1.1086474501108563
19303,1.1086474501108563
19304,1.1086474501108563
19305,1.1086474501108563
19306,1.1086474501108563
19307,1.1086474501108563
19308,1.1086474501108563
19309,1.1086474501108563
19310,1.1086474501108563
19311,1.1086474501108563
19312,1.1086474501108563
19313,1.1086474501108563
19314,1.1086474501108563
19315,1.1086474501108563
19316,1.1086474501108563
19317,1.1086474501108563
19318,1.1086474501108563
19319,1.1086474501108563
19320,1.1086474501108563
19321,1.1086474501108563
19322,1.1086474501108563
19323,1.1086474501108563
19324,1.1086474501108563
19325,1.1086474501108563
19326,1.1086474501108563
19327,1.1086474501108563
19328,1.1086474501108563
19329,1.1086474501108563
19330,1.1086474501108563
19331,1.1086474501108563
19332,1.1086474501108563
19333,1.1086474501108563
19334,1.1086474501108563
19335,1.1086474501108563
19336,1.1086474501108563
19337,1.1086474501108563
19338,1.1086474501108563
19339,1.1086474501108563
19340,1.1086474501108563
19341,1.1086474501108563
19342,1.1086474501108563
19343,1.1086474501108563
19344,1.1086474501108563
19345,1.1086474501108563
19346,1.1086474501108563
19347,1.1086474501108563
19348,1.1086474501108563
19349,1.1086474501108563
19350,1.1086474501108563
19351,1.1086474501108563
19352,1.1086474501108563
19353,1.1086474501108563
19354,1.1086474501108563
19355,1.1086474501108563
19356,1.1086474501108563
19357,-414000.0000000034
19358,-414000.0000000034
19359,-414000.0000000034
19360,-414000.0000000034
19361,-414000.0000000034
19362,-414000.0000000034
19363,-414000.0000000034
19364,-414000.0000000034
19365,-414000.0000000034
19366,-414000.0000000034
19367,-414000.0000000034
19368,-414000.0000000034
19369,-414000.0000000034
19370,-414000.0000000034
19371,-414000.0000000034
19372,-414000.0000000034
19373,-414000.0000000034
19374,-414000.0000000034
19375,-414000.0000000034
19376,-414000.0000000034
19377,-414000.0000000034
19378,-414000.0000000034
19379,-414000.0000000034
19380,-414000.0000000034
19381,-414000.0000000034
19382,-414000.0000000034
19383,-414000.0000000034
19384,-414000.0000000034
19385,-414000.0000000034
19386,-414000.0000000034
19387,-414000.0000000034
19388,-414000.0000000034
19389,-414000.0000000034
19390,-414000.0000000034
19391,-414000.0000000034
19392,-414000.0000000034
19393,-414000.0000000034
19394,-414000.0000000034
19395,-414000.0000000034
19396,-414000.0000000034
19397,-414000.0000000034
19398,-414000.0000000034
19399,-414000.0000000034
19400,-414000.0000000034
19401,-414000.0000000034
19402,-414000.0000000034
19403,-414000.0000000034
19404,-414000.0000000034
19405,-414000.0000000034
19406,-414000.0000000034
19407,-414000.0000000034
19408,-414000.0000000034
19409,-414000.0000000034
19410,-414000.0000000034
19411,-414000.0000000034
19412,-414000.0000000034
19413,-414000.0000000034
19414,-414000.0000000034
19415,-414000.0000000034
19416,-414000.0000000034
19417,-414000.0000000034
19418,-414000.0000000034
19419,-414000.0000000034
19420,-414000.0000000034
19421,-414000.0000000034
19422,-414000.0000000034
19423,-414000.0000000034
19424,-414000.0000000034
19425,-414000.0000000034
19426,-414000.0000000034
19427,-414000.0000000034
19428,-414000.0000000034
19429,-414000.0000000034
19430,-414000.0000000034
19431,-414000.0000000034
19432,-414000.0000000034
19433,-414000.0000000034
19434,-414000.0000000034
19435,-414000.0000000034
19436,-414000.0000000034
19437,-414000.0000000034
19438,-414000.0000000034
19439,-414000.0000000034
19440,-414000.0000000034
19441,-414000.0000000034
19442,-414000.0000000034
19443,-414000.0000000034
19444,-414000.0000000034
19445,-414000.0000000034
19446,-414000.0000000034
19447,-1094.017094017094
19448,-1094.017094017094
19449,-1094.017094017094
19450,-1094.017094017094
19451,-1094.017094017094
19452,-1094.017094017094
19453,-1094.017094017094
19454,-1094.017094017094
19455,-1094.017094017094
19456,-1094.017094017094
19457,-1094.017094017094
19458,-1094.017094017094
19459,-1094.017094017094
19460,-1094.017094017094
19461,-1094.017094017094
19462,-1094.017094017094
19463,-1094.017094017094
19464,-1094.017094017094
19465,-1094.017094017094
19466,-1094.017094017094
19467,-1094.017094017094
19468,-1094.017094017094
19469,-1094.017094017094
19470,-1094.017094017094
19471,-1094.017094017094
19472,-1094.017094017094
19473,-1094.017094017094
19474,-1094.017094017094
19475,-1094.017094017094
19476,-1094.017094017094
19477,-1094.017094017094
19478,-1094.017094017094
19479,-1094.017094017094
19480,-1094.017094017094
19481,-1094.017094017094
19482,-1094.017094017094
19483,-1094.017094017094
19484,-1094.017094017094
19485,-1094.017094017094
19486,-1094.017094017094
19487,-1094.017094017094
19488,-1094.017094017094
19489,-1094.017094017094
19490,-1094.017094017094
19491,-1094.017094017094
19492,-1094.017094017094
19493,-1094.017094017094
19494,-1094.017094017094
19495,-1094.017094017094
19496,-1094.017094017094
19497,-1094.017094017094
19498,-1094.017094017094
19499,-1094.017094017094
19500,-1094.017094017094
19501,-1094.017094017094
19502,-1094.017094017094
19503,-1094.017094017094
19504,-1094.017094017094
19505,-1094.017094017094
19506,-1094.017094017094
19507,-1094.017094017094
19508,-1094.017094017094
19509,-1094.017094017094
19510,-1094.017094017094
19511,-1094.017094017094
19512,-1094.017094017094
19513,-1094.017094017094
19514,-1094.017094017094
19515,-1094.017094017094
19516,-1094.017094017094
19517,-1094.017094017094
19518,-1094.017094017094
19519,-1094.017094017094
19520,-1094.017094017094
19521,-1094.017094017094
19522,-1094.017094017094
19523,-1094.017094017094
19524,-1094.017094017094
19525,-1094.017094017094
19526,-1094.017094017094
19527,-1094.017094017094
19528,-1094.017094017094
19529,-1094.017094017094
19530,-1094.017094017094
19531,-1094.017094017094
19532,-1094.017094017094
19533,-1094.017094017094
19534,-1094.017094017094
19535,-1094.017094017094
19536,-1094.017094017094
19537,-1094.017094017094
19538,-2082.03125
19539,-2082.03125
19540,-2082.03125
19541,-2082.03125
19542,-2082.03125
19543,-2082.03125
19544,-2082.03125
19545,-2082.03125
19546,-2082.03125
19547,-2082.03125
19548,-2082.03125
19549,-2082.03125
19550,-2082.03125
19551,-2082.03125
19552,-2082.03125
19553,-2082.03125
19554,-2082.03125
19555,-2082.03125
19556,-2082.03125
19557,-2082.03125
19558,-2082.03125
19559,-2082.03125
19560,-2082.03125
19561,-2082.03125
19562,-2082.03125
19563,-2082.03125
19564,-2082.03125
19565,-2082.03125
19566,-2082.03125
19567,-2082.03125
19568,-2082.03125
19569,-2082.03125
19570,-2082.03125
19571,-2082.03125
19572,-2082.03125
19573,-2082.03125
19574,-2082.03125
19575,-2082.03125
19576,-2082.03125
19577,-2082.03125
19578,-2082.03125
19579,-2082.03125
19580,-2082.03125
19581,-2082.03125
19582,-2082.03125
19583,-2082.03125
19584,-2082.03125
19585,-2082.03125
19586,-2082.03125
19587,-2082.03125
19588,-2082.03125
19589,-2082.03125
19590,-2082.03125
19591,-2082.03125
19592,-2082.03125
19593,-2082.03125
19594,-2082.03125
19595,-2082.03125
19596,-2082.03125
19597,-2082.03125
19598,-2082.03125
19599,-2082.03125
19600,-2082.03125
19601,-2082.03125
19602,-2082.03125
19603,-2082.03125
19604,-2082.03125
19605,-2082.03125
19606,-2082.03125
19607,-2082.03125
19608,-2082.03125
19609,-2082.03125
19610,-2082.03125
19611,-2082.03125
19612,-2082.03125
19613,-2082.03125
19614,-2082.03125
19615,-2082.03125
19616,-2082.03125
19617,-2082.03125
19618,-2082.03125
19619,-2082.03125
19620,-2082.03125
19621,-2082.03125
19622,-2082.03125
19623,-2082.03125
19624,-2082.03125
19625,-2082.03125
19626,-2082.03125
19627,-2082.03125
19628,-2082.03125
19629,-2082.03125
19630,1239.6606574761406
19631,1239.6606574761406
19632,1239.6606574761406
19633,1239.6606574761406
19634,1239.6606574761406
19635,1239.6606574761406
19636,1239.6606574761406
19637,1239.6606574761406
19638,1239.6606574761406
19639,1239.6606574761406
19640,1239.6606574761406
19641,1239.6606574761406
19642,1239.6606574761406
19643,1239.6606574761406
19644,1239.6606574761406
19645,1239.6606574761406
