,OUTFGAF Index_ratio
17574,808.2407095542827
17575,808.2407095542827
17576,808.2407095542827
17577,808.2407095542827
17578,808.2407095542827
17579,808.2407095542827
17580,808.2407095542827
17581,808.2407095542827
17582,808.2407095542827
17583,808.2407095542827
17584,808.2407095542827
17585,808.2407095542827
17586,808.2407095542827
17587,808.2407095542827
17588,808.2407095542827
17589,808.2407095542827
17590,808.2407095542827
17591,808.2407095542827
17592,808.2407095542827
17593,808.2407095542827
17594,808.2407095542827
17595,808.2407095542827
17596,808.2407095542827
17597,808.2407095542827
17598,808.2407095542827
17599,808.2407095542827
17600,808.2407095542827
17601,808.2407095542827
17602,808.2407095542827
17603,808.2407095542827
17604,808.2407095542827
17605,808.2407095542827
17606,808.2407095542827
17607,808.2407095542827
17608,808.2407095542827
17609,808.2407095542827
17610,808.2407095542827
17611,808.2407095542827
17612,808.2407095542827
17613,808.2407095542827
17614,808.2407095542827
17615,808.2407095542827
17616,808.2407095542827
17617,808.2407095542827
17618,808.2407095542827
17619,808.2407095542827
17620,808.2407095542827
17621,698.1708387459191
17622,698.1708387459191
17623,698.1708387459191
17624,698.1708387459191
17625,698.1708387459191
17626,698.1708387459191
17627,698.1708387459191
17628,698.1708387459191
17629,698.1708387459191
17630,698.1708387459191
17631,698.1708387459191
17632,698.1708387459191
17633,698.1708387459191
17634,698.1708387459191
17635,698.1708387459191
17636,698.1708387459191
17637,698.1708387459191
17638,698.1708387459191
17639,698.1708387459191
17640,698.1708387459191
17641,698.1708387459191
17642,698.1708387459191
17643,698.1708387459191
17644,698.1708387459191
17645,698.1708387459191
17646,698.1708387459191
17647,698.1708387459191
17648,698.1708387459191
17649,698.1708387459191
17650,698.1708387459191
17651,698.1708387459191
17652,698.1708387459191
17653,698.1708387459191
17654,698.1708387459191
17655,698.1708387459191
17656,698.1708387459191
17657,698.1708387459191
17658,698.1708387459191
17659,698.1708387459191
17660,698.1708387459191
17661,698.1708387459191
17662,698.1708387459191
17663,698.1708387459191
17664,698.1708387459191
17665,698.1708387459191
17666,698.1708387459191
17667,698.1708387459191
17668,698.1708387459191
17669,698.1708387459191
17670,698.1708387459191
17671,698.1708387459191
17672,698.1708387459191
17673,698.1708387459191
17674,698.1708387459191
17675,698.1708387459191
17676,698.1708387459191
17677,698.1708387459191
17678,698.1708387459191
17679,698.1708387459191
17680,698.1708387459191
17681,698.1708387459191
17682,698.1708387459191
17683,698.1708387459191
17684,698.1708387459191
17685,698.1708387459191
17686,698.1708387459191
17687,698.1708387459191
17688,698.1708387459191
17689,698.1708387459191
17690,698.1708387459191
17691,698.1708387459191
17692,698.1708387459191
17693,698.1708387459191
17694,698.1708387459191
17695,698.1708387459191
17696,698.1708387459191
17697,698.1708387459191
17698,698.1708387459191
17699,698.1708387459191
17700,698.1708387459191
17701,698.1708387459191
17702,698.1708387459191
17703,698.1708387459191
17704,698.1708387459191
17705,698.1708387459191
17706,698.1708387459191
17707,698.1708387459191
17708,698.1708387459191
17709,698.1708387459191
17710,698.1708387459191
17711,698.1708387459191
17712,1271.4549016349713
17713,1271.4549016349713
17714,1271.4549016349713
17715,1271.4549016349713
17716,1271.4549016349713
17717,1271.4549016349713
17718,1271.4549016349713
17719,1271.4549016349713
17720,1271.4549016349713
17721,1271.4549016349713
17722,1271.4549016349713
17723,1271.4549016349713
17724,1271.4549016349713
17725,1271.4549016349713
17726,1271.4549016349713
17727,1271.4549016349713
17728,1271.4549016349713
17729,1271.4549016349713
17730,1271.4549016349713
17731,1271.4549016349713
17732,1271.4549016349713
17733,1271.4549016349713
17734,1271.4549016349713
17735,1271.4549016349713
17736,1271.4549016349713
17737,1271.4549016349713
17738,1271.4549016349713
17739,1271.4549016349713
17740,1271.4549016349713
17741,1271.4549016349713
17742,1271.4549016349713
17743,1271.4549016349713
17744,1271.4549016349713
17745,1271.4549016349713
17746,1271.4549016349713
17747,1271.4549016349713
17748,1271.4549016349713
17749,1271.4549016349713
17750,1271.4549016349713
17751,1271.4549016349713
17752,1271.4549016349713
17753,1271.4549016349713
17754,1271.4549016349713
17755,1271.4549016349713
17756,1271.4549016349713
17757,1271.4549016349713
17758,1271.4549016349713
17759,1271.4549016349713
17760,1271.4549016349713
17761,1271.4549016349713
17762,1271.4549016349713
17763,1271.4549016349713
17764,1271.4549016349713
17765,1271.4549016349713
17766,1271.4549016349713
17767,1271.4549016349713
17768,1271.4549016349713
17769,1271.4549016349713
17770,1271.4549016349713
17771,1271.4549016349713
17772,1271.4549016349713
17773,1271.4549016349713
17774,1271.4549016349713
17775,1271.4549016349713
17776,1271.4549016349713
17777,1271.4549016349713
17778,1271.4549016349713
17779,1271.4549016349713
17780,1271.4549016349713
17781,1271.4549016349713
17782,1271.4549016349713
17783,1271.4549016349713
17784,1271.4549016349713
17785,1271.4549016349713
17786,1271.4549016349713
17787,1271.4549016349713
17788,1271.4549016349713
17789,1271.4549016349713
17790,1271.4549016349713
17791,1271.4549016349713
17792,1271.4549016349713
17793,1271.4549016349713
17794,1271.4549016349713
17795,1271.4549016349713
17796,1271.4549016349713
17797,1271.4549016349713
17798,1271.4549016349713
17799,1271.4549016349713
17800,1271.4549016349713
17801,1271.4549016349713
17802,1271.4549016349713
17803,1271.4549016349713
17804,-361.552304201549
17805,-361.552304201549
17806,-361.552304201549
17807,-361.552304201549
17808,-361.552304201549
17809,-361.552304201549
17810,-361.552304201549
17811,-361.552304201549
17812,-361.552304201549
17813,-361.552304201549
17814,-361.552304201549
17815,-361.552304201549
17816,-361.552304201549
17817,-361.552304201549
17818,-361.552304201549
17819,-361.552304201549
17820,-361.552304201549
17821,-361.552304201549
17822,-361.552304201549
17823,-361.552304201549
17824,-361.552304201549
17825,-361.552304201549
17826,-361.552304201549
17827,-361.552304201549
17828,-361.552304201549
17829,-361.552304201549
17830,-361.552304201549
17831,-361.552304201549
17832,-361.552304201549
17833,-361.552304201549
17834,-361.552304201549
17835,-361.552304201549
17836,-361.552304201549
17837,-361.552304201549
17838,-361.552304201549
17839,-361.552304201549
17840,-361.552304201549
17841,-361.552304201549
17842,-361.552304201549
17843,-361.552304201549
17844,-361.552304201549
17845,-361.552304201549
17846,-361.552304201549
17847,-361.552304201549
17848,-361.552304201549
17849,-361.552304201549
17850,-361.552304201549
17851,-361.552304201549
17852,-361.552304201549
17853,-361.552304201549
17854,-361.552304201549
17855,-361.552304201549
17856,-361.552304201549
17857,-361.552304201549
17858,-361.552304201549
17859,-361.552304201549
17860,-361.552304201549
17861,-361.552304201549
17862,-361.552304201549
17863,-361.552304201549
17864,-361.552304201549
17865,-361.552304201549
17866,-361.552304201549
17867,-361.552304201549
17868,-361.552304201549
17869,-361.552304201549
17870,-361.552304201549
17871,-361.552304201549
17872,-361.552304201549
17873,-361.552304201549
17874,-361.552304201549
17875,-361.552304201549
17876,-361.552304201549
17877,-361.552304201549
17878,-361.552304201549
17879,-361.552304201549
17880,-361.552304201549
17881,-361.552304201549
17882,-361.552304201549
17883,-361.552304201549
17884,-361.552304201549
17885,-361.552304201549
17886,-361.552304201549
17887,-361.552304201549
17888,-361.552304201549
17889,-361.552304201549
17890,-361.552304201549
17891,-361.552304201549
17892,-361.552304201549
17893,-361.552304201549
17894,-361.552304201549
17895,-361.552304201549
17896,-2198.850657625814
17897,-2198.850657625814
17898,-2198.850657625814
17899,-2198.850657625814
17900,-2198.850657625814
17901,-2198.850657625814
17902,-2198.850657625814
17903,-2198.850657625814
17904,-2198.850657625814
17905,-2198.850657625814
17906,-2198.850657625814
17907,-2198.850657625814
17908,-2198.850657625814
17909,-2198.850657625814
17910,-2198.850657625814
17911,-2198.850657625814
17912,-2198.850657625814
17913,-2198.850657625814
17914,-2198.850657625814
17915,-2198.850657625814
17916,-2198.850657625814
17917,-2198.850657625814
17918,-2198.850657625814
17919,-2198.850657625814
17920,-2198.850657625814
17921,-2198.850657625814
17922,-2198.850657625814
17923,-2198.850657625814
17924,-2198.850657625814
17925,-2198.850657625814
17926,-2198.850657625814
17927,-2198.850657625814
17928,-2198.850657625814
17929,-2198.850657625814
17930,-2198.850657625814
17931,-2198.850657625814
17932,-2198.850657625814
17933,-2198.850657625814
17934,-2198.850657625814
17935,-2198.850657625814
17936,-2198.850657625814
17937,-2198.850657625814
17938,-2198.850657625814
17939,-2198.850657625814
17940,-2198.850657625814
17941,-2198.850657625814
17942,-2198.850657625814
17943,-2198.850657625814
17944,-2198.850657625814
17945,-2198.850657625814
17946,-2198.850657625814
17947,-2198.850657625814
17948,-2198.850657625814
17949,-2198.850657625814
17950,-2198.850657625814
17951,-2198.850657625814
17952,-2198.850657625814
17953,-2198.850657625814
17954,-2198.850657625814
17955,-2198.850657625814
17956,-2198.850657625814
17957,-2198.850657625814
17958,-2198.850657625814
17959,-2198.850657625814
17960,-2198.850657625814
17961,-2198.850657625814
17962,-2198.850657625814
17963,-2198.850657625814
17964,-2198.850657625814
17965,-2198.850657625814
17966,-2198.850657625814
17967,-2198.850657625814
17968,-2198.850657625814
17969,-2198.850657625814
17970,-2198.850657625814
17971,-2198.850657625814
17972,-2198.850657625814
17973,-2198.850657625814
17974,-2198.850657625814
17975,-2198.850657625814
17976,-2198.850657625814
17977,-2198.850657625814
17978,-2198.850657625814
17979,-2198.850657625814
17980,-2198.850657625814
17981,-2198.850657625814
17982,-2198.850657625814
17983,-2198.850657625814
17984,-2198.850657625814
17985,-2198.850657625814
17986,1156.2672739735112
17987,1156.2672739735112
17988,1156.2672739735112
17989,1156.2672739735112
17990,1156.2672739735112
17991,1156.2672739735112
17992,1156.2672739735112
17993,1156.2672739735112
17994,1156.2672739735112
17995,1156.2672739735112
17996,1156.2672739735112
17997,1156.2672739735112
17998,1156.2672739735112
17999,1156.2672739735112
18000,1156.2672739735112
18001,1156.2672739735112
18002,1156.2672739735112
18003,1156.2672739735112
18004,1156.2672739735112
18005,1156.2672739735112
18006,1156.2672739735112
18007,1156.2672739735112
18008,1156.2672739735112
18009,1156.2672739735112
18010,1156.2672739735112
18011,1156.2672739735112
18012,1156.2672739735112
18013,1156.2672739735112
18014,1156.2672739735112
18015,1156.2672739735112
18016,1156.2672739735112
18017,1156.2672739735112
18018,1156.2672739735112
18019,1156.2672739735112
18020,1156.2672739735112
18021,1156.2672739735112
18022,1156.2672739735112
18023,1156.2672739735112
18024,1156.2672739735112
18025,1156.2672739735112
18026,1156.2672739735112
18027,1156.2672739735112
18028,1156.2672739735112
18029,1156.2672739735112
18030,1156.2672739735112
18031,1156.2672739735112
18032,1156.2672739735112
18033,1156.2672739735112
18034,1156.2672739735112
18035,1156.2672739735112
18036,1156.2672739735112
18037,1156.2672739735112
18038,1156.2672739735112
18039,1156.2672739735112
18040,1156.2672739735112
18041,1156.2672739735112
18042,1156.2672739735112
18043,1156.2672739735112
18044,1156.2672739735112
18045,1156.2672739735112
18046,1156.2672739735112
18047,1156.2672739735112
18048,1156.2672739735112
18049,1156.2672739735112
18050,1156.2672739735112
18051,1156.2672739735112
18052,1156.2672739735112
18053,1156.2672739735112
18054,1156.2672739735112
18055,1156.2672739735112
18056,1156.2672739735112
18057,1156.2672739735112
18058,1156.2672739735112
18059,1156.2672739735112
18060,1156.2672739735112
18061,1156.2672739735112
18062,1156.2672739735112
18063,1156.2672739735112
18064,1156.2672739735112
18065,1156.2672739735112
18066,1156.2672739735112
18067,1156.2672739735112
18068,1156.2672739735112
18069,1156.2672739735112
18070,1156.2672739735112
18071,1156.2672739735112
18072,1156.2672739735112
18073,1156.2672739735112
18074,1156.2672739735112
18075,1156.2672739735112
18076,1156.2672739735112
18077,770.8935847023565
18078,770.8935847023565
18079,770.8935847023565
18080,770.8935847023565
18081,770.8935847023565
18082,770.8935847023565
18083,770.8935847023565
18084,770.8935847023565
18085,770.8935847023565
18086,770.8935847023565
18087,770.8935847023565
18088,770.8935847023565
18089,770.8935847023565
18090,770.8935847023565
18091,770.8935847023565
18092,770.8935847023565
18093,770.8935847023565
18094,770.8935847023565
18095,770.8935847023565
18096,770.8935847023565
18097,770.8935847023565
18098,770.8935847023565
18099,770.8935847023565
18100,770.8935847023565
18101,770.8935847023565
18102,770.8935847023565
18103,770.8935847023565
18104,770.8935847023565
18105,770.8935847023565
18106,770.8935847023565
18107,770.8935847023565
18108,770.8935847023565
18109,770.8935847023565
18110,770.8935847023565
18111,770.8935847023565
18112,770.8935847023565
18113,770.8935847023565
18114,770.8935847023565
18115,770.8935847023565
18116,770.8935847023565
18117,770.8935847023565
18118,770.8935847023565
18119,770.8935847023565
18120,770.8935847023565
18121,770.8935847023565
18122,770.8935847023565
18123,770.8935847023565
18124,770.8935847023565
18125,770.8935847023565
18126,770.8935847023565
18127,770.8935847023565
18128,770.8935847023565
18129,770.8935847023565
18130,770.8935847023565
18131,770.8935847023565
18132,770.8935847023565
18133,770.8935847023565
18134,770.8935847023565
18135,770.8935847023565
18136,770.8935847023565
18137,770.8935847023565
18138,770.8935847023565
18139,770.8935847023565
18140,770.8935847023565
18141,770.8935847023565
18142,770.8935847023565
18143,770.8935847023565
18144,770.8935847023565
18145,770.8935847023565
18146,770.8935847023565
18147,770.8935847023565
18148,770.8935847023565
18149,770.8935847023565
18150,770.8935847023565
18151,770.8935847023565
18152,770.8935847023565
18153,770.8935847023565
18154,770.8935847023565
18155,770.8935847023565
18156,770.8935847023565
18157,770.8935847023565
18158,770.8935847023565
18159,770.8935847023565
18160,770.8935847023565
18161,770.8935847023565
18162,770.8935847023565
18163,770.8935847023565
18164,770.8935847023565
18165,770.8935847023565
18166,770.8935847023565
18167,770.8935847023565
18168,770.8935847023565
18169,1721.4309373964898
18170,1721.4309373964898
18171,1721.4309373964898
18172,1721.4309373964898
18173,1721.4309373964898
18174,1721.4309373964898
18175,1721.4309373964898
18176,1721.4309373964898
18177,1721.4309373964898
18178,1721.4309373964898
18179,1721.4309373964898
18180,1721.4309373964898
18181,1721.4309373964898
18182,1721.4309373964898
18183,1721.4309373964898
18184,1721.4309373964898
18185,1721.4309373964898
18186,1721.4309373964898
18187,1721.4309373964898
18188,1721.4309373964898
18189,1721.4309373964898
18190,1721.4309373964898
18191,1721.4309373964898
18192,1721.4309373964898
18193,1721.4309373964898
18194,1721.4309373964898
18195,1721.4309373964898
18196,1721.4309373964898
18197,1721.4309373964898
18198,1721.4309373964898
18199,1721.4309373964898
18200,1721.4309373964898
18201,1721.4309373964898
18202,1721.4309373964898
18203,1721.4309373964898
18204,1721.4309373964898
18205,1721.4309373964898
18206,1721.4309373964898
18207,1721.4309373964898
18208,1721.4309373964898
18209,1721.4309373964898
18210,1721.4309373964898
18211,1721.4309373964898
18212,1721.4309373964898
18213,1721.4309373964898
18214,1721.4309373964898
18215,1721.4309373964898
18216,1721.4309373964898
18217,1721.4309373964898
18218,1721.4309373964898
18219,1721.4309373964898
18220,1721.4309373964898
18221,1721.4309373964898
18222,1721.4309373964898
18223,1721.4309373964898
18224,1721.4309373964898
18225,1721.4309373964898
18226,1721.4309373964898
18227,1721.4309373964898
18228,1721.4309373964898
18229,1721.4309373964898
18230,1721.4309373964898
18231,1721.4309373964898
18232,1721.4309373964898
18233,1721.4309373964898
18234,1721.4309373964898
18235,1721.4309373964898
18236,1721.4309373964898
18237,1721.4309373964898
18238,1721.4309373964898
18239,1721.4309373964898
18240,1721.4309373964898
18241,1721.4309373964898
18242,1721.4309373964898
18243,1721.4309373964898
18244,1721.4309373964898
18245,1721.4309373964898
18246,1721.4309373964898
18247,1721.4309373964898
18248,1721.4309373964898
18249,1721.4309373964898
18250,1721.4309373964898
18251,1721.4309373964898
18252,1721.4309373964898
18253,1721.4309373964898
18254,1721.4309373964898
18255,1721.4309373964898
18256,1721.4309373964898
18257,1721.4309373964898
18258,1721.4309373964898
18259,1721.4309373964898
18260,1721.4309373964898
18261,792.9173001330012
18262,792.9173001330012
18263,792.9173001330012
18264,792.9173001330012
18265,792.9173001330012
18266,792.9173001330012
18267,792.9173001330012
18268,792.9173001330012
18269,792.9173001330012
18270,792.9173001330012
18271,792.9173001330012
18272,792.9173001330012
18273,792.9173001330012
18274,792.9173001330012
18275,792.9173001330012
18276,792.9173001330012
18277,792.9173001330012
18278,792.9173001330012
18279,792.9173001330012
18280,792.9173001330012
18281,792.9173001330012
18282,792.9173001330012
18283,792.9173001330012
18284,792.9173001330012
18285,792.9173001330012
18286,792.9173001330012
18287,792.9173001330012
18288,792.9173001330012
18289,792.9173001330012
18290,792.9173001330012
18291,792.9173001330012
18292,792.9173001330012
18293,792.9173001330012
18294,792.9173001330012
18295,792.9173001330012
18296,792.9173001330012
18297,792.9173001330012
18298,792.9173001330012
18299,792.9173001330012
18300,792.9173001330012
18301,792.9173001330012
18302,792.9173001330012
18303,792.9173001330012
18304,792.9173001330012
18305,792.9173001330012
18306,792.9173001330012
18307,792.9173001330012
18308,792.9173001330012
18309,792.9173001330012
18310,792.9173001330012
18311,792.9173001330012
18312,792.9173001330012
18313,792.9173001330012
18314,792.9173001330012
18315,792.9173001330012
18316,792.9173001330012
18317,792.9173001330012
18318,792.9173001330012
18319,792.9173001330012
18320,792.9173001330012
18321,792.9173001330012
18322,792.9173001330012
18323,792.9173001330012
18324,792.9173001330012
18325,792.9173001330012
18326,792.9173001330012
18327,792.9173001330012
18328,792.9173001330012
18329,792.9173001330012
18330,792.9173001330012
18331,792.9173001330012
18332,792.9173001330012
18333,792.9173001330012
18334,792.9173001330012
18335,792.9173001330012
18336,792.9173001330012
18337,792.9173001330012
18338,792.9173001330012
18339,792.9173001330012
18340,792.9173001330012
18341,792.9173001330012
18342,792.9173001330012
18343,792.9173001330012
18344,792.9173001330012
18345,792.9173001330012
18346,792.9173001330012
18347,792.9173001330012
18348,792.9173001330012
18349,792.9173001330012
18350,792.9173001330012
18351,792.9173001330012
18352,1056.7549885508674
18353,1056.7549885508674
18354,1056.7549885508674
18355,1056.7549885508674
18356,1056.7549885508674
18357,1056.7549885508674
18358,1056.7549885508674
18359,1056.7549885508674
18360,1056.7549885508674
18361,1056.7549885508674
18362,1056.7549885508674
18363,1056.7549885508674
18364,1056.7549885508674
18365,1056.7549885508674
18366,1056.7549885508674
18367,1056.7549885508674
18368,1056.7549885508674
18369,1056.7549885508674
18370,1056.7549885508674
18371,1056.7549885508674
18372,1056.7549885508674
18373,1056.7549885508674
18374,1056.7549885508674
18375,1056.7549885508674
18376,1056.7549885508674
18377,1056.7549885508674
18378,1056.7549885508674
18379,1056.7549885508674
18380,1056.7549885508674
18381,1056.7549885508674
18382,1056.7549885508674
18383,1056.7549885508674
18384,1056.7549885508674
18385,1056.7549885508674
18386,1056.7549885508674
18387,1056.7549885508674
18388,1056.7549885508674
18389,1056.7549885508674
18390,1056.7549885508674
18391,1056.7549885508674
18392,1056.7549885508674
18393,1056.7549885508674
18394,1056.7549885508674
18395,1056.7549885508674
18396,1056.7549885508674
18397,1056.7549885508674
18398,1056.7549885508674
18399,1056.7549885508674
18400,1056.7549885508674
18401,1056.7549885508674
18402,1056.7549885508674
18403,1056.7549885508674
18404,1056.7549885508674
18405,1056.7549885508674
18406,1056.7549885508674
18407,1056.7549885508674
18408,1056.7549885508674
18409,1056.7549885508674
18410,1056.7549885508674
18411,1056.7549885508674
18412,1056.7549885508674
18413,1056.7549885508674
18414,1056.7549885508674
18415,1056.7549885508674
18416,1056.7549885508674
18417,1056.7549885508674
18418,1056.7549885508674
18419,1056.7549885508674
18420,1056.7549885508674
18421,1056.7549885508674
18422,1056.7549885508674
18423,1056.7549885508674
18424,1056.7549885508674
18425,1056.7549885508674
18426,1056.7549885508674
18427,1056.7549885508674
18428,1056.7549885508674
18429,1056.7549885508674
18430,1056.7549885508674
18431,1056.7549885508674
18432,1056.7549885508674
18433,1056.7549885508674
18434,1056.7549885508674
18435,1056.7549885508674
18436,1056.7549885508674
18437,1056.7549885508674
18438,1056.7549885508674
18439,1056.7549885508674
18440,1056.7549885508674
18441,1056.7549885508674
18442,1056.7549885508674
18443,572.718922229026
18444,572.718922229026
18445,572.718922229026
18446,572.718922229026
18447,572.718922229026
18448,572.718922229026
18449,572.718922229026
18450,572.718922229026
18451,572.718922229026
18452,572.718922229026
18453,572.718922229026
18454,572.718922229026
18455,572.718922229026
18456,572.718922229026
18457,572.718922229026
18458,572.718922229026
18459,572.718922229026
18460,572.718922229026
18461,572.718922229026
18462,572.718922229026
18463,572.718922229026
18464,572.718922229026
18465,572.718922229026
18466,572.718922229026
18467,572.718922229026
18468,572.718922229026
18469,572.718922229026
18470,572.718922229026
18471,572.718922229026
18472,572.718922229026
18473,572.718922229026
18474,572.718922229026
18475,572.718922229026
18476,572.718922229026
18477,572.718922229026
18478,572.718922229026
18479,572.718922229026
18480,572.718922229026
18481,572.718922229026
18482,572.718922229026
18483,572.718922229026
18484,572.718922229026
18485,572.718922229026
18486,572.718922229026
18487,572.718922229026
18488,572.718922229026
18489,572.718922229026
18490,572.718922229026
18491,572.718922229026
18492,572.718922229026
18493,572.718922229026
18494,572.718922229026
18495,572.718922229026
18496,572.718922229026
18497,572.718922229026
18498,572.718922229026
18499,572.718922229026
18500,572.718922229026
18501,572.718922229026
18502,572.718922229026
18503,572.718922229026
18504,572.718922229026
18505,572.718922229026
18506,572.718922229026
18507,572.718922229026
18508,572.718922229026
18509,572.718922229026
18510,572.718922229026
18511,572.718922229026
18512,572.718922229026
18513,572.718922229026
18514,572.718922229026
18515,572.718922229026
18516,572.718922229026
18517,572.718922229026
18518,572.718922229026
18519,572.718922229026
18520,572.718922229026
18521,572.718922229026
18522,572.718922229026
18523,572.718922229026
18524,572.718922229026
18525,572.718922229026
18526,572.718922229026
18527,572.718922229026
18528,572.718922229026
18529,572.718922229026
18530,572.718922229026
18531,572.718922229026
18532,572.718922229026
18533,572.718922229026
18534,572.718922229026
18535,576.4501470195138
18536,576.4501470195138
18537,576.4501470195138
18538,576.4501470195138
18539,576.4501470195138
18540,576.4501470195138
18541,576.4501470195138
18542,576.4501470195138
18543,576.4501470195138
18544,576.4501470195138
18545,576.4501470195138
18546,576.4501470195138
18547,576.4501470195138
18548,576.4501470195138
18549,576.4501470195138
18550,576.4501470195138
18551,576.4501470195138
18552,576.4501470195138
18553,576.4501470195138
18554,576.4501470195138
18555,576.4501470195138
18556,576.4501470195138
18557,576.4501470195138
18558,576.4501470195138
18559,576.4501470195138
18560,576.4501470195138
18561,576.4501470195138
18562,576.4501470195138
18563,576.4501470195138
18564,576.4501470195138
18565,576.4501470195138
18566,576.4501470195138
18567,576.4501470195138
18568,576.4501470195138
18569,576.4501470195138
18570,576.4501470195138
18571,576.4501470195138
18572,576.4501470195138
18573,576.4501470195138
18574,576.4501470195138
18575,576.4501470195138
18576,576.4501470195138
18577,576.4501470195138
18578,576.4501470195138
18579,576.4501470195138
18580,576.4501470195138
18581,576.4501470195138
18582,576.4501470195138
18583,576.4501470195138
18584,576.4501470195138
18585,576.4501470195138
18586,576.4501470195138
18587,576.4501470195138
18588,576.4501470195138
18589,576.4501470195138
18590,576.4501470195138
18591,576.4501470195138
18592,576.4501470195138
18593,576.4501470195138
18594,576.4501470195138
18595,576.4501470195138
18596,576.4501470195138
18597,576.4501470195138
18598,576.4501470195138
18599,576.4501470195138
18600,576.4501470195138
18601,576.4501470195138
18602,576.4501470195138
18603,576.4501470195138
18604,576.4501470195138
18605,576.4501470195138
18606,576.4501470195138
18607,576.4501470195138
18608,576.4501470195138
18609,576.4501470195138
18610,576.4501470195138
18611,576.4501470195138
18612,576.4501470195138
18613,576.4501470195138
18614,576.4501470195138
18615,576.4501470195138
18616,576.4501470195138
18617,576.4501470195138
18618,576.4501470195138
18619,576.4501470195138
18620,576.4501470195138
18621,576.4501470195138
18622,576.4501470195138
18623,576.4501470195138
18624,576.4501470195138
18625,576.4501470195138
18626,576.4501470195138
18627,-5192.879408506581
18628,-5192.879408506581
18629,-5192.879408506581
18630,-5192.879408506581
18631,-5192.879408506581
18632,-5192.879408506581
18633,-5192.879408506581
18634,-5192.879408506581
18635,-5192.879408506581
18636,-5192.879408506581
18637,-5192.879408506581
18638,-5192.879408506581
18639,-5192.879408506581
18640,-5192.879408506581
18641,-5192.879408506581
18642,-5192.879408506581
18643,-5192.879408506581
18644,-5192.879408506581
18645,-5192.879408506581
18646,-5192.879408506581
18647,-5192.879408506581
18648,-5192.879408506581
18649,-5192.879408506581
18650,-5192.879408506581
18651,-5192.879408506581
18652,-5192.879408506581
18653,-5192.879408506581
18654,-5192.879408506581
18655,-5192.879408506581
18656,-5192.879408506581
18657,-5192.879408506581
18658,-5192.879408506581
18659,-5192.879408506581
18660,-5192.879408506581
18661,-5192.879408506581
18662,-5192.879408506581
18663,-5192.879408506581
18664,-5192.879408506581
18665,-5192.879408506581
18666,-5192.879408506581
18667,-5192.879408506581
18668,-5192.879408506581
18669,-5192.879408506581
18670,-5192.879408506581
18671,-5192.879408506581
18672,-5192.879408506581
18673,-5192.879408506581
18674,-5192.879408506581
18675,-5192.879408506581
18676,-5192.879408506581
18677,-5192.879408506581
18678,-5192.879408506581
18679,-5192.879408506581
18680,-5192.879408506581
18681,-5192.879408506581
18682,-5192.879408506581
18683,-5192.879408506581
18684,-5192.879408506581
18685,-5192.879408506581
18686,-5192.879408506581
18687,-5192.879408506581
18688,-5192.879408506581
18689,-5192.879408506581
18690,-5192.879408506581
18691,-5192.879408506581
18692,-5192.879408506581
18693,-5192.879408506581
18694,-5192.879408506581
18695,-5192.879408506581
18696,-5192.879408506581
18697,-5192.879408506581
18698,-5192.879408506581
18699,-5192.879408506581
18700,-5192.879408506581
18701,-5192.879408506581
18702,-5192.879408506581
18703,-5192.879408506581
18704,-5192.879408506581
18705,-5192.879408506581
18706,-5192.879408506581
18707,-5192.879408506581
18708,-5192.879408506581
18709,-5192.879408506581
18710,-5192.879408506581
18711,-5192.879408506581
18712,-5192.879408506581
18713,-5192.879408506581
18714,-5192.879408506581
18715,-5192.879408506581
18716,-5192.879408506581
18717,586.3647990530692
18718,586.3647990530692
18719,586.3647990530692
18720,586.3647990530692
18721,586.3647990530692
18722,586.3647990530692
18723,586.3647990530692
18724,586.3647990530692
18725,586.3647990530692
18726,586.3647990530692
18727,586.3647990530692
18728,586.3647990530692
18729,586.3647990530692
18730,586.3647990530692
18731,586.3647990530692
18732,586.3647990530692
18733,586.3647990530692
18734,586.3647990530692
18735,586.3647990530692
18736,586.3647990530692
18737,586.3647990530692
18738,586.3647990530692
18739,586.3647990530692
18740,586.3647990530692
18741,586.3647990530692
18742,586.3647990530692
18743,586.3647990530692
18744,586.3647990530692
18745,586.3647990530692
18746,586.3647990530692
18747,586.3647990530692
18748,586.3647990530692
18749,586.3647990530692
18750,586.3647990530692
18751,586.3647990530692
18752,586.3647990530692
18753,586.3647990530692
18754,586.3647990530692
18755,586.3647990530692
18756,586.3647990530692
18757,586.3647990530692
18758,586.3647990530692
18759,586.3647990530692
18760,586.3647990530692
18761,586.3647990530692
18762,586.3647990530692
18763,586.3647990530692
18764,586.3647990530692
18765,586.3647990530692
18766,586.3647990530692
18767,586.3647990530692
18768,586.3647990530692
18769,586.3647990530692
18770,586.3647990530692
18771,586.3647990530692
18772,586.3647990530692
18773,586.3647990530692
18774,586.3647990530692
18775,586.3647990530692
18776,586.3647990530692
18777,586.3647990530692
18778,586.3647990530692
18779,586.3647990530692
18780,586.3647990530692
18781,586.3647990530692
18782,586.3647990530692
18783,586.3647990530692
18784,586.3647990530692
18785,586.3647990530692
18786,586.3647990530692
18787,586.3647990530692
18788,586.3647990530692
18789,586.3647990530692
18790,586.3647990530692
18791,586.3647990530692
18792,586.3647990530692
18793,586.3647990530692
18794,586.3647990530692
18795,586.3647990530692
18796,586.3647990530692
18797,586.3647990530692
18798,586.3647990530692
18799,586.3647990530692
18800,586.3647990530692
18801,586.3647990530692
18802,586.3647990530692
18803,586.3647990530692
