,PCE CRCH Index_ratio
16267,2397.652173913043
16268,2397.652173913043
16269,2397.652173913043
16270,2397.652173913043
16271,2397.652173913043
16272,2397.652173913043
16273,2397.652173913043
16274,2397.652173913043
16275,2397.652173913043
16276,2397.652173913043
16277,2397.652173913043
16278,2397.652173913043
16279,2397.652173913043
16280,2397.652173913043
16281,2397.652173913043
16282,2397.652173913043
16283,2397.652173913043
16284,2397.652173913043
16285,2397.652173913043
16286,2397.652173913043
16287,2397.652173913043
16288,2397.652173913043
16289,2397.652173913043
16290,2397.652173913043
16291,2397.652173913043
16292,2397.652173913043
16293,2397.652173913043
16294,2397.652173913043
16295,2397.652173913043
16296,2397.652173913043
16297,2397.652173913043
16298,2397.652173913043
16299,2397.652173913043
16300,2397.652173913043
16301,2397.652173913043
16302,2397.652173913043
16303,2397.652173913043
16304,2397.652173913043
16305,2397.652173913043
16306,2397.652173913043
16307,2397.652173913043
16308,2397.652173913043
16309,2397.652173913043
16310,2397.652173913043
16311,2397.652173913043
16312,2397.652173913043
16313,2397.652173913043
16314,2397.652173913043
16315,2397.652173913043
16316,2397.652173913043
16317,2397.652173913043
16318,2397.652173913043
16319,2397.652173913043
16320,2397.652173913043
16321,2397.652173913043
16322,2397.652173913043
16323,2397.652173913043
16324,2397.652173913043
16325,2397.652173913043
16326,2397.652173913043
16327,2397.652173913043
16328,2397.652173913043
16329,2397.652173913043
16330,2397.652173913043
16331,2397.652173913043
16332,2397.652173913043
16333,2397.652173913043
16334,2397.652173913043
16335,2397.652173913043
16336,2397.652173913043
16337,2397.652173913043
16338,2397.652173913043
16339,2397.652173913043
16340,2397.652173913043
16341,2397.652173913043
16342,2397.652173913043
16343,702.9702970297027
16344,702.9702970297027
16345,702.9702970297027
16346,702.9702970297027
16347,702.9702970297027
16348,702.9702970297027
16349,702.9702970297027
16350,702.9702970297027
16351,702.9702970297027
16352,702.9702970297027
16353,702.9702970297027
16354,702.9702970297027
16355,702.9702970297027
16356,702.9702970297027
16357,702.9702970297027
16358,702.9702970297027
16359,702.9702970297027
16360,702.9702970297027
16361,702.9702970297027
16362,702.9702970297027
16363,702.9702970297027
16364,702.9702970297027
16365,702.9702970297027
16366,702.9702970297027
16367,702.9702970297027
16368,702.9702970297027
16369,702.9702970297027
16370,702.9702970297027
16371,702.9702970297027
16372,702.9702970297027
16373,702.9702970297027
16374,702.9702970297027
16375,702.9702970297027
16376,702.9702970297027
16377,702.9702970297027
16378,702.9702970297027
16379,702.9702970297027
16380,702.9702970297027
16381,702.9702970297027
16382,702.9702970297027
16383,702.9702970297027
16384,702.9702970297027
16385,702.9702970297027
16386,702.9702970297027
16387,702.9702970297027
16388,702.9702970297027
16389,702.9702970297027
16390,702.9702970297027
16391,702.9702970297027
16392,702.9702970297027
16393,702.9702970297027
16394,702.9702970297027
16395,702.9702970297027
16396,702.9702970297027
16397,702.9702970297027
16398,702.9702970297027
16399,702.9702970297027
16400,702.9702970297027
16401,702.9702970297027
16402,702.9702970297027
16403,702.9702970297027
16404,702.9702970297027
16405,702.9702970297027
16406,702.9702970297027
16407,702.9702970297027
16408,702.9702970297027
16409,702.9702970297027
16410,702.9702970297027
16411,702.9702970297027
16412,702.9702970297027
16413,702.9702970297027
16414,702.9702970297027
16415,702.9702970297027
16416,702.9702970297027
16417,702.9702970297027
16418,702.9702970297027
16419,702.9702970297027
16420,702.9702970297027
16421,702.9702970297027
16422,702.9702970297027
16423,702.9702970297027
16424,702.9702970297027
16425,702.9702970297027
16426,702.9702970297027
16427,702.9702970297027
16428,702.9702970297027
16429,702.9702970297027
16430,702.9702970297027
16431,702.9702970297027
16432,702.9702970297027
16433,702.9702970297027
16434,702.9702970297027
16435,367.1361502347418
16436,367.1361502347418
16437,367.1361502347418
16438,367.1361502347418
16439,367.1361502347418
16440,367.1361502347418
16441,367.1361502347418
16442,367.1361502347418
16443,367.1361502347418
16444,367.1361502347418
16445,367.1361502347418
16446,367.1361502347418
16447,367.1361502347418
16448,367.1361502347418
16449,367.1361502347418
16450,367.1361502347418
16451,367.1361502347418
16452,367.1361502347418
16453,367.1361502347418
16454,367.1361502347418
16455,367.1361502347418
16456,367.1361502347418
16457,367.1361502347418
16458,367.1361502347418
16459,367.1361502347418
16460,367.1361502347418
16461,367.1361502347418
16462,367.1361502347418
16463,367.1361502347418
16464,367.1361502347418
16465,367.1361502347418
16466,367.1361502347418
16467,367.1361502347418
16468,367.1361502347418
16469,367.1361502347418
16470,367.1361502347418
16471,367.1361502347418
16472,367.1361502347418
16473,367.1361502347418
16474,367.1361502347418
16475,367.1361502347418
16476,367.1361502347418
16477,367.1361502347418
16478,367.1361502347418
16479,367.1361502347418
16480,367.1361502347418
16481,367.1361502347418
16482,367.1361502347418
16483,367.1361502347418
16484,367.1361502347418
16485,367.1361502347418
16486,367.1361502347418
16487,367.1361502347418
16488,367.1361502347418
16489,367.1361502347418
16490,367.1361502347418
16491,367.1361502347418
16492,367.1361502347418
16493,367.1361502347418
16494,367.1361502347418
16495,367.1361502347418
16496,367.1361502347418
16497,367.1361502347418
16498,367.1361502347418
16499,367.1361502347418
16500,367.1361502347418
16501,367.1361502347418
16502,367.1361502347418
16503,367.1361502347418
16504,367.1361502347418
16505,367.1361502347418
16506,367.1361502347418
16507,367.1361502347418
16508,367.1361502347418
16509,367.1361502347418
16510,367.1361502347418
16511,367.1361502347418
16512,367.1361502347418
16513,367.1361502347418
16514,367.1361502347418
16515,367.1361502347418
16516,367.1361502347418
16517,367.1361502347418
16518,367.1361502347418
16519,367.1361502347418
16520,367.1361502347418
16521,367.1361502347418
16522,367.1361502347418
16523,367.1361502347418
16524,367.1361502347418
16525,3316.095669036846
16526,3316.095669036846
16527,3316.095669036846
16528,3316.095669036846
16529,3316.095669036846
16530,3316.095669036846
16531,3316.095669036846
16532,3316.095669036846
16533,3316.095669036846
16534,3316.095669036846
16535,3316.095669036846
16536,3316.095669036846
16537,3316.095669036846
16538,3316.095669036846
16539,3316.095669036846
16540,3316.095669036846
16541,3316.095669036846
16542,3316.095669036846
16543,3316.095669036846
16544,3316.095669036846
16545,3316.095669036846
16546,3316.095669036846
16547,3316.095669036846
16548,3316.095669036846
16549,3316.095669036846
16550,3316.095669036846
16551,3316.095669036846
16552,3316.095669036846
16553,3316.095669036846
16554,3316.095669036846
16555,3316.095669036846
16556,3316.095669036846
16557,3316.095669036846
16558,3316.095669036846
16559,3316.095669036846
16560,3316.095669036846
16561,3316.095669036846
16562,3316.095669036846
16563,3316.095669036846
16564,3316.095669036846
16565,3316.095669036846
16566,3316.095669036846
16567,3316.095669036846
16568,3316.095669036846
16569,3316.095669036846
16570,3316.095669036846
16571,3316.095669036846
16572,3316.095669036846
16573,3316.095669036846
16574,3316.095669036846
16575,3316.095669036846
16576,3316.095669036846
16577,3316.095669036846
16578,3316.095669036846
16579,3316.095669036846
16580,3316.095669036846
16581,3316.095669036846
16582,3316.095669036846
16583,3316.095669036846
16584,3316.095669036846
16585,3316.095669036846
16586,3316.095669036846
16587,3316.095669036846
16588,3316.095669036846
16589,3316.095669036846
16590,3316.095669036846
16591,3316.095669036846
16592,3316.095669036846
16593,3316.095669036846
16594,3316.095669036846
16595,3316.095669036846
16596,3316.095669036846
16597,3316.095669036846
16598,3316.095669036846
16599,3316.095669036846
16600,3316.095669036846
16601,3316.095669036846
16602,3316.095669036846
16603,3316.095669036846
16604,3316.095669036846
16605,3316.095669036846
16606,3316.095669036846
16607,3316.095669036846
16608,3316.095669036846
16609,3316.095669036846
16610,3316.095669036846
16611,3316.095669036846
16612,3316.095669036846
16613,3316.095669036846
16614,3316.095669036846
16615,3316.095669036846
16616,871.5145351300959
16617,871.5145351300959
16618,871.5145351300959
16619,871.5145351300959
16620,871.5145351300959
16621,871.5145351300959
16622,871.5145351300959
16623,871.5145351300959
16624,871.5145351300959
16625,871.5145351300959
16626,871.5145351300959
16627,871.5145351300959
16628,871.5145351300959
16629,871.5145351300959
16630,871.5145351300959
16631,871.5145351300959
16632,871.5145351300959
16633,871.5145351300959
16634,871.5145351300959
16635,871.5145351300959
16636,871.5145351300959
16637,871.5145351300959
16638,871.5145351300959
16639,871.5145351300959
16640,871.5145351300959
16641,871.5145351300959
16642,871.5145351300959
16643,871.5145351300959
16644,871.5145351300959
16645,871.5145351300959
16646,871.5145351300959
16647,871.5145351300959
16648,871.5145351300959
16649,871.5145351300959
16650,871.5145351300959
16651,871.5145351300959
16652,871.5145351300959
16653,871.5145351300959
16654,871.5145351300959
16655,871.5145351300959
16656,871.5145351300959
16657,871.5145351300959
16658,871.5145351300959
16659,871.5145351300959
16660,871.5145351300959
16661,871.5145351300959
16662,871.5145351300959
16663,871.5145351300959
16664,871.5145351300959
16665,871.5145351300959
16666,871.5145351300959
16667,871.5145351300959
16668,871.5145351300959
16669,871.5145351300959
16670,871.5145351300959
16671,871.5145351300959
16672,871.5145351300959
16673,871.5145351300959
16674,871.5145351300959
16675,871.5145351300959
16676,871.5145351300959
16677,871.5145351300959
16678,871.5145351300959
16679,871.5145351300959
16680,871.5145351300959
16681,871.5145351300959
16682,871.5145351300959
16683,871.5145351300959
16684,871.5145351300959
16685,871.5145351300959
16686,871.5145351300959
16687,871.5145351300959
16688,871.5145351300959
16689,871.5145351300959
16690,871.5145351300959
16691,871.5145351300959
16692,871.5145351300959
16693,871.5145351300959
16694,871.5145351300959
16695,871.5145351300959
16696,871.5145351300959
16697,871.5145351300959
16698,871.5145351300959
16699,871.5145351300959
16700,871.5145351300959
16701,871.5145351300959
16702,871.5145351300959
16703,871.5145351300959
16704,871.5145351300959
16705,871.5145351300959
16706,871.5145351300959
16707,871.5145351300959
16708,699.1150442477876
16709,699.1150442477876
16710,699.1150442477876
16711,699.1150442477876
16712,699.1150442477876
16713,699.1150442477876
16714,699.1150442477876
16715,699.1150442477876
16716,699.1150442477876
16717,699.1150442477876
16718,699.1150442477876
16719,699.1150442477876
16720,699.1150442477876
16721,699.1150442477876
16722,699.1150442477876
16723,699.1150442477876
16724,699.1150442477876
16725,699.1150442477876
16726,699.1150442477876
16727,699.1150442477876
16728,699.1150442477876
16729,699.1150442477876
16730,699.1150442477876
16731,699.1150442477876
16732,699.1150442477876
16733,699.1150442477876
16734,699.1150442477876
16735,699.1150442477876
16736,699.1150442477876
16737,699.1150442477876
16738,699.1150442477876
16739,699.1150442477876
16740,699.1150442477876
16741,699.1150442477876
16742,699.1150442477876
16743,699.1150442477876
16744,699.1150442477876
16745,699.1150442477876
16746,699.1150442477876
16747,699.1150442477876
16748,699.1150442477876
16749,699.1150442477876
16750,699.1150442477876
16751,699.1150442477876
16752,699.1150442477876
16753,699.1150442477876
16754,699.1150442477876
16755,699.1150442477876
16756,699.1150442477876
16757,699.1150442477876
16758,699.1150442477876
16759,699.1150442477876
16760,699.1150442477876
16761,699.1150442477876
16762,699.1150442477876
16763,699.1150442477876
16764,699.1150442477876
16765,699.1150442477876
16766,699.1150442477876
16767,699.1150442477876
16768,699.1150442477876
16769,699.1150442477876
16770,699.1150442477876
16771,699.1150442477876
16772,699.1150442477876
16773,699.1150442477876
16774,699.1150442477876
16775,699.1150442477876
16776,699.1150442477876
16777,699.1150442477876
16778,699.1150442477876
16779,699.1150442477876
16780,699.1150442477876
16781,699.1150442477876
16782,699.1150442477876
16783,699.1150442477876
16784,699.1150442477876
16785,699.1150442477876
16786,699.1150442477876
16787,699.1150442477876
16788,699.1150442477876
16789,699.1150442477876
16790,699.1150442477876
16791,699.1150442477876
16792,699.1150442477876
16793,699.1150442477876
16794,699.1150442477876
16795,699.1150442477876
16796,699.1150442477876
16797,699.1150442477876
16798,699.1150442477876
16799,699.1150442477876
16800,1500.4868549172345
16801,1500.4868549172345
16802,1500.4868549172345
16803,1500.4868549172345
16804,1500.4868549172345
16805,1500.4868549172345
16806,1500.4868549172345
16807,1500.4868549172345
16808,1500.4868549172345
16809,1500.4868549172345
16810,1500.4868549172345
16811,1500.4868549172345
16812,1500.4868549172345
16813,1500.4868549172345
16814,1500.4868549172345
16815,1500.4868549172345
16816,1500.4868549172345
16817,1500.4868549172345
16818,1500.4868549172345
16819,1500.4868549172345
16820,1500.4868549172345
16821,1500.4868549172345
16822,1500.4868549172345
16823,1500.4868549172345
16824,1500.4868549172345
16825,1500.4868549172345
16826,1500.4868549172345
16827,1500.4868549172345
16828,1500.4868549172345
16829,1500.4868549172345
16830,1500.4868549172345
16831,1500.4868549172345
16832,1500.4868549172345
16833,1500.4868549172345
16834,1500.4868549172345
16835,1500.4868549172345
16836,1500.4868549172345
16837,1500.4868549172345
16838,1500.4868549172345
16839,1500.4868549172345
16840,1500.4868549172345
16841,1500.4868549172345
16842,1500.4868549172345
16843,1500.4868549172345
16844,1500.4868549172345
16845,1500.4868549172345
16846,1500.4868549172345
16847,1500.4868549172345
16848,1500.4868549172345
16849,1500.4868549172345
16850,1500.4868549172345
16851,1500.4868549172345
16852,1500.4868549172345
16853,1500.4868549172345
16854,1500.4868549172345
16855,1500.4868549172345
16856,1500.4868549172345
16857,1500.4868549172345
16858,1500.4868549172345
16859,1500.4868549172345
16860,1500.4868549172345
16861,1500.4868549172345
16862,1500.4868549172345
16863,1500.4868549172345
16864,1500.4868549172345
16865,1500.4868549172345
16866,1500.4868549172345
16867,1500.4868549172345
16868,1500.4868549172345
16869,1500.4868549172345
16870,1500.4868549172345
16871,1500.4868549172345
16872,1500.4868549172345
16873,1500.4868549172345
16874,1500.4868549172345
16875,1500.4868549172345
16876,1500.4868549172345
16877,1500.4868549172345
16878,1500.4868549172345
16879,1500.4868549172345
16880,1500.4868549172345
16881,1500.4868549172345
16882,1500.4868549172345
16883,1500.4868549172345
16884,1500.4868549172345
16885,1500.4868549172345
16886,1500.4868549172345
16887,1500.4868549172345
16888,1500.4868549172345
16889,1500.4868549172345
16890,1500.4868549172345
16891,1151.3859275053305
16892,1151.3859275053305
16893,1151.3859275053305
16894,1151.3859275053305
16895,1151.3859275053305
16896,1151.3859275053305
16897,1151.3859275053305
16898,1151.3859275053305
16899,1151.3859275053305
16900,1151.3859275053305
16901,1151.3859275053305
16902,1151.3859275053305
16903,1151.3859275053305
16904,1151.3859275053305
16905,1151.3859275053305
16906,1151.3859275053305
16907,1151.3859275053305
16908,1151.3859275053305
16909,1151.3859275053305
16910,1151.3859275053305
16911,1151.3859275053305
16912,1151.3859275053305
16913,1151.3859275053305
16914,1151.3859275053305
16915,1151.3859275053305
16916,1151.3859275053305
16917,1151.3859275053305
16918,1151.3859275053305
16919,1151.3859275053305
16920,1151.3859275053305
16921,1151.3859275053305
16922,1151.3859275053305
16923,1151.3859275053305
16924,1151.3859275053305
16925,1151.3859275053305
16926,1151.3859275053305
16927,1151.3859275053305
16928,1151.3859275053305
16929,1151.3859275053305
16930,1151.3859275053305
16931,1151.3859275053305
16932,1151.3859275053305
16933,1151.3859275053305
16934,1151.3859275053305
16935,1151.3859275053305
16936,1151.3859275053305
16937,1151.3859275053305
16938,1151.3859275053305
16939,1151.3859275053305
16940,1151.3859275053305
16941,1151.3859275053305
16942,1151.3859275053305
16943,1151.3859275053305
16944,1151.3859275053305
16945,1151.3859275053305
16946,1151.3859275053305
16947,1151.3859275053305
16948,1151.3859275053305
16949,1151.3859275053305
16950,1151.3859275053305
16951,1151.3859275053305
16952,1151.3859275053305
16953,1151.3859275053305
16954,1151.3859275053305
16955,1151.3859275053305
16956,1151.3859275053305
16957,1151.3859275053305
16958,1151.3859275053305
16959,1151.3859275053305
16960,1151.3859275053305
16961,1151.3859275053305
16962,1151.3859275053305
16963,1151.3859275053305
16964,1151.3859275053305
16965,1151.3859275053305
16966,1151.3859275053305
16967,1151.3859275053305
16968,1151.3859275053305
16969,1151.3859275053305
16970,1151.3859275053305
16971,1151.3859275053305
16972,1151.3859275053305
16973,1151.3859275053305
16974,1151.3859275053305
16975,1151.3859275053305
16976,1151.3859275053305
16977,1151.3859275053305
16978,1151.3859275053305
16979,1151.3859275053305
16980,1151.3859275053305
16981,1151.3859275053305
16982,509.2190016103057
16983,509.2190016103057
16984,509.2190016103057
16985,509.2190016103057
16986,509.2190016103057
16987,509.2190016103057
16988,509.2190016103057
16989,509.2190016103057
16990,509.2190016103057
16991,509.2190016103057
16992,509.2190016103057
16993,509.2190016103057
16994,509.2190016103057
16995,509.2190016103057
16996,509.2190016103057
16997,509.2190016103057
16998,509.2190016103057
16999,509.2190016103057
17000,509.2190016103057
17001,509.2190016103057
17002,509.2190016103057
17003,509.2190016103057
17004,509.2190016103057
17005,509.2190016103057
17006,509.2190016103057
17007,509.2190016103057
17008,509.2190016103057
17009,509.2190016103057
17010,509.2190016103057
17011,509.2190016103057
17012,509.2190016103057
17013,509.2190016103057
17014,509.2190016103057
17015,509.2190016103057
17016,509.2190016103057
17017,509.2190016103057
17018,509.2190016103057
17019,509.2190016103057
17020,509.2190016103057
17021,509.2190016103057
17022,509.2190016103057
17023,509.2190016103057
17024,509.2190016103057
17025,509.2190016103057
17026,509.2190016103057
17027,509.2190016103057
17028,509.2190016103057
17029,509.2190016103057
17030,509.2190016103057
17031,509.2190016103057
17032,509.2190016103057
17033,509.2190016103057
17034,509.2190016103057
17035,509.2190016103057
17036,509.2190016103057
17037,509.2190016103057
17038,509.2190016103057
17039,509.2190016103057
17040,509.2190016103057
17041,509.2190016103057
17042,509.2190016103057
17043,509.2190016103057
17044,509.2190016103057
17045,509.2190016103057
17046,509.2190016103057
17047,509.2190016103057
17048,509.2190016103057
17049,509.2190016103057
17050,509.2190016103057
17051,509.2190016103057
17052,509.2190016103057
17053,509.2190016103057
17054,509.2190016103057
17055,509.2190016103057
17056,509.2190016103057
17057,509.2190016103057
17058,509.2190016103057
17059,509.2190016103057
17060,509.2190016103057
17061,509.2190016103057
17062,509.2190016103057
17063,509.2190016103057
17064,509.2190016103057
17065,509.2190016103057
17066,509.2190016103057
17067,509.2190016103057
17068,509.2190016103057
17069,509.2190016103057
17070,509.2190016103057
17071,509.2190016103057
17072,509.2190016103057
17073,509.2190016103057
17074,1543.1654676259002
17075,1543.1654676259002
17076,1543.1654676259002
17077,1543.1654676259002
17078,1543.1654676259002
17079,1543.1654676259002
17080,1543.1654676259002
17081,1543.1654676259002
17082,1543.1654676259002
17083,1543.1654676259002
17084,1543.1654676259002
17085,1543.1654676259002
17086,1543.1654676259002
17087,1543.1654676259002
17088,1543.1654676259002
17089,1543.1654676259002
17090,1543.1654676259002
17091,1543.1654676259002
17092,1543.1654676259002
17093,1543.1654676259002
17094,1543.1654676259002
17095,1543.1654676259002
17096,1543.1654676259002
17097,1543.1654676259002
17098,1543.1654676259002
17099,1543.1654676259002
17100,1543.1654676259002
17101,1543.1654676259002
17102,1543.1654676259002
17103,1543.1654676259002
17104,1543.1654676259002
17105,1543.1654676259002
17106,1543.1654676259002
17107,1543.1654676259002
17108,1543.1654676259002
17109,1543.1654676259002
17110,1543.1654676259002
17111,1543.1654676259002
17112,1543.1654676259002
17113,1543.1654676259002
17114,1543.1654676259002
17115,1543.1654676259002
17116,1543.1654676259002
17117,1543.1654676259002
17118,1543.1654676259002
17119,1543.1654676259002
17120,1543.1654676259002
17121,1543.1654676259002
17122,1543.1654676259002
17123,1543.1654676259002
17124,1543.1654676259002
17125,1543.1654676259002
17126,1543.1654676259002
17127,1543.1654676259002
17128,1543.1654676259002
17129,1543.1654676259002
17130,1543.1654676259002
17131,1543.1654676259002
17132,1543.1654676259002
17133,1543.1654676259002
17134,1543.1654676259002
17135,1543.1654676259002
17136,1543.1654676259002
17137,1543.1654676259002
17138,1543.1654676259002
17139,1543.1654676259002
17140,1543.1654676259002
17141,1543.1654676259002
17142,1543.1654676259002
17143,1543.1654676259002
17144,1543.1654676259002
17145,1543.1654676259002
17146,1543.1654676259002
17147,1543.1654676259002
17148,1543.1654676259002
17149,1543.1654676259002
17150,1543.1654676259002
17151,1543.1654676259002
17152,1543.1654676259002
17153,1543.1654676259002
17154,1543.1654676259002
17155,1543.1654676259002
17156,1543.1654676259002
17157,1543.1654676259002
17158,1543.1654676259002
17159,1543.1654676259002
17160,1543.1654676259002
17161,1543.1654676259002
17162,1543.1654676259002
17163,1543.1654676259002
17164,1543.1654676259002
17165,1543.1654676259002
17166,1062.7298627298628
17167,1062.7298627298628
17168,1062.7298627298628
17169,1062.7298627298628
17170,1062.7298627298628
17171,1062.7298627298628
17172,1062.7298627298628
17173,1062.7298627298628
17174,1062.7298627298628
17175,1062.7298627298628
17176,1062.7298627298628
17177,1062.7298627298628
17178,1062.7298627298628
17179,1062.7298627298628
17180,1062.7298627298628
17181,1062.7298627298628
17182,1062.7298627298628
17183,1062.7298627298628
17184,1062.7298627298628
17185,1062.7298627298628
17186,1062.7298627298628
17187,1062.7298627298628
17188,1062.7298627298628
17189,1062.7298627298628
17190,1062.7298627298628
17191,1062.7298627298628
17192,1062.7298627298628
17193,1062.7298627298628
17194,1062.7298627298628
17195,1062.7298627298628
17196,1062.7298627298628
17197,1062.7298627298628
17198,1062.7298627298628
17199,1062.7298627298628
17200,1062.7298627298628
17201,1062.7298627298628
17202,1062.7298627298628
17203,1062.7298627298628
17204,1062.7298627298628
17205,1062.7298627298628
17206,1062.7298627298628
17207,1062.7298627298628
17208,1062.7298627298628
17209,1062.7298627298628
17210,1062.7298627298628
17211,1062.7298627298628
17212,1062.7298627298628
17213,1062.7298627298628
17214,1062.7298627298628
17215,1062.7298627298628
17216,1062.7298627298628
17217,1062.7298627298628
17218,1062.7298627298628
17219,1062.7298627298628
17220,1062.7298627298628
17221,1062.7298627298628
17222,1062.7298627298628
17223,1062.7298627298628
17224,1062.7298627298628
17225,1062.7298627298628
17226,1062.7298627298628
17227,1062.7298627298628
17228,1062.7298627298628
17229,1062.7298627298628
17230,1062.7298627298628
17231,1062.7298627298628
17232,1062.7298627298628
17233,1062.7298627298628
17234,1062.7298627298628
17235,1062.7298627298628
17236,1062.7298627298628
17237,1062.7298627298628
17238,1062.7298627298628
17239,1062.7298627298628
17240,1062.7298627298628
17241,1062.7298627298628
17242,1062.7298627298628
17243,1062.7298627298628
17244,1062.7298627298628
17245,1062.7298627298628
17246,1062.7298627298628
17247,1062.7298627298628
17248,1062.7298627298628
17249,1062.7298627298628
17250,1062.7298627298628
17251,1062.7298627298628
17252,1062.7298627298628
17253,1062.7298627298628
17254,1062.7298627298628
17255,1062.7298627298628
17256,339.2795545261913
17257,339.2795545261913
17258,339.2795545261913
17259,339.2795545261913
17260,339.2795545261913
17261,339.2795545261913
17262,339.2795545261913
17263,339.2795545261913
17264,339.2795545261913
17265,339.2795545261913
17266,339.2795545261913
17267,339.2795545261913
17268,339.2795545261913
17269,339.2795545261913
17270,339.2795545261913
17271,339.2795545261913
17272,339.2795545261913
17273,339.2795545261913
17274,339.2795545261913
17275,339.2795545261913
17276,339.2795545261913
17277,339.2795545261913
17278,339.2795545261913
17279,339.2795545261913
17280,339.2795545261913
17281,339.2795545261913
17282,339.2795545261913
17283,339.2795545261913
17284,339.2795545261913
17285,339.2795545261913
17286,339.2795545261913
17287,339.2795545261913
17288,339.2795545261913
17289,339.2795545261913
17290,339.2795545261913
17291,339.2795545261913
17292,339.2795545261913
17293,339.2795545261913
17294,339.2795545261913
17295,339.2795545261913
17296,339.2795545261913
17297,339.2795545261913
17298,339.2795545261913
17299,339.2795545261913
17300,339.2795545261913
17301,339.2795545261913
17302,339.2795545261913
17303,339.2795545261913
17304,339.2795545261913
17305,339.2795545261913
17306,339.2795545261913
17307,339.2795545261913
17308,339.2795545261913
17309,339.2795545261913
17310,339.2795545261913
17311,339.2795545261913
17312,339.2795545261913
17313,339.2795545261913
17314,339.2795545261913
17315,339.2795545261913
17316,339.2795545261913
17317,339.2795545261913
17318,339.2795545261913
17319,339.2795545261913
17320,339.2795545261913
17321,339.2795545261913
17322,339.2795545261913
17323,339.2795545261913
17324,339.2795545261913
17325,339.2795545261913
17326,339.2795545261913
17327,339.2795545261913
17328,339.2795545261913
17329,339.2795545261913
17330,339.2795545261913
17331,339.2795545261913
17332,339.2795545261913
17333,339.2795545261913
17334,339.2795545261913
17335,339.2795545261913
17336,339.2795545261913
17337,339.2795545261913
17338,339.2795545261913
17339,339.2795545261913
17340,339.2795545261913
17341,339.2795545261913
17342,339.2795545261913
17343,339.2795545261913
17344,339.2795545261913
17345,339.2795545261913
17346,339.2795545261913
17347,4538.363171355499
17348,4538.363171355499
17349,4538.363171355499
17350,4538.363171355499
17351,4538.363171355499
17352,4538.363171355499
17353,4538.363171355499
17354,4538.363171355499
17355,4538.363171355499
17356,4538.363171355499
17357,4538.363171355499
17358,4538.363171355499
17359,4538.363171355499
17360,4538.363171355499
17361,4538.363171355499
17362,4538.363171355499
17363,4538.363171355499
17364,4538.363171355499
17365,4538.363171355499
17366,4538.363171355499
17367,4538.363171355499
17368,4538.363171355499
17369,4538.363171355499
17370,4538.363171355499
17371,4538.363171355499
17372,4538.363171355499
17373,4538.363171355499
17374,4538.363171355499
17375,4538.363171355499
17376,4538.363171355499
17377,4538.363171355499
17378,4538.363171355499
17379,4538.363171355499
17380,4538.363171355499
17381,4538.363171355499
17382,4538.363171355499
17383,4538.363171355499
17384,4538.363171355499
17385,4538.363171355499
17386,4538.363171355499
17387,4538.363171355499
17388,4538.363171355499
17389,4538.363171355499
17390,4538.363171355499
17391,4538.363171355499
17392,4538.363171355499
17393,4538.363171355499
17394,4538.363171355499
17395,4538.363171355499
17396,4538.363171355499
17397,4538.363171355499
17398,4538.363171355499
17399,4538.363171355499
17400,4538.363171355499
17401,4538.363171355499
17402,4538.363171355499
17403,4538.363171355499
17404,4538.363171355499
17405,4538.363171355499
17406,4538.363171355499
17407,4538.363171355499
17408,4538.363171355499
17409,4538.363171355499
17410,4538.363171355499
17411,4538.363171355499
17412,4538.363171355499
17413,4538.363171355499
17414,4538.363171355499
17415,4538.363171355499
17416,4538.363171355499
17417,4538.363171355499
17418,4538.363171355499
17419,4538.363171355499
17420,4538.363171355499
17421,4538.363171355499
17422,4538.363171355499
17423,4538.363171355499
17424,4538.363171355499
17425,4538.363171355499
17426,4538.363171355499
17427,4538.363171355499
17428,4538.363171355499
17429,4538.363171355499
17430,4538.363171355499
17431,4538.363171355499
17432,4538.363171355499
17433,4538.363171355499
17434,4538.363171355499
17435,4538.363171355499
17436,4538.363171355499
17437,4538.363171355499
17438,4538.363171355499
17439,525.6410256410254
17440,525.6410256410254
17441,525.6410256410254
17442,525.6410256410254
17443,525.6410256410254
17444,525.6410256410254
17445,525.6410256410254
17446,525.6410256410254
17447,525.6410256410254
17448,525.6410256410254
17449,525.6410256410254
17450,525.6410256410254
17451,525.6410256410254
17452,525.6410256410254
17453,525.6410256410254
17454,525.6410256410254
17455,525.6410256410254
17456,525.6410256410254
17457,525.6410256410254
17458,525.6410256410254
17459,525.6410256410254
17460,525.6410256410254
17461,525.6410256410254
17462,525.6410256410254
17463,525.6410256410254
17464,525.6410256410254
17465,525.6410256410254
17466,525.6410256410254
17467,525.6410256410254
17468,525.6410256410254
17469,525.6410256410254
17470,525.6410256410254
17471,525.6410256410254
17472,525.6410256410254
17473,525.6410256410254
17474,525.6410256410254
17475,525.6410256410254
17476,525.6410256410254
17477,525.6410256410254
17478,525.6410256410254
17479,525.6410256410254
17480,525.6410256410254
17481,525.6410256410254
17482,525.6410256410254
17483,525.6410256410254
17484,525.6410256410254
17485,525.6410256410254
17486,525.6410256410254
17487,525.6410256410254
17488,525.6410256410254
17489,525.6410256410254
17490,525.6410256410254
17491,525.6410256410254
17492,525.6410256410254
17493,525.6410256410254
17494,525.6410256410254
17495,525.6410256410254
17496,525.6410256410254
17497,525.6410256410254
17498,525.6410256410254
17499,525.6410256410254
17500,525.6410256410254
17501,525.6410256410254
17502,525.6410256410254
17503,525.6410256410254
17504,525.6410256410254
