,CGSHXAI% Index_ratio
12140,-0.1491062801932368
12141,-0.1491062801932368
12142,2.418229548229548
12143,2.418229548229548
12144,2.418229548229548
12145,2.418229548229548
12146,2.418229548229548
12147,2.418229548229548
12148,2.418229548229548
12149,2.418229548229548
12150,2.418229548229548
12151,2.418229548229548
12152,2.418229548229548
12153,2.418229548229548
12154,2.418229548229548
12155,2.418229548229548
12156,2.418229548229548
12157,2.418229548229548
12158,2.418229548229548
12159,2.418229548229548
12160,2.418229548229548
12161,2.418229548229548
12162,2.418229548229548
12163,2.418229548229548
12164,2.418229548229548
12165,2.418229548229548
12166,2.418229548229548
12167,2.418229548229548
12168,2.418229548229548
12169,2.418229548229548
12170,2.418229548229548
12171,2.418229548229548
12172,2.418229548229548
12173,2.418229548229548
12174,2.418229548229548
12175,2.418229548229548
12176,2.418229548229548
12177,2.418229548229548
12178,2.418229548229548
12179,2.418229548229548
12180,2.418229548229548
12181,2.418229548229548
12182,2.418229548229548
12183,2.418229548229548
12184,2.418229548229548
12185,2.418229548229548
12186,2.418229548229548
12187,2.418229548229548
12188,2.418229548229548
12189,2.418229548229548
12190,2.418229548229548
12191,2.418229548229548
12192,2.418229548229548
12193,2.418229548229548
12194,2.418229548229548
12195,2.418229548229548
12196,2.418229548229548
12197,2.418229548229548
12198,2.418229548229548
12199,2.418229548229548
12200,2.418229548229548
12201,2.418229548229548
12202,2.418229548229548
12203,2.418229548229548
12204,2.418229548229548
12205,2.418229548229548
12206,2.418229548229548
12207,2.418229548229548
12208,2.418229548229548
12209,2.418229548229548
12210,2.418229548229548
12211,2.418229548229548
12212,2.418229548229548
12213,2.418229548229548
12214,2.418229548229548
12215,2.418229548229548
12216,2.418229548229548
12217,2.418229548229548
12218,2.418229548229548
12219,2.418229548229548
12220,2.418229548229548
12221,2.418229548229548
12222,2.418229548229548
12223,2.418229548229548
12224,2.418229548229548
12225,2.418229548229548
12226,2.418229548229548
12227,2.418229548229548
12228,2.418229548229548
12229,2.418229548229548
12230,2.418229548229548
12231,2.418229548229548
12232,2.418229548229548
12233,0.7732680363115152
12234,0.7732680363115152
12235,0.7732680363115152
12236,0.7732680363115152
12237,0.7732680363115152
12238,0.7732680363115152
12239,0.7732680363115152
12240,0.7732680363115152
12241,0.7732680363115152
12242,0.7732680363115152
12243,0.7732680363115152
12244,0.7732680363115152
12245,0.7732680363115152
12246,0.7732680363115152
12247,0.7732680363115152
12248,0.7732680363115152
12249,0.7732680363115152
12250,0.7732680363115152
12251,0.7732680363115152
12252,0.7732680363115152
12253,0.7732680363115152
12254,0.7732680363115152
12255,0.7732680363115152
12256,0.7732680363115152
12257,0.7732680363115152
12258,0.7732680363115152
12259,0.7732680363115152
12260,0.7732680363115152
12261,0.7732680363115152
12262,0.7732680363115152
12263,0.7732680363115152
12264,0.7732680363115152
12265,0.7732680363115152
12266,0.7732680363115152
12267,0.7732680363115152
12268,0.7732680363115152
12269,0.7732680363115152
12270,0.7732680363115152
12271,0.7732680363115152
12272,0.7732680363115152
12273,0.7732680363115152
12274,0.7732680363115152
12275,0.7732680363115152
12276,0.7732680363115152
12277,0.7732680363115152
12278,0.7732680363115152
12279,0.7732680363115152
12280,0.7732680363115152
12281,0.7732680363115152
12282,0.7732680363115152
12283,0.7732680363115152
12284,0.7732680363115152
12285,0.7732680363115152
12286,0.7732680363115152
12287,0.7732680363115152
12288,0.7732680363115152
12289,0.7732680363115152
12290,0.7732680363115152
12291,0.7732680363115152
12292,0.7732680363115152
12293,0.7732680363115152
12294,0.7732680363115152
12295,0.7732680363115152
12296,0.7732680363115152
12297,0.7732680363115152
12298,0.7732680363115152
12299,0.7732680363115152
12300,0.7732680363115152
12301,0.7732680363115152
12302,0.7732680363115152
12303,0.7732680363115152
12304,0.7732680363115152
12305,0.7732680363115152
12306,0.7732680363115152
12307,0.7732680363115152
12308,0.7732680363115152
12309,0.7732680363115152
12310,0.7732680363115152
12311,0.7732680363115152
12312,0.7732680363115152
12313,0.7732680363115152
12314,0.7732680363115152
12315,0.7732680363115152
12316,0.7732680363115152
12317,0.7732680363115152
12318,0.7732680363115152
12319,0.7732680363115152
12320,0.7732680363115152
12321,0.7732680363115152
12322,0.7732680363115152
12323,0.7732680363115152
12324,0.7732680363115152
12325,0.1956521739130428
12326,0.1956521739130428
12327,0.1956521739130428
12328,0.1956521739130428
12329,0.1956521739130428
12330,0.1956521739130428
12331,0.1956521739130428
12332,0.1956521739130428
12333,0.1956521739130428
12334,0.1956521739130428
12335,0.1956521739130428
12336,0.1956521739130428
12337,0.1956521739130428
12338,0.1956521739130428
12339,0.1956521739130428
12340,0.1956521739130428
12341,0.1956521739130428
12342,0.1956521739130428
12343,0.1956521739130428
12344,0.1956521739130428
12345,0.1956521739130428
12346,0.1956521739130428
12347,0.1956521739130428
12348,0.1956521739130428
12349,0.1956521739130428
12350,0.1956521739130428
12351,0.1956521739130428
12352,0.1956521739130428
12353,0.1956521739130428
12354,0.1956521739130428
12355,0.1956521739130428
12356,0.1956521739130428
12357,0.1956521739130428
12358,0.1956521739130428
12359,0.1956521739130428
12360,0.1956521739130428
12361,0.1956521739130428
12362,0.1956521739130428
12363,0.1956521739130428
12364,0.1956521739130428
12365,0.1956521739130428
12366,0.1956521739130428
12367,0.1956521739130428
12368,0.1956521739130428
12369,0.1956521739130428
12370,0.1956521739130428
12371,0.1956521739130428
12372,0.1956521739130428
12373,0.1956521739130428
12374,0.1956521739130428
12375,0.1956521739130428
12376,0.1956521739130428
12377,0.1956521739130428
12378,0.1956521739130428
12379,0.1956521739130428
12380,0.1956521739130428
12381,0.1956521739130428
12382,0.1956521739130428
12383,0.1956521739130428
12384,0.1956521739130428
12385,0.1956521739130428
12386,0.1956521739130428
12387,0.1956521739130428
12388,0.1956521739130428
12389,0.1956521739130428
12390,0.1956521739130428
12391,0.1956521739130428
12392,0.1956521739130428
12393,0.1956521739130428
12394,0.1956521739130428
12395,0.1956521739130428
12396,0.1956521739130428
12397,0.1956521739130428
12398,0.1956521739130428
12399,0.1956521739130428
12400,0.1956521739130428
12401,0.1956521739130428
12402,0.1956521739130428
12403,0.1956521739130428
12404,0.1956521739130428
12405,0.1956521739130428
12406,0.1956521739130428
12407,0.1956521739130428
12408,0.1956521739130428
12409,0.1956521739130428
12410,0.1956521739130428
12411,0.1956521739130428
12412,0.1956521739130428
12413,0.1956521739130428
12414,0.1956521739130428
12415,0.1956521739130428
12416,0.1956521739130428
12417,-0.49199713330148054
12418,-0.49199713330148054
12419,-0.49199713330148054
12420,-0.49199713330148054
12421,-0.49199713330148054
12422,-0.49199713330148054
12423,-0.49199713330148054
12424,-0.49199713330148054
12425,-0.49199713330148054
12426,-0.49199713330148054
12427,-0.49199713330148054
12428,-0.49199713330148054
12429,-0.49199713330148054
12430,-0.49199713330148054
12431,-0.49199713330148054
12432,-0.49199713330148054
12433,-0.49199713330148054
12434,-0.49199713330148054
12435,-0.49199713330148054
12436,-0.49199713330148054
12437,-0.49199713330148054
12438,-0.49199713330148054
12439,-0.49199713330148054
12440,-0.49199713330148054
12441,-0.49199713330148054
12442,-0.49199713330148054
12443,-0.49199713330148054
12444,-0.49199713330148054
12445,-0.49199713330148054
12446,-0.49199713330148054
12447,-0.49199713330148054
12448,-0.49199713330148054
12449,-0.49199713330148054
12450,-0.49199713330148054
12451,-0.49199713330148054
12452,-0.49199713330148054
12453,-0.49199713330148054
12454,-0.49199713330148054
12455,-0.49199713330148054
12456,-0.49199713330148054
12457,-0.49199713330148054
12458,-0.49199713330148054
12459,-0.49199713330148054
12460,-0.49199713330148054
12461,-0.49199713330148054
12462,-0.49199713330148054
12463,-0.49199713330148054
12464,-0.49199713330148054
12465,-0.49199713330148054
12466,-0.49199713330148054
12467,-0.49199713330148054
12468,-0.49199713330148054
12469,-0.49199713330148054
12470,-0.49199713330148054
12471,-0.49199713330148054
12472,-0.49199713330148054
12473,-0.49199713330148054
12474,-0.49199713330148054
12475,-0.49199713330148054
12476,-0.49199713330148054
12477,-0.49199713330148054
12478,-0.49199713330148054
12479,-0.49199713330148054
12480,-0.49199713330148054
12481,-0.49199713330148054
12482,-0.49199713330148054
12483,-0.49199713330148054
12484,-0.49199713330148054
12485,-0.49199713330148054
12486,-0.49199713330148054
12487,-0.49199713330148054
12488,-0.49199713330148054
12489,-0.49199713330148054
12490,-0.49199713330148054
12491,-0.49199713330148054
12492,-0.49199713330148054
12493,-0.49199713330148054
12494,-0.49199713330148054
12495,-0.49199713330148054
12496,-0.49199713330148054
12497,-0.49199713330148054
12498,-0.49199713330148054
12499,-0.49199713330148054
12500,-0.49199713330148054
12501,-0.49199713330148054
12502,-0.49199713330148054
12503,-0.49199713330148054
12504,-0.49199713330148054
12505,-0.49199713330148054
12506,-0.49199713330148054
12507,-0.49199713330148054
12508,1.1483516483516476
12509,1.1483516483516476
12510,1.1483516483516476
12511,1.1483516483516476
12512,1.1483516483516476
12513,1.1483516483516476
12514,1.1483516483516476
12515,1.1483516483516476
12516,1.1483516483516476
12517,1.1483516483516476
12518,1.1483516483516476
12519,1.1483516483516476
12520,1.1483516483516476
12521,1.1483516483516476
12522,1.1483516483516476
12523,1.1483516483516476
12524,1.1483516483516476
12525,1.1483516483516476
12526,1.1483516483516476
12527,1.1483516483516476
12528,1.1483516483516476
12529,1.1483516483516476
12530,1.1483516483516476
12531,1.1483516483516476
12532,1.1483516483516476
12533,1.1483516483516476
12534,1.1483516483516476
12535,1.1483516483516476
12536,1.1483516483516476
12537,1.1483516483516476
12538,1.1483516483516476
12539,1.1483516483516476
12540,1.1483516483516476
12541,1.1483516483516476
12542,1.1483516483516476
12543,1.1483516483516476
12544,1.1483516483516476
12545,1.1483516483516476
12546,1.1483516483516476
12547,1.1483516483516476
12548,1.1483516483516476
12549,1.1483516483516476
12550,1.1483516483516476
12551,1.1483516483516476
12552,1.1483516483516476
12553,1.1483516483516476
12554,1.1483516483516476
12555,1.1483516483516476
12556,1.1483516483516476
12557,1.1483516483516476
12558,1.1483516483516476
12559,1.1483516483516476
12560,1.1483516483516476
12561,1.1483516483516476
12562,1.1483516483516476
12563,1.1483516483516476
12564,1.1483516483516476
12565,1.1483516483516476
12566,1.1483516483516476
12567,1.1483516483516476
12568,1.1483516483516476
12569,1.1483516483516476
12570,1.1483516483516476
12571,1.1483516483516476
12572,1.1483516483516476
12573,1.1483516483516476
12574,1.1483516483516476
12575,1.1483516483516476
12576,1.1483516483516476
12577,1.1483516483516476
12578,1.1483516483516476
12579,1.1483516483516476
12580,1.1483516483516476
12581,1.1483516483516476
12582,1.1483516483516476
12583,1.1483516483516476
12584,1.1483516483516476
12585,1.1483516483516476
12586,1.1483516483516476
12587,1.1483516483516476
12588,1.1483516483516476
12589,1.1483516483516476
12590,1.1483516483516476
12591,1.1483516483516476
12592,1.1483516483516476
12593,1.1483516483516476
12594,1.1483516483516476
12595,1.1483516483516476
12596,1.1483516483516476
12597,1.1483516483516476
12598,1.1483516483516476
12599,-2.407441471571906
12600,-2.407441471571906
12601,-2.407441471571906
12602,-2.407441471571906
12603,-2.407441471571906
12604,-2.407441471571906
12605,-2.407441471571906
12606,-2.407441471571906
12607,-2.407441471571906
12608,-2.407441471571906
12609,-2.407441471571906
12610,-2.407441471571906
12611,-2.407441471571906
12612,-2.407441471571906
12613,-2.407441471571906
12614,-2.407441471571906
12615,-2.407441471571906
12616,-2.407441471571906
12617,-2.407441471571906
12618,-2.407441471571906
12619,-2.407441471571906
12620,-2.407441471571906
12621,-2.407441471571906
12622,-2.407441471571906
12623,-2.407441471571906
12624,-2.407441471571906
12625,-2.407441471571906
12626,-2.407441471571906
12627,-2.407441471571906
12628,-2.407441471571906
12629,-2.407441471571906
12630,-2.407441471571906
12631,-2.407441471571906
12632,-2.407441471571906
12633,-2.407441471571906
12634,-2.407441471571906
12635,-2.407441471571906
12636,-2.407441471571906
12637,-2.407441471571906
12638,-2.407441471571906
12639,-2.407441471571906
12640,-2.407441471571906
12641,-2.407441471571906
12642,-2.407441471571906
12643,-2.407441471571906
12644,-2.407441471571906
12645,-2.407441471571906
12646,-2.407441471571906
12647,-2.407441471571906
12648,-2.407441471571906
12649,-2.407441471571906
12650,-2.407441471571906
12651,-2.407441471571906
12652,-2.407441471571906
12653,-2.407441471571906
12654,-2.407441471571906
12655,-2.407441471571906
12656,-2.407441471571906
12657,-2.407441471571906
12658,-2.407441471571906
12659,-2.407441471571906
12660,-2.407441471571906
12661,-2.407441471571906
12662,-2.407441471571906
12663,-2.407441471571906
12664,-2.407441471571906
12665,-2.407441471571906
12666,-2.407441471571906
12667,-2.407441471571906
12668,-2.407441471571906
12669,-2.407441471571906
12670,-2.407441471571906
12671,-2.407441471571906
12672,-2.407441471571906
12673,-2.407441471571906
12674,-2.407441471571906
12675,-2.407441471571906
12676,-2.407441471571906
12677,-2.407441471571906
12678,-2.407441471571906
12679,-2.407441471571906
12680,-2.407441471571906
12681,-2.407441471571906
12682,-2.407441471571906
12683,-2.407441471571906
12684,-2.407441471571906
12685,-2.407441471571906
12686,-2.407441471571906
12687,-2.407441471571906
12688,-2.407441471571906
12689,-2.407441471571906
12690,-2.407441471571906
12691,1.2739130434782604
12692,1.2739130434782604
12693,1.2739130434782604
12694,1.2739130434782604
12695,1.2739130434782604
12696,1.2739130434782604
12697,1.2739130434782604
12698,1.2739130434782604
12699,1.2739130434782604
12700,1.2739130434782604
12701,1.2739130434782604
12702,1.2739130434782604
12703,1.2739130434782604
12704,1.2739130434782604
12705,1.2739130434782604
12706,1.2739130434782604
12707,1.2739130434782604
12708,1.2739130434782604
12709,1.2739130434782604
12710,1.2739130434782604
12711,1.2739130434782604
12712,1.2739130434782604
12713,1.2739130434782604
12714,1.2739130434782604
12715,1.2739130434782604
12716,1.2739130434782604
12717,1.2739130434782604
12718,1.2739130434782604
12719,1.2739130434782604
12720,1.2739130434782604
12721,1.2739130434782604
12722,1.2739130434782604
12723,1.2739130434782604
12724,1.2739130434782604
12725,1.2739130434782604
12726,1.2739130434782604
12727,1.2739130434782604
12728,1.2739130434782604
12729,1.2739130434782604
12730,1.2739130434782604
12731,1.2739130434782604
12732,1.2739130434782604
12733,1.2739130434782604
12734,1.2739130434782604
12735,1.2739130434782604
12736,1.2739130434782604
12737,1.2739130434782604
12738,1.2739130434782604
12739,1.2739130434782604
12740,1.2739130434782604
12741,1.2739130434782604
12742,1.2739130434782604
12743,1.2739130434782604
12744,1.2739130434782604
12745,1.2739130434782604
12746,1.2739130434782604
12747,1.2739130434782604
12748,1.2739130434782604
12749,1.2739130434782604
12750,1.2739130434782604
12751,1.2739130434782604
12752,1.2739130434782604
12753,1.2739130434782604
12754,1.2739130434782604
12755,1.2739130434782604
12756,1.2739130434782604
12757,1.2739130434782604
12758,1.2739130434782604
12759,1.2739130434782604
12760,1.2739130434782604
12761,1.2739130434782604
12762,1.2739130434782604
12763,1.2739130434782604
12764,1.2739130434782604
12765,1.2739130434782604
12766,1.2739130434782604
12767,1.2739130434782604
12768,1.2739130434782604
12769,1.2739130434782604
12770,1.2739130434782604
12771,1.2739130434782604
12772,1.2739130434782604
12773,1.2739130434782604
12774,1.2739130434782604
12775,1.2739130434782604
12776,1.2739130434782604
12777,1.2739130434782604
12778,1.2739130434782604
12779,1.2739130434782604
12780,1.2739130434782604
12781,1.2739130434782604
12782,1.2739130434782604
12783,-1.9021980676328498
12784,-1.9021980676328498
12785,-1.9021980676328498
12786,-1.9021980676328498
12787,-1.9021980676328498
12788,-1.9021980676328498
12789,-1.9021980676328498
12790,-1.9021980676328498
12791,-1.9021980676328498
12792,-1.9021980676328498
12793,-1.9021980676328498
12794,-1.9021980676328498
12795,-1.9021980676328498
12796,-1.9021980676328498
12797,-1.9021980676328498
12798,-1.9021980676328498
12799,-1.9021980676328498
12800,-1.9021980676328498
12801,-1.9021980676328498
12802,-1.9021980676328498
12803,-1.9021980676328498
12804,-1.9021980676328498
12805,-1.9021980676328498
12806,-1.9021980676328498
12807,-1.9021980676328498
12808,-1.9021980676328498
12809,-1.9021980676328498
12810,-1.9021980676328498
12811,-1.9021980676328498
12812,-1.9021980676328498
12813,-1.9021980676328498
12814,-1.9021980676328498
12815,-1.9021980676328498
12816,-1.9021980676328498
12817,-1.9021980676328498
12818,-1.9021980676328498
12819,-1.9021980676328498
12820,-1.9021980676328498
12821,-1.9021980676328498
12822,-1.9021980676328498
12823,-1.9021980676328498
12824,-1.9021980676328498
12825,-1.9021980676328498
12826,-1.9021980676328498
12827,-1.9021980676328498
12828,-1.9021980676328498
12829,-1.9021980676328498
12830,-1.9021980676328498
12831,-1.9021980676328498
12832,-1.9021980676328498
12833,-1.9021980676328498
12834,-1.9021980676328498
12835,-1.9021980676328498
12836,-1.9021980676328498
12837,-1.9021980676328498
12838,-1.9021980676328498
12839,-1.9021980676328498
12840,-1.9021980676328498
12841,-1.9021980676328498
12842,-1.9021980676328498
12843,-1.9021980676328498
12844,-1.9021980676328498
12845,-1.9021980676328498
12846,-1.9021980676328498
12847,-1.9021980676328498
12848,-1.9021980676328498
12849,-1.9021980676328498
12850,-1.9021980676328498
12851,-1.9021980676328498
12852,-1.9021980676328498
12853,-1.9021980676328498
12854,-1.9021980676328498
12855,-1.9021980676328498
12856,-1.9021980676328498
12857,-1.9021980676328498
12858,-1.9021980676328498
12859,-1.9021980676328498
12860,-1.9021980676328498
12861,-1.9021980676328498
12862,-1.9021980676328498
12863,-1.9021980676328498
12864,-1.9021980676328498
12865,-1.9021980676328498
12866,-1.9021980676328498
12867,-1.9021980676328498
12868,-1.9021980676328498
12869,-1.9021980676328498
12870,-1.9021980676328498
12871,-1.9021980676328498
12872,-1.9021980676328498
12873,1.347814407814408
12874,1.347814407814408
12875,1.347814407814408
12876,1.347814407814408
12877,1.347814407814408
12878,1.347814407814408
12879,1.347814407814408
12880,1.347814407814408
12881,1.347814407814408
12882,1.347814407814408
12883,1.347814407814408
12884,1.347814407814408
12885,1.347814407814408
12886,1.347814407814408
12887,1.347814407814408
12888,1.347814407814408
12889,1.347814407814408
12890,1.347814407814408
12891,1.347814407814408
12892,1.347814407814408
12893,1.347814407814408
12894,1.347814407814408
12895,1.347814407814408
12896,1.347814407814408
12897,1.347814407814408
12898,1.347814407814408
12899,1.347814407814408
12900,1.347814407814408
12901,1.347814407814408
12902,1.347814407814408
12903,1.347814407814408
12904,1.347814407814408
12905,1.347814407814408
12906,1.347814407814408
12907,1.347814407814408
12908,1.347814407814408
12909,1.347814407814408
12910,1.347814407814408
12911,1.347814407814408
12912,1.347814407814408
12913,1.347814407814408
12914,1.347814407814408
12915,1.347814407814408
12916,1.347814407814408
12917,1.347814407814408
12918,1.347814407814408
12919,1.347814407814408
12920,1.347814407814408
12921,1.347814407814408
12922,1.347814407814408
12923,1.347814407814408
12924,1.347814407814408
12925,1.347814407814408
12926,1.347814407814408
12927,1.347814407814408
12928,1.347814407814408
12929,1.347814407814408
12930,1.347814407814408
12931,1.347814407814408
12932,1.347814407814408
12933,1.347814407814408
12934,1.347814407814408
12935,1.347814407814408
12936,1.347814407814408
12937,1.347814407814408
12938,1.347814407814408
12939,1.347814407814408
12940,1.347814407814408
12941,1.347814407814408
12942,1.347814407814408
12943,1.347814407814408
12944,1.347814407814408
12945,1.347814407814408
12946,1.347814407814408
12947,1.347814407814408
12948,1.347814407814408
12949,1.347814407814408
12950,1.347814407814408
12951,1.347814407814408
12952,1.347814407814408
12953,1.347814407814408
12954,1.347814407814408
12955,1.347814407814408
12956,1.347814407814408
12957,1.347814407814408
12958,1.347814407814408
12959,1.347814407814408
12960,1.347814407814408
12961,1.347814407814408
12962,1.347814407814408
12963,1.347814407814408
12964,-1.3803989488772102
12965,-1.3803989488772102
12966,-1.3803989488772102
12967,-1.3803989488772102
12968,-1.3803989488772102
12969,-1.3803989488772102
12970,-1.3803989488772102
12971,-1.3803989488772102
12972,-1.3803989488772102
12973,-1.3803989488772102
12974,-1.3803989488772102
12975,-1.3803989488772102
12976,-1.3803989488772102
12977,-1.3803989488772102
12978,-1.3803989488772102
12979,-1.3803989488772102
12980,-1.3803989488772102
12981,-1.3803989488772102
12982,-1.3803989488772102
12983,-1.3803989488772102
12984,-1.3803989488772102
12985,-1.3803989488772102
12986,-1.3803989488772102
12987,-1.3803989488772102
12988,-1.3803989488772102
12989,-1.3803989488772102
12990,-1.3803989488772102
12991,-1.3803989488772102
12992,-1.3803989488772102
12993,-1.3803989488772102
12994,-1.3803989488772102
12995,-1.3803989488772102
12996,-1.3803989488772102
12997,-1.3803989488772102
12998,-1.3803989488772102
12999,-1.3803989488772102
13000,-1.3803989488772102
13001,-1.3803989488772102
13002,-1.3803989488772102
13003,-1.3803989488772102
13004,-1.3803989488772102
13005,-1.3803989488772102
13006,-1.3803989488772102
13007,-1.3803989488772102
13008,-1.3803989488772102
13009,-1.3803989488772102
13010,-1.3803989488772102
13011,-1.3803989488772102
13012,-1.3803989488772102
13013,-1.3803989488772102
13014,-1.3803989488772102
13015,-1.3803989488772102
13016,-1.3803989488772102
13017,-1.3803989488772102
13018,-1.3803989488772102
13019,-1.3803989488772102
13020,-1.3803989488772102
13021,-1.3803989488772102
13022,-1.3803989488772102
13023,-1.3803989488772102
13024,-1.3803989488772102
13025,-1.3803989488772102
13026,-1.3803989488772102
13027,-1.3803989488772102
13028,-1.3803989488772102
13029,-1.3803989488772102
13030,-1.3803989488772102
13031,-1.3803989488772102
13032,-1.3803989488772102
13033,-1.3803989488772102
13034,-1.3803989488772102
13035,-1.3803989488772102
13036,-1.3803989488772102
13037,-1.3803989488772102
13038,-1.3803989488772102
13039,-1.3803989488772102
13040,-1.3803989488772102
13041,-1.3803989488772102
13042,-1.3803989488772102
13043,-1.3803989488772102
13044,-1.3803989488772102
13045,-1.3803989488772102
13046,-1.3803989488772102
13047,-1.3803989488772102
13048,-1.3803989488772102
13049,-1.3803989488772102
13050,-1.3803989488772102
13051,-1.3803989488772102
13052,-1.3803989488772102
13053,-1.3803989488772102
13054,-1.3803989488772102
13055,-1.3803989488772102
13056,1.5500000000000003
13057,1.5500000000000003
13058,1.5500000000000003
13059,1.5500000000000003
13060,1.5500000000000003
13061,1.5500000000000003
13062,1.5500000000000003
13063,1.5500000000000003
13064,1.5500000000000003
13065,1.5500000000000003
13066,1.5500000000000003
13067,1.5500000000000003
13068,1.5500000000000003
13069,1.5500000000000003
13070,1.5500000000000003
13071,1.5500000000000003
13072,1.5500000000000003
13073,1.5500000000000003
13074,1.5500000000000003
13075,1.5500000000000003
13076,1.5500000000000003
13077,1.5500000000000003
13078,1.5500000000000003
13079,1.5500000000000003
13080,1.5500000000000003
13081,1.5500000000000003
13082,1.5500000000000003
13083,1.5500000000000003
13084,1.5500000000000003
13085,1.5500000000000003
13086,1.5500000000000003
13087,1.5500000000000003
13088,1.5500000000000003
13089,1.5500000000000003
13090,1.5500000000000003
13091,1.5500000000000003
13092,1.5500000000000003
13093,1.5500000000000003
13094,1.5500000000000003
13095,1.5500000000000003
13096,1.5500000000000003
13097,1.5500000000000003
13098,1.5500000000000003
13099,1.5500000000000003
13100,1.5500000000000003
13101,1.5500000000000003
13102,1.5500000000000003
13103,1.5500000000000003
13104,1.5500000000000003
13105,1.5500000000000003
13106,1.5500000000000003
13107,1.5500000000000003
13108,1.5500000000000003
13109,1.5500000000000003
13110,1.5500000000000003
13111,1.5500000000000003
13112,1.5500000000000003
13113,1.5500000000000003
13114,1.5500000000000003
13115,1.5500000000000003
13116,1.5500000000000003
13117,1.5500000000000003
13118,1.5500000000000003
13119,1.5500000000000003
13120,1.5500000000000003
13121,1.5500000000000003
13122,1.5500000000000003
13123,1.5500000000000003
13124,1.5500000000000003
13125,1.5500000000000003
13126,1.5500000000000003
13127,1.5500000000000003
13128,1.5500000000000003
13129,1.5500000000000003
13130,1.5500000000000003
13131,1.5500000000000003
13132,1.5500000000000003
13133,1.5500000000000003
13134,1.5500000000000003
13135,1.5500000000000003
13136,1.5500000000000003
13137,1.5500000000000003
13138,1.5500000000000003
13139,1.5500000000000003
13140,1.5500000000000003
13141,1.5500000000000003
13142,1.5500000000000003
13143,1.5500000000000003
13144,1.5500000000000003
13145,1.5500000000000003
13146,1.5500000000000003
13147,1.5500000000000003
13148,-2.061859903381643
13149,-2.061859903381643
13150,-2.061859903381643
13151,-2.061859903381643
13152,-2.061859903381643
13153,-2.061859903381643
13154,-2.061859903381643
13155,-2.061859903381643
13156,-2.061859903381643
13157,-2.061859903381643
13158,-2.061859903381643
13159,-2.061859903381643
13160,-2.061859903381643
13161,-2.061859903381643
13162,-2.061859903381643
13163,-2.061859903381643
13164,-2.061859903381643
13165,-2.061859903381643
13166,-2.061859903381643
13167,-2.061859903381643
13168,-2.061859903381643
13169,-2.061859903381643
13170,-2.061859903381643
13171,-2.061859903381643
13172,-2.061859903381643
13173,-2.061859903381643
13174,-2.061859903381643
13175,-2.061859903381643
13176,-2.061859903381643
13177,-2.061859903381643
13178,-2.061859903381643
13179,-2.061859903381643
13180,-2.061859903381643
13181,-2.061859903381643
13182,-2.061859903381643
13183,-2.061859903381643
13184,-2.061859903381643
13185,-2.061859903381643
13186,-2.061859903381643
13187,-2.061859903381643
13188,-2.061859903381643
13189,-2.061859903381643
13190,-2.061859903381643
13191,-2.061859903381643
13192,-2.061859903381643
13193,-2.061859903381643
13194,-2.061859903381643
13195,-2.061859903381643
13196,-2.061859903381643
13197,-2.061859903381643
13198,-2.061859903381643
13199,-2.061859903381643
13200,-2.061859903381643
13201,-2.061859903381643
13202,-2.061859903381643
13203,-2.061859903381643
13204,-2.061859903381643
13205,-2.061859903381643
13206,-2.061859903381643
13207,-2.061859903381643
13208,-2.061859903381643
13209,-2.061859903381643
13210,-2.061859903381643
13211,-2.061859903381643
13212,-2.061859903381643
13213,-2.061859903381643
13214,-2.061859903381643
13215,-2.061859903381643
13216,-2.061859903381643
13217,-2.061859903381643
13218,-2.061859903381643
13219,-2.061859903381643
13220,-2.061859903381643
13221,-2.061859903381643
13222,-2.061859903381643
13223,-2.061859903381643
13224,-2.061859903381643
13225,-2.061859903381643
13226,-2.061859903381643
13227,-2.061859903381643
13228,-2.061859903381643
13229,-2.061859903381643
13230,-2.061859903381643
13231,-2.061859903381643
13232,-2.061859903381643
13233,-2.061859903381643
13234,-2.061859903381643
13235,-2.061859903381643
13236,-2.061859903381643
13237,-2.061859903381643
13238,-0.056092796092795716
13239,-0.056092796092795716
13240,-0.056092796092795716
13241,-0.056092796092795716
13242,-0.056092796092795716
13243,-0.056092796092795716
13244,-0.056092796092795716
13245,-0.056092796092795716
13246,-0.056092796092795716
13247,-0.056092796092795716
13248,-0.056092796092795716
13249,-0.056092796092795716
13250,-0.056092796092795716
13251,-0.056092796092795716
13252,-0.056092796092795716
13253,-0.056092796092795716
13254,-0.056092796092795716
13255,-0.056092796092795716
13256,-0.056092796092795716
13257,-0.056092796092795716
13258,-0.056092796092795716
13259,-0.056092796092795716
13260,-0.056092796092795716
13261,-0.056092796092795716
13262,-0.056092796092795716
13263,-0.056092796092795716
13264,-0.056092796092795716
13265,-0.056092796092795716
13266,-0.056092796092795716
13267,-0.056092796092795716
13268,-0.056092796092795716
13269,-0.056092796092795716
13270,-0.056092796092795716
13271,-0.056092796092795716
13272,-0.056092796092795716
13273,-0.056092796092795716
13274,-0.056092796092795716
13275,-0.056092796092795716
13276,-0.056092796092795716
13277,-0.056092796092795716
13278,-0.056092796092795716
13279,-0.056092796092795716
13280,-0.056092796092795716
13281,-0.056092796092795716
13282,-0.056092796092795716
13283,-0.056092796092795716
13284,-0.056092796092795716
13285,-0.056092796092795716
13286,-0.056092796092795716
13287,-0.056092796092795716
13288,-0.056092796092795716
13289,-0.056092796092795716
13290,-0.056092796092795716
13291,-0.056092796092795716
13292,-0.056092796092795716
